card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP20-018,野生の猛襲,エルフ,スペル,獣,2,-,-,これをプレイする際、追加コストとして手札の獣・カード1枚を捨ててよい。 相手の場のフォロワー1体を選ぶ。それに3ダメージ。これの追加コストを払っていたなら、代わりに5ダメージ。1枚引く。
BP20-019,空絶の顕現・オクトリス,ロイヤル,フォロワー,絶傑・盗賊,2,2,3,自分の財宝・カードを融合したときか自分が財宝・カードをプレイしたとき、これは【疾走】を持つ。 ファンファーレ
BP20-020,簒奪の継承者・シンセライズ,ロイヤル,フォロワー,絶傑・継承者・盗賊,3,3,3,進化
BP20-021,簒奪の継承者・シンセライズ,ロイヤル,フォロワー・エボルヴ,絶傑・継承者・盗賊,-,4,4,これの融合カウンター1個につき、これが与える能力ダメージを+2する。 【進化時】相手の場のフォロワー1体を選ぶ。それに3ダメージ。 【超進化時】相手のリーダーすべてと相手の場のフォロワーすべてに1ダメージ。
BP20-022,グロリアスセイバー・オーレリア,ロイヤル,フォロワー,指揮官・プリンセス,5,3,4,これをプレイする際、コストを-Xする。Xは「自分の場の ロイヤル
BP20-023,簒奪の団結者,ロイヤル,フォロワー,絶傑・盗賊,5,4,4,進化
BP20-024,簒奪の団結者,ロイヤル,フォロワー・エボルヴ,絶傑・盗賊,-,5,5,相手のフォロワーが場から墓場に置かれたとき、『黄金の小剣』1枚か『黄金の杯』1枚か『黄金の靴』1枚をEXエリアに置く。 【進化時】相手の場のフォロワー1体を選ぶ。それに5ダメージ。このターン、次に自分が財宝・カードをプレイする際、コストを-2する。
BP20-025,イベイジョンマーセナリー,ロイヤル,フォロワー,兵士,5,5,5,【威圧】 自分のターン中、「このターン中にこれからダメージを受けた相手のフォロワー」が場から墓場に置かれたとき、自分のデッキの上1枚をEXエリアに置く。 ファンファーレ
BP20-026,返還の剣閃,ロイヤル,スペル,絶傑・盗賊・財宝,2,-,-,相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分の場に「カード名に『オクトリス』を含むフォロワー」がいるなら、『黄金の小剣』1枚をEXエリアに置く。 起動
BP20-027,スナッピースカウト,ロイヤル,フォロワー,兵士,4,3,3,進化
BP20-028,スナッピースカウト,ロイヤル,フォロワー・エボルヴ,兵士,-,4,4,ターンごとに1回、自分の場に兵士・フォロワーが出たとき、1枚引く。 【進化時】自分のデッキから元のコスト3以下の兵士・フォロワー1枚を探し、場に出す。
BP20-029,簒奪の祈祷者,ロイヤル,フォロワー,絶傑・盗賊,2,2,3,ターンごとに1回、自分の財宝・カードを融合したときか自分が財宝・カードをプレイしたとき、自分のリーダーは 体力
BP20-030,簒奪のアジト,ロイヤル,アミュレット,絶傑・盗賊,8,-,-,起動
BP20-031,剣聖の同胞,ロイヤル,フォロワー,兵士,4,3,3,進化
BP20-032,剣聖の同胞,ロイヤル,フォロワー・エボルヴ,兵士,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それに4ダメージ。
BP20-033,簒奪の肯定者,ロイヤル,フォロワー,絶傑・盗賊,3,3,2,【突進】 自分の財宝・カードを融合したときか自分が財宝・カードをプレイしたとき、これは【指定攻撃】を持つ。 ラストワード
BP20-034,ツインフェンサー,ロイヤル,フォロワー,兵士,2,2,3,ファンファーレ
BP20-035,パレスナイト,ロイヤル,フォロワー,兵士,1,2,2,ファンファーレ
BP20-036,シールドバッシュ,ロイヤル,スペル,兵士,1,-,-,自分の場のフォロワー1体を選ぶ。それは【指定攻撃】とこのターン、「これはダメージを受けない」を持つ。
BP20-037,奏絶の顕現・リーシェナ,ウィッチ,フォロワー,絶傑・アイドル,2,1,1,ファンファーレ
BP20-038,真実の継承者・ヴェハリヤー,ウィッチ,フォロワー,絶傑・継承者・魔法使い,2,0,2,進化
BP20-039,真実の継承者・ヴェハリヤー,ウィッチ,フォロワー・エボルヴ,絶傑・継承者・魔法使い,-,1,3,【進化時】相手の場のフォロワー1体を選ぶ。それを破壊する。 【超進化時】自分の墓場の元のコスト9以下の ウィッチ
BP20-040,破壊の継承者・アクシア,ウィッチ,フォロワー,絶傑・継承者・アイドル,2,2,2,進化
BP20-041,破壊の継承者・アクシア,ウィッチ,フォロワー・エボルヴ,絶傑・継承者・アイドル,-,3,3,ターンごとに1回、自分の場にアイドル・アミュレットが出たとき、相手の場のフォロワー1体を選ぶ。それに2ダメージ。 【進化時】場の他のアイドル・カード1枚を墓場に置く：自分のデッキから「カード名に『リーシェナ』を含むフォロワー」1枚を探し、手札に加える。 【超進化時】相手のリーダーすべてに「自分の場のアイドル・カードの枚数」と同じダメージ。
BP20-042,絶尽の顕現・ライオ,ウィッチ,フォロワー,絶傑・魔法使い,9,8,8,進化
BP20-043,絶尽の顕現・ライオ,ウィッチ,フォロワー・エボルヴ,絶傑・魔法使い,-,9,9,【進化時】相手の場のフォロワーすべてに9ダメージ。『絶尽の偽証』2枚をEXエリアに置く。このターン、それをプレイする際、コストを-1する。
BP20-044,破壊の団結者,ウィッチ,フォロワー,絶傑・アイドル,6,5,5,ファンファーレ
BP20-045,殲滅の歌声,ウィッチ,スペル,絶傑・アイドル,1,-,-,下記から1つチョイスする。【1】自分の場のアイドル・カード1枚を選ぶ。それを破壊する。1枚引く。【2】『新約・白の章』1つを場に出す。 ――――――――――――――― 『新約・白の章』 ウィッチ
BP20-046,真実の団結者,ウィッチ,フォロワー,絶傑・魔法使い,3,3,3,進化
BP20-047,真実の団結者,ウィッチ,フォロワー・エボルヴ,絶傑・魔法使い,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それに3ダメージ。1枚引く。自分の手札1枚を捨てる。
BP20-048,破壊の祈祷者,ウィッチ,フォロワー,絶傑・アイドル,2,2,3,起動
BP20-049,虚偽の術式,ウィッチ,スペル,絶傑・魔法使い,1,-,-,自分のデッキの上3枚を見る。その中から、絶傑・魔法使い・カード1枚を公開して手札に加えるかEXエリアに置いてよい。残りを好きな順にデッキの下に置く。
BP20-050,破壊の肯定者,ウィッチ,フォロワー,絶傑・アイドル,1,1,1,進化
BP20-051,破壊の肯定者,ウィッチ,フォロワー・エボルヴ,絶傑・アイドル,-,2,2,【指定攻撃】 【進化時】場の他のアイドル・カード1枚を墓場に置く：1枚引く。
BP20-052,真実の祈祷者,ウィッチ,フォロワー,絶傑・魔法使い,3,3,3,【守護】 ファンファーレ
BP20-053,真実の肯定者,ウィッチ,フォロワー,絶傑・魔法使い,2,2,3,ファンファーレ
BP20-054,五行の修行者,ウィッチ,フォロワー,陰陽師,2,2,3,ファンファーレ
BP20-055,破壊の荒野,ウィッチ,アミュレット,絶傑・アイドル,1,-,-,ファンファーレ
BP20-056,烈絶の顕現・ガルミーユ,ドラゴン,フォロワー,絶傑・竜族,3,3,3,【覚醒】状態である限り、これは【疾走】を持つ。 自分のターンごとに1回、これが能力ダメージを受けたとき、相手の場のフォロワー1体を選ぶ。それに2ダメージ。 ファンファーレ
BP20-057,侮蔑の継承者・アジュラフリート,ドラゴン,フォロワー,絶傑・継承者・竜族,4,3,5,進化
BP20-058,侮蔑の継承者・アジュラフリート,ドラゴン,フォロワー・エボルヴ,絶傑・継承者・竜族,-,4,6,【守護】 自分のターン中、これが能力ダメージを受けたとき、相手の場のフォロワーすべてに1ダメージ。 【進化時】場のフォロワーすべてに1ダメージ。 【超進化時】場のフォロワーすべてに1ダメージ。相手のリーダーすべてに4ダメージ。これの体力を7にする。
BP20-059,深海の覇王・ダゴン,ドラゴン,フォロワー,海洋,10,10,10,これをEXエリアからプレイする際、コストを-3する。 【突進】【指定攻撃】 これが受ける4以上のダメージを3にする。 【攻撃時】これをスタンドする。この能力は1ターンに2回働く。
BP20-060,ラグジュアリーマーメイド,ドラゴン,フォロワー,海洋,2,2,2,進化
BP20-061,ラグジュアリーマーメイド,ドラゴン,フォロワー・エボルヴ,海洋,-,3,3,【進化時】手札の海洋・カード1枚を捨てる：自分のデッキの上2枚を見る。その中から、海洋・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。自分のリーダーは 体力
BP20-062,侮蔑の団結者,ドラゴン,フォロワー,絶傑・竜族,3,3,4,自分のターンごとに1回、これが能力ダメージを受けたとき、自分のPP最大値を+1する。 ファンファーレ
BP20-063,蒼炎の猛威,ドラゴン,スペル,絶傑・竜族,2,-,-,自分の場のフォロワー1体と相手の場のフォロワー1体を選ぶ。前者に1ダメージ。後者に4ダメージ。1枚引く。自分の場に「カード名に『ガルミーユ』を含むフォロワー」がいるなら、自分のPP最大値を+1する。
BP20-064,侮蔑の祈祷者,ドラゴン,フォロワー,絶傑・竜族,2,2,2,進化
BP20-065,侮蔑の祈祷者,ドラゴン,フォロワー・エボルヴ,絶傑・竜族,-,3,3,【守護】 【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。
BP20-066,深海の接近,ドラゴン,スペル,海洋,7,-,-,自分のデッキの上5枚を見る。その中から、海洋・フォロワー1枚を場に出してよい。残りを好きな順にデッキの下に置く。相手の場のフォロワーすべてにXダメージ。Xは「これによって場に出した海洋・フォロワーの体力」である。
BP20-067,侮蔑の国,ドラゴン,アミュレット,絶傑・竜族,1,-,-,ファンファーレ
BP20-068,吹雪のドラゴニュート,ドラゴン,フォロワー,ドラゴニュート,5,4,4,進化
BP20-069,吹雪のドラゴニュート,ドラゴン,フォロワー・エボルヴ,ドラゴニュート,-,5,5,【進化時】「このターン中にダメージを受けた相手の場のフォロワー」すべてを破壊する。
BP20-070,侮蔑の肯定者,ドラゴン,フォロワー,絶傑・竜族,2,2,3,起動
BP20-071,人魚の守護者,ドラゴン,フォロワー,海洋,5,1,5,【守護】 ファンファーレ
BP20-072,オーシャンライダー,ドラゴン,フォロワー,海洋,3,2,2,これが場にいる限り、自分の場の『オルカ』すべては【守護】を持つ。 ファンファーレ
BP20-073,サンダーレイジ,ドラゴン,スペル,竜族,4,-,-,クイック
BP20-074,絶叫と愛絶の顕現・ルルナイ＆ヴァーナレク,ナイトメア,フォロワー,絶傑・死霊術師・魔界,3,2,2,進化
BP20-075,絶叫と愛絶の顕現・ルルナイ＆ヴァーナレク,ナイトメア,フォロワー・エボルヴ,絶傑・死霊術師・魔界,-,3,3,【進化時】下記から1つチョイスする。【1】『絶叫の残響・ルルナイ』2体を場に出す。【2】これは【疾走】を持つ。自分の場の ナイトメア
BP20-076,混融の継承者・シャム＝ナクア,ナイトメア,フォロワー,絶傑・継承者・アサイラント,3,3,3,進化
BP20-077,混融の継承者・シャム＝ナクア,ナイトメア,フォロワー・エボルヴ,絶傑・継承者・アサイラント,-,4,4,【進化時】『クレスト 混融の継承者・シャム＝ナクア』1枚をEXエリアに置く。 【超進化時】自分の墓場の ナイトメア
BP20-078,ディアボロス・ヘドネ,ナイトメア,フォロワー,魔界,3,4,4,ファンファーレ
BP20-079,混融の団結者,ナイトメア,フォロワー,絶傑・死霊術師・魔界,4,3,3,進化
BP20-080,混融の団結者,ナイトメア,フォロワー・エボルヴ,絶傑・死霊術師・魔界,-,4,4,【進化時】下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに5ダメージ。【2】自分の墓場の元のコスト3以下の ナイトメア
BP20-081,ヘルヴォール,ナイトメア,フォロワー,魔界,6,4,4,ファンファーレ
BP20-082,叫喚と憎悪,ナイトメア,スペル,絶傑・死霊術師・魔界,2,-,-,下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに3ダメージ。【2】相手のリーダーすべてに2ダメージ。【3】1枚引く。自分の手札1枚を捨てる。【4】自分のPPを1回復する。
BP20-083,フレッシュグレイブキーパー,ナイトメア,フォロワー,死霊術師,2,2,3,進化
BP20-084,フレッシュグレイブキーパー,ナイトメア,フォロワー・エボルヴ,死霊術師,-,4,5,【進化時】自分の墓場の元のコスト5以下の「 ナイトメア
BP20-085,混融の祈祷者,ナイトメア,フォロワー,絶傑・死霊術師・魔界,2,2,3,ファンファーレ
BP20-086,混融の城,ナイトメア,アミュレット,絶傑・死霊術師・魔界,1,-,-,ファンファーレ
BP20-087,泡沫の鬼姫,ナイトメア,フォロワー,妖怪・魔界,4,3,3,進化
BP20-088,泡沫の鬼姫,ナイトメア,フォロワー・エボルヴ,妖怪・魔界,-,4,4,【進化時】自分の墓場の妖怪・カードを元のコストの合計が4以下になるように2枚まで選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを0にする。
BP20-089,混融の肯定者,ナイトメア,フォロワー,絶傑・死霊術師・魔界,3,3,3,ファンファーレ
BP20-090,イビルコレクター,ナイトメア,フォロワー,魔界,2,1,3,ファンファーレ
BP20-091,ネメアの獅子,ナイトメア,フォロワー,獣,3,3,4,【攻撃時】自分の墓場の ナイトメア
BP20-092,暴虐の行進,ナイトメア,スペル,魔界,6,-,-,相手の場のフォロワー2体まで選ぶ。それに5ダメージ。相手のリーダーすべてに3ダメージ。
BP20-093,絶望の顕現・マーウィン,ビショップ,フォロワー,絶傑・狂信,4,4,4,ファンファーレ
BP20-094,安息の継承者・ヒメカ,ビショップ,フォロワー,絶傑・継承者・狂信,2,2,2,進化
BP20-095,安息の継承者・ヒメカ,ビショップ,フォロワー・エボルヴ,絶傑・継承者・狂信,-,3,3,【進化時】自分のデッキから「これと同名を除く絶傑・狂信・カード」1枚を探し、手札に加える。 【超進化時】 コスト2
BP20-096,聖蛇の加護,ビショップ,アミュレット,信仰,3,-,-,ファンファーレ
BP20-097,安息の団結者,ビショップ,フォロワー,絶傑・狂信,3,3,3,進化
BP20-098,安息の団結者,ビショップ,フォロワー・エボルヴ,絶傑・狂信,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それに「自分のEXエリアのクレストの枚数」の2倍のダメージ。
BP20-099,セイクリッドシープ,ビショップ,フォロワー,先導,2,2,3,相手のメインフェイズが来たとき、このターン、自分のリーダーは次のダメージを受けない。
BP20-100,輝く失意,ビショップ,アミュレット,絶傑・狂信,2,-,-,ファンファーレ
BP20-101,安息の祈祷者,ビショップ,フォロワー,絶傑・狂信,2,2,2,進化
BP20-102,安息の祈祷者,ビショップ,フォロワー・エボルヴ,絶傑・狂信,-,3,3,【進化時】『クレスト 安息の祈祷者』1枚をEXエリアに置く。 ――――――――――――――― 『クレスト 安息の祈祷者』 ビショップ
BP20-103,安息の神殿,ビショップ,アミュレット,絶傑・狂信,1,-,-,ファンファーレ
BP20-104,有翼の獅子像,ビショップ,アミュレット,信仰・獣,2,-,-,起動
BP20-105,聖騎士の団員,ビショップ,フォロワー,先導,2,2,2,進化
BP20-106,聖騎士の団員,ビショップ,フォロワー・エボルヴ,先導,-,3,3,【守護】 【進化時】自分のリーダーは 体力
BP20-107,安息の肯定者,ビショップ,フォロワー,絶傑・狂信,1,0,2,【守護】 ファンファーレ
BP20-108,配達の翼人,ビショップ,フォロワー,鳥族,5,3,4,【疾走】 【攻撃時】1枚引く。 ファンファーレ
BP20-109,グルメアルミラージ,ビショップ,フォロワー,獣,2,2,3,ファンファーレ
BP20-110,セイントフラッシュ,ビショップ,スペル,信仰,6,-,-,相手の場のフォロワーすべてに4ダメージ。自分のリーダーは 体力
BP20-111,絶大の顕現・マゼルベイン,ニュートラル,フォロワー,絶傑,3,3,3,進化
BP20-112,絶大の顕現・マゼルベイン,ニュートラル,フォロワー・エボルヴ,絶傑,-,4,4,自分のエンドフェイズが来たとき、相手の場のフォロワー1体を選ぶ。自分の手札が1枚以下なら、それを破壊する。 【進化時】『クレスト 絶大の顕現・マゼルベイン』1枚をEXエリアに置く。 【超進化時】相手の場のフォロワー1体を選ぶ。それを破壊する。それのリーダーに2ダメージ。
BP20-113,干絶の顕現・ギルネリーゼ,ニュートラル,フォロワー,絶傑,3,3,3,【ドレイン】 自分が『干絶の甘露』をプレイしたとき、相手の場のフォロワー1体を選ぶ。それに5ダメージ。 ファンファーレ
BP20-114,勇気に満ちし者,ニュートラル,フォロワー,光輝,2,2,2,進化
BP20-115,勇気に満ちし者,ニュートラル,フォロワー・エボルヴ,光輝,-,3,3,【進化時】自分の場のフォロワー1体を選ぶ。それは【突進】【指定攻撃】を持つ。
BP20-116,嘆きに立ちし者,ニュートラル,フォロワー,光輝,2,2,3,【守護】 ファンファーレ
BP20-117,試練の石板,ニュートラル,アミュレット,絶傑,1,-,-,起動
BP20-118,干絶の使徒,ニュートラル,フォロワー,絶傑・獣,4,3,3,進化
BP20-119,干絶の使徒,ニュートラル,フォロワー・エボルヴ,絶傑・獣,-,4,4,【進化時】場の他のフォロワー1体を選ぶ。それは 攻撃力
BP20-120,至高の凌駕,ニュートラル,スペル,絶傑,3,-,-,これを自分の手札から捨てたとき、自分の場に「カード名に『マゼルベイン』を含むフォロワー」がいるなら、これをEXエリアに置いてよい。 ---------- これをEXエリアからプレイする際、コストを-2する。 2枚引く。
BP20-LD01,廻天剣・アマツ,エルフ,リーダー,-,-,-,-,
BP20-LD02,尽きざる闘志・カゲミツ,ロイヤル,リーダー,-,-,-,-,
BP20-LD03,五行掌握・クオン,ウィッチ,リーダー,-,-,-,-,
BP20-LD04,溶けぬ銀氷・フィルレイン,ドラゴン,リーダー,-,-,-,-,
BP20-LD05,享楽の妖狐・ギンセツ,ナイトメア,リーダー,-,-,-,-,
BP20-LD06,悲嘆の聖騎士・ウィルバート,ビショップ,リーダー,-,-,-,-,
BP20-P01,エレガンスシルフィード,エルフ,フォロワー,精霊,2,2,2,進化
BP20-P02,エレガンスシルフィード,エルフ,フォロワー・エボルヴ,精霊,-,3,3,自分が精霊・カードをプレイしたとき、自分のリーダーは 体力
BP20-P03,駆逐の死矢,エルフ,スペル,絶傑・狩人,2,-,-,相手の場のフォロワー2体まで選ぶ。それに2ダメージ。自分の墓場の狩人・カードが6枚以上なら、代わりに3ダメージ。相手のリーダーすべてに2ダメージ。
BP20-P04,不殺の祈祷者,エルフ,フォロワー,絶傑・狩人,1,1,1,進化
BP20-P05,不殺の祈祷者,エルフ,フォロワー・エボルヴ,絶傑・狩人,-,2,2,【進化時】相手の場に体力1のフォロワーがいるなら、自分のリーダーは 体力
BP20-P06,不殺の里,エルフ,アミュレット,絶傑・狩人,1,-,-,ファンファーレ
BP20-P07,妖精剣の担い手,エルフ,フォロワー,エルフ族・精霊,2,2,2,進化
BP20-P08,妖精剣の担い手,エルフ,フォロワー・エボルヴ,エルフ族・精霊,-,3,3,自分の場に妖精・トークン・フォロワーが出たとき、それは 攻撃力
BP20-P09,不殺の肯定者,エルフ,フォロワー,絶傑・狩人,2,2,3,ファンファーレ
BP20-P10,眺望のエルフ,エルフ,フォロワー,エルフ族,2,2,3,ファンファーレ
BP20-P11,キューティーキャット,エルフ,フォロワー,獣,5,4,4,【疾走】 【攻撃時】相手の場のフォロワー1体を選ぶ。それに4ダメージ。
BP20-P12,野生の猛襲,エルフ,スペル,獣,2,-,-,これをプレイする際、追加コストとして手札の獣・カード1枚を捨ててよい。 相手の場のフォロワー1体を選ぶ。それに3ダメージ。これの追加コストを払っていたなら、代わりに5ダメージ。1枚引く。
BP20-P13,簒奪の団結者,ロイヤル,フォロワー,絶傑・盗賊,5,4,4,進化
BP20-P14,簒奪の団結者,ロイヤル,フォロワー・エボルヴ,絶傑・盗賊,-,5,5,相手のフォロワーが場から墓場に置かれたとき、『黄金の小剣』1枚か『黄金の杯』1枚か『黄金の靴』1枚をEXエリアに置く。 【進化時】相手の場のフォロワー1体を選ぶ。それに5ダメージ。このターン、次に自分が財宝・カードをプレイする際、コストを-2する。
BP20-P15,イベイジョンマーセナリー,ロイヤル,フォロワー,兵士,5,5,5,【威圧】 自分のターン中、「このターン中にこれからダメージを受けた相手のフォロワー」が場から墓場に置かれたとき、自分のデッキの上1枚をEXエリアに置く。 ファンファーレ
BP20-P16,簒奪の祈祷者,ロイヤル,フォロワー,絶傑・盗賊,2,2,3,ターンごとに1回、自分の財宝・カードを融合したときか自分が財宝・カードをプレイしたとき、自分のリーダーは 体力
BP20-P17,剣聖の同胞,ロイヤル,フォロワー,兵士,4,3,3,進化
BP20-P18,剣聖の同胞,ロイヤル,フォロワー・エボルヴ,兵士,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それに4ダメージ。
BP20-P19,簒奪の肯定者,ロイヤル,フォロワー,絶傑・盗賊,3,3,2,【突進】 自分の財宝・カードを融合したときか自分が財宝・カードをプレイしたとき、これは【指定攻撃】を持つ。 ラストワード
BP20-P20,パレスナイト,ロイヤル,フォロワー,兵士,1,2,2,ファンファーレ
BP20-P21,破壊の団結者,ウィッチ,フォロワー,絶傑・アイドル,6,5,5,ファンファーレ
BP20-P22,真実の団結者,ウィッチ,フォロワー,絶傑・魔法使い,3,3,3,進化
BP20-P23,真実の団結者,ウィッチ,フォロワー・エボルヴ,絶傑・魔法使い,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それに3ダメージ。1枚引く。自分の手札1枚を捨てる。
BP20-P24,破壊の肯定者,ウィッチ,フォロワー,絶傑・アイドル,1,1,1,進化
BP20-P25,破壊の肯定者,ウィッチ,フォロワー・エボルヴ,絶傑・アイドル,-,2,2,【指定攻撃】 【進化時】場の他のアイドル・カード1枚を墓場に置く：1枚引く。
BP20-P26,真実の祈祷者,ウィッチ,フォロワー,絶傑・魔法使い,3,3,3,【守護】 ファンファーレ
BP20-P27,真実の肯定者,ウィッチ,フォロワー,絶傑・魔法使い,2,2,3,ファンファーレ
BP20-P28,五行の修行者,ウィッチ,フォロワー,陰陽師,2,2,3,ファンファーレ
BP20-P29,破壊の荒野,ウィッチ,アミュレット,絶傑・アイドル,1,-,-,ファンファーレ
BP20-P30,ラグジュアリーマーメイド,ドラゴン,フォロワー,海洋,2,2,2,進化
BP20-P31,ラグジュアリーマーメイド,ドラゴン,フォロワー・エボルヴ,海洋,-,3,3,【進化時】手札の海洋・カード1枚を捨てる：自分のデッキの上2枚を見る。その中から、海洋・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。自分のリーダーは 体力
BP20-P32,侮蔑の団結者,ドラゴン,フォロワー,絶傑・竜族,3,3,4,自分のターンごとに1回、これが能力ダメージを受けたとき、自分のPP最大値を+1する。 ファンファーレ
BP20-P33,侮蔑の祈祷者,ドラゴン,フォロワー,絶傑・竜族,2,2,2,進化
BP20-P34,侮蔑の祈祷者,ドラゴン,フォロワー・エボルヴ,絶傑・竜族,-,3,3,【守護】 【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。
BP20-P35,侮蔑の国,ドラゴン,アミュレット,絶傑・竜族,1,-,-,ファンファーレ
BP20-P36,吹雪のドラゴニュート,ドラゴン,フォロワー,ドラゴニュート,5,4,4,進化
BP20-P37,吹雪のドラゴニュート,ドラゴン,フォロワー・エボルヴ,ドラゴニュート,-,5,5,【進化時】「このターン中にダメージを受けた相手の場のフォロワー」すべてを破壊する。
BP20-P38,侮蔑の肯定者,ドラゴン,フォロワー,絶傑・竜族,2,2,3,起動
BP20-P39,人魚の守護者,ドラゴン,フォロワー,海洋,5,1,5,【守護】 ファンファーレ
BP20-P40,オーシャンライダー,ドラゴン,フォロワー,海洋,3,2,2,これが場にいる限り、自分の場の『オルカ』すべては【守護】を持つ。 ファンファーレ
BP20-P41,ヘルヴォール,ナイトメア,フォロワー,魔界,6,4,4,ファンファーレ
BP20-P42,叫喚と憎悪,ナイトメア,スペル,絶傑・死霊術師・魔界,2,-,-,ファンファーレ
BP20-P43,混融の城,ナイトメア,アミュレット,絶傑・死霊術師・魔界,1,-,-,ファンファーレ
BP20-P44,泡沫の鬼姫,ナイトメア,フォロワー,妖怪・魔界,4,3,3,進化
BP20-P45,泡沫の鬼姫,ナイトメア,フォロワー・エボルヴ,妖怪・魔界,-,4,4,【進化時】自分の墓場の妖怪・カードを元のコストの合計が4以下になるように2枚まで選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを0にする。
BP20-P46,イビルコレクター,ナイトメア,フォロワー,魔界,2,1,3,ファンファーレ
BP20-P47,安息の団結者,ビショップ,フォロワー,絶傑・狂信,3,3,3,進化
BP20-P48,安息の団結者,ビショップ,フォロワー・エボルヴ,絶傑・狂信,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それに「自分のEXエリアのクレストの枚数」の2倍のダメージ。
BP20-P49,輝く失意,ビショップ,アミュレット,絶傑・狂信,2,-,-,ファンファーレ
BP20-P50,安息の祈祷者,ビショップ,フォロワー,絶傑・狂信,2,2,2,進化
BP20-P51,安息の祈祷者,ビショップ,フォロワー・エボルヴ,絶傑・狂信,-,3,3,【進化時】『クレスト 安息の祈祷者』1枚をEXエリアに置く。 ――――――――――――――― 『クレスト 安息の祈祷者』 ビショップ
BP20-P52,有翼の獅子像,ビショップ,アミュレット,信仰・獣,2,-,-,起動
BP20-P53,安息の肯定者,ビショップ,フォロワー,絶傑・狂信,1,0,2,【守護】 ファンファーレ
BP20-P54,セイントフラッシュ,ビショップ,スペル,信仰,6,-,-,相手の場のフォロワーすべてに4ダメージ。自分のリーダーは 体力
BP20-P55,嘆きに立ちし者,ニュートラル,フォロワー,光輝,2,2,3,【守護】 ファンファーレ
BP20-P56,試練の石板,ニュートラル,アミュレット,絶傑,1,-,-,起動
BP20-P57,干絶の使徒,ニュートラル,フォロワー,絶傑・獣,4,3,3,進化
BP20-P58,干絶の使徒,ニュートラル,フォロワー・エボルヴ,絶傑・獣,-,4,4,【進化時】場の他のフォロワー1体を選ぶ。それは 攻撃力
