card_code,name,class,card_type,sub_type,cost,attack,hp,effect
CP03-011,ティアーナイト テオ,エルフ,フォロワー,ヴァンガード・アクアフォース,1,2,1,【ファンファーレ】自分の場に他のアクアフォース・フォロワーがいるなら、これは【突進】【指定攻撃】を持つ。
CP03-012,発光信号のペンギン兵,エルフ,フォロワー,ヴァンガード・アクアフォース,2,2,2,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】これは【攻撃力】+1/【体力】+1する。自分のデッキの上1枚を見る。その中から、1枚を公開して手札に加えてよい。元のコスト1のアクアフォース・フォロワーを公開したなら、自分のリーダーは【体力】+2する。"
CP03-013,ティアーナイト キプロス,エルフ,フォロワー,ヴァンガード・アクアフォース,1,0,1,"【疾走】
【ラストワード】自分のデッキから『ティアーナイト キプロス』1枚を探し、手札に加える。"
CP03-014,翠玉の盾 パスカリス,エルフ,スペル,ヴァンガード・アクアフォース,1,-,-,下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに2ダメージ。【2】手札のアクアフォース・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分のデッキの上1枚を見る。その中から、元のコスト1のアクアフォース・フォロワー1枚を公開して手札に加えてよい。
CP03-015,バトルシップ・インテリジェンス,エルフ,フォロワー,ヴァンガード・アクアフォース,1,1,1,"【疾走】
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体は【攻撃力】+2する）"
CP03-016,輝石通信のラッコ兵,エルフ,フォロワー,ヴァンガード・アクアフォース,2,1,3,"【ファンファーレ】1枚引く。
----------
（ドライブチェックによってこれが捲れたなら、1枚引く）"
CP03-017,高速遊撃のイルカ兵,エルフ,フォロワー,ヴァンガード・アクアフォース,1,1,1,"【突進】
【ファンファーレ】相手の場のフォロワー1体まで選ぶ。それをアクトするかスタンドする。
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体をスタンドする。このターン、それは相手のリーダーを攻撃できない）"
CP03-018,虹色秘薬の医療士官,エルフ,フォロワー,ヴァンガード・アクアフォース,1,1,1,"【守護】
自分のエンドフェイズが来たとき、このターン、自分の場のアクアフォース・フォロワーが3回以上攻撃していたなら、自分のリーダーは【体力】+2する。
----------
（ドライブチェックによってこれが捲れたなら、自分のリーダーは【体力】+3する）"
CP03-019,コーラル・アサルト,エルフ,フォロワー,ヴァンガード・アクアフォース,2,2,2,"【憑依】【コスト1】：これはドライブを持つ。
自分の場のアクアフォース・フォロワーが攻撃したとき、相手の場のフォロワー1体を選ぶ。このターン、3回目の自分の場のアクアフォース・フォロワーの攻撃なら、それに2ダメージ。
【ドライブ獲得時】相手の場のフォロワー1体まで選ぶ。それに2ダメージ。これは【攻撃力】+1/【体力】+1する。"
CP03-020,戦場の歌姫 シンシア,エルフ,スペル,ヴァンガード・アクアフォース,1,-,-,自分の墓場の元のコスト1のアクアフォース・フォロワー1枚を選ぶ。それを場に出す。
CP03-021,士官候補生 エリック,エルフ,アミュレット,ヴァンガード・アクアフォース,2,-,-,"【スタートアミュレット】（【スタートアミュレット】を持つカードはデッキに1種しか入れられない）
【起動】これを【アクト】墓場に置く：元のコスト1の自分の場のアクアフォース・フォロワー1体を選ぶ。それは【疾走】を持つ。"
CP03-022,マジェスティ・ロードブラスター,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,6,4,4,"【疾走】【ツインドライブ】
【攻撃時】自分の墓場に『ブラスター・ブレード』と『ブラスター・ダーク』があるなら、これは【攻撃力】+2/【体力】+2する。
【ファンファーレ】自分の墓場の『ブラスター・ブレード』と『ブラスター・ダーク』各1枚1組につき、相手の場のフォロワー1体まで選ぶ。それを破壊する。"
CP03-023,爆炎の剣士 バロミデス,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,4,5,3,"自分の墓場にロイヤルパラディン・カードが15枚以上ある限り、これは【疾走】と「【攻撃時】これは【攻撃力】+1/【体力】+1する」を持つ。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに5ダメージ。"
CP03-024,スターコール・トランペッター,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,4,3,3,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】相手の場のフォロワー1体まで選ぶ。それに4ダメージ。これは【攻撃力】+1/【体力】+1する。
【ファンファーレ】自分のデッキから「カード名に『ブラスター』を含むフォロワー」2枚まで探す。その中から、1枚を手札に加える。1枚を墓場に置く。"
CP03-025,ハイドッグブリーダー アカネ,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,5,3,3,"【進化】【コスト2】：これは『ソウルセイバー・ドラゴン』に進化する。
【ファンファーレ】自分のデッキの上5枚を見る。その中から、元のコスト2以下のロイヤルパラディン・フォロワー2枚まで場に出してよい。残りを好きな順にデッキの下に置く。それは【突進】を持つ。"
CP03-026,ソウルセイバー・ドラゴン,ロイヤル,フォロワー・エボルヴ,ヴァンガード・ロイヤルパラディン,-,5,5,"【ツインドライブ】
【進化時】自分の場の他のロイヤルパラディン・フォロワー2体まで選ぶ。それは【攻撃力】+2/【体力】+2する。"
CP03-027,忠義の騎士 ベディヴィア,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,3,2,"【守護】
【ファンファーレ】自分の場に「カード名に『ブラスター』を含むフォロワー」がいるなら、これは【攻撃力】+1して、【疾走】を持つ。"
CP03-028,孤高の騎士 ガンスロッド,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,4,4,4,"【突進】【指定攻撃】【ツインドライブ】
【ファンファーレ】自分の墓場に『ブラスター・ブレード』があるなら、2枚引く。自分の手札1枚を捨てる。このターン、これはダメージを受けない。"
CP03-029,友誼の騎士 ケイ,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,3,4,3,"これをプレイする際、エボルヴデッキの表向きの「カード名に『ブラスター』を含むエボルヴフォロワー」1枚を裏向きにする：コストを-3する。
【突進】"
CP03-030,ばーくがる,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,1,0,1,"自分のロイヤルパラディン・カードの能力によってこれを自分の手札から捨てたとき、これをEXエリアに置いてよい。
【守護】
【ラストワード】1枚引く。"
CP03-031,みるびる,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,1,1,1,【ファンファーレ】手札のロイヤルパラディン・カード1枚を公開：1枚引く。
CP03-032,若年のペガサスナイト,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,3,2,2,【ファンファーレ】自分のデッキの上3枚を見る。その中から、元のコスト2以下のロイヤルパラディン・フォロワー1枚を場に出してよい。残りを好きな順にデッキの下に置く。
CP03-033,といぷがる,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,3,2,【ファンファーレ】元のコスト4以上の自分の場のヴァンガード・フォロワー1体を選ぶ。それは【攻撃力】+2/【体力】+2して、【突進】【指定攻撃】を持つ。
CP03-034,ぽーんがる,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,2,2,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】これは【攻撃力】+1/【体力】+1する。自分のデッキの上1枚を見る。その中から、1枚を公開して手札に加えてよい。ロイヤルパラディン・カードを公開したなら、相手のリーダーすべてに1ダメージ。"
CP03-035,未来の騎士 リュー,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,2,3,"【ファンファーレ】手札のヴァンガード・カード1枚を捨てる：自分のデッキから『ブラスター・ブレード』1枚を探し、手札に加える。
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体は【攻撃力】+2する）"
CP03-036,まぁるがる,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,1,2,2,"【ファンファーレ】手札のロイヤルパラディン・カード1枚を捨てる：1枚引く。
----------
（ドライブチェックによってこれが捲れたなら、1枚引く）"
CP03-037,ふろうがる,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,2,3,"自分のエンドフェイズが来たとき、これをスタンドする。
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体をスタンドする。このターン、それは相手のリーダーを攻撃できない）"
CP03-038,世界樹の巫女 エレイン,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,2,3,"【守護】
【ファンファーレ】自分のリーダーは【体力】+2する。
----------
（ドライブチェックによってこれが捲れたなら、自分のリーダーは【体力】+3する）"
CP03-039,スターライト・ユニコーン,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,2,2,自分の場のフォロワーがドライブチェックしたとき、それは【攻撃力】+1する。
CP03-040,真理の騎士 ゴードン,ロイヤル,スペル,ヴァンガード・ロイヤルパラディン,2,-,-,下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに3ダメージ。【2】このターン、自分のリーダーが次に受けるダメージを-5する。
CP03-041,ういんがる・ぶれいぶ,ロイヤル,アミュレット,ヴァンガード・ロイヤルパラディン,2,-,-,"【スタートアミュレット】（【スタートアミュレット】を持つカードはデッキに1種しか入れられない）
【起動】これを【アクト】墓場に置く：1枚引く。自分の手札1枚を捨てる。この能力は自分の場にロイヤルパラディン・フォロワーがいるなら使える。"
CP03-042,銀の茨の竜使い ルキエ,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,7,5,5,"【突進】【ツインドライブ】
【ファンファーレ】自分の消滅領域の元のコスト4以下のペイルムーン・フォロワーと元のコスト3以下のペイルムーン・フォロワーと元のコスト2以下のペイルムーン・フォロワーそれぞれ1枚まで選ぶ。それを場に出す。"
CP03-043,ナイトメアドール ありす,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,3,3,3,"【進化】【コスト1】：これは進化する。
【ツインドライブ】
【ファンファーレ】自分のデッキの上1枚を消滅させる。自分の消滅領域が5枚以上なら、1枚引く。"
CP03-044,ナイトメアドール ありす,ウィッチ,フォロワー・エボルヴ,ヴァンガード・ペイルムーン,-,4,4,"【ツインドライブ】
【進化時】下記から1つチョイスする。【1】自分の消滅領域の元のコスト2以下のペイルムーン・フォロワー1枚を選ぶ。それを場に出す。【2】【コスト4】：自分の消滅領域のペイルムーン・フォロワー1枚を選ぶ。それを場に出す。"
CP03-045,パープル・トラピージスト,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,2,2,3,【ファンファーレ】下記から1つチョイスする。【1】1枚引く。自分の手札1枚を消滅させる。【2】自分の場のペイルムーン・フォロワー1体を選ぶ。自分の消滅領域が5枚以上なら、それは【疾走】を持つ。
CP03-046,クリムゾン・ビーストテイマー,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,4,3,3,"【進化】【コスト1】：これは『バーキング・マンティコア』に進化する。
【守護】
【ファンファーレ】手札のペイルムーン・カード1枚を消滅：2枚引く。"
CP03-047,バーキング・マンティコア,ウィッチ,フォロワー・エボルヴ,ヴァンガード・ペイルムーン,-,4,4,"【守護】【ツインドライブ】
【進化時】相手の場のフォロワー1体を選ぶ。それに4ダメージ。"
CP03-048,ミストレス・ハリケーン,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,2,3,2,"【ファンファーレ】自分の消滅領域が5枚以上なら、これは【疾走】を持つ。
【起動】これを【アクト】消滅：相手の場のフォロワー1体を選ぶ。それに3ダメージ。"
CP03-049,ゴールデン・ビーストテイマー,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,4,4,4,"【ファンファーレ】自分の消滅領域の元のコスト2以下のペイルムーン・フォロワー1枚を選ぶ。それを場に出す。
【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。それに「自分の場のペイルムーン・フォロワーの数」と同じダメージ。"
CP03-050,星空の旋律使い ファラ,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,3,3,3,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】相手の場のフォロワー1体まで選ぶ。これは【攻撃力】+1/【体力】+1する。自分の消滅領域が5枚以上なら、それを破壊する。自分のリーダーは【体力】+2する。"
CP03-051,ターコイズ・ビーストテイマー,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,2,2,2,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】相手の場のフォロワー1体まで選ぶ。それに2ダメージ。これは【攻撃力】+1/【体力】+1する。自分のデッキの上1枚を消滅させる。"
CP03-052,ダークメタル・バイコーン,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,1,2,2,【起動】これを【アクト】：1枚引く。自分の手札1枚を消滅させる。
CP03-053,ニトロジャグラー,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,3,4,4,"自分の消滅領域が5枚以上ある限り、これは【必殺】【守護】を持つ。
【ファンファーレ】自分のデッキの上5枚を見る。その中から、2枚まで消滅させてよい。残りを好きな順にデッキの下に置く。"
CP03-054,ミッドナイト・バニー,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,2,2,2,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】これは【攻撃力】+1/【体力】+1する。自分のデッキの上2枚を見る。その中から、1枚を手札に加える。1枚を消滅させる。"
CP03-055,冥界の催眠術師,ウィッチ,スペル,ヴァンガード・ペイルムーン,1,-,-,下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに2ダメージ。【2】手札のペイルムーン・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分のデッキの上3枚を消滅させる。
CP03-056,ダイナマイト・ジャグラー,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,2,2,3,"【ファンファーレ】自分のデッキの上1枚を消滅させる。自分の消滅領域が5枚以上なら、相手のリーダーすべてに2ダメージ。
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体は【攻撃力】+2する）"
CP03-057,レインボー・マジシャン,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,2,3,2,"【ファンファーレ】自分の消滅領域のペイルムーン・カード1枚を選ぶ。それを手札に加える。自分の手札1枚を消滅させる。
----------
（ドライブチェックによってこれが捲れたなら、1枚引く）"
CP03-058,スカイハイ・ウォーカー,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,1,1,2,"【起動】これを消滅：自分の場の他のペイルムーン・フォロワー1体を選ぶ。それをスタンドする。このターン、それは相手のリーダーを攻撃できない。
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体をスタンドする。このターン、それは相手のリーダーを攻撃できない）"
CP03-059,お菓子なピエロ,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,2,1,3,"【守護】
【ファンファーレ】自分のリーダーは【体力】+2する。自分のデッキの上1枚を消滅させる。
----------
（ドライブチェックによってこれが捲れたなら、自分のリーダーは【体力】+3する）"
CP03-060,ジャンピング・ジル,ウィッチ,フォロワー,ヴァンガード・ペイルムーン,1,2,2,"【憑依】【コスト3】：これはドライブを持つ。
【ドライブ獲得時】自分の消滅領域のペイルムーン・カード1枚まで選ぶ。それを手札に加える。これは【攻撃力】+1/【体力】+1する。
【ファンファーレ】自分のデッキの上2枚を消滅させる。"
CP03-061,スカル・ジャグラー,ウィッチ,スペル,ヴァンガード・ペイルムーン,1,-,-,自分の墓場のペイルムーン・カード2枚を選ぶ。それを消滅させる。1枚引く。（2枚を選べなければプレイできない）
CP03-062,狭間を超える少女,ウィッチ,アミュレット,ヴァンガード・ペイルムーン,2,-,-,"【スタートアミュレット】（【スタートアミュレット】を持つカードはデッキに1種しか入れられない）
【起動】これを【アクト】墓場に置く：1枚引く。自分の手札1枚を消滅させる。この能力は自分の場にペイルムーン・フォロワーがいるなら使える。"
CP03-063,ドラゴニック・オーバーロード・ジ・エンド,ドラゴン,フォロワー,ヴァンガード・かげろう,7,6,6,"【疾走】【守護】【ツインドライブ】
【攻撃時】【コスト3】手札の『ドラゴニック・オーバーロード・ジ・エンド』1枚を捨てる：これをスタンドする。
【ファンファーレ】自分の墓場に『ドラゴニック・オーバーロード』があるなら、自分のPPを1回復する。
【起動】墓場のかげろう・カード5枚を消滅：場の他のフォロワーすべてを破壊する。"
CP03-064,封竜 ブロケード,ドラゴン,フォロワー,ヴァンガード・かげろう,2,3,2,"自分のターン中、相手がスペルをプレイしたとき、それのリーダーに2ダメージ。
自分のターンごとに1回、自分のかげろう・カードが相手の場のフォロワーに能力ダメージを与えたとき、1枚引く。"
CP03-065,バーニングホーン・ドラゴン,ドラゴン,フォロワー,ヴァンガード・かげろう,2,3,2,"【突進】
自分の場のフォロワーがドライブチェックしたとき、相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに1ダメージ。
【ファンファーレ】自分の場に「カード名に『オーバーロード』を含むフォロワー」がいるなら、これは【攻撃力】+2/【体力】+2する。"
CP03-066,ブレイジングコア・ドラゴン,ドラゴン,フォロワー,ヴァンガード・かげろう,3,3,3,"【進化】【コスト3】：これは『ブレイジングフレア・ドラゴン』に進化する。
【進化】【コスト1】墓場の『アイアンテイル・ドラゴン』1枚と『ガトリングクロー・ドラゴン』1枚を消滅：これは『ブレイジングフレア・ドラゴン』に進化する。"
CP03-067,ブレイジングフレア・ドラゴン,ドラゴン,フォロワー・エボルヴ,ヴァンガード・かげろう,-,6,6,"【ツインドライブ】
【進化時】相手の場のフォロワー1体を選ぶ。それに5ダメージ。それのリーダーに3ダメージ。"
CP03-068,ドラゴニック・エクスキューショナー,ドラゴン,フォロワー,ヴァンガード・かげろう,4,5,5,"【突進】
【ファンファーレ】手札のかげろう・カード1枚を捨てる：2枚引く。"
CP03-069,ボーテックス・ドラゴン,ドラゴン,フォロワー,ヴァンガード・かげろう,5,6,6,【ファンファーレ】墓場のかげろう・カード3枚を消滅：相手の場のフォロワー2体まで選ぶ。それを破壊する。
CP03-070,約束の火 エルモ,ドラゴン,フォロワー,ヴァンガード・かげろう,1,2,2,【ファンファーレ】手札の「カード名に『オーバーロード』を含むフォロワー」1枚を公開：1枚引く。
CP03-071,ベリコウスティドラゴン,ドラゴン,フォロワー,ヴァンガード・かげろう,5,4,4,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】相手の場のフォロワー2体まで選ぶ。それに4ダメージを割りふる。これは【攻撃力】+1/【体力】+1する。
【ファンファーレ】自分のリーダーは【体力】+2する。1枚引く。"
CP03-072,臥竜 ストライケン,ドラゴン,フォロワー,ヴァンガード・かげろう,2,5,5,"これは相手を攻撃できない。
自分のドライブチェックによってトリガーしたとき、このターン、これは能力すべてを失う。"
CP03-073,ドラゴンモンク ゴジョー,ドラゴン,フォロワー,ヴァンガード・かげろう,2,2,2,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】これは【攻撃力】+1/【体力】+1する。自分のデッキの上2枚を見る。その中から、かげろう・フォロワー1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。【覚醒】状態なら、代わりにかげろう・フォロワー2枚まで公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
CP03-074,魔竜戦鬼 ヤクシャ,ドラゴン,フォロワー,ヴァンガード・かげろう,3,3,3,【ファンファーレ】下記から1つチョイスする。【1】相手の場のアミュレット1つを選ぶ。それを破壊する。【2】相手のリーダーすべてに2ダメージ。
CP03-075,魔竜導師 キンナラ,ドラゴン,スペル,ヴァンガード・かげろう,3,-,-,相手の場のフォロワー1体を選ぶ。それに6ダメージ。
CP03-076,槍の化身 ター,ドラゴン,フォロワー,ヴァンガード・かげろう,2,3,1,"【突進】【指定攻撃】
【ファンファーレ】【覚醒】状態なら、相手のリーダーすべてに2ダメージ。（自分のPP最大値が7以上なら、【覚醒】状態になる）
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体は【攻撃力】+2する）"
CP03-077,ガトリングクロー・ドラゴン,ドラゴン,フォロワー,ヴァンガード・かげろう,2,2,3,"【起動】これを【アクト】：1枚引く。この能力はこのターン、相手のフォロワーが場から墓場に置かれていたなら使える。
----------
（ドライブチェックによってこれが捲れたなら、1枚引く）"
CP03-078,リザードソルジャー ガンルー,ドラゴン,フォロワー,ヴァンガード・かげろう,1,1,2,"【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。それに1ダメージ。この能力は自分の場に他のかげろう・フォロワーがいるなら使える。
【起動】【コスト2】：これをスタンドする。このターン、これは相手を攻撃できない。
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体をスタンドする。このターン、それは相手のリーダーを攻撃できない）"
CP03-079,ドラゴンモンク ゲンジョウ,ドラゴン,フォロワー,ヴァンガード・かげろう,1,1,1,"【守護】
【ファンファーレ】自分のリーダーは【体力】+1する。【覚醒】状態なら、代わりに【体力】+2する。（自分のPP最大値が7以上なら、【覚醒】状態になる）
----------
（ドライブチェックによってこれが捲れたなら、自分のリーダーは【体力】+3する）"
CP03-080,アイアンテイル・ドラゴン,ドラゴン,フォロワー,ヴァンガード・かげろう,1,1,2,【起動】これを【アクト】：これは【攻撃力】+1する。
CP03-081,希望の火 エルモ,ドラゴン,フォロワー,ヴァンガード・かげろう,1,2,2,"自分のターンごとに1回、相手のフォロワーが場から墓場に置かれたとき、1枚引く。自分の手札1枚を捨てる。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。【覚醒】状態なら、それに2ダメージ。（自分のPP最大値が7以上なら、【覚醒】状態になる）"
CP03-082,リザードソルジャー コンロー,ドラゴン,アミュレット,ヴァンガード・かげろう,2,-,-,"【スタートアミュレット】（【スタートアミュレット】を持つカードはデッキに1種しか入れられない）
【起動】これを【アクト】墓場に置く：相手の場のフォロワー1体を選ぶ。それに1ダメージ。この能力は自分の場にかげろう・フォロワーがいるなら使える。"
CP03-083,ファントム・ブラスター・オーバーロード,ナイトメア,フォロワー,ヴァンガード・シャドウパラディン,9,6,6,"これをプレイする際、自分の墓場のシャドウパラディン・カードが15枚以上なら、これの元のコストを払うのではなく、場の『ファントム・ブラスター・ドラゴン』1体を墓場に置いてよい。
【守護】【ツインドライブ】
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それを破壊する。3枚引く。
【起動】【コスト1】手札の『ファントム・ブラスター・オーバーロード』1枚を捨てる：これは【攻撃力】+6/【体力】+6する。"
CP03-084,ファントム・ブラスター・ドラゴン,ナイトメア,フォロワー,ヴァンガード・シャドウパラディン,3,4,3,"これをプレイする際、追加コストとして場のシャドウパラディン・フォロワー1体を墓場に置く。
【進化】【コスト1】：これは進化する。
【疾走】【ツインドライブ】
【ファンファーレ】これをプレイする際の追加コストとして自分の『ブラスター・ダーク』を場から墓場に置いていたなら、これは進化する。"
CP03-085,ファントム・ブラスター・ドラゴン,ナイトメア,フォロワー・エボルヴ,ヴァンガード・シャドウパラディン,-,5,4,"【疾走】【ツインドライブ】
【進化時】相手の場のフォロワー1体を選ぶ。自分の墓場のシャドウパラディン・カードが10枚以上なら、それを破壊する。"
CP03-086,ブラスター・ダーク,ナイトメア,フォロワー,ヴァンガード・シャドウパラディン,3,3,3,"【進化】【コスト1】：これは進化する。
【シングルドライブ】
【ファンファーレ】自分のデッキの上2枚を墓場に置く。"
CP03-087,ブラスター・ダーク,ナイトメア,フォロワー・エボルヴ,ヴァンガード・シャドウパラディン,-,4,4,"【シングルドライブ】
【進化時】相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分の墓場のシャドウパラディン・カード5枚につき、さらに1ダメージ。"
CP03-088,髑髏の魔女 ネヴァン,ナイトメア,フォロワー,ヴァンガード・シャドウパラディン,4,3,3,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】これは【攻撃力】+1/【体力】+1する。自分のデッキの上3枚を見る。その中から、シャドウパラディン・カード1枚を公開して手札に加えてよい。残りを墓場に置く。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに4ダメージ。"
CP03-089,虚空の騎士 マスカレード,ナイトメア,フォロワー,ヴァンガード・シャドウパラディン,2,2,2,"自分の墓場にシャドウパラディン・カードが10枚以上ある限り、これは【突進】【必殺】を持つ。
【攻撃時】自分の墓場に「カード名に『ブラスター』を含むフォロワー」があるなら、相手のリーダーすべてに2ダメージ。
【ファンファーレ】自分のデッキの上1枚を墓場に置く。"
CP03-090,漆黒の乙女 マーハ,ナイトメア,フォロワー,ヴァンガード・シャドウパラディン,3,3,3,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】これは【攻撃力】+1/【体力】+1する。自分のデッキから元のコスト2以下のシャドウパラディン・フォロワー1枚を探し、場に出す。"
