card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP12-018,ライノスナイト・パトリック,ロイヤル,フォロワー,自然・指揮官・獣,5,4,4,"【進化】【コスト1】：これは進化する。
【守護】
【ファンファーレ】『ナテラの大樹』1枚を場かEXエリアに置いてよい。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP12-019,ライノスナイト・パトリック,ロイヤル,フォロワー・エボルヴ,自然・指揮官・獣,-,5,5,"【守護】
【進化時】自分の場や自分のEXエリアの自然・カードが5枚以上なら、自分のPPを5回復する。"
BP12-020,スカイセイバー・リーシャ,ロイヤル,フォロワー,指揮官,3,3,3,"自分の場の『黄昏の刃・ナノ』が進化したとき、下記から1つチョイスする。【1】『トワイライトソード』1枚をEXエリアに置く。【2】自分のリーダーは【体力】+2する。
【ファンファーレ】自分のデッキから『黄昏の刃・ナノ』1枚を探し、場に出す。"
BP12-021,鉄拳の獣戦士,ロイヤル,フォロワー,指揮官・獣,5,4,6,"これを自分の手札から捨てたとき、これをEXエリアに置いてよい。
【進化】【コスト3】：これは進化する。
【守護】
【ファンファーレ】自分のデッキの上1枚をEXエリアに置く。"
BP12-022,鉄拳の獣戦士,ロイヤル,フォロワー・エボルヴ,指揮官・獣,-,6,8,"【守護】
【進化時】自分のデッキの上1枚をEXエリアに置く。このターン、次に自分がEXエリアのカードをプレイする際、コストを-10する。"
BP12-023,海賊女王・アルビダ,ロイヤル,フォロワー,指揮官・盗賊,5,5,5,"自分の場の盗賊・フォロワーが攻撃したとき、相手の場のフォロワー1体を選ぶ。それに4ダメージ。それのプレイヤーのデッキの上1枚を墓場に置く。
【ファンファーレ】下記から1つチョイスする。【1】このターン、次に自分が『アルビダの号令』をプレイする際、コストを-5する。【2】このターン、次に自分が盗賊・カードをプレイする際、コストを-3する。"
BP12-024,信念の剣閃,ロイヤル,スペル,自然・指揮官・兵士・獣・プリンセス,2,-,-,"これをプレイする際、追加コストとして場の『ナテラの大樹』2つをアクトする。（追加コストを支払わなければプレイできない）
相手の場のフォロワー1体と自分の場の自然・フォロワー1体まで選ぶ。前者に5ダメージ。前者のリーダーに2ダメージ。後者は【攻撃力】+1/【体力】+1する。"
BP12-025,黄昏の刃・ナノ,ロイヤル,フォロワー,兵士・超克,1,1,1,"【進化】【コスト1】：これは進化する。
自分の場に『スカイセイバー・リーシャ』がいる限り、これは【指定攻撃】を持つ。
【必殺】"
BP12-026,黄昏の刃・ナノ,ロイヤル,フォロワー・エボルヴ,兵士・超克,-,2,2,"自分の場に『スカイセイバー・リーシャ』がいる限り、これは【指定攻撃】を持つ。
【必殺】"
BP12-027,黒豹の偵察者,ロイヤル,フォロワー,自然・盗賊・獣,2,2,2,"【疾走】
【ファンファーレ】『ナテラの大樹』1枚を場かEXエリアに置いてよい。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP12-028,優雅なもてなし,ロイヤル,スペル,メイド・貴族,2,-,-,自分の場に指揮官・フォロワーと兵士・フォロワーがいるなら、2枚引く。
BP12-029,ミストバトラー・リルエ,ロイヤル,フォロワー,兵士,2,2,2,"【進化】【コスト1】：これは進化する。
【守護】
これが場にいる限り、自分の場の『ミストデューク・アゾード』すべては【疾走】と「【攻撃時】これは【攻撃力】+2/【体力】+2する」を持つ。"
BP12-030,ミストバトラー・リルエ,ロイヤル,フォロワー・エボルヴ,兵士,-,3,3,"【守護】
これが場にいる限り、自分の場の『ミストデューク・アゾード』すべては【疾走】と「【攻撃時】これは【攻撃力】+2/【体力】+2する」を持つ。
【進化時】自分のデッキから『ミストデューク・アゾード』1枚を探し、手札に加える。"
BP12-031,ミストメイド・シーナ,ロイヤル,フォロワー,兵士・メイド,2,3,2,"【突進】
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに1ダメージ。自分の場に『ミストデューク・アゾード』がいるなら、代わりに5ダメージ。"
BP12-032,狼牙の剣士,ロイヤル,フォロワー,兵士・獣,2,2,3,"【必殺】
【起動】【コスト4】：これは【攻撃力】+2/【体力】+2して、【疾走】を持つ。"
BP12-033,麗しきフェンサー,ロイヤル,フォロワー,指揮官・貴族,3,3,3,【ファンファーレ】自分の場の兵士・フォロワー1体を選ぶ。それは【攻撃力】+2する。
BP12-034,白刃の剣舞,ロイヤル,スペル,指揮官・プリンセス,2,-,-,相手の場のフォロワー2体まで選ぶ。それにXダメージを割りふる。Xは「自分の場のフォロワーの最大の攻撃力」である。
BP12-035,天地の侵略者・ベルフォメット,ウィッチ,フォロワー,機械・超克,6,5,5,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『遮断の触手』1体を場に出す。
【起動】【コスト3】EXエリアの機械・トークン2枚を消滅し、手札のこれをEXエリアに置く：『遮断の触手』1体か『蹂躙の触手』1体を場に出す。
―――――――――――――――
『遮断の触手』【ウィッチ】機械・超克・フォロワー【コスト3】【攻撃力】2/【体力】4【守護】【ラストワード】自分のリーダーは【体力】+4する。"
BP12-036,天地の侵略者・ベルフォメット,ウィッチ,フォロワー・エボルヴ,機械・超克,-,6,6,"【進化時】手札の機械・カード1枚を捨てる：『蹂躙の触手』1体を場に出す。
【起動】【コスト2】EXエリアの機械・トークン1枚を消滅：『蹂躙の触手』1体を場に出す。
―――――――――――――――
『蹂躙の触手』【ウィッチ】機械・超克・フォロワー【コスト3】【攻撃力】4/【体力】2【疾走】【ラストワード】相手の場のフォロワー1体を選ぶ。それに4ダメージ。"
BP12-037,インフィニットウィッチ・ドロシー,ウィッチ,フォロワー,魔法使い,3,3,3,"【ファンファーレ】自分のデッキの上3枚を見る。その中から、魔法使い・フォロワーと魔法使い・スペルそれぞれ1枚まで公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
【起動】これを【アクト】：自分の手札の【ウィッチ】スペル1枚をEXエリアに置いてよい。このターン、それをプレイする際、コストを-3する。この能力は自分の墓場の魔法使い・フォロワーが5枚以上なら使える。"
BP12-038,鋼鉄の魔獣・レガロア,ウィッチ,フォロワー,機械・魔法生物・禁忌,14,6,6,"これをプレイする際、コストを-Xする。Xは「自分の墓場にあるカードの元のコストの種類数」である。
【進化】【コスト1】：これは進化する。
【守護】"
BP12-039,鋼鉄の魔獣・レガロア,ウィッチ,フォロワー・エボルヴ,機械・魔法生物・禁忌,-,7,7,"【守護】
【進化時】相手の場のフォロワー1体を選ぶ。それを手札に戻す。『プロダクトマシーン』1体を場に出す。それは【攻撃力】+X/【体力】+Xする。Xは「選んだフォロワーの元のコスト」である。（手札に戻ったトークンはゲームから取り除く）"
BP12-040,プリンセスウィッチ・メルヴィ,ウィッチ,フォロワー,魔法使い,1,1,1,"【突進】
【ファンファーレ】自分の墓場の魔法使い・フォロワーが5枚以上なら、これは【攻撃力】+4する。
【ファンファーレ】【スペルチェイン_5】これは【体力】+4する。"
BP12-041,結束の魔術,ウィッチ,スペル,機械・魔法使い・ゴーレム,3,-,-,自分の墓場の機械・カードが5枚以上なら、自分のデッキから元のコスト3以下の機械・フォロワー1枚と元のコスト1の【ウィッチ】スペル1枚を探し、前者を場に出す。後者をEXエリアに置く。
BP12-042,カオスウィザード,ウィッチ,フォロワー,魔法使い・禁忌,2,1,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】【スペルチェイン_5】自分のPPを2回復する。"
BP12-043,カオスウィザード,ウィッチ,フォロワー・エボルヴ,魔法使い・禁忌,-,2,3,【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の墓場の魔法使い・フォロワーが5枚以上なら、1枚引く。
BP12-044,運命への反逆,ウィッチ,スペル,機械・超克,7,-,-,これを消滅する。各プレイヤーは、自身の手札すべてと自身の墓場すべてをデッキに戻し、シャッフルし、5枚引く。このターン、次に自分がカードをプレイする際、コストを-7する。
BP12-045,魔道具専門店,ウィッチ,アミュレット,魔法使い・錬金術師,7,-,-,"自分が【ウィッチ】スペルをプレイしたとき、相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【ファンファーレ】自分の墓場にフォロワーがないなら、自分のPPを6回復する。"
BP12-046,豪腕のゴーレム,ウィッチ,フォロワー,ゴーレム,2,3,2,"【進化】【コスト5】：これは進化する。
【ファンファーレ】『大地の魔片』1つを場に出す。
【起動】【土の秘術】：自分の場の他のゴーレム・フォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。この能力は1ターンに1回使える。
―――――――――――――――
『大地の魔片』【ウィッチ】土の印・アミュレット【コスト1】【スタック】"
BP12-047,豪腕のゴーレム,ウィッチ,フォロワー・エボルヴ,ゴーレム,-,6,5,"【進化時】『防御型ゴーレム』1体と『攻撃型ゴーレム』1体を場に出す。
【起動】【土の秘術】：自分の場の他のゴーレム・フォロワー1体を選ぶ。それは【攻撃力】+2/【体力】+2する。この能力は1ターンに1回使える。
―――――――――――――――
『防御型ゴーレム』【ウィッチ】ゴーレム・フォロワー【コスト2】【攻撃力】2/【体力】3【守護】
『攻撃型ゴーレム』【ウィッチ】ゴーレム・フォロワー【コスト2】【攻撃力】3/【体力】2【突進】"
BP12-048,マシンフォーチュンテラー,ウィッチ,フォロワー,機械・錬金術師,2,2,3,"ターンごとに1回、自分が機械・カードをプレイしたとき、自分のリーダーは【体力】+1する。
【ファンファーレ】『プロダクトマシーン』1枚か『リペアモード』1枚をEXエリアに置く。"
BP12-049,マシンブックソーサラー,ウィッチ,フォロワー,機械・魔法使い,2,2,3,【ファンファーレ】手札の機械・カード1枚を捨てる：1枚引く。『プロダクトマシーン』1枚と『リペアモード』1枚をEXエリアに置く。自分のEXエリアの機械・カードが5枚なら、自分のPPを1回復する。
BP12-050,連鎖する雷,ウィッチ,スペル,魔法使い,3,-,-,"自分のエンドフェイズが来たとき、自分のEXエリアのこれを墓場に置く。
----------
相手のリーダーすべてに4ダメージ。自分の場の魔法使い・フォロワーが2体以上なら、これをEXエリアに置く。"
BP12-051,アブソーブスペル,ウィッチ,スペル,魔法使い,2,-,-,相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分の場の魔法使い・フォロワーが2体以上なら、自分のリーダーは【体力】+2する。
BP12-052,波濤のプレシオサウルス,ドラゴン,フォロワー,自然・竜族・海洋,5,5,5,"【進化】【コスト1】：これは進化する。
自分のターン中、自分が手札を1枚以上捨てたとき、相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【ファンファーレ】場の『ナテラの大樹』1つを消滅：1枚引く。"
BP12-053,波濤のプレシオサウルス,ドラゴン,フォロワー・エボルヴ,自然・竜族・海洋,-,6,6,"自分のターン中、自分が手札を1枚以上捨てたとき、相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【進化時】手札1枚を捨てる：自分のリーダーは【体力】+2する。"
BP12-054,ドラゴンイクシード・ギルヴァ,ドラゴン,フォロワー,竜使い,9,6,6,"これを自分の手札から捨てたとき、これをEXエリアに置いてよい。
【守護】
【ファンファーレ】場の他のフォロワーすべてと相手のリーダーすべてに6ダメージ。
【起動】【コスト3】EXエリアのこれを墓場に置く：相手の場のフォロワー1体を選ぶ。それに6ダメージ。この能力は【覚醒】状態なら使える。"
BP12-055,金剛のパキケファロサウルス,ドラゴン,フォロワー,自然・竜族,2,2,2,"【進化】【コスト1】：これは進化する。
【ラストワード】『ナテラの大樹』1つを場に出す。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP12-056,金剛のパキケファロサウルス,ドラゴン,フォロワー・エボルヴ,自然・竜族,-,3,3,"【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。このターン、自分の手札を捨てていたなら、代わりに4ダメージ。
【ラストワード】『ナテラの大樹』1つを場に出す。"
BP12-057,キュアマーメイド・ジゼル,ドラゴン,フォロワー,海洋,1,1,1,"【覚醒】状態であり、これが場にいる限り、自分の場の他の海洋・フォロワーすべては【突進】【指定攻撃】を持つ。
【ファンファーレ】自分のリーダーは【体力】+2する。"
BP12-058,ドラゴニックレイジ,ドラゴン,スペル,自然・ドラゴニュート・キラー,2,-,-,"【覚醒】状態である限り、これはを持つ。
相手の場のフォロワー1体を選ぶ。それに4ダメージ。『ナテラの大樹』1つを場に出す。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP12-059,ストライクドラグーン,ドラゴン,フォロワー,竜使い,2,2,2,"【進化】【コスト2】：これは進化する。
【起動】これを【アクト】：自分の場の元のコスト2以下の【ドラゴン】フォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1して、【疾走】を持つ。"
BP12-060,ストライクドラグーン,ドラゴン,フォロワー・エボルヴ,竜使い,-,3,3,"【進化時】自分の墓場の元のコスト2以下の【ドラゴン】フォロワー1枚を選ぶ。それを場に出す。
【起動】これを【アクト】：自分の場の元のコスト2以下の【ドラゴン】フォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1して、【疾走】を持つ。"
BP12-061,繁茂のステゴサウルス,ドラゴン,フォロワー,自然・竜族,5,5,5,"【ファンファーレ】手札2枚を捨てる：2枚引く。
【ラストワード】『ナテラの大樹』1つを場に出す。
【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。それに5ダメージ。この能力は自分の墓場の自然・カードが5枚以上なら使える。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP12-062,フェニックスハウル,ドラゴン,スペル,不死鳥・星神,1,-,-,下記から2つまでチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに2ダメージ。【2】【コストX】【コストX】：自分のデッキから『スターフェニックス』X枚まで探し、場に出す。それは【突進】を持つ。
BP12-063,治癒のドラグーン,ドラゴン,フォロワー,竜使い,1,0,1,"これを自分の手札から捨てたとき、これをEXエリアに置いてよい。
【進化】【コスト2】：これは進化する。
自分のエンドフェイズが来たとき、自分のリーダーは【体力】+1する。"
BP12-064,治癒のドラグーン,ドラゴン,フォロワー・エボルヴ,竜使い,-,1,2,自分のエンドフェイズが来たとき、自分のリーダーは【体力】+2する。
BP12-065,岩石のアンキロサウルス,ドラゴン,フォロワー,自然・竜族,2,2,3,"【ファンファーレ】『ナテラの大樹』1つを場に出す。
【ファンファーレ】【コスト1】手札1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに3ダメージ。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP12-066,カラミティドラゴン,ドラゴン,フォロワー,竜族,7,5,5,【ファンファーレ】自分のデッキから元のコスト5以下の【ドラゴン】スペルか元のコスト2以下の「【ドラゴン】でないスペル」1枚を探し、EXエリアに置く。このターン、それをプレイする際、コストを-5する。
BP12-067,竜友の少女,ドラゴン,フォロワー,竜使い,2,2,3,【ファンファーレ】【覚醒】状態なら、自分のデッキから元のコスト1の【ドラゴン】フォロワー1枚を探し、手札に加える。
BP12-068,圧倒する猛撃,ドラゴン,スペル,竜族,5,-,-,相手の場のフォロワー1体を選ぶ。それを破壊する。自分のデッキから【ドラゴン】フォロワー1枚を探し、手札に加える。
BP12-069,夜明けの吸血鬼・ノイン,ナイトメア,フォロワー,機械・吸血鬼,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『プロダクトマシーン』1体か『フォレストバット』1体を場に出す。『プロダクトマシーン』1枚か『フォレストバット』1枚をEXエリアに置く。"
BP12-070,夜明けの吸血鬼・ノイン,ナイトメア,フォロワー・エボルヴ,機械・吸血鬼,-,4,4,【進化時】自分の場と自分のEXエリアの元のコスト1のフォロワーすべては【攻撃力】+1する。
BP12-071,死期を視るもの・グレモリー,ナイトメア,フォロワー,魔界,2,2,3,"【守護】
【ファンファーレ】自分のデッキの上2枚を墓場に置く。
【起動】【コスト1】：自分の墓場のこれを場に出す。これは「【ラストワード】これは消滅する」を持つ。この能力は自分の墓場が10枚以上あり、自分の場に『死期を視るもの・グレモリー』がいないなら使える。"
BP12-072,モーターグレイブディガー,ナイトメア,フォロワー,機械・死霊術師,2,0,1,"【進化】【コスト1】：これは進化する。
【必殺】
【ファンファーレ】これが能力によって場に出ていたなら、これは進化する。"
BP12-073,モーターグレイブディガー,ナイトメア,フォロワー・エボルヴ,機械・死霊術師,-,1,2,"【必殺】
【進化時】『プロダクトマシーン』1体を場に出す。自分のデッキの上1枚を墓場に置く。
―――――――――――――――
『プロダクトマシーン』【ニュートラル】機械・フォロワー【コスト1】【攻撃力】1/【体力】1【起動】これを【アクト】場の機械・フォロワー3体を墓場に置く：相手の場のフォロワー1体を選ぶ。それに5ダメージ。"
BP12-074,魔眼の蛇神・メドゥーサ,ナイトメア,フォロワー,魔界・ゴルゴーン,3,3,2,"【ファンファーレ】『メドゥシアナ』1枚をEXエリアに置く。
【起動】これを【アクト】場かEXエリアの魔界・トークン1枚を墓場に置く：相手の場のフォロワー1体を選ぶ。それを破壊する。
―――――――――――――――
『メドゥシアナ』【ナイトメア】魔界・ゴルゴーン・フォロワー【コスト3】【攻撃力】1/【体力】5【突進】【指定攻撃】【必殺】【ファンファーレ】自分のリーダーは【体力】+Xする。Xは「自分の場の魔界・フォロワーの数」である。【ラストワード】相手プレイヤーすべては、自身の場のフォロワー1体を墓場に置く。"
BP12-075,絆の共振,ナイトメア,スペル,機械・死霊術師・魔界,5,-,-,自分の墓場の機械・フォロワーを元のコストの合計が5以下になるように2枚まで選ぶ。それを場に出す。
BP12-076,幼き人狼・リベルテ,ナイトメア,フォロワー,獣,1,1,1,【進化】【コスト1】：これは進化する。
BP12-077,幼き人狼・リベルテ,ナイトメア,フォロワー・エボルヴ,獣,-,2,2,【進化時】【真紅】状態なら、自分のリーダーは【体力】+2する。1枚引く。
BP12-078,業火の魔犬,ナイトメア,フォロワー,魔界・獣,4,4,4,【ファンファーレ】墓場のカード6枚を消滅：相手の場のフォロワーを好きな枚数選ぶ。それに6ダメージを割りふる。
BP12-079,紅のワルツ,ナイトメア,スペル,機械・魔界・吸血鬼,1,-,-,下記から1つチョイスする。【1】相手のリーダーすべてに2ダメージ。自分のリーダーに1ダメージ。【2】『プロダクトマシーン』1体を場に出す。『プロダクトマシーン』1枚をEXエリアに置く。自分の場に『真紅の抗戦者・モノ』がいるなら、EXエリアに置く代わりに場に出す。
BP12-080,ブラッドベルセルク,ナイトメア,フォロワー,魔界,6,5,4,"【進化】【コスト2】：これは進化する。
【疾走】
【ファンファーレ】これは【攻撃力】+X/【体力】+Xする。Xは「自分の墓場の『ブラッドベルセルク』の枚数」である。"
BP12-081,ブラッドベルセルク,ナイトメア,フォロワー・エボルヴ,魔界,-,6,5,"【疾走】
【進化時】相手の場のフォロワー1体を選ぶ。それを破壊する。"
BP12-082,マンマル1号,ナイトメア,フォロワー,機械・魔界,1,1,3,"【守護】
自分の場に『紫紺の抵抗者・エンネア』がいる限り、これが受ける2以上のダメージを1にする。
【起動】【コスト1】：自分の墓場のこれを場に出す。これは【攻撃力】+1して、「【ラストワード】これは消滅する」を持つ。この能力は自分の場に『紫紺の抵抗者・エンネア』がいるなら使える。"
BP12-083,機械鋸の死運び,ナイトメア,フォロワー,機械・死者,3,1,1,"【ラストワード】相手の場のフォロワー1体を選ぶ。それを破壊する。
【起動】【コスト1】これを墓場に置く：自分のデッキの上2枚を墓場に置く。"
BP12-084,グール,ナイトメア,フォロワー,死者,2,2,3,【ファンファーレ】場の他の死者・フォロワー1体を墓場に置く：2枚引く。自分の手札1枚を捨てる。
BP12-085,ヴェノムバイト,ナイトメア,スペル,魔界・ゴルゴーン,3,-,-,"相手の場のフォロワー1体を選ぶ。それに5ダメージ。『毒蛇』1体を場に出す。『毒蛇』1枚をEXエリアに置く。
―――――――――――――――
『毒蛇』【ナイトメア】魔界・フォロワー【コスト1】【攻撃力】0/【体力】1【必殺】"
BP12-086,極炎のドラグーン・ローラ,ビショップ,フォロワー,機械・信仰・偶像,2,2,2,"【進化】【コスト2】：これは進化する。
【ファンファーレ】『リペアモード』1枚をEXエリアに置く。これが能力によって場に出ていたなら、これは進化する。
―――――――――――――――
『リペアモード』【ニュートラル】機械・スペル【コスト1】自分のリーダーは【体力】+1する。"
BP12-087,極炎のドラグーン・ローラ,ビショップ,フォロワー・エボルヴ,機械・信仰・偶像,-,3,3,【進化時】下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに「自分の場の機械・フォロワーの数」と同じダメージ。【2】これは【疾走】を持つ。
BP12-088,炎氷の司祭・カラト,ビショップ,フォロワー,信仰,5,4,4,"自分のターンごとに1回、自分のアミュレットが場を離れたとき、相手のリーダーすべてに1ダメージ。
【ファンファーレ】場のアミュレット1つを墓場に置く：相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分のPPを4回復する。"
BP12-089,百機王・グライアス,ビショップ,フォロワー,機械・信仰・超克,6,3,4,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分の墓場の元のコスト2以下の機械・フォロワー1枚を選ぶ。それを場に出す。
【起動】EXエリアの『リペアモード』2枚を消滅：これは【疾走】を持つ。"
BP12-090,百機王・グライアス,ビショップ,フォロワー・エボルヴ,機械・信仰・超克,-,4,5,"【進化時】下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに5ダメージ。【2】自分の場の他の機械・フォロワーすべては【攻撃力】+1/【体力】+1する。
【起動】EXエリアの『リペアモード』2枚を消滅：これは【疾走】を持つ。"
BP12-091,機械鞭の僧侶,ビショップ,フォロワー,機械・信仰・狂信,2,2,2,"【ファンファーレ】『リペアモード』1枚をEXエリアに置く。これが能力によって場に出ていたなら、自分の場の機械・フォロワーすべては【攻撃力】+1/【体力】+1する。
―――――――――――――――
『リペアモード』【ニュートラル】機械・スペル【コスト1】自分のリーダーは【体力】+1する。"
BP12-092,包み込む願い,ビショップ,スペル,自然・信仰・光輝・獣,3,-,-,下記から1つチョイスする。【1】自分のリーダーは【体力】+2する。2枚引く。【2】自分のデッキから「カード名に『ムニャール』を含むカード」をカード名が異なるように2枚まで探し、場に出す。
BP12-093,光の信仰者,ビショップ,フォロワー,信仰,4,1,4,"【進化】【コスト1】：これは進化する。
【守護】
自分のエンドフェイズが来たとき、これは【攻撃力】+Xする。Xは「自分の場の【守護】を持つフォロワーの数」である。"
BP12-094,光の信仰者,ビショップ,フォロワー・エボルヴ,信仰,-,2,5,"【守護】
自分のエンドフェイズが来たとき、これは【攻撃力】+Xする。Xは「自分の場の【守護】を持つフォロワーの数」である。
【進化時】自分のデッキから元のコスト3以下の【守護】を持つフォロワー1枚を探し、場に出す。"
