card_code,name,class,card_type,sub_type,cost,attack,hp,effect
CSD01-017,シンボリルドルフ,ロイヤル,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【ラストワード】自分のデッキから『トウカイテイオー』1枚を探し、手札に加える。"
CSD01-018,ビコーペガサス,ロイヤル,フォロワー,ウマ娘,1,2,1,"【食事】【コスト1】：これは出走する。
【出走時】相手のフォロワー1体を選ぶ。それをアクトする。"
CSD01-019,カワカミプリンセス,ウィッチ,フォロワー,ウマ娘,4,4,4,"【食事】【コスト1】：これは出走する。
【ファンファーレ】手札1枚を捨てる：相手のフォロワー1体を選ぶ。それに4ダメージ。"
CSD01-020,トーセンジョーダン,ウィッチ,フォロワー,ウマ娘,2,2,1,"【食事】【コスト1】：これは出走する。
【ラストワード】自分の墓場のスペル1枚を選ぶ。それを手札に加える。"
CSD01-021,ナリタトップロード,ウィッチ,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。2枚引く。自分の手札1枚を捨てる。"
CSD01-022,グラスワンダー,ドラゴン,フォロワー,ウマ娘,5,5,5,"【食事】【コスト1】：これは出走する。
【ファンファーレ】相手のフォロワーすべてに2ダメージ。"
CSD01-023,スーパークリーク,ドラゴン,フォロワー,ウマ娘,6,5,5,"【食事】【コスト1】：これは出走する。
【守護】（これが場に出たときか、自分のエンドフェイズにこれをアクトできる。相手は、アクト状態の【守護】を持つフォロワー以外を攻撃できない）
【ファンファーレ】自分のリーダーは【体力】+5する。"
CSD01-024,カレンチャン,ナイトメア,フォロワー,ウマ娘,1,1,1,"【食事】【コスト1】：これは出走する。
【起動】【コスト1】これを【アクト】：相手のフォロワー1体を選ぶ。それに1ダメージ。自分のデッキの上1枚を墓場に置く。"
CSD01-025,ツインターボ,ナイトメア,フォロワー,ウマ娘,2,3,1,"【食事】【コスト1】：これは出走する。
【指定攻撃】（【指定攻撃】を持つフォロワーは、スタンド状態のフォロワーを攻撃できる）
【ファンファーレ】自分の墓場のウマ娘・カードが10枚以上なら、これは【疾走】を持つ。"
CSD01-026,サクラチヨノオー,ナイトメア,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分の墓場のウマ娘・カード1枚まで選ぶ。それを手札に加える。"
CSD01-027,メジロドーベル,ビショップ,フォロワー,ウマ娘・メジロ家,2,2,2,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分のリーダーは【体力】+2する。"
CSD01-028,メジロアルダン,ビショップ,フォロワー,ウマ娘・メジロ家,1,3,3,"【食事】【コスト1】：これは出走する。
【守護】（これが場に出たときか、自分のエンドフェイズにこれをアクトできる。相手は、アクト状態の【守護】を持つフォロワー以外を攻撃できない）
自分のメインフェイズが来たとき、自分の場に「これと同名でないメジロ家・フォロワー」がいないなら、これを手札に戻す。"
CSD01-029,テイエムオペラオー,ビショップ,フォロワー,ウマ娘,7,6,6,"【食事】【コスト1】：これは出走する。
【ファンファーレ】相手のフォロワー1体を選ぶ。それを消滅させる。1枚引く。"
CSD01-030,樫本理子,ニュートラル,フォロワー,トレセン学園,2,3,2,【起動】これを【アクト】：自分のウマ娘・フォロワー1体を選ぶ。それは【攻撃力】+1する。それが出走したフォロワーなら、代わりに【攻撃力】+2する。
CSD01-031,桐生院葵,ニュートラル,フォロワー,トレセン学園,2,2,3,【起動】これを【アクト】：自分のウマ娘・フォロワー1体を選ぶ。それは【体力】+1する。それが出走したフォロワーなら、代わりに【体力】+2する。
CSD01-032,にんじん,ニュートラル,スペル・エボルヴ,-,-,-,-,"食事することで、そのウマ娘・フォロワーは出走する。（それは【突進】を持つ）（【突進】を持つフォロワーは、場に出たターンから相手のフォロワーを攻撃できる）
----------
これはエボルヴデッキに10枚まで入れることができる。"
CSD01-LD01,〔日本一のステージを〕スペシャルウィーク,ドラゴン,リーダー,-,-,-,-,
CSD01-T01,レジェンドレース　VSスペシャルウィーク,-,EP,-,-,-,-,"バトル開始時、後攻プレイヤーはEPを3つ持つ。
自分が【進化】か【食事】のコストを払うとき、表向きのEPを1つ裏向きにすることで、1PPを払える。（1ターンに進化か食事はどちらか1回できる。1回につき使えるEPは1つ）"
