card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP14-011,職人の一念,エルフ,スペル,人形,1,-,-,"これをプレイする際、追加コストとしてEXエリアのカード1枚を消滅する。（追加コストを支払わなければプレイできない）
『操り人形』3枚をEXエリアに置く。
―――――――――――――――
『操り人形』【ニュートラル】人形・フォロワー【コスト1】【攻撃力】1/【体力】1【突進】"
BP14-012,絡繰り給仕,エルフ,フォロワー,宴楽・人形・超克,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『操り人形』1枚をEXエリアに置く。
―――――――――――――――
『操り人形』【ニュートラル】人形・フォロワー【コスト1】【攻撃力】1/【体力】1【突進】"
BP14-013,絡繰り給仕,エルフ,フォロワー・エボルヴ,宴楽・人形・超克,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分のEXエリアのカードが3枚以上なら、代わりに3ダメージ。
BP14-014,提灯のフェアリー,エルフ,フォロワー,宴楽・妖精,2,2,2,"【ファンファーレ】【コスト1】：相手のEXエリアのカード1枚を選ぶ。自分のEXエリアのカードが3枚以上なら、それは『フェアリー』に変身する。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP14-015,森の遊撃者,エルフ,フォロワー,狩人・獣,2,2,1,"【突進】
【ファンファーレ】自分の墓場の狩人・カードが3枚以上なら、これは【攻撃力】+2して、【指定攻撃】を持つ。"
BP14-016,ウィンドランサー,エルフ,フォロワー,エルフ族・狩人,4,4,4,"【指定攻撃】
【攻撃時】相手のリーダーすべてに3ダメージ。これは【攻撃力】+1/【体力】+1する。"
BP14-017,エルフの技工,エルフ,スペル,エルフ族・狩人,2,-,-,相手の場のフォロワー1体を選ぶ。それに3ダメージ。1枚引く。自分の手札1枚を捨てる。
BP14-018,華の大将・タケツミ,ロイヤル,フォロワー,宴楽・指揮官,2,2,3,"【アドバンス起動】【コスト4】これを消滅：自分のエボルヴデッキの『楽園の開闢・タケツミ』1枚を場に出してよい。この能力は自分の墓場の宴楽・カードが5枚以上か自分の墓場の【ロイヤル】カードが10枚以上なら使える。
【ファンファーレ】1枚引く。自分の手札1枚を捨てる。『輝く金貨』1枚をEXエリアに置く。"
BP14-019,楽園の開闢・タケツミ,ロイヤル,フォロワー・アドバンス,宴楽・指揮官,4,5,6,"【ファンファーレ】『旅籠煤』2体を場に出す。
【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。それに5ダメージ。それのリーダーに3ダメージ。
―――――――――――――――
『旅籠煤』【ロイヤル】宴楽・フォロワー【コスト2】【攻撃力】2/【体力】2【守護】【ラストワード】相手の場のフォロワー1体を選ぶ。それに2ダメージ。"
BP14-020,ブレイズフレア・マーズ,ロイヤル,フォロワー,指揮官・星神,3,2,3,"【進化】【コスト1】：これは進化する。
【必殺】"
BP14-021,ブレイズフレア・マーズ,ロイヤル,フォロワー・エボルヴ,指揮官・星神,-,3,4,"【必殺】
【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【ラストワード】『炎将の二槍』1つを場に出す。"
BP14-022,天下の大泥棒・ジエモン,ロイヤル,フォロワー,宴楽・指揮官・盗賊,4,3,4,"【進化】【コスト1】：これは進化する。
これが場にいる限り、自分の場の他の宴楽・フォロワーすべては【疾走】を持つ。
【ファンファーレ】『輝く金貨』1枚をEXエリアに置く。
―――――――――――――――
『輝く金貨』【ロイヤル】宴楽・盗賊・財宝・スペル【コスト0】【起動】【コスト1】EXエリアのこれと『輝く金貨』2枚を消滅：自分のリーダーは【体力】+1する。1枚引く。"
BP14-023,天下の大泥棒・ジエモン,ロイヤル,フォロワー・エボルヴ,宴楽・指揮官・盗賊,-,4,5,"これが場にいる限り、自分の場の他の宴楽・フォロワーすべては【疾走】を持つ。
【進化時】EXエリアの『輝く金貨』2枚を消滅：自分のデッキの上5枚を見る。その中から、元のコスト3以下の宴楽・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。このターン、それをプレイする際、コストを-3する。
【起動】【コスト1】：これの【進化時】能力1つをプレイする。"
BP14-024,辺境の騎士見習い,ロイヤル,フォロワー,兵士,1,1,1,"【ファンファーレ】自分の墓場の【ロイヤル】フォロワーが5枚以上なら、これは【攻撃力】+1して、【突進】を持つ。
【ラストワード】1枚引く。"
BP14-025,伊達の大見得,ロイヤル,スペル,宴楽・指揮官,3,-,-,"相手の場のフォロワー1体を選ぶ。それに5ダメージ。『輝く金貨』1枚をEXエリアに置く。自分の墓場の宴楽・カードが5枚以上か自分の墓場の【ロイヤル】カードが10枚以上なら、自分のデッキから『華の大将・タケツミ』1枚を探し、場に出す。
―――――――――――――――
『輝く金貨』【ロイヤル】宴楽・盗賊・財宝・スペル【コスト0】【起動】【コスト1】EXエリアのこれと『輝く金貨』2枚を消滅：自分のリーダーは【体力】+1する。1枚引く。"
BP14-026,達人の芸者,ロイヤル,フォロワー,宴楽・盗賊,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『輝く金貨』1枚をEXエリアに置く。自分の場に『天下の大泥棒・ジエモン』がいるなら、自分のリーダーは【体力】+3する。
―――――――――――――――
『輝く金貨』【ロイヤル】宴楽・盗賊・財宝・スペル【コスト0】【起動】【コスト1】EXエリアのこれと『輝く金貨』2枚を消滅：自分のリーダーは【体力】+1する。1枚引く。"
BP14-027,達人の芸者,ロイヤル,フォロワー・エボルヴ,宴楽・盗賊,-,4,4,"自分のEXエリアに『輝く金貨』が置かれたとき、相手の場のフォロワー1体を選ぶ。それに3ダメージ。それのリーダーに1ダメージ。
【進化時】『輝く金貨』1枚をEXエリアに置く。"
BP14-028,戦乱の勇士,ロイヤル,フォロワー,兵士,5,4,4,【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに4ダメージ。1枚引く。
BP14-029,ノーブルガーディアン,ロイヤル,フォロワー,指揮官・貴族,7,6,5,"【守護】
【ファンファーレ】自分のデッキの上5枚を見る。その中から、元のコスト6以下のフォロワー1枚を場に出してよい。残りを好きな順にデッキの下に置く。
【起動】【コスト1】手札のこれを捨てる：『スティールナイト』1体を場に出す。
―――――――――――――――
『スティールナイト』【ロイヤル】兵士・フォロワー【コスト2】【攻撃力】2/【体力】2"
BP14-030,帳場ガエル,ロイヤル,フォロワー,宴楽・盗賊・獣,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『輝く金貨』1枚をEXエリアに置く。自分の場に『天下の大泥棒・ジエモン』がいるなら、これは進化する。
―――――――――――――――
『輝く金貨』【ロイヤル】宴楽・盗賊・財宝・スペル【コスト0】【起動】【コスト1】EXエリアのこれと『輝く金貨』2枚を消滅：自分のリーダーは【体力】+1する。1枚引く。"
BP14-031,帳場ガエル,ロイヤル,フォロワー・エボルヴ,宴楽・盗賊・獣,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分のEXエリアの宴楽・カードが3枚以上なら、1枚引く。
BP14-032,バイオレンスソルジャー,ロイヤル,フォロワー,兵士,6,6,5,【疾走】
BP14-033,拙速の斧使い,ロイヤル,フォロワー,兵士,5,7,6,【ファンファーレ】相手の場のフォロワー1体を選ぶ。それをアクトする。
BP14-034,盗賊の乱飛,ロイヤル,スペル,宴楽・指揮官・盗賊,1,-,-,"下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに2ダメージ。『輝く金貨』1枚をEXエリアに置く。【2】相手の場のフォロワー1体を選ぶ。自分のEXエリアの宴楽・カードが3枚以上なら、それに4ダメージ。
―――――――――――――――
『輝く金貨』【ロイヤル】宴楽・盗賊・財宝・スペル【コスト0】【起動】【コスト1】EXエリアのこれと『輝く金貨』2枚を消滅：自分のリーダーは【体力】+1する。1枚引く。"
BP14-035,値引き交渉,ロイヤル,スペル,商人,1,-,-,"これをプレイする際、自分のEXエリアの『輝く金貨』が3枚以上なら、コストを-1する。
1枚引く。『輝く金貨』1枚をEXエリアに置く。
―――――――――――――――
『輝く金貨』【ロイヤル】宴楽・盗賊・財宝・スペル【コスト0】【起動】【コスト1】EXエリアのこれと『輝く金貨』2枚を消滅：自分のリーダーは【体力】+1する。1枚引く。"
BP14-036,真理の大文豪・ユキシマ,ウィッチ,フォロワー,宴楽・魔法使い・禁忌,4,3,5,"自分が元のコスト3以下の宴楽・カードか元のコスト3以下の魔法使い・カードをプレイしたとき、相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【ファンファーレ】このターン、次に自分が元のコスト3以下の宴楽・カードか元のコスト3以下の魔法使い・カードをプレイする際、コストを-3する。"
BP14-037,アストラルシャーマン・ライリー,ウィッチ,フォロワー,魔法使い,2,2,2,"【進化】【コスト2】：これは進化する。この能力はこのターン中に自分の【土の秘術】によって自分の場の【スタック】を2個以上取っていたなら使える。
【ファンファーレ】『大地の魔片』1つを場に出す。
―――――――――――――――
『大地の魔片』【ウィッチ】土の印・アミュレット【コスト1】【スタック】"
BP14-038,アストラルシャーマン・ライリー,ウィッチ,フォロワー・エボルヴ,魔法使い,-,3,3,【進化時】自分のデッキから元のコストX以下の【土の秘術】を持つフォロワー1枚を探し、場に出す。Xは「自分のPP最大値」である。
BP14-039,リミットスペル・バーゼント,ウィッチ,フォロワー,魔法使い・魔法生物,2,2,2,"これはEXエリアからプレイできない。
【進化】【コスト1】：これは進化する。
自分のエンドフェイズが来たとき、これがEXエリアにあるなら、自分のデッキの上1枚を見る。その中から、『オニオン軍団』1枚を場に出してよい。残りをデッキの上か下に置く。"
BP14-040,リミットスペル・バーゼント,ウィッチ,フォロワー・エボルヴ,魔法使い・魔法生物,-,3,3,"【進化時】手札の『オニオン軍団』1枚を捨てる：2枚引く。
【ラストワード】これをEXエリアに置いてよい。"
BP14-041,極冠の幻想獣,ウィッチ,フォロワー,魔法生物・禁忌,6,5,5,"【突進】
【攻撃時】相手の場のフォロワー1体を選ぶ。それに「これの攻撃力」と同じダメージ。
【ラストワード】【土の秘術】これを場に出す。これの攻撃力と体力を2にする。これは【疾走】を持つ。"
BP14-042,一世の探究,ウィッチ,スペル,宴楽・魔法使い・禁忌,3,-,-,自分のデッキの上4枚を見る。その中から、2枚を公開して手札に加える。残りを墓場に置く。自分の場に『真理の大文豪・ユキシマ』がいるなら、自分のPPを1回復する。
BP14-043,管弦の魔術師,ウィッチ,フォロワー,宴楽・魔法使い・禁忌,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】このターン、自分が他の宴楽・カードをプレイしていたなら、これは【疾走】か【ドレイン】を持つ。"
BP14-044,管弦の魔術師,ウィッチ,フォロワー・エボルヴ,宴楽・魔法使い・禁忌,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それに「このターン、自分がプレイした宴楽・カードや魔法使い・カードの枚数」の2倍のダメージ。
BP14-045,雷雲のアルケミスト,ウィッチ,フォロワー,錬金術師,3,3,3,【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分の場の【スタック】を+1する。
BP14-046,願望の実現,ウィッチ,スペル,魔法生物,7,-,-,自分のデッキの上1枚をEXエリアに置く。これをEXエリアが上限になるまでくり返す。このターン、次に自分が「これによってEXエリアに置いたカード」をプレイする際、コストを0にする。
BP14-047,チャクラムウィザード,ウィッチ,フォロワー,魔法使い,3,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。自分の場に他の魔法使い・フォロワーがいるなら、それに3ダメージ。"
BP14-048,チャクラムウィザード,ウィッチ,フォロワー・エボルヴ,魔法使い,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに3ダメージ。1枚引く。自分の手札1枚を捨てる。
BP14-049,宿帳のフクロウ,ウィッチ,フォロワー,宴楽・魔法生物・禁忌,3,1,1,【ファンファーレ】このターン、次に自分が元のコスト3以下の宴楽・カードか元のコスト3以下の魔法使い・カードをプレイする際、コストを-3する。自分の場に『真理の大文豪・ユキシマ』がいるなら、自分のリーダーは【体力】+2する。
BP14-050,大地の魔拳,ウィッチ,スペル,魔法使い,3,-,-,相手の場のフォロワー1体を選ぶ。それに5ダメージ。【土の秘術】それのリーダーに2ダメージ。
BP14-051,魔力の充填,ウィッチ,スペル,魔法使い,6,-,-,2枚引く。相手の場のフォロワーすべてに「自分の手札の枚数」と同じダメージ。
BP14-052,グランドスピア,ウィッチ,アミュレット,魔法使い・土の印,1,-,-,"【スタック】
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに2ダメージ。"
BP14-053,独尊龍・スーロン,ドラゴン,フォロワー,宴楽・ドラゴニュート,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『波濤の暴圧』1枚をEXエリアに置く。【覚醒】状態なら、自分のリーダーは【体力】+2する。
―――――――――――――――
『波濤の暴圧』【ドラゴン】宴楽・ドラゴニュート・スペル【コスト2】相手の場のフォロワー1体を選ぶ。それに4ダメージ。【覚醒】状態なら、代わりに6ダメージ。"
BP14-054,独尊龍・スーロン,ドラゴン,フォロワー・エボルヴ,宴楽・ドラゴニュート,-,4,4,【進化時】このターン、次に自分が宴楽・カードをプレイする際、コストを-2する。
BP14-055,秘湯の山脈竜,ドラゴン,フォロワー,宴楽・竜族,5,5,5,"【突進】【指定攻撃】
【攻撃時】場の『竜山温泉』1つの神湯カウンター2個を取る：1枚引く。このターン、これは次のダメージを受けない。
【ファンファーレ】自分のデッキから『竜山温泉』1枚を探し、場に出す。"
BP14-056,氷蝕のドラゴン,ドラゴン,フォロワー,竜族,7,5,5,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手の場のフォロワー2体まで選ぶ。それをアクトする。"
BP14-057,氷蝕のドラゴン,ドラゴン,フォロワー・エボルヴ,竜族,-,6,6,"【進化時】相手の場のフォロワーすべては次のそれのプレイヤーのスタートフェイズにスタンドしない。
【ラストワード】アクト状態の相手の場のフォロワーすべてを破壊する。"
BP14-058,竜頭のスレイヤー,ドラゴン,フォロワー,竜族・武闘竜人・キラー,1,2,2,【ファンファーレ】相手の場のフォロワー1体を選ぶ。【覚醒】状態なら、それに3ダメージ。
BP14-059,竜山温泉,ドラゴン,アミュレット,宴楽・竜族,3,-,-,"自分のエンドフェイズが来たとき、これの神湯カウンター1個を取る。これに神湯カウンターが置かれていないなら、これを墓場に置く。相手の場のフォロワーすべてに5ダメージ。
自分のターンごとに1回、自分の場に宴楽・フォロワーが出たとき、自分のリーダーは【体力】+1する。
【ファンファーレ】これに神湯カウンター10個を置く。"
BP14-060,釜焚きの竜人,ドラゴン,フォロワー,宴楽・ドラゴニュート,2,2,2,【進化】【コスト1】：これは進化する。
BP14-061,釜焚きの竜人,ドラゴン,フォロワー・エボルヴ,宴楽・ドラゴニュート,-,3,3,"【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【起動】場の『竜山温泉』1つの神湯カウンター2個を取る：1枚引く。この能力は1ターンに1回使える。"
BP14-062,激昂のリヴァイアサン,ドラゴン,フォロワー,竜族・海洋,4,5,4,"自分のエンドフェイズが来たとき、アクト状態の相手の場のフォロワー1体を選ぶ。それに2ダメージ。【覚醒】状態なら、代わりに4ダメージ。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それは次のそれのプレイヤーのスタートフェイズにスタンドしない。"
BP14-063,竜山の鳴動,ドラゴン,スペル,宴楽・竜族,4,-,-,"これをプレイする際、場の『竜山温泉』1つの神湯カウンター2個を取る：コストを-2する。
相手の場のフォロワー1体を選ぶ。それを破壊する。1枚引く。"
BP14-064,ドラゴンブリーダー,ドラゴン,フォロワー,竜使い,1,1,1,【進化】【コスト2】：これは進化する。
BP14-065,ドラゴンブリーダー,ドラゴン,フォロワー・エボルヴ,竜使い,-,2,2,【進化時】自分のデッキの上4枚を見る。その中から、元のコスト3以下の【ドラゴン】フォロワー1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。それは【攻撃力】+1/【体力】+1する。
BP14-066,送迎の走竜,ドラゴン,フォロワー,宴楽・竜族,2,2,3,"【ファンファーレ】自分のデッキの上4枚を見る。その中から、宴楽・カード1枚を公開してデッキの上に置いてよい。残りを好きな順にデッキの下に置く。
【起動】場の『竜山温泉』1つの神湯カウンター2個を取る：これは【攻撃力】+1して、【疾走】を持つ。この能力は1ターンに1回使える。"
BP14-067,献身の水竜,ドラゴン,フォロワー,竜使い・海洋,2,2,3,"【守護】
自分の場に【ドラゴン】トークン・フォロワーが出たとき、自分のリーダーは【体力】+2する。
【ファンファーレ】【コスト4】：『ドラゴン』1体を場に出す。
―――――――――――――――
『ドラゴン』【ドラゴン】竜族・フォロワー【コスト4】【攻撃力】5/【体力】5"
BP14-068,マーメイドソング,ドラゴン,スペル,海洋,3,-,-,"これをプレイする際、場の海洋・フォロワー1体を【アクト】：コストを-2する。
相手の場のフォロワー1体を選ぶ。それをアクトする。それは次のそれのプレイヤーのスタートフェイズにスタンドしない。1枚引く。"
BP14-069,海神の威光,ドラゴン,スペル,竜使い・海洋,1,-,-,自分のデッキの上3枚を見る。その中から、海洋・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。【覚醒】状態なら、このターン、それをプレイする際、コストを-1する。
BP14-070,憧れの飛躍・イツルギ,ナイトメア,フォロワー,宴楽・魔界・獣,2,3,2,"【アドバンス起動】【コスト4】これを消滅：自分のエボルヴデッキの『楽園の終焉・イツルギ』1枚を場に出してよい。この能力は自分の墓場の宴楽・カードが5枚以上か自分の墓場の【ナイトメア】カードが10枚以上なら使える。
【ファンファーレ】『幼狼奮闘』1枚をEXエリアに置く。"
BP14-071,楽園の終焉・イツルギ,ナイトメア,フォロワー・アドバンス,宴楽・魔界・獣,4,6,5,"自分のターン中、相手のフォロワーが場から墓場に置かれたとき、それのリーダーに1ダメージ。自分のリーダーは【体力】+1する。
【ファンファーレ】相手の場のフォロワー3体まで選ぶ。その中の1体に5ダメージ。残りの2体に2ダメージ。"
BP14-072,デモンズグリード・パラセリゼ,ナイトメア,フォロワー,宴楽・魔界,3,3,3,"【進化】【コスト1】：これは進化する。この能力は自分の手札が0枚なら使える。
【ファンファーレ】自分のデッキの上1枚をEXエリアに置く。自分の手札1枚を捨てる。"
BP14-073,デモンズグリード・パラセリゼ,ナイトメア,フォロワー・エボルヴ,宴楽・魔界,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それに5ダメージ。それのリーダーに2ダメージ。自分のリーダーは【体力】+2する。自分のデッキの上1枚をEXエリアに置く。
BP14-074,因果の迷い子・アンサージュ,ナイトメア,フォロワー,宴楽・死者,2,2,2,"これを自分の手札から捨てたときかこれが自分の手札から消滅したとき、これをEXエリアに置いてよい。
【進化】【コスト1】：これは進化する。"
BP14-075,因果の迷い子・アンサージュ,ナイトメア,フォロワー・エボルヴ,宴楽・死者,-,3,3,【進化時】自分のデッキの上4枚を見る。その中から、宴楽・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。
BP14-076,寒冷の死霊術師,ナイトメア,フォロワー,死霊術師,6,5,5,"【ラストワード】これは消滅する。
【起動】これを【アクト】：自分の墓場の元のコスト8以下のフォロワー1枚を選ぶ。それを場に出す。それの攻撃力と体力を1にする。"
BP14-077,底無しの契約,ナイトメア,スペル,宴楽・魔界,1,-,-,"【起動】【コスト1】墓場のこれを消滅：自分の墓場や自分の消滅領域の『デモンズグリード・パラセリゼ』3枚まで選ぶ。それをデッキに戻し、シャッフルする。自分のエボルヴデッキの表向きの『デモンズグリード・パラセリゼ』を好きな枚数裏向きにする。
----------
下記を2回くり返す。自分のデッキの上1枚をEXエリアに置く。自分の手札1枚を消滅させる。"
BP14-078,棘の吸血鬼,ナイトメア,フォロワー,吸血鬼,1,1,1,【進化】【コスト1】：これは進化する。
BP14-079,棘の吸血鬼,ナイトメア,フォロワー・エボルヴ,吸血鬼,-,2,2,【進化時】自分のデッキの上1枚をEXエリアに置く。自分の手札1枚を捨てる。
BP14-080,ルームサービスデビル,ナイトメア,フォロワー,宴楽・魔界,4,4,4,【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分の手札が2枚以下なら、自分のPPを2回復する。自分の手札が0枚なら、それのリーダーに2ダメージ。
BP14-081,惑わぬ意志,ナイトメア,スペル,宴楽・死者,2,-,-,"これを自分の手札から捨てたときかこれが自分の手札から消滅したとき、自分の場の【ナイトメア】フォロワー1体を選ぶ。それは【必殺】を持つ。
----------
自分の墓場の元のコスト2以下の宴楽・フォロワー1枚を選ぶ。それを場に出す。それが『因果の迷い子・アンサージュ』なら、それは【攻撃力】+1して、【疾走】を持つ。"
BP14-082,銀釘の射手,ナイトメア,フォロワー,吸血鬼・キラー,2,3,2,"【進化】【コスト5】：これは進化する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の手札1枚を捨てる。"
BP14-083,銀釘の射手,ナイトメア,フォロワー・エボルヴ,吸血鬼・キラー,-,5,4,【進化時】相手の場のフォロワー1体を選ぶ。それとそれのリーダーに4ダメージ。自分の手札1枚を捨てる。
BP14-084,パルクールウルフ,ナイトメア,フォロワー,魔界・獣,4,4,4,"これは能力ダメージを受けない。
【攻撃時】相手のリーダーすべてに2ダメージ。自分のリーダーは【体力】+2する。
【起動】【コスト2】：これは【疾走】を持つ。"
BP14-085,ドアマンバット,ナイトメア,フォロワー,宴楽・魔界・獣,1,2,2,【ファンファーレ】自分の手札が2枚以下なら、これは【攻撃力】+1する。自分の手札が0枚なら、これは【疾走】を持つ。
BP14-086,忍び寄る残酷,ナイトメア,スペル,魔界,2,-,-,相手の場のフォロワー1体を選ぶ。それに5ダメージ。自分のリーダーに3ダメージ。
BP14-087,月下の跳躍,ナイトメア,スペル,魔界・獣,1,-,-,自分の場の【ナイトメア】フォロワー1体を選ぶ。それは【攻撃力】+1する。自分の手札が0枚なら、それは【疾走】を持つ。
BP14-088,千箔百面ノ邪神,ビショップ,フォロワー,宴楽・狂信・偶像,4,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『招来の狐』1体を場に出す。
【起動】【コスト2】墓場のこれを消滅：『招来の狐』1体を場に出す。自分の場の『招来の狐』すべては【攻撃力】+2/【体力】+1する。
―――――――――――――――
『招来の狐』【ビショップ】宴楽・狂信・獣・フォロワー【コスト1】【攻撃力】0/【体力】1【守護】【ファンファーレ】自分のリーダーは【体力】+1する。"
BP14-089,千箔百面ノ邪神,ビショップ,フォロワー・エボルヴ,宴楽・狂信・偶像,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それに「自分の場の狂信・フォロワーの数」の2倍のダメージ。
BP14-090,永久の盾・シオン,ビショップ,フォロワー,信仰・超克,6,3,7,"【守護】
これは能力によって破壊されない。
これが場にいる限り、これと自分のリーダーが受けるダメージを-1する。
【ファンファーレ】『水銀の断絶』1枚をEXエリアに置く。
―――――――――――――――
『水銀の断絶』【ビショップ】信仰・超克・スペル【コスト1】このターン、自分のリーダーが受けるダメージを-1する。1枚引く。"
BP14-091,ネクベト,ビショップ,フォロワー,信仰・鳥族,3,2,2,"これはEXエリアからプレイできない。
【進化】【コスト1】：これは進化する。
相手のエンドフェイズが来たとき、これがEXエリアにあるなら、【コスト2】：相手のリーダーすべてに2ダメージ。自分のリーダーは【体力】+2する。"
BP14-092,ネクベト,ビショップ,フォロワー・エボルヴ,信仰・鳥族,-,3,3,"【進化時】自分のPPを2回復する。
【ラストワード】これをEXエリアに置く。"
BP14-093,淀みの神父,ビショップ,フォロワー,狂信,4,2,4,"【守護】
ターンごとに1回、自分のリーダーの【体力】を+したとき、相手の場のフォロワー1体を選ぶ。それに4ダメージ。
【ファンファーレ】自分のデッキの上5枚を見る。その中から、元のコスト2以下の狂信・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。このターン、それをプレイする際、コストを-2する。"
BP14-094,清めの間,ビショップ,アミュレット,宴楽・狂信,1,-,-,"【ファンファーレ】『招来の狐』2枚をEXエリアに置く。
【起動】これを【アクト】墓場に置く：自分のEXエリアの『招来の狐』1枚を場に出す。この能力は自分の場に元のコスト2以上の狂信・フォロワーがいるなら使える。
―――――――――――――――
『招来の狐』【ビショップ】宴楽・狂信・獣・フォロワー【コスト1】【攻撃力】0/【体力】1【守護】【ファンファーレ】自分のリーダーは【体力】+1する。"
BP14-095,警策の翼人,ビショップ,フォロワー,宴楽・狂信・鳥族,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『招来の狐』1枚をEXエリアに置く。
―――――――――――――――
『招来の狐』【ビショップ】宴楽・狂信・獣・フォロワー【コスト1】【攻撃力】0/【体力】1【守護】【ファンファーレ】自分のリーダーは【体力】+1する。"
BP14-096,警策の翼人,ビショップ,フォロワー・エボルヴ,宴楽・狂信・鳥族,-,3,3,"自分のリーダーの【体力】を+したとき、相手のリーダーすべてに1ダメージ。
【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。"
