card_code,name,class,card_type,sub_type,cost,attack,hp,effect
CSD03a-011,薔薇の騎士 モルガーナ,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,2,2,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】相手の場のフォロワー1体まで選ぶ。それに2ダメージ。これは【攻撃力】+1/【体力】+1する。
【攻撃時】手札のロイヤルパラディン・カード1枚を捨てる：これは【攻撃力】+1/【体力】+1する。"
CSD03a-012,未来の騎士 リュー,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,2,3,"【ファンファーレ】手札のヴァンガード・カード1枚を捨てる：自分のデッキから『ブラスター・ブレード』1枚を探し、手札に加える。
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体は【攻撃力】+2する）"
CSD03a-013,まぁるがる,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,1,2,2,"【ファンファーレ】手札のロイヤルパラディン・カード1枚を捨てる：1枚引く。
----------
（ドライブチェックによってこれが捲れたなら、1枚引く）"
CSD03a-014,ふろうがる,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,2,3,"自分のエンドフェイズが来たとき、これをスタンドする。
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体をスタンドする。このターン、それは相手のリーダーを攻撃できない）"
CSD03a-015,世界樹の巫女 エレイン,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,2,3,"【守護】
【ファンファーレ】自分のリーダーは【体力】+2する。
----------
（ドライブチェックによってこれが捲れたなら、自分のリーダーは【体力】+3する）"
CSD03a-016,スターダスト・トランペッター,ロイヤル,アミュレット,ヴァンガード・ロイヤルパラディン,2,-,-,"【スタートアミュレット】
【起動】これを【アクト】墓場に置く：自分の場のヴァンガード・フォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。
----------
（※自分のデッキ構築が「カードファイト!! ヴァンガード」タイトル構築なら、自分のデッキから【スタートアミュレット】を持つカード1枚を場に出した状態でバトルを開始する）"
CSD03a-017,ドライブポイント,ニュートラル,スペル・エボルヴ,-,-,-,-,"これはエボルヴデッキに10枚まで入れることができる。
----------
（ドライブを持ったフォロワーは、【突進】【シングルドライブ】を持つ。【突進】を持つフォロワーは、場に出たターンから相手のフォロワーを攻撃できる）"
CSD03a-LD01,〔立ち上がれ僕の分身!!〕先導アイチ,ロイヤル,リーダー,-,-,-,-,
CSD03a-P01,ういんがる,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,1,2,2,【起動】【コスト3】これを【アクト】：自分の墓場の『ブラスター・ブレード』1枚を選ぶ。それを場に出す。
CSD03a-P02,断罪の騎士 ボールス,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,3,3,3,"【憑依】【コスト1】：これはドライブを持つ。
【指定攻撃】（【指定攻撃】を持つフォロワーは、スタンド状態のフォロワーを攻撃できる）
【ドライブ獲得時】これは【攻撃力】+2/【体力】+2する。"
CSD03a-P03,閃光の盾 イゾルデ,ロイヤル,スペル,ヴァンガード・ロイヤルパラディン,1,-,-,下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに2ダメージ。【2】手札のロイヤルパラディン・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分のリーダーは【体力】+2する。
CSD03a-P04,沈黙の騎士 ギャラティン,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,5,5,4,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】これは【攻撃力】+1/【体力】+1する。相手のリーダーすべてに3ダメージ。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに5ダメージ。"
CSD03a-P05,小さな賢者 マロン,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,3,3,4,"【守護】
【ファンファーレ】自分のデッキの上5枚を見る。その中から、ロイヤルパラディン・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
CSD03a-P06,湖の巫女 リアン,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,2,3,"【守護】（これが場に出たときか、自分のエンドフェイズにこれをアクトできる。相手は、アクト状態の【守護】を持つフォロワー以外を攻撃できない）
【ファンファーレ】手札のロイヤルパラディン・カード1枚を捨てる：自分の墓場のロイヤルパラディン・フォロワー1枚を選ぶ。それを手札に加える。"
CSD03a-P07,薔薇の騎士 モルガーナ,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,2,2,2,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】相手の場のフォロワー1体まで選ぶ。それに2ダメージ。これは【攻撃力】+1/【体力】+1する。
【攻撃時】手札のロイヤルパラディン・カード1枚を捨てる：これは【攻撃力】+1/【体力】+1する。"
CSD03a-P08,スターダスト・トランペッター,ロイヤル,アミュレット,ヴァンガード・ロイヤルパラディン,2,-,-,"【スタートアミュレット】
【起動】これを【アクト】墓場に置く：自分の場のヴァンガード・フォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。
----------
（※自分のデッキ構築が「カードファイト!! ヴァンガード」タイトル構築なら、自分のデッキから【スタートアミュレット】を持つカード1枚を場に出した状態でバトルを開始する）"
CSD03a-SL01,アルフレッド・アーリー,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,4,3,3,"【進化】【コスト2】：これは『騎士王 アルフレッド』に進化する。
【疾走】【ツインドライブ】（【疾走】を持つフォロワーは、場に出たターンから攻撃できる）"
CSD03a-SL02,騎士王 アルフレッド,ロイヤル,フォロワー・エボルヴ,ヴァンガード・ロイヤルパラディン,-,4,4,"【疾走】【ツインドライブ】（【ツインドライブ】を持つフォロワーは、攻撃したとき、ドライブチェックを2回する）
【進化時】自分のデッキから元のコスト3以下のロイヤルパラディン・フォロワー1枚を探し、場に出す。自分の墓場のロイヤルパラディン・カードが15枚以上なら、それとこれは【攻撃力】+1/【体力】+1する。"
CSD03a-SL03,ブラスター・ブレード,ロイヤル,フォロワー,ヴァンガード・ロイヤルパラディン,3,3,3,"【進化】【コスト1】：これは進化する。
【シングルドライブ】（【シングルドライブ】を持つフォロワーは、攻撃したとき、ドライブチェックを1回する）
【ファンファーレ】これが能力によって場に出ていたなら、これは進化する。"
CSD03a-SL04,ブラスター・ブレード,ロイヤル,フォロワー・エボルヴ,ヴァンガード・ロイヤルパラディン,-,4,4,"【シングルドライブ】
【進化時】相手の場のフォロワー1体を選ぶ。それに「自分の場のロイヤルパラディン・フォロワーの数」の2倍のダメージ。"
