card_code,name,class,card_type,sub_type,cost,attack,hp,effect
PR-052,にんじん,ニュートラル,スペル・エボルヴ,-,-,-,-,食事することで、そのウマ娘・フォロワーは出走する。 ---------- これはエボルヴデッキに10枚まで入れることができる。
PR-053,フラワープリンセス,エルフ,フォロワー,プリンセス・童話,2,2,3,ファンファーレ
PR-054,ヒロイックエントリー！,ロイヤル,スペル,兵士・ヒーロー,3,-,-,自分のデッキの上4枚を見る。その中から、コスト3以下の ロイヤル
PR-055,マジカルルーク,ウィッチ,フォロワー,チェス,1,2,2,ファンファーレ
PR-056,ドラゴサモナー,ドラゴン,フォロワー・エボルヴ,竜使い・ドラゴニュート,-,2,4,【進化時】自分のデッキの上3枚を見る。その中から、 ドラゴン
PR-057,灼熱の嵐,ドラゴン,スペル,竜族,5,-,-,フォロワーすべてに5ダメージ。
PR-058,パンクデビル・デモニア,ナイトメア,フォロワー,魔界,2,2,3,【守護】 ラストワード
PR-059,鳥飼いの使徒,ビショップ,フォロワー,信仰・鳥族,4,5,4,【守護】 ファンファーレ
PR-060,ダークオファリング,ビショップ,スペル,狂信,1,-,-,クイック
PR-061,反転する翼,ニュートラル,スペル,天使・堕天使,1,-,-,下記から1つチョイスする。【1】手札の天使・フォロワー1枚を捨てる：相手のフォロワー1体を選ぶ。それを破壊する。【2】手札の堕天使・フォロワー1枚を捨てる：自分のリーダーは 体力
PR-062,ルナルの魔術師・プリス,ウィッチ,フォロワー,魔法使い・学院,4,4,5,ファンファーレ
PR-063,赤ずきん・メイジー,ロイヤル,フォロワー,暗殺者・童話,2,1,1,ファンファーレ
PR-064,ベルエンジェル,ニュートラル,フォロワー,天使,1,0,2,進化
PR-065,収穫祭,エルフ,アミュレット,エルフ族,1,-,-,これが場を離れたとき、1枚引く。 起動
PR-066,剣豪,ロイヤル,フォロワー,兵士,1,2,1,ファンファーレ
PR-067,フレイムデストロイヤー,ウィッチ,フォロワー,魔法生物,9,7,7,これをプレイする際、【スペルチェイン_5】コストを-3する。【SC_10】代わりに-6する。【SC_15】代わりに-9する。 【突進】
PR-068,ドラゴンテイマー,ドラゴン,フォロワー,竜使い,2,2,2,進化
PR-069,アルカード,ナイトメア,フォロワー,吸血鬼,7,4,4,【疾走】 【攻撃時】相手のフォロワー1体を選ぶ。それに4ダメージ。自分のリーダーは 体力
PR-070,守護の陽光,ビショップ,アミュレット,信仰,1,-,-,ファンファーレ
PR-071,卵の大爆発,ニュートラル,スペル,童話,3,-,-,フォロワーすべてと相手のリーダーすべてにXダメージ。Xは「自分の墓場の『卵の大爆発』『ハンプティダンプティ』の合計+1」である。（Xにこれは含めない）
PR-072,神秘の番人・スピネ,エルフ,フォロワー,超克,5,3,5,【守護】 ファンファーレ
PR-073,冥焔の右腕・ミミ,ナイトメア,スペル・トークン,魔界,0,-,-,相手のフォロワー1体を選ぶ。それに2ダメージ。
PR-074,冥焔の左腕・ココ,ナイトメア,スペル・トークン,魔界,0,-,-,自分のフォロワー1体を選ぶ。それは 攻撃力
PR-075,妖精の調べ,エルフ,スペル,妖精,2,-,-,『フェアリー』1体を出す。【コンボ_3】自分の エルフ
PR-076,森の音楽隊,エルフ,アミュレット,獣・童話,1,-,-,ファンファーレ
PR-077,宝杖の司令官,ロイヤル,フォロワー,指揮官,3,3,2,ファンファーレ
PR-078,マジカルビショップ,ウィッチ,フォロワー,チェス,2,1,2,自分のエンドフェイズが来たとき、自分の場に他のチェス・フォロワーがいるなら、相手のリーダーすべてに1ダメージ。自分のリーダーは 体力
PR-079,竜を育む者・マチルダ,ドラゴン,フォロワー,竜使い,1,1,2,起動
PR-080,スパルトイサージェント,ナイトメア,フォロワー,死者,2,2,3,ファンファーレ
PR-081,スケルトンファイター,ナイトメア,フォロワー,死者,1,2,2,ファンファーレ
PR-082,アンドロメダ,ビショップ,フォロワー,星神・プリンセス,1,2,2,ファンファーレ
PR-083,純心の歌い手,ニュートラル,フォロワー,シンガー,3,1,2,ファンファーレ
PR-084,スターフェニックス,ドラゴン,フォロワー,不死鳥・星神,3,2,2,進化
PR-085,スターフェニックス,ドラゴン,フォロワー・エボルヴ,不死鳥・星神,-,4,4,【攻撃時】相手のフォロワー1体を選ぶ。それに2ダメージ。
PR-086,黄金都市の姫・リテュエル,ビショップ,フォロワー,信仰・プリンセス,4,3,3,進化
PR-087,黄金都市の姫・リテュエル,ビショップ,フォロワー・エボルヴ,信仰・プリンセス,-,4,4,【進化時】相手のフォロワー1体を選ぶ。それを消滅させる。
PR-088,エルフプリンセスメイジ,エルフ,フォロワー,エルフ族・プリンセス,3,3,3,進化
PR-089,フローラルフェンサー,ロイヤル,フォロワー,兵士,3,3,3,進化
PR-090,ペンギンウィザード,ウィッチ,フォロワー,魔法生物,2,1,4,進化
PR-091,ドラゴンウォーリア,ドラゴン,フォロワー,竜族,3,3,3,進化
PR-092,リリム,ナイトメア,フォロワー,魔界,2,2,2,進化
PR-093,鉄槌の僧侶,ビショップ,フォロワー,信仰,3,3,3,進化
PR-094,オシャレ女王・ネルシャ,エルフ,フォロワー,エルフ族,2,2,3,起動
PR-095,デウスエクスマキナ,ビショップ,フォロワー,先導・超克,5,4,6,自分のエンドフェイズが来たとき、下記から1つチョイスする。【1】自分の手札すべてを捨てる。4枚引く。【2】自分のPPを4回復する。
PR-096,飢餓の絶傑・ギルネリーゼ,ニュートラル,フォロワー,絶傑,4,3,5,【ドレイン】 自分が ニュートラル
PR-097,ケルベロス,ナイトメア,フォロワー,魔界,4,3,3,進化
PR-098,テミスの審判,ビショップ,スペル,信仰,5,-,-,フォロワーすべてを破壊する。
PR-099,ヘヴンリーイージス,ビショップ,フォロワー,信仰・偶像,8,8,8,進化
PR-100,博衣こより,ウィッチ,リーダー,-,-,-,-,
PR-101,沙花叉クロヱ,ドラゴン,リーダー,-,-,-,-,
PR-102,ローズガーデンキーパー,エルフ,フォロワー・エボルヴ,植物族,-,4,4,【進化時】相手のフォロワー1体を選ぶ。それを手札に戻す。【コンボ_3】1枚引く。（手札に戻ったトークンはゲームから取り除く）
PR-103,フローラルフェンサー,ロイヤル,フォロワー・エボルヴ,兵士,-,4,4,【進化時】『スティールナイト』1体と『ナイト』1体を出す。
PR-104,ペンギンウィザード,ウィッチ,フォロワー・エボルヴ,魔法生物,-,2,5,【進化時】これをスタンドする。 起動
PR-105,ドラゴンウォーリア,ドラゴン,フォロワー・エボルヴ,竜族,-,4,4,【進化時】相手のフォロワー1体を選ぶ。それに3ダメージ。
PR-106,悪戯なネクロマンサー,ナイトメア,フォロワー・エボルヴ,死霊術師,-,4,4,【進化時】『ゴースト』3体を出す。 ――――――――――――――― 『ゴースト』 ナイトメア
PR-107,鉄槌の僧侶,ビショップ,フォロワー・エボルヴ,信仰,-,4,4,【進化時】体力3以下の相手のフォロワー1体を選ぶ。それを消滅させる。
PR-108,フェアリー,エルフ,フォロワー・トークン,妖精,1,1,1,
PR-109,ナイト,ロイヤル,フォロワー・トークン,兵士,1,1,1,
PR-110,スティールナイト,ロイヤル,フォロワー・トークン,兵士,2,2,2,
PR-111,攻撃型ゴーレム,ウィッチ,フォロワー・トークン,ゴーレム,2,3,2,【突進】
PR-112,防御型ゴーレム,ウィッチ,フォロワー・トークン,ゴーレム,2,2,3,【守護】
PR-113,ドラゴン,ドラゴン,フォロワー・トークン,竜族,4,5,5,
PR-114,ゴースト,ナイトメア,フォロワー・トークン,死者,1,1,1,【疾走】
PR-115,フォレストバット,ナイトメア,フォロワー・トークン,吸血鬼,1,1,1,
PR-116,ホーリーファルコン,ビショップ,フォロワー・トークン,鳥族,3,2,2,【疾走】
PR-117,ホーリータイガー,ビショップ,フォロワー・トークン,獣,4,4,4,【突進】
PR-118,妖精の奔流,エルフ,スペル,妖精,1,-,-,クイック
PR-119,円卓会議,ロイヤル,スペル,指揮官・円卓,1,-,-,下記から1つチョイスする。【1】自分のデッキから円卓・フォロワー1枚を探し、手札に加える。【2】自分の円卓・フォロワー1体を選ぶ。それは 攻撃力
PR-120,疾風怒濤,ロイヤル,スペル,兵士,1,-,-,クイック
PR-121,お菓子の家,ウィッチ,アミュレット,土の印・童話,1,-,-,【スタック】 ファンファーレ
PR-122,カースドストーン,ドラゴン,フォロワー・エボルヴ,巨人・超克,-,3,3,【守護】 【進化時】相手の場のフォロワー1体を選ぶ。このターンと次の相手のターン中、それは能力すべてを失う。それは相手を攻撃できない。
PR-123,竜の怒り,ドラゴン,スペル,竜族,3,-,-,クイック
PR-124,蠢く死霊,ナイトメア,フォロワー,死者,1,2,1,ファンファーレ
PR-125,ブリキの兵隊,ビショップ,フォロワー,偶像・童話,3,3,4,ファンファーレ
PR-126,鋼鉄の壊し屋,ニュートラル,フォロワー,傭兵・超克,2,2,3,ファンファーレ
PR-127,造られし獣人・サフィラ,ウィッチ,フォロワー,魔法生物・禁忌,4,2,6,【突進】 ファンファーレ
PR-128,爆砕の傭兵・フィーナ,ニュートラル,フォロワー,傭兵,2,3,2,ファンファーレ
PR-129,アサルトジャガー,エルフ,フォロワー,狩人,3,4,1,【突進】 ラストワード
PR-130,密林の守人,エルフ,フォロワー,狩人,2,3,2,【守護】 ファンファーレ
PR-131,シーフガール,ロイヤル,フォロワー,盗賊,2,3,2,ファンファーレ
PR-132,式神の使役,ウィッチ,スペル,陰陽師,2,-,-,『形代』1体を出す。自分の墓場の陰陽師・カードやスペルが7枚以上なら、1枚引く。 ――――――――――――――― 『形代』 ウィッチ
PR-133,ドラゴンの卵,ドラゴン,アミュレット,竜族,1,-,-,起動
PR-134,火車,ナイトメア,フォロワー,妖怪,2,3,1,ファンファーレ
PR-135,ブーストキッカー,ビショップ,フォロワー,信仰,2,2,2,自分のエンドフェイズが来たとき、自分のPPを1回復する。 ファンファーレ
PR-136,重力の柔術士,ビショップ,フォロワー,信仰,3,3,3,自分のエンドフェイズが来たとき、自分の残りPPが2以上なら、『ミスティックアーティファクト』1体を出す。 ――――――――――――――― 『ミスティックアーティファクト』 ニュートラル
PR-137,ハンプティダンプティ,ニュートラル,フォロワー・エボルヴ,童話,-,4,4,【進化時】フォロワーすべてに5ダメージ。相手のリーダーすべてに3ダメージ。自分の手札すべてを捨てる。
PR-138,魔導の巨兵,ウィッチ,フォロワー,ゴーレム・禁忌,5,5,5,ファンファーレ
PR-139,仁義の悪魔・ユヅキ,ナイトメア,フォロワー,魔界,6,5,5,【必殺】 ファンファーレ
PR-140,ハンプティダンプティ,ニュートラル,フォロワー,童話,3,3,3,進化
PR-141,貴族の舞踏,ロイヤル,スペル,貴族・ダンサー,6,-,-,自分のデッキの上5枚を見る。その中から、元のコスト3以下の ロイヤル
PR-142,キングエレファント,エルフ,フォロワー・エボルヴ,狩人・獣,-,1,1,【疾走】 これは【守護】を無視して攻撃できる。 【進化時】これは 攻撃力
PR-143,工藤忍,エルフ,フォロワー,デレマス・キュート,4,2,2,ファンファーレ
PR-144,双葉杏,ロイヤル,フォロワー,デレマス・キュート,1,3,2,これは自分のスタートフェイズにスタンドしない。 自分のメインフェイズが来たとき、 コスト2
PR-145,トキメキ☆ホーダイ,ロイヤル,スペル,デレマス・クール,1,-,-,自分のデッキの上2枚を見る。その中から、クール・カードかパッション・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
PR-146,小早川紗枝,ウィッチ,フォロワー,デレマス・キュート,1,1,2,ファンファーレ
PR-147,おしゃまなコアクマ,ウィッチ,スペル,デレマス・クール,1,-,-,クイック
PR-148,夢見りあむが見た夢,ドラゴン,スペル,デレマス・パッション,2,-,-,これをプレイする際、コストを+Xする。Xは「場のフォロワーの数」である。 場のフォロワーすべてに7ダメージ。
PR-149,美味しく､食べて……?,ナイトメア,スペル,デレマス・クール,2,-,-,相手の場のフォロワー1体を選ぶ。それに3ダメージ。元のコスト1以下の自分の場のフォロワーすべては 攻撃力
PR-150,的場梨沙,ビショップ,フォロワー,デレマス・パッション,3,2,2,ファンファーレ
PR-151,ナターリア,ビショップ,フォロワー,デレマス・パッション,2,1,3,【疾走】 ファンファーレ
PR-152,前川みく,エルフ,フォロワー,デレマス・キュート,2,3,1,【攻撃時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。 起動
PR-153,久川凪,ロイヤル,フォロワー,デレマス・パッション,4,4,4,ファンファーレ
PR-154,鷺沢文香,ドラゴン,フォロワー,デレマス・クール,7,4,4,自分の場に他のデレマス・フォロワーが出たとき、相手の場のフォロワー1体を選ぶ。それに2ダメージ。 ファンファーレ
PR-155,魔法の靴,ニュートラル,スペル・トークン,デレマス,4,-,-,自分のリーダーは 体力
PR-156,魔法のドレス,ニュートラル,スペル・トークン,デレマス,4,-,-,自分のリーダーは 体力
PR-157,フェアリードラゴン,エルフ,フォロワー,妖精・精霊,2,0,4,【守護】 ファンファーレ
PR-158,レオニダス,ロイヤル,フォロワー・エボルヴ,指揮官,-,6,7,【進化時】相手のフォロワー1体を選ぶ。それとこれに5ダメージ。 ラストワード
PR-159,カースエンチャンター,ウィッチ,フォロワー,陰陽師,4,2,2,進化
PR-160,ジェネシスドラゴン,ドラゴン,フォロワー,竜族,9,10,12,【疾走】
PR-161,魔将軍・ヘクター,ナイトメア,フォロワー,死者,7,5,6,これがいる限り、自分の ナイトメア
PR-162,カグヤ,ビショップ,フォロワー,信仰,5,4,4,進化
PR-163,神弓の座天使・リリエル,ニュートラル,フォロワー,天使,3,2,5,これがいる限り、自分のリーダーは能力によるダメージを受けない。 Q
PR-164,大妖狐・ギンセツ,ナイトメア,フォロワー,挑戦者・妖怪,6,1,5,進化
PR-165,陰陽の開祖・クオン,ウィッチ,フォロワー,挑戦者・陰陽師,15,5,5,これをプレイする際、コストを-Xする。Xは「自分の墓場の陰陽師・カードやスペルの枚数の合計」である。 ファンファーレ
PR-166,エンジェルスナイプ,ニュートラル,スペル,天使,1,-,-,クイック
PR-167,ダークドラグーン・フォルテ,ドラゴン,フォロワー,竜使い,4,5,1,進化
PR-168,バイヴカハ,ニュートラル,フォロワー,大神・光輝,3,2,3,進化
PR-169,スケアリートレント,エルフ,フォロワー,自然・植物族,2,2,3,ファンファーレ
PR-170,躍動する獣戦士,ロイヤル,フォロワー,自然・兵士・獣,3,4,3,ファンファーレ
PR-171,機械生命体,ウィッチ,フォロワー,機械・禁忌,2,3,1,ターンごとに1回、自分が機械・カードをプレイしたとき、1枚引く。 ファンファーレ
PR-172,魔女の雷撃,ウィッチ,スペル,魔法使い,3,-,-,相手のフォロワー1体を選ぶ。それに5ダメージ。自分の場にエボルヴフォロワーがいるなら、1枚引く。
PR-173,旋風のプテラノドン,ドラゴン,フォロワー,自然・竜族,3,3,2,ファンファーレ
PR-174,ボーンドローン,ナイトメア,フォロワー,機械・死者,2,2,2,ラストワード
PR-175,鋭利な一裂き,ナイトメア,スペル,魔界,2,-,-,クイック
PR-176,鉄腕の修道女,ビショップ,フォロワー,機械・信仰,2,2,3,【守護】 ファンファーレ
PR-177,粛清の英雄・メイシア,ニュートラル,フォロワー,超克,2,2,3,進化
PR-178,荒野の案内人,ニュートラル,フォロワー,自然・傭兵,2,2,3,ファンファーレ
PR-179,マシンエンジェル,ニュートラル,フォロワー,機械・天使,3,3,3,【守護】 ファンファーレ
PR-180,紫紺の抵抗者・エンネア,ナイトメア,フォロワー,機械・魔界,4,2,2,ファンファーレ
PR-181,獣戦士・セタス,エルフ,フォロワー,獣,5,3,5,進化
PR-182,月の刃・リオード,ロイヤル,フォロワー,暗殺者,2,1,3,進化
PR-183,天外の華・エレノア,ウィッチ,フォロワー,魔法使い,2,2,2,進化
PR-184,華麗なる竜人・マリオン,ドラゴン,フォロワー,ドラゴニュート,1,2,2,進化
PR-185,バロン・ダブルフィール,ナイトメア,フォロワー,魔界,2,2,2,進化
PR-186,均衡の光・マーロン,ビショップ,フォロワー,信仰,3,3,3,進化
PR-187,フェアリーウィスプ,エルフ,フォロワー・トークン,妖精,0,1,1,
PR-188,ロイド,エルフ,フォロワー・トークン,人形,0,2,4,これは場にいる限り、『操り人形』でもある。 【守護】 ファンファーレ
PR-189,ヴィクトリア,エルフ,フォロワー・トークン,人形・キラー,0,4,1,これは場にいる限り、『操り人形』でもある。 【突進】【指定攻撃】 ファンファーレ
PR-190,薔薇の一撃,エルフ,スペル・トークン,植物族,2,-,-,相手のリーダー1人か相手のフォロワー1体を選ぶ。それに3ダメージ。1枚引く。
PR-191,竜帝の近衛兵,ドラゴン,フォロワー・トークン,海洋,1,2,1,【突進】
PR-192,操り人形,ニュートラル,フォロワー・トークン,人形,1,1,1,【突進】
PR-193,プロダクトマシーン,ニュートラル,フォロワー・トークン,機械,1,1,1,起動
PR-194,リペアモード,ニュートラル,スペル・トークン,機械,1,-,-,クイック
PR-195,ナテラの大樹,ニュートラル,アミュレット・トークン,自然,1,-,-,これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。 起動
PR-196,クリスタリア・リリィ,エルフ,フォロワー,クリスタリア,2,1,3,進化
PR-197,クリスタリア・リリィ,エルフ,フォロワー・エボルヴ,クリスタリア,-,2,4,【進化時】相手のフォロワー1体を選ぶ。それのプレイヤーはそれをデッキの下に置く。
PR-198,心無き決闘,エルフ,スペル,人形・キラー,3,-,-,自分のEXエリアの『操り人形』2枚を選ぶ。それはそれぞれ『ロイド』と『ヴィクトリア』に変身する。 ――――――――――――――― 『ロイド』 エルフ
PR-199,ブレスフェアリーダンサー,エルフ,フォロワー,妖精,2,2,3,ファンファーレ
PR-200,紫電の黒豹,ロイヤル,フォロワー,指揮官・獣,4,4,3,【突進】 ファンファーレ
PR-201,真理の発見,ウィッチ,スペル,錬金術師,2,-,-,クイック
PR-202,侮蔑の狂信者,ドラゴン,フォロワー,絶傑・竜族・キラー,2,2,2,自分のターン中、これが能力によるダメージを受けたとき、相手のリーダーすべてに1ダメージ。 ファンファーレ
PR-203,サロメ,ナイトメア,フォロワー,死霊術師・プリンセス,3,1,2,ファンファーレ
PR-204,セクメト,ビショップ,フォロワー,信仰・獣,2,2,3,起動
PR-205,ワンダーコック,ニュートラル,フォロワー,自然・コック,1,1,2,ファンファーレ
PR-206,メカニカルガンナー,ニュートラル,フォロワー,機械・傭兵,1,1,2,ファンファーレ
PR-207,片翼の悪魔・ピユラ,ナイトメア,フォロワー,魔界,2,2,3,起動
PR-208,ルナールツインズ・リナ＆レナ,エルフ,フォロワー,狩人・獣,4,3,3,【疾走】 【攻撃時】自分の場のフォロワーが3体以上なら、これは 攻撃力
PR-209,竜の託宣,ドラゴン,スペル,竜族,2,-,-,下記から1つチョイスする。【1】自分のPP最大値を+1する。【2】1枚引く。
PR-210,光の道筋,ニュートラル,スペル,光輝,2,-,-,これを自分の手札から捨てたとき、1枚引く。 ---------- 1枚引く。
PR-211,ブレイジングブレス,ドラゴン,スペル,竜族,1,-,-,クイック
PR-212,無敗の剣聖・カゲミツ,ロイヤル,フォロワー,挑戦者・兵士,1,1,1,【突進】 ファンファーレ
PR-213,ソードエンジェル・エフェメラ,ニュートラル,フォロワー,天使,1,2,1,【突進】 ファンファーレ
PR-214,ウロボロス,ドラゴン,フォロワー,竜族,7,8,4,ファンファーレ
PR-215,獣戦士・セタス,エルフ,フォロワー・エボルヴ,獣,-,4,6,【守護】 自分のエンドフェイズが来たとき、自分のリーダーは 体力
PR-216,月の刃・リオード,ロイヤル,フォロワー・エボルヴ,暗殺者,-,2,4,これがスタンド状態である限り、これは【威圧】【オーラ】を持つ。 自分のエンドフェイズが来たとき、相手の場のフォロワー1体を選ぶ。それに1ダメージ。 【進化時】相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに2ダメージ。
PR-217,天外の華・エレノア,ウィッチ,フォロワー・エボルヴ,魔法使い,-,3,3,【進化時】自分のデッキから『美麗なる術式』1枚を探し、EXエリアに置く。【スペルチェイン_10】このターン、それをプレイする際、コストを-2する。
PR-218,華麗なる竜人・マリオン,ドラゴン,フォロワー・エボルヴ,ドラゴニュート,-,2,2,【進化時】自分の場の他の ドラゴン
PR-219,バロン・ダブルフィール,ナイトメア,フォロワー・エボルヴ,魔界,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。【ネクロチャージ_10】代わりに4ダメージ。
PR-220,均衡の光・マーロン,ビショップ,フォロワー・エボルヴ,信仰,-,4,4,【進化時】元のコストX以下の相手の場のフォロワー1体を選ぶ。それを破壊する。Xは「自分のEXエリアのカードの枚数」である。
PR-221,粛清の英雄・メイシア,ニュートラル,フォロワー・エボルヴ,超克,-,3,4,【攻撃時】自分の墓場の元のコスト3以下の ニュートラル
PR-222,空の指揮官・セリア,ロイヤル,フォロワー,指揮官,1,2,2,進化
PR-223,自然の導き,エルフ,スペル,妖精,1,-,-,自分の場のカード1枚を選ぶ。それを手札に戻す。1枚引く。（手札に戻ったトークンはゲームから取り除く）
PR-224,ジャンク,エルフ,フォロワー,人形,1,1,2,ファンファーレ
PR-225,すり替わり,エルフ,スペル,人形,2,-,-,クイック
PR-226,ハルバードウルフ,ロイヤル,フォロワー,自然・兵士・獣,2,2,3,ファンファーレ
PR-227,マナリアの見習い教師・パスカル,ウィッチ,フォロワー,魔法使い・学院,3,3,3,ファンファーレ
PR-228,竜装の大剣士,ドラゴン,フォロワー,武闘竜人・キラー,2,3,2,起動
