card_code,name,class,card_type,sub_type,cost,attack,hp,effect
CSD02b-P02,佐城雪美,ナイトメア,フォロワー,デレマス・クール,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】【コスト2】【レッスン_1】：これは【攻撃力】+1/【体力】+1する。（【レッスン_1】とは、自分のEXエリアの『魔法のアイテム』1枚を消滅させること）"
CSD02b-P03,佐城雪美,ナイトメア,フォロワー・エボルヴ,デレマス・クール,-,3,3,【進化時】自分の場の他のクール・フォロワー1体を選ぶ。それは【攻撃力】+1して、【突進】【指定攻撃】を持つ。（【指定攻撃】を持つフォロワーは、スタンド状態のフォロワーを攻撃できる）
CSD02b-P04,鷹富士茄子,ビショップ,フォロワー,デレマス・クール,1,2,2,【進化】【コスト2】：これは進化する。
CSD02b-P05,鷹富士茄子,ビショップ,フォロワー・エボルヴ,デレマス・クール,-,3,3,【進化時】【コスト3】：相手のリーダー1人を選ぶ。それに3ダメージ。
CSD02b-P06,松尾千鶴,ロイヤル,フォロワー,デレマス・クール,2,2,3,"【ファンファーレ】自分の場の他のクール・フォロワー1体を選ぶ。それは【攻撃力】+1する。
【ラストワード】自分の場のクール・フォロワー1体を選ぶ。それは【攻撃力】+1する。"
CSD02b-P07,水木聖來,ウィッチ,フォロワー,デレマス・クール,5,4,4,"【進化】【コスト2】：これは進化する。
【疾走】（【疾走】を持つフォロワーは、場に出たターンから攻撃できる）"
CSD02b-P08,水木聖來,ウィッチ,フォロワー・エボルヴ,デレマス・クール,-,5,5,"【疾走】
【進化時】相手の場のフォロワー1体を選ぶ。それに5ダメージ。"
CSD02b-SL01,〔Triad Primus〕渋谷凛,ロイヤル,フォロワー,デレマス・クール,3,3,3,"【疾走】
【ファンファーレ】自分の場のクール・フォロワーが3体以上なら、攻撃力3以下の自分の場の他のフォロワー1体を選ぶ。それは【疾走】を持つ。
【起動】【コスト1】【レッスン_1】：これは【攻撃力】+1する。この能力は1ターンに1回使える。"
CSD02b-SL02,〔オーバー・ザ・レインボー〕神谷奈緒,ロイヤル,フォロワー,デレマス・クール,5,3,3,【ファンファーレ】自分のデッキの上5枚を見る。その中から、クール・フォロワーを元のコストの合計が4以下になるように2枚まで場に出してよい。残りを好きな順にデッキの下に置く。
CSD02b-SL03,〔ソング・フォー・ライフ〕北条加蓮,ロイヤル,フォロワー,デレマス・クール,1,3,2,"自分のエンドフェイズが来たとき、自分の場に他のクール・フォロワーがいないなら、これに1ダメージ。
【起動】【コスト3】【レッスン_1】：自分の場のフォロワーすべては【攻撃力】+1する。"
CSD02b-T01,クールイヤリング,ニュートラル,スペル・トークン,デレマス,4,-,-,"自分のリーダーは【体力】+1する。1枚引く。
----------
（※バトル開始時、自分のデッキ構築が「アイドルマスター シンデレラガールズ」タイトル構築なら、『魔法のアイテム』5枚をEXエリアに置く）"
