card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP17-037,究明の魔術師・イザベル,ウィッチ,フォロワー,魔法使い,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】手札1枚を捨てる：下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに3ダメージ。【2】1枚引く。"
BP17-038,究明の魔術師・イザベル,ウィッチ,フォロワー・エボルヴ,魔法使い,-,4,4,"【進化時】『ユニオン・マジック』1枚をEXエリアに置く。
―――――――――――――――
『ユニオン・マジック』【ウィッチ】魔法使い・スペル【コスト2】これをプレイする際、【スペルチェイン_5】コストを-1する。相手の場のフォロワー2体まで選ぶ。それに2ダメージ。『アルティメット・マジック』1枚をEXエリアに置く。"
BP17-039,栄光の華・エレノア,ウィッチ,フォロワー,魔法使い,1,1,1,"【ファンファーレ】墓場の【ウィッチ】カード1枚を消滅：1枚引く。
【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。自分の消滅領域が5枚以上なら、それに1ダメージ。自分の消滅領域が10枚以上なら、代わりに4ダメージ。"
BP17-040,極致の創造主・ベルフォメット,ウィッチ,フォロワー,機械・超克,5,5,5,"これをプレイする際、自分の場に元のコスト6以上の機械・フォロワーがいるなら、コストを-5する。
【ファンファーレ】自分の場の元のコスト6以上の機械・フォロワーすべてを墓場に置く。元のコスト6の機械・フォロワーを墓場に置いたなら、『蹂躙の触手』1体を場に出す。元のコスト7の機械・フォロワーを墓場に置いたなら、相手の場のフォロワーすべてに4ダメージ。自分の場の他の機械・フォロワーすべては【攻撃力】+2/【体力】+2する。"
BP17-041,清澄の蒼・テトラ,ウィッチ,フォロワー,機械・ゴーレム,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『リペアモード』1枚をEXエリアに置く。
―――――――――――――――
『リペアモード』【ニュートラル】機械・スペル【コスト1】自分のリーダーは【体力】+1する。"
BP17-042,清澄の蒼・テトラ,ウィッチ,フォロワー・エボルヴ,機械・ゴーレム,-,3,3,"【進化時】自分のデッキの上4枚を見る。その中から、機械・カードと『ソニック・フォー』それぞれ1枚まで公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
【超進化時】このターン、これは「自分が機械・カードをプレイしたとき、相手のリーダーすべてと相手の場のフォロワーすべてに1ダメージ」を持つ。"
BP17-043,大型機械兵,ウィッチ,フォロワー,機械・ゴーレム,3,3,3,"自分のエンドフェイズが来たとき、相手の場のフォロワー1体を選ぶ。自分のEXエリアの機械・カードが3枚以上なら、それに3ダメージ。1枚引く。
【ラストワード】『プロダクトマシーン』1枚をEXエリアに置く。"
BP17-044,戦慄の侵略,ウィッチ,スペル,機械・超克,3,-,-,"これは自分のEXエリアの機械・カードが2枚以下なら、プレイできない。
これをプレイする際、コストを+2してよい。
自分のデッキから「カード名に『ベルフォメット』を含むフォロワー」1枚を探し、手札に加える。『遮断の触手』1体を場に出す。コストを+2したなら、『蹂躙の触手』1体を場に出す。"
BP17-045,フラワリングマジシャン・マリー,ウィッチ,フォロワー,魔法使い,4,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上2枚を墓場に置く。「【ウィッチ】でないカード」を墓場に置いたなら、1枚引く。"
BP17-046,フラワリングマジシャン・マリー,ウィッチ,フォロワー・エボルヴ,魔法使い,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに5ダメージ。
BP17-047,機械兵,ウィッチ,フォロワー,機械・ゴーレム,1,1,1,"【突進】
【ファンファーレ】自分のEXエリアの機械・カードが3枚以上なら、これは【攻撃力】+3して、【指定攻撃】を持つ。
【ラストワード】『プロダクトマシーン』1枚をEXエリアに置く。"
BP17-048,叡智の結実,ウィッチ,スペル,機械・自然・ゴーレム,1,-,-,"自分のデッキの上1枚を見る。その中から、機械・カード1枚をEXエリアに置いてよい。『プロダクトマシーン』1枚をEXエリアに置く。
―――――――――――――――
『プロダクトマシーン』【ニュートラル】機械・フォロワー【コスト1】【攻撃力】1/【体力】1【起動】これを【アクト】場の機械・フォロワー3体を墓場に置く：相手の場のフォロワー1体を選ぶ。それに5ダメージ。"
BP17-049,心持つ機械,ウィッチ,フォロワー,機械・自然・ゴーレム,2,2,2,"【進化】【コスト1】：これは進化する。
【ラストワード】『リペアモード』1枚をEXエリアに置く。
―――――――――――――――
『リペアモード』【ニュートラル】機械・スペル【コスト1】自分のリーダーは【体力】+1する。"
BP17-050,心持つ機械,ウィッチ,フォロワー・エボルヴ,機械・自然・ゴーレム,-,3,3,"【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【ラストワード】『リペアモード』1枚をEXエリアに置く。"
BP17-051,マギスの魔導師,ウィッチ,フォロワー,魔法使い,4,1,3,"これをプレイする際、コストを-Xする。Xは「自分の消滅領域の枚数」である。
【ファンファーレ】1枚引く。自分の手札1枚を消滅させる。"
BP17-052,ジェットウィッチ,ウィッチ,フォロワー,機械・魔法使い,1,1,3,"【守護】
【ファンファーレ】『リペアモード』1枚をEXエリアに置く。
―――――――――――――――
『リペアモード』【ニュートラル】機械・スペル【コスト1】自分のリーダーは【体力】+1する。"
BP17-053,霊薬のアルケミスト,ウィッチ,フォロワー,錬金術師,5,5,5,【ファンファーレ】下記から1つチョイスする。【1】自分のリーダーは【体力】+5する。【2】【コスト2】：相手の場のフォロワーすべてに5ダメージ。
BP17-054,マナリアの叡智,ウィッチ,スペル,魔法使い・学院,1,-,-,"これをプレイする際、追加コストとして手札の学院・カード1枚を公開してデッキの下に置く。（追加コストを支払わなければプレイできない）
2枚引く。"
BP17-055,竜槍の戦士・ローウェン,ドラゴン,フォロワー,竜族・武闘竜人・キラー,3,4,2,"【突進】【指定攻撃】
【攻撃時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。【覚醒】状態なら、それのリーダーに1ダメージ。
【ファンファーレ】『黒龍の呪い』1枚をEXエリアに置く。
【起動】【コスト4】：相手の場のフォロワー1体を選ぶ。それに3ダメージ。それのリーダーに1ダメージ。"
BP17-056,森の影・ヴァイディ,ドラゴン,フォロワー,自然・ドラゴニュート,6,5,5,"【突進】
【ファンファーレ】場の『ナテラの大樹』X枚を消滅：下記からX個までチョイスする。【1】相手の場のフォロワー1体を選ぶ。それを破壊する。【2】自分のデッキから自然・スペルをカード名が異なるように2枚まで探し、EXエリアに置く。【3】自分のリーダーは【体力】+2する。"
BP17-057,神魚・ディズレスタン,ドラゴン,フォロワー,海洋,5,5,5,"【進化】【コスト1】：これは進化する。
【ファンファーレ】手札の海洋・カード1枚を捨てる：下記を3回くり返す。自分のデッキの上1枚をEXエリアに置く。"
BP17-058,神魚・ディズレスタン,ドラゴン,フォロワー・エボルヴ,海洋,-,6,6,"【進化時】相手の場のフォロワーすべては【攻撃力】-X/【体力】-Xする。Xは「自分のEXエリアの海洋・カードの枚数」である。
【起動】【コスト2】EXエリアの海洋・カード1枚を墓場に置く：これは【攻撃力】+2/【体力】+2して、【疾走】を持つ。この能力は1ターンに1回使える。"
BP17-059,勇躍の獣人・ジーナ,ドラゴン,フォロワー,自然・獣,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『ナテラの大樹』1つを場に出す。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP17-060,勇躍の獣人・ジーナ,ドラゴン,フォロワー・エボルヴ,自然・獣,-,3,3,"【進化時】手札の自然・カード2枚を捨てる：自分のPP最大値を+1する。
【超進化時】自分のデッキの上4枚を見る。その中から、自然・カード2枚まで公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
BP17-061,森羅の産声,ドラゴン,スペル,自然・ドラゴニュート,3,-,-,"これをプレイする際、コストを-Xする。Xは「このターン、自分の場を離れた『ナテラの大樹』の数」である。
相手の場のフォロワー1体を選ぶ。それに5ダメージ。"
BP17-062,竜殺しの槍,ドラゴン,アミュレット,竜族・武闘竜人・キラー,1,-,-,"【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【起動】これを【アクト】墓場に置く：自分の場の『竜槍の戦士・ローウェン』1体を選ぶ。このターン、それは次のダメージを受けない。"
BP17-063,爪牙の戦闘員,ドラゴン,フォロワー,自然・獣,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『ナテラの大樹』1つを場に出す。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP17-064,爪牙の戦闘員,ドラゴン,フォロワー・エボルヴ,自然・獣,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それに3ダメージ。
BP17-065,ストーンホエール,ドラゴン,フォロワー,海洋,4,3,5,"【守護】
【ファンファーレ】手札の海洋・カード1枚を捨てる：2枚引く。これがEXエリアからプレイされていたなら、自分のPPを3回復する。"
BP17-066,未知との遭遇,ドラゴン,スペル,機械・自然・ドラゴニュート,8,-,-,自分のデッキをシャッフルし、上2枚を見る。その中から、フォロワー2枚まで場に出してよい。残りを墓場に置く。
BP17-067,シャークウォーリアー,ドラゴン,フォロワー,海洋,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。これがEXエリアからプレイされていたなら、それに2ダメージ。"
BP17-068,シャークウォーリアー,ドラゴン,フォロワー・エボルヴ,海洋,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。
BP17-069,猛毒のディロフォサウルス,ドラゴン,フォロワー,自然・竜族,6,5,5,"【必殺】
【ファンファーレ】場の『ナテラの大樹』1つを消滅：相手の場のフォロワー1体を選ぶ。それを破壊する。
【ラストワード】『ナテラの大樹』1つを場に出す。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP17-070,マーナガルムの斥候,ドラゴン,フォロワー,自然・獣,3,3,4,"【ファンファーレ】『ナテラの大樹』1つを場に出す。
【起動】【コスト1】場の『ナテラの大樹』1つを消滅：相手の場のフォロワー1体を選ぶ。それに2ダメージ。この能力は1ターンに2回使える。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP17-071,マーメイドアーチャー,ドラゴン,フォロワー,海洋,2,0,4,【起動】これを【アクト】手札の海洋・カード1枚をEXエリアに置く：相手の場のフォロワー1体を選ぶ。それに「自分の場の海洋・フォロワーの数」と同じダメージ。
BP17-072,触れ合う想い,ドラゴン,スペル,自然・獣,2,-,-,"これを自分の手札から捨てたとき、これをEXエリアに置いてよい。
----------
『ナテラの大樹』1つを場に出す。【覚醒】状態なら、自分のリーダーは【体力】+1する。自分のPPを1回復する。"
BP17-073,友魂の少女・ルナ,ナイトメア,フォロワー,死霊術師,1,0,2,"【ファンファーレ】『ルナの人形』1枚をEXエリアに置く。
【起動】これを【アクト】：自分の墓場の「これと同名を除く元のコスト2以下の【ナイトメア】フォロワー」1枚を選ぶ。それを手札に加える。この能力は自分の墓場が10枚以上なら使える。"
BP17-074,終幕の吸血鬼・ユリアス,ナイトメア,フォロワー,吸血鬼,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『テラーナイト』1枚をEXエリアに置く。
―――――――――――――――
『テラーナイト』【ナイトメア】吸血鬼・スペル【コスト1】これはこのターン、自分が他の『テラーナイト』をプレイしていたなら、プレイできない。このターン、自分のリーダーの体力が減少したとき、相手のリーダーすべてに1ダメージ。自分のリーダーは【体力】+1する。"
BP17-075,終幕の吸血鬼・ユリアス,ナイトメア,フォロワー・エボルヴ,吸血鬼,-,4,4,【進化時】下記から3つまでチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分のリーダーに1ダメージ。【2】自分のリーダーに1ダメージ。相手の場のフォロワーすべてに1ダメージ。【3】自分のリーダーに1ダメージ。1枚引く。
BP17-076,悠久の真紅・モノ,ナイトメア,フォロワー,機械・魔界,3,2,2,"【攻撃時】相手の場のフォロワー1体を選ぶ。それに「自分の場の他の機械・フォロワーの数」と同じダメージ。
【ファンファーレ】『プロダクトマシーン』1体を場に出す。
【起動】【コスト0】：これは【攻撃力】+1/【体力】+1して、【疾走】を持つ。この能力は自分の場の機械・フォロワーが5体なら、1ターンに1回使える。"
BP17-077,創出の紫紺・エンネア,ナイトメア,フォロワー,機械・魔界,2,1,1,【進化】【コスト1】：これは進化する。
BP17-078,創出の紫紺・エンネア,ナイトメア,フォロワー・エボルヴ,機械・魔界,-,2,2,"【進化時】自分のデッキから『マンマル2号』1枚を探し、場に出す。
【超進化時】自分の墓場の機械・カード1枚を選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを-3する。"
BP17-079,永続の機構・ニコラ,ナイトメア,フォロワー,機械・死者,2,1,2,"自分の場に他の機械・フォロワーがいる限り、これは【突進】【必殺】を持つ。
【ファンファーレ】これが手札以外から場に出ていたなら、これは【指定攻撃】を持つ。
【ラストワード】手札の機械・カード2枚を捨てる：これをEXエリアに置く。EXエリアのこれは「これをプレイする際、コストを-1する」を持つ。"
BP17-080,鋼鉄の希望,ナイトメア,スペル,機械・魔界,1,-,-,下記から1つチョイスする。【1】自分のデッキから機械・フォロワー1枚を探し、手札に加える。【2】【コスト6】：自分のデッキから元のコスト4以下の機械・フォロワー1枚と元のコスト3以下の機械・フォロワー1枚と元のコスト2以下の機械・フォロワー1枚を探し、場に出す。
BP17-081,ソウルガイド・エイミー,ナイトメア,フォロワー,魔界,1,1,1,"【進化】【コスト2】：これは進化する。
【ファンファーレ】場の他のフォロワー1体を墓場に置く：2枚引く。"
BP17-082,ソウルガイド・エイミー,ナイトメア,フォロワー・エボルヴ,魔界,-,2,2,【進化時】自分のリーダーは【体力】+2する。
BP17-083,マンマル2号,ナイトメア,フォロワー,機械・魔界,2,1,3,"【守護】
【ファンファーレ】自分のデッキの上2枚を見る。その中から、機械・カード1枚を公開して手札に加えてよい。残りを墓場に置く。"
BP17-084,ネクロテンプテーション,ナイトメア,スペル,死霊術師,2,-,-,相手の場のフォロワー1体を選ぶ。それに4ダメージ。【ネクロチャージ_10】自分のデッキから『友魂の少女・ルナ』1枚を探し、場に出す。
BP17-085,ルージュヴァンパイア,ナイトメア,フォロワー,吸血鬼,1,2,2,"【進化】【コスト4】：これは進化する。
【ファンファーレ】自分のリーダーに1ダメージ。"
BP17-086,ルージュヴァンパイア,ナイトメア,フォロワー・エボルヴ,吸血鬼,-,4,4,【進化時】【真紅】状態なら、これは【ドレイン】を持つ。
BP17-087,密約の吸血鬼,ナイトメア,フォロワー,吸血鬼,2,2,2,"【ファンファーレ】自分のリーダーに1ダメージ。1枚引く。
【ラストワード】『フォレストバット』1枚をEXエリアに置く。
―――――――――――――――
『フォレストバット』【ナイトメア】吸血鬼・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP17-088,蹂躙のデーモン,ナイトメア,フォロワー,魔界,6,4,5,"【ファンファーレ】相手の場のフォロワー1体を選ぶ。それを破壊する。
【ラストワード】相手のリーダーすべてに3ダメージ。"
BP17-089,ソウルコンダクター,ナイトメア,フォロワー,死霊術師,5,2,4,"自分の場に「【ナイトメア】でないフォロワー」が出たとき、相手の場のフォロワー1体を選ぶ。それに3ダメージ。
【ファンファーレ】自分の墓場の元のコスト2以下のフォロワー1枚を選ぶ。それを場に出す。"
BP17-090,真夜中の語らい,ナイトメア,スペル,機械・自然・魔界,3,-,-,自分の場のフォロワー1体と相手の場のフォロワー1体を選ぶ。前者は【攻撃力】+1/【体力】+1する。後者に「前者の攻撃力」と同じダメージ。
BP17-091,贖罪の司祭・イリス,ビショップ,フォロワー,信仰,3,2,4,"【アドバンス起動】【コスト3】これを墓場に置く：自分のエボルヴデッキの『レリックゴッデス』1枚を場に出してよい。この能力は自分の場のアミュレットが4つ以上なら使える。
【ファンファーレ】自分の場のアミュレット2つにつき、相手の場のフォロワーを1体まで選ぶ。それを消滅させる。"
BP17-092,レリックゴッデス,ビショップ,フォロワー・アドバンス,信仰・偶像,7,6,6,"これは能力ダメージを受けない。これは能力によって破壊されない。（交戦ダメージでは破壊される）
自分のエンドフェイズが来たとき、自分の場のアミュレット2つにつき、自分のリーダーは【体力】+1する。"
BP17-093,次元の超克者・ユアン,ビショップ,フォロワー,超克,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上2枚を見る。その中から、フォロワー1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。これによってEXエリアに置いたなら、自分の手札1枚を捨てる。"
BP17-094,次元の超克者・ユアン,ビショップ,フォロワー・エボルヴ,超克,-,3,3,"【進化時】『エンシェントアーティファクト』1枚をEXエリアに置く。
【超進化時】相手の場のフォロワー1体を選ぶ。それに4ダメージ。それのリーダーに2ダメージ。
―――――――――――――――
『エンシェントアーティファクト』【ニュートラル】超克・フォロワー【コスト1】【攻撃力】3/【体力】1【突進】"
BP17-095,実りの参謀・ムニャール,ビショップ,フォロワー,自然・光輝・獣,1,1,1,"【疾走】
【攻撃時】【コスト1】：相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【ファンファーレ】これが能力によって場に出ていたなら、1枚引く。"
