card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP02-019,レヴィオンセイバー・アルベール,ロイヤル,フォロワー・エボルヴ,指揮官・レヴィオン,-,3,5,"【疾走】
【攻撃時】これをスタンドする。この能力は1ターンに1回働く。
【進化時】このターン、これは交戦ダメージを受けない。"
BP02-020,アレキサンダー,ロイヤル,フォロワー,指揮官,6,5,9,"【突進】【指定攻撃】
自分のターン中、これが交戦ダメージを与えたとき、これをスタンドする。"
BP02-021,白銀の騎士・エミリア,ロイヤル,フォロワー,指揮官,4,3,3,【ファンファーレ】下記から1つチョイスする。【1】自分の手札のコスト3以下のフォロワー1枚を選ぶ。それを場に出す。【2】相手のフォロワー1体を選ぶ。それに4ダメージ。
BP02-022,レオニダス,ロイヤル,フォロワー,指揮官,6,5,6,【進化】【コスト1】：これは進化する。
BP02-023,レオニダス,ロイヤル,フォロワー・エボルヴ,指揮官,-,6,7,"【進化時】相手のフォロワー1体を選ぶ。それとこれに5ダメージ。
【ラストワード】『レオニダスの遺志』1つを出す。
―――――――――――――――
『レオニダスの遺志』【ロイヤル】指揮官・アミュレット【コスト8】自分の場に【ロイヤル】フォロワーが出たとき、それは【攻撃力】+3/【体力】+3して、【突進】を持つ。"
BP02-024,ホワイトパラディン,ロイヤル,フォロワー,指揮官,3,3,4,"【守護】
【起動】【コスト2】これを【アクト】：『シールドガーディアン』2体を出す。
―――――――――――――――
『シールドガーディアン』【ロイヤル】兵士・フォロワー【コスト1】【攻撃力】1/【体力】1【守護】"
BP02-025,レヴィオンヴァンガード・ジェノ,ロイヤル,フォロワー,兵士・レヴィオン,3,3,3,【進化】【コスト1】：これは進化する。
BP02-026,レヴィオンヴァンガード・ジェノ,ロイヤル,フォロワー・エボルヴ,兵士・レヴィオン,-,4,4,"【指定攻撃】
【進化時】自分のデッキの上4枚を見る。その中から「これと同名を除くレヴィオン・フォロワー」1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
BP02-027,レヴィオンデューク・ユリウス,ロイヤル,フォロワー,貴族・レヴィオン,2,0,4,【Q】【起動】これを【アクト】：相手のフォロワー1体を選ぶ。それに1ダメージ。
BP02-028,渾身の一振り,ロイヤル,スペル,兵士,2,-,-,"相手のフォロワー1体を選ぶ。それに3ダメージ。『ナイト』1枚をEXエリアに置く。
―――――――――――――――
『ナイト』【ロイヤル】兵士・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP02-029,スウィフトペネトレーター,ロイヤル,フォロワー,兵士,2,2,2,自分のフォロワーが進化したとき、これは【攻撃力】+1/【体力】+1する。
BP02-030,サムライ,ロイヤル,フォロワー,兵士,2,3,2,【起動】【コスト3】：これは【疾走】【必殺】を持つ。
BP02-031,アドバンスブレーダー,ロイヤル,フォロワー,指揮官,4,4,4,【進化】【コスト1】：これは進化する。
BP02-032,アドバンスブレーダー,ロイヤル,フォロワー・エボルヴ,指揮官,-,5,5,【進化時】自分のデッキから兵士・フォロワー2枚まで探し、手札に加える。
BP02-033,フレイムソルジャー,ロイヤル,フォロワー,兵士・ヒーロー,3,3,3,【ファンファーレ】相手のフォロワー1体を選ぶ。それに1ダメージ。このターン中に自分のフォロワーが破壊されていたなら、代わりに4ダメージ。
BP02-034,ガンナーメイド・セリエ,ロイヤル,フォロワー,兵士・メイド,2,1,3,【ファンファーレ】自分のデッキからプリンセス・フォロワー1枚を探し、手札に加える。
BP02-035,次元の魔女・ドロシー,ウィッチ,フォロワー,魔法使い,6,5,5,"【進化】【コスト1】：これは進化する。
これがいる限り、自分の【スペルチェイン】を数える際、自分の墓場のスペルと【ウィッチ】フォロワーの合計を数える。
【ファンファーレ】自分の手札すべてを捨てる。自分のデッキの上1枚をEXエリアに置く。これをEXエリアが上限になるまでくり返す。"
BP02-036,次元の魔女・ドロシー,ウィッチ,フォロワー・エボルヴ,魔法使い,-,6,6,"これがいる限り、自分の【スペルチェイン】を数える際、自分の墓場のスペルと【ウィッチ】フォロワーの合計を数える。
【進化時】自分のEXエリアのフォロワー1枚を選ぶ。このターン、それをプレイする際、コストを-5する。
【進化時】自分のEXエリアのスペル1枚を選ぶ。このターン、それをプレイする際、コストを-5する。"
BP02-037,太陽の巫女・パメラ,ウィッチ,フォロワー,魔法使い・ダンサー,4,3,5,"【ファンファーレ】『大地の魔片』1つを出す。
【Q】【起動】これを【アクト】【土の秘術】：相手のフォロワー1体を選ぶ。それは【攻撃力】-2/【体力】-2する。
【Q】【起動】これを【アクト】【土の秘術】：自分の他のフォロワー1体を選ぶ。それは【攻撃力】+2/【体力】+2する。
―――――――――――――――
『大地の魔片』【ウィッチ】土の印・アミュレット【コスト1】【スタック】"
BP02-038,プリンセスマナリア・アン,ウィッチ,フォロワー,魔法使い・学院・プリンセス,4,4,5,"これをプレイする際、自分の場に『マナリアドラコ・グレア』がいるなら、コストを-2する。
【進化】【コスト1】：これは進化する。"
BP02-039,プリンセスマナリア・アン,ウィッチ,フォロワー・エボルヴ,魔法使い・学院・プリンセス,-,4,5,【進化時】自分のデッキから「これと同名を除く学院・フォロワー」1枚を探し、手札に加える。
BP02-040,マナリアドラコ・グレア,ウィッチ,フォロワー,ドラゴニュート・学院,4,5,4,"これをプレイする際、自分の場に『プリンセスマナリア・アン』がいるなら、コストを-2する。
【起動】これを【アクト】：相手のフォロワー1体を選ぶ。それに3ダメージ。自分の場に『プリンセスマナリア・アン』がいるなら、代わりに6ダメージ。"
BP02-041,白霜の風,ウィッチ,スペル,魔法使い,2,-,-,相手の進化していないフォロワー1体を選ぶ。それを手札に戻す。【スペルチェイン_10】代わりにデッキの上に置く。（手札かデッキに戻ったトークンはゲームから取り除く）
BP02-042,デュアルウィッチ・レミラミ,ウィッチ,フォロワー,魔法使い・錬金術師,3,3,3,【進化】【コスト1】：これは進化する。
BP02-043,デュアルウィッチ・レミラミ,ウィッチ,フォロワー・エボルヴ,魔法使い・錬金術師,-,4,4,"【進化時】『攻撃型ゴーレム』1体を出す。【土の秘術】それは【攻撃力】+2する。
―――――――――――――――
『攻撃型ゴーレム』【ウィッチ】ゴーレム・フォロワー【コスト2】【攻撃力】3/【体力】2【突進】"
BP02-044,シャドウウィッチ,ウィッチ,フォロワー,魔法使い・錬金術師,5,5,5,【ファンファーレ】【土の秘術】相手のフォロワー1体を選ぶ。それを消滅させる。
BP02-045,連続実験,ウィッチ,スペル,ゴーレム,4,-,-,"下記から2つまでチョイスする。【スペルチェイン_10】代わりに3つまで。
【1】相手のフォロワー1体を選ぶ。それに3ダメージ。【2】『防御型ゴーレム』1体を出す。【3】1枚引く。
―――――――――――――――
『防御型ゴーレム』【ウィッチ】ゴーレム・フォロワー【コスト2】【攻撃力】2/【体力】3【守護】"
BP02-046,マナリアウィザード・クレイグ,ウィッチ,フォロワー,魔法使い・学院,2,2,1,"【進化】【コスト1】：これは進化する。
【ファンファーレ】1枚引く。自分の手札1枚を捨てる。"
BP02-047,マナリアウィザード・クレイグ,ウィッチ,フォロワー・エボルヴ,魔法使い・学院,-,3,2,【進化時】1枚引く。自分の手札1枚を捨てる。
BP02-048,グランドガーゴイル,ウィッチ,フォロワー,ゴーレム,3,3,4,"【守護】
【ラストワード】自分の場の【スタック】を+2する。"
BP02-049,魔女の雷撃,ウィッチ,スペル,魔法使い,3,-,-,相手のフォロワー1体を選ぶ。それに5ダメージ。自分の場にエボルヴフォロワーがいるなら、1枚引く。
BP02-050,マジカルストラテジー,ウィッチ,スペル,魔法使い・チェス,1,-,-,"『マジカルポーン』1体を出す。
―――――――――――――――
『マジカルポーン』【ウィッチ】チェス・フォロワー【コスト1】【攻撃力】2/【体力】1"
BP02-051,炎熱の術式,ウィッチ,アミュレット,土の印,2,-,-,"【スタック】
【ファンファーレ】相手のフォロワー1体を選ぶ。それに3ダメージ。"
BP02-052,インペリアルドラグーン,ドラゴン,フォロワー,竜使い,8,6,6,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手のリーダーすべてと相手のフォロワーすべてに「自分の手札の枚数」と同じダメージ。自分の手札すべてを捨てる。"
BP02-053,インペリアルドラグーン,ドラゴン,フォロワー・エボルヴ,竜使い,-,7,7,【進化時】3枚引く。
BP02-054,竜呼びの笛,ドラゴン,アミュレット,竜使い,1,-,-,"これを自分の手札から捨てたとき、『ヘルフレイムドラゴン』1枚をEXエリアに置く。
----------
【ファンファーレ】【コスト3】：『ヘルフレイムドラゴン』1体を出す。1枚引く。
【起動】これを【アクト】手札1枚を捨てる：『ヘルフレイムドラゴン』1枚をEXエリアに置く。この能力は【覚醒】状態なら使える。
―――――――――――――――
『ヘルフレイムドラゴン』【ドラゴン】竜族・フォロワー【コスト2】【攻撃力】4/【体力】3【突進】"
BP02-055,ネプチューン,ドラゴン,フォロワー,竜使い・海洋,5,4,4,"【進化】【コスト2】：これは進化する。
【守護】
これがいる限り、自分の『オルカ』すべては【突進】を持つ。
【ファンファーレ】『オルカ』1体を出す。
―――――――――――――――
『オルカ』【ドラゴン】海洋・フォロワー【コスト2】【攻撃力】2/【体力】2"
BP02-056,ネプチューン,ドラゴン,フォロワー・エボルヴ,竜使い・海洋,-,5,5,"【守護】
これがいる限り、自分の『オルカ』すべては【疾走】を持つ。
【進化時】『オルカ』1体を出す。"
BP02-057,竜の闘気,ドラゴン,スペル,ドラゴニュート,5,-,-,自分のPP最大値を+1する。自分のリーダーは【体力】+3する。1枚引く。
BP02-058,連なる咆哮,ドラゴン,アミュレット,竜族,5,-,-,"自分のターンごとに1回、自分の場に『ドラゴン』が出たとき、相手のリーダー1人か相手のフォロワー1体を選ぶ。それに5ダメージ。
―――――――――――――――
『ドラゴン』【ドラゴン】竜族・フォロワー【コスト4】【攻撃力】5/【体力】5"
BP02-059,ジークフリート,ドラゴン,フォロワー,竜族・キラー,4,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手のフォロワー1体を選ぶ。それに2ダメージ。"
BP02-060,ジークフリート,ドラゴン,フォロワー・エボルヴ,竜族・キラー,-,3,3,【進化時】体力3以下の相手のフォロワー1体を選ぶ。それを破壊する。
BP02-061,変異の巨竜,ドラゴン,フォロワー,竜族,4,5,5,"【ファンファーレ】EXエリアのカード1枚を選ぶ。それは『ドラゴン』に変身する。
―――――――――――――――
『ドラゴン』【ドラゴン】竜族・フォロワー【コスト4】【攻撃力】5/【体力】5"
BP02-062,竜巫女の儀式,ドラゴン,アミュレット,竜使い,3,-,-,"自分のエンドフェイズが来たとき、このターン中に自分の手札を捨てていたなら、相手のリーダー1人か相手のフォロワー1体を選ぶ。それに2ダメージ。
【ファンファーレ】手札1枚を捨てる：自分のリーダーは【体力】+1する。"
BP02-063,荒牙の竜少女,ドラゴン,フォロワー,ドラゴニュート,3,4,3,これをプレイする際、このターン中に自分の手札を捨てていたなら、コストを-2する。
BP02-064,ムシュフシュ,ドラゴン,フォロワー,竜族,2,2,3,自分のフォロワーが進化したとき、これは【攻撃力】+2する。
BP02-065,ドラゴンテイマー,ドラゴン,フォロワー,竜使い,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】1枚引く。自分の手札1枚を捨てる。"
BP02-066,ドラゴンテイマー,ドラゴン,フォロワー・エボルヴ,竜使い,-,3,3,【進化時】手札1枚を捨てる：自分の墓場の竜族・フォロワー1枚を選ぶ。それを手札に加える。
BP02-067,ツインヘッドドラゴン,ドラゴン,フォロワー,竜族,4,2,5,"これが与える「リーダーへの攻撃ダメージ」と「交戦ダメージ」を2倍にする。
【ファンファーレ】【コスト3】：『ドラゴン』1体を出す。
―――――――――――――――
『ドラゴン』【ドラゴン】竜族・フォロワー【コスト4】【攻撃力】5/【体力】5"
BP02-068,ドラゴニックアーマー,ドラゴン,スペル,竜族・武装,1,-,-,"『ドラゴウェポン』1つを出す。【覚醒】状態なら、代わりに2つ。
―――――――――――――――
『ドラゴウェポン』【ドラゴン】武装・アミュレット【コスト1】【起動】これを【アクト】墓場に置く：自分の【ドラゴン】フォロワー1体を選ぶ。それは【体力】+1して、武装・タイプを持つ。"
BP02-069,吸血姫・ヴァンピィ,ナイトメア,フォロワー,吸血鬼・プリンセス,2,2,2,"【ファンファーレ】これは【攻撃力】+X/【体力】+Xする。Xは「自分の場の『フォレストバット』の数」である。
【起動】【コスト1】『フォレストバット』1体を墓場に置く：相手のフォロワー1体を選ぶ。それに3ダメージ。それのリーダーに1ダメージ。"
BP02-070,ラプラスの魔 ラプラス・ダークネス,ナイトメア,フォロワー,吸血鬼・プリンセス,2,2,2,"【ファンファーレ】これは【攻撃力】+X/【体力】+Xする。Xは「自分の場の『フォレストバット』の数」である。
【起動】【コスト1】『フォレストバット』1体を墓場に置く：相手のフォロワー1体を選ぶ。それに3ダメージ。それのリーダーに1ダメージ。"
BP02-071,ソウルディーラー,ナイトメア,フォロワー,魔界,4,6,5,"【進化】【コスト2】：これは進化する。
【守護】
【ファンファーレ】自分のリーダーに3ダメージ。"
BP02-072,ソウルディーラー,ナイトメア,フォロワー・エボルヴ,魔界,-,7,6,"【守護】
【進化時】相手のフォロワー1体を選ぶ。それを破壊する。自分のリーダーは【体力】+Xする。Xは「選んだフォロワーの攻撃力」である。"
BP02-073,冥守の戦士・カムラ,ナイトメア,フォロワー,死霊術師,5,5,5,"【守護】
【ラストワード】相手のフォロワー1体を選ぶ。それを破壊する。自分のリーダーは【体力】+Xする。Xは「選んだフォロワーの攻撃力」である。"
BP02-074,アザゼル,ナイトメア,フォロワー,魔界,7,6,6,"これをプレイする際、【ネクロチャージ_10】コストを-3する。
【進化】【コスト1】：これは進化する。
【必殺】
【ファンファーレ】相手プレイヤーすべては、自身の手札をランダムに1枚捨てる。"
BP02-075,アザゼル,ナイトメア,フォロワー・エボルヴ,魔界,-,7,7,"【必殺】
【進化時】相手のリーダーすべての【体力】を10にする。"
BP02-076,吸血鬼の古城,ナイトメア,アミュレット,吸血鬼,1,-,-,"【ファンファーレ】自分のデッキの上3枚を見る。その中から、吸血鬼・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
【起動】【コスト1】これを【アクト】墓場に置く：『フォレストバット』1体を出す。
―――――――――――――――
『フォレストバット』【ナイトメア】吸血鬼・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP02-077,ラプラトン星,ナイトメア,アミュレット,吸血鬼,1,-,-,"【ファンファーレ】自分のデッキの上3枚を見る。その中から、吸血鬼・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
【起動】【コスト1】これを【アクト】墓場に置く：『フォレストバット』1体を出す。"
BP02-078,吸血貴・ヴァイト,ナイトメア,フォロワー,吸血鬼,2,2,2,"【進化】【コスト1】：これは進化する。
【攻撃時】『フォレストバット』1体を出す。
―――――――――――――――
『フォレストバット』【ナイトメア】吸血鬼・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP02-079,吸血貴・ヴァイト,ナイトメア,フォロワー・エボルヴ,吸血鬼,-,3,3,"【攻撃時】『フォレストバット』1体を出す。
【進化時】『フォレストバット』1枚をEXエリアに置く。"
BP02-080,トリックデュラハン,ナイトメア,フォロワー,死者,2,3,2,"【ファンファーレ】『ゴースト』1枚をEXエリアに置く。【ネクロチャージ_10】代わりに3枚。
―――――――――――――――
『ゴースト』【ナイトメア】死者・フォロワー【コスト1】【攻撃力】1/【体力】1【疾走】自分のエンドフェイズが来たとき、これは消滅する。"
BP02-081,貴き血牙,ナイトメア,スペル,吸血鬼,2,-,-,"下記から1つチョイスする。【1】『フォレストバット』を「相手の場のカードの枚数」と同じだけ出す。【2】自分の『フォレストバット』すべては【攻撃力】+1/【体力】+1する。
―――――――――――――――
『フォレストバット』【ナイトメア】吸血鬼・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP02-082,Yes My Dark,ナイトメア,スペル,吸血鬼,2,-,-,下記から1つチョイスする。【1】『フォレストバット』を「相手の場のカードの枚数」と同じだけ出す。【2】自分の『フォレストバット』すべては【攻撃力】+1/【体力】+1する。
BP02-083,ソウルミニデビル,ナイトメア,フォロワー,魔界,2,3,2,自分のフォロワーが進化したとき、相手のリーダーすべてに2ダメージ。
BP02-084,ジュエルデビル・モリアナ,ナイトメア,フォロワー,魔界,3,3,4,【ファンファーレ】【真紅】状態なら、自分のリーダーは【体力】+3する。1枚引く。
BP02-085,享楽の悪魔,ナイトメア,フォロワー,魔界,2,2,2,"【進化】【コスト1】：これは進化する。
自分のエンドフェイズが来たとき、【真紅】状態なら、1枚引く。自分の手札1枚を捨てる。"
BP02-086,享楽の悪魔,ナイトメア,フォロワー・エボルヴ,魔界,-,3,3,"【攻撃時】リーダーすべてに1ダメージ。
自分のエンドフェイズが来たとき、【真紅】状態なら、1枚引く。自分の手札1枚を捨てる。"
BP02-087,ボーンキマイラ,ナイトメア,フォロワー,死者,3,1,1,"【ネクロチャージ_7】これは【突進】【必殺】を持つ。
【ファンファーレ】自分のデッキの上3枚を墓場に置く。"
BP02-088,ネクロカーニバル,ナイトメア,スペル,死者,3,-,-,"下記から1つチョイスする。【ネクロチャージ_10】代わりに2つまで。
【1】自分の墓場のコスト2以下のフォロワー1枚を選ぶ。それを場に出す。【2】『ゴースト』2体を出す。
―――――――――――――――
『ゴースト』【ナイトメア】死者・フォロワー【コスト1】【攻撃力】1/【体力】1【疾走】自分のエンドフェイズが来たとき、これは消滅する。"
BP02-089,ヘヴンリーイージス,ビショップ,フォロワー,信仰・偶像,8,8,8,"【進化】【コスト2】：これは進化する。
【進化】手札3枚を捨てる：これは進化する。
【オーラ】
これは能力によって破壊されない。（交戦か能力によるダメージでは破壊される）"
BP02-090,ヘヴンリーイージス,ビショップ,フォロワー・エボルヴ,信仰・偶像,-,10,10,"【オーラ】
これは能力によって破壊されない。
【進化時】このターンと次の相手のターン中、これはダメージを受けない。"
BP02-091,封じられし熾天使,ビショップ,アミュレット,信仰・偶像,6,-,-,"これは能力によって破壊されない。
自分のエンドフェイズが来たとき、これに祈りカウンター1つを置く。その後、祈りカウンターが4つ以上なら、これを墓場に置く。自分のリーダーは【体力】+10する。自分のデッキからカード2枚まで探し、EXエリアに置く。それをプレイする際、コストを0にする。"
BP02-092,カグヤ,ビショップ,フォロワー,信仰,5,4,4,"【進化】【コスト2】：これは進化する。
自分の場にアミュレットが出たとき、相手のフォロワー1体を選ぶ。それにXダメージ。Xは「出たアミュレットのコスト」である。
【ファンファーレ】自分の手札のコスト3以下のアミュレット1枚を選ぶ。それを場に出す。"
BP02-093,カグヤ,ビショップ,フォロワー・エボルヴ,信仰,-,5,5,"自分の場にアミュレットが出たとき、相手のフォロワー1体を選ぶ。それにXダメージ。Xは「出たアミュレットのコスト」である。
【進化時】『うたかたの月』1つを出す。自分のリーダーは【体力】+3する。
―――――――――――――――
『うたかたの月』【ビショップ】信仰・アミュレット【コスト3】これがある限り、自分のターン中、自分の『カグヤ』すべてはダメージを受けない。自分のメインフェイズが来たとき、これは消滅する。"
BP02-094,神魔裁判所,ビショップ,アミュレット,信仰,5,-,-,"【ファンファーレ】相手のフォロワー1体を選ぶ。それを破壊する。
【起動】これを【アクト】墓場に置く：1枚引く。"
BP02-095,エイラの祈祷,ビショップ,アミュレット,信仰,3,-,-,ターンごとに1回、自分のリーダーの【体力】を+したとき、自分のフォロワーすべては【攻撃力】+1/【体力】+1する。
BP02-096,レディアンスエンジェル,ビショップ,フォロワー,信仰,4,3,4,"【進化】【コスト1】：これは進化する。
【守護】
【ファンファーレ】1枚引く。"
BP02-097,レディアンスエンジェル,ビショップ,フォロワー・エボルヴ,信仰,-,4,5,"【守護】
【進化時】自分のリーダーは【体力】+2する。"
BP02-098,サファイアプリースト,ビショップ,フォロワー,信仰,4,4,5,自分のエンドフェイズが来たとき、このターン中に自分のフォロワーが3回以上攻撃したなら、3枚引く。
BP02-099,獣姫の呼び声,ビショップ,アミュレット,信仰,3,-,-,"【ファンファーレ】『ホーリーファルコン』1体を出す。
【起動】【コスト2】これを【アクト】墓場に置く：『ホーリータイガー』1体を出す。
―――――――――――――――
『ホーリーファルコン』【ビショップ】鳥族・フォロワー【コスト3】【攻撃力】2/【体力】2【疾走】
『ホーリータイガー』【ビショップ】獣・フォロワー【コスト4】【攻撃力】4/【体力】4【突進】"
BP02-100,フロッグクレリック,ビショップ,フォロワー,信仰,2,2,2,"【ファンファーレ】自分のリーダーは【体力】+2する。
【起動】【コスト2】：自分のリーダーは【体力】+1する。"
BP02-101,スカイスピリット,ビショップ,フォロワー,信仰,3,3,3,【ファンファーレ】このターン中に場に出た自分の他のフォロワー1体を選ぶ。それは【攻撃力】+2/【体力】+2する。
BP02-102,ソウルコレクター,ビショップ,フォロワー,狂信,6,4,4,"【進化】【コスト1】：これは進化する。
【ファンファーレ】コスト4以下の相手のフォロワー1体を選ぶ。それを消滅させる。"
BP02-103,ソウルコレクター,ビショップ,フォロワー・エボルヴ,狂信,-,5,5,【進化時】自分の墓場の【ビショップ】フォロワー1枚を選ぶ。それを手札に加える。
BP02-104,スレッジエクソシスト,ビショップ,フォロワー,信仰,3,4,3,【ファンファーレ】【コスト2】：相手のフォロワー1体を選ぶ。それに4ダメージ。
BP02-105,エメラルドメイデン,ビショップ,フォロワー,信仰,3,3,4,"【守護】
【ファンファーレ】これは【体力】+Xする。Xは「【守護】を持つ自分の他のフォロワーの数」である。"
BP02-106,ダークエンジェル・オリヴィエ,ニュートラル,フォロワー,堕天使,5,5,5,【ファンファーレ】下記から2つまでチョイスする。【1】自分のEPを+1する。【2】自分のリーダーは【体力】+3する。【3】1枚引く。【4】相手プレイヤーすべては、自身の手札1枚を捨てる。
BP02-107,バハムート,ニュートラル,フォロワー,大神・超克,9,9,9,"【進化】【コスト0】：これは進化する。
相手の場のフォロワーが2体以上なら、これは相手のリーダーを攻撃できない。
【ファンファーレ】他のフォロワーすべてを破壊する。"
BP02-108,バハムート,ニュートラル,フォロワー・エボルヴ,大神・超克,-,11,11,"相手の場のフォロワーが2体以上なら、これは相手のリーダーを攻撃できない。
【進化時】アミュレットすべてを破壊する。"
BP02-109,忌むべき悪魔の像,ニュートラル,フォロワー,悪魔,3,6,5,【ファンファーレ】自分のリーダーに3ダメージ。自分の手札をランダムに1枚捨てる。
BP02-110,アークエンジェル・レイナ,ニュートラル,フォロワー,天使,4,4,5,"【進化】【コスト1】：これは進化する。
【守護】"
BP02-111,アークエンジェル・レイナ,ニュートラル,フォロワー・エボルヴ,天使,-,5,6,"【守護】
【進化時】自分のPPを「自分のエボルヴデッキに表向きで置いたエボルヴフォロワーの枚数」と同じだけ回復する。それを裏向きにする。"
BP02-112,烈火の魔弾,ニュートラル,スペル,傭兵,2,-,-,相手のフォロワー1体を選ぶ。それに3ダメージ。それがエボルヴフォロワーなら、代わりに4ダメージ。
BP02-113,ユニコーンの踊り手・ユニコ,ニュートラル,フォロワー,光輝,2,2,2,"【進化】【コスト1】：これは進化する。
【攻撃時】自分のリーダーは【体力】+2する。"
BP02-114,ユニコーンの踊り手・ユニコ,ニュートラル,フォロワー・エボルヴ,光輝,-,3,3,【攻撃時】自分のリーダーは【体力】+2する。
BP02-115,覇食帝・カイザ,ニュートラル,フォロワー,悪魔・コック,3,3,3,【ファンファーレ】元のコスト2以下の相手の場のフォロワー1体を選ぶ。それを破壊する。それのリーダーは【体力】+3する。
BP02-116,氷獄の呼び声,ニュートラル,スペル,魔王,6,-,-,相手のフォロワー1体を選ぶ。それを破壊する。自分のデッキから【ニュートラル】フォロワー1枚を探し、手札に加える。
BP02-117,ハンサ,ニュートラル,フォロワー,光輝,3,0,3,【ファンファーレ】自分のデッキの上1枚を公開する。これは【攻撃力】+Xする。Xは「公開したカードのコスト」である。
