card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP05-024,逆境への対処,ロイヤル,スペル,兵士,2,-,-,"『シールドガーディアン』1体と『ナイト』1体を出す。相手の場に元のコスト6以上のフォロワーがいるなら、その『シールドガーディアン』と『ナイト』は【攻撃力】+3/【体力】+3する。自分のPPを2回復する。
―――――――――――――――
『シールドガーディアン』【ロイヤル】兵士・フォロワー【コスト1】【攻撃力】1/【体力】1【守護】
『ナイト』【ロイヤル】兵士・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP05-025,簒奪の信者,ロイヤル,フォロワー,絶傑・盗賊,3,3,2,"【疾走】
【攻撃時】相手のデッキの上1枚を墓場に置く。その後、相手の墓場が10枚以上なら、これは【攻撃力】+2する。"
BP05-026,熱狂の機兵士,ロイヤル,フォロワー,兵士・超克,3,3,4,【ファンファーレ】手札の指揮官・カード1枚を捨てる：自分のデッキから指揮官・カード1枚を探し、手札に加える。
BP05-027,機構職人・ジノ,ロイヤル,フォロワー,指揮官・超克,2,2,2,"【進化】【コスト1】：これは進化する。
自分がアミュレットをプレイしたとき、自分の場のフォロワー1体を選ぶ。それは【体力】+1する。"
BP05-028,機構職人・ジノ,ロイヤル,フォロワー・エボルヴ,指揮官・超克,-,3,3,"自分がアミュレットをプレイしたとき、自分の場のフォロワー1体を選ぶ。それは【体力】+1する。
【進化時】自分のデッキからアミュレット1枚を探し、手札に加える。"
BP05-029,簒奪の従者,ロイヤル,フォロワー,絶傑・盗賊,1,1,2,"自分のターン中、相手のデッキ1枚が墓場に置かれたとき、これは【攻撃力】+1する。
【ファンファーレ】相手のデッキの上1枚を墓場に置く。"
BP05-030,キャプテン・メテオ,ロイヤル,フォロワー,指揮官,8,7,7,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手のリーダー1人を選ぶ。それに4ダメージ。"
BP05-031,キャプテン・メテオ,ロイヤル,フォロワー・エボルヴ,指揮官,-,8,8,【進化時】相手の場のフォロワー1体を選ぶ。それを破壊する。
BP05-032,重力戦士,ロイヤル,フォロワー,兵士・超克,4,4,4,【ファンファーレ】自分の場のトークン・フォロワー1体を選ぶ。それは【攻撃力】+2/【体力】+2する。
BP05-033,簒奪の蛇剣,ロイヤル,スペル,絶傑・盗賊,2,-,-,相手の場のフォロワー1体を選ぶ。それに3ダメージ。相手のデッキの上1枚を墓場に置く。その後、相手の墓場が10枚以上なら、さらに2ダメージ。
BP05-034,アヴァリティア,ロイヤル,スペル,絶傑・盗賊,1,-,-,自分のデッキの上4枚を見る。その中から、盗賊・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。『簒奪の絶傑・オクトリス』を公開したなら、これを手札に戻す。
BP05-035,真実の絶傑・ライオ,ウィッチ,フォロワー,絶傑・魔法使い,7,7,7,"【進化】【コスト2】：これは進化する。
【ファンファーレ】手札の魔法使い・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに9ダメージ。"
BP05-036,真実の絶傑・ライオ,ウィッチ,フォロワー・エボルヴ,絶傑・魔法使い,-,9,9,【進化時】自分のデッキの上9枚を見る。その中から、元のコスト3以下のカード3枚までEXエリアに置いてよい。残りを好きな順にデッキの下に置く。このターン、それをプレイする際、コストを-3する。
BP05-037,破壊の絶傑・リーシェナ,ウィッチ,フォロワー,絶傑・アイドル,4,2,4,"【ファンファーレ】『白き破壊のアーティファクト』1枚と『黒き破壊のアーティファクト』1枚をEXエリアに置く。
―――――――――――――――
『白き破壊のアーティファクト』【ウィッチ】絶傑・アイドル・アミュレット【コスト1】自分のメインフェイズが来たとき、自分のリーダーは【体力】+2する。
『黒き破壊のアーティファクト』【ウィッチ】絶傑・アイドル・アミュレット【コスト2】自分のメインフェイズが来たとき、相手のリーダーすべてに2ダメージ。"
BP05-038,真実の使徒,ウィッチ,フォロワー,絶傑・魔法使い,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分の場の魔法使い・フォロワーが3体以上なら、これは【攻撃力】+2/【体力】+2して、【守護】を持つ。"
BP05-039,真実の使徒,ウィッチ,フォロワー・エボルヴ,絶傑・魔法使い,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それに「自分の場の魔法使い・フォロワーの数」の2倍のダメージ。
BP05-040,造られし獣人・サフィラ,ウィッチ,フォロワー,魔法生物・禁忌,4,2,6,"【突進】
【ファンファーレ】これは【攻撃力】+Xする。Xは「自分の墓場の【ウィッチ】フォロワーの数」である。
【起動】【コスト5】：これは【疾走】を持つ。"
BP05-041,破壊の歌声,ウィッチ,スペル,絶傑・アイドル,1,-,-,下記から1つチョイスする。【1】自分のデッキから『破壊の絶傑・リーシェナ』1枚を探し、手札に加える。【2】【コスト2】：相手の場のフォロワーすべてに「自分の場のアイドル・カードの枚数」と同じダメージ。
BP05-042,鉄杖の機構士,ウィッチ,フォロワー,魔法使い・超克,5,4,4,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキから元のコスト1のカード1枚を探し、EXエリアに置く。このターン、それをプレイする際、コストを-1する。"
BP05-043,鉄杖の機構士,ウィッチ,フォロワー・エボルヴ,魔法使い・超克,-,5,5,【進化時】自分のデッキから元のコスト1のカード1枚を探し、EXエリアに置く。このターン、それをプレイする際、コストを-1する。
BP05-044,真実の宣告,ウィッチ,スペル,絶傑・魔法使い,3,-,-,"下記から1つチョイスする。自分の場の魔法使い・フォロワーが2体以上なら、代わりに2つまで。
【1】2枚引く。【2】相手のリーダーすべてに3ダメージ。【3】相手の場のフォロワー1体を選ぶ。それに3ダメージ。"
BP05-045,白の章・黒の章,ウィッチ,スペル,絶傑・アイドル,2,-,-,相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の場のアイドル・カードが2枚以上なら、それのリーダーに2ダメージ。自分のリーダーは【体力】+2する。
BP05-046,真実の信者,ウィッチ,フォロワー,絶傑・魔法使い,2,2,2,自分が魔法使い・カードをプレイしたとき、自分のリーダーは【体力】+1する。
BP05-047,破壊の信者,ウィッチ,フォロワー,絶傑・アイドル,3,3,4,"【守護】
【ファンファーレ】自分の場のアイドル・カードが3枚以上なら、2枚引く。"
BP05-048,破壊の従者,ウィッチ,フォロワー,絶傑・アイドル,2,2,2,"【進化】【コスト2】：これは進化する。
【ファンファーレ】自分の場のアイドル・カードが3枚以上なら、このターン、これの【進化】コストを0にする。"
BP05-049,破壊の従者,ウィッチ,フォロワー・エボルヴ,絶傑・アイドル,-,4,4,【進化時】相手の場のフォロワー1体を選ぶ。それとそれのリーダーに2ダメージ。
BP05-050,誠実なる友,ウィッチ,スペル,絶傑・魔法使い,2,-,-,相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分の場に『真実の絶傑・ライオ』がいるなら、代わりに6ダメージ。それのリーダーに3ダメージ。
BP05-051,製造術,ウィッチ,スペル,魔法使い・超克,1,-,-,自分のデッキの上2枚を見る。その中から、スペル1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
BP05-052,侮蔑の絶傑・ガルミーユ,ドラゴン,フォロワー,絶傑・竜族,5,5,5,"【進化】【コスト2】：これは進化する。
自分のターン中、これが能力によるダメージを受けたとき、このターン、これの【進化】コストを0にする。"
BP05-053,侮蔑の絶傑・ガルミーユ,ドラゴン,フォロワー・エボルヴ,絶傑・竜族,-,6,6,"自分のターン中、これが能力によるダメージを受けたとき、相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに3ダメージ。
【進化時】自分の墓場の元のコスト2以下の絶傑・カード1枚を選ぶ。それのコストを0にしてプレイする。"
BP05-054,魔導電磁サイ,ドラゴン,フォロワー,巨人・超克,5,0,7,"【疾走】
【ファンファーレ】これは【攻撃力】+3する。自分のデッキの上4枚を墓場に置く。これによって『魔導電磁サイ』を墓場に置いたなら、これの【ファンファーレ】能力をくり返す。
【ラストワード】自分の墓場の『魔導電磁サイ』を好きな枚数選ぶ。それをデッキに戻し、シャッフルする。"
BP05-055,侮蔑の使徒,ドラゴン,フォロワー,絶傑・竜族,3,2,4,"【進化】【コスト1】：これは進化する。
自分のターン中、これが能力によるダメージを受けたとき、これは【攻撃力】+1して、【疾走】を持つ。"
BP05-056,侮蔑の使徒,ドラゴン,フォロワー・エボルヴ,絶傑・竜族,-,3,5,"自分のターン中、これが能力によるダメージを受けたとき、これは【攻撃力】+1して、【疾走】を持つ。
【進化時】手札1枚を捨てる：自分のデッキの上5枚を見る。その中から、絶傑・カード2枚まで公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
BP05-057,ゴッドバレットゴーレム,ドラゴン,フォロワー,巨人・超克,6,7,7,"これは相手のリーダーを攻撃できない。
【起動】これを【アクト】場の他のフォロワー1体を墓場に置く：相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに「墓場に置いたフォロワーの攻撃力」と同じダメージ。"
BP05-058,侮蔑の炎爪,ドラゴン,スペル,絶傑・竜族,1,-,-,自分の場のフォロワー1体と相手の場のフォロワー1体を選ぶ。前者に1ダメージ。後者に3ダメージ。
BP05-059,侮蔑の信者,ドラゴン,フォロワー,絶傑・竜族,1,1,2,【起動】【コスト0】：自分の場のフォロワー1体を選ぶ。それに1ダメージ。この能力は1ターンに1回使える。
BP05-060,カースドストーン,ドラゴン,フォロワー,巨人・超克,2,2,2,"【進化】【コスト1】：これは進化する。
【守護】"
BP05-061,カースドストーン,ドラゴン,フォロワー・エボルヴ,巨人・超克,-,3,3,"【守護】
【進化時】相手の場のフォロワー1体を選ぶ。このターンと次の相手のターン中、それは能力すべてを失う。それは相手を攻撃できない。"
BP05-062,アメジストの巨兵,ドラゴン,フォロワー,巨人・超克,9,7,7,"【攻撃時】これをスタンドする。この能力は1ターンに1回働く。
【ファンファーレ】手札1枚を捨てる：これは【突進】【オーラ】を持つ。"
BP05-063,侮蔑の従者,ドラゴン,フォロワー,絶傑・竜族,2,2,3,"自分のターン中、これが能力によるダメージを受けたとき、1枚引く。
【ファンファーレ】【覚醒】状態なら、場の他のフォロワー1体を選ぶ。それとこれに1ダメージ。"
BP05-064,銀の機械像,ドラゴン,フォロワー,巨人・超克,4,4,5,"【守護】
【ラストワード】『操り人形』2枚をEXエリアに置く。
―――――――――――――――
『操り人形』【ニュートラル】人形・フォロワー【コスト1】【攻撃力】1/【体力】1【突進】"
BP05-065,エアシップホエール,ドラゴン,フォロワー,海洋・超克,5,5,5,【進化】【コスト1】：これは進化する。
BP05-066,エアシップホエール,ドラゴン,フォロワー・エボルヴ,海洋・超克,-,6,6,【進化時】自分のデッキの上5枚を見る。その中から、元のコスト3以下のフォロワー1枚を場に出してよい。残りを好きな順にデッキの下に置く。
BP05-067,造られし巨像,ドラゴン,フォロワー,巨人・超克,7,6,7,"【守護】
【ファンファーレ】墓場のカード5枚をデッキに戻し、シャッフルする：相手の場のフォロワー1体を選ぶ。それに5ダメージ。"
BP05-068,覇極,ドラゴン,スペル,絶傑・竜族,2,-,-,自分の場のフォロワー1体を選ぶ。それに2ダメージ。相手の場のフォロワーすべてに2ダメージ。自分の場に『侮蔑の絶傑・ガルミーユ』がいるなら、さらに相手の場のフォロワーすべてに2ダメージ。
BP05-069,欲望の絶傑・ヴァーナレク,ナイトメア,フォロワー,絶傑・魔界,2,2,2,"【真紅】状態である限り、これは【疾走】を持つ。
【攻撃時】相手のリーダーすべてに「このターン中に自分のリーダーの体力が減少した回数」と同じダメージ。自分のリーダーの【体力】7なら、これは【攻撃力】+2/【体力】+2する。"
BP05-070,沈黙の絶傑・ルルナイ,ナイトメア,フォロワー,絶傑・死霊術師,3,3,3,"【進化】【コスト1】：これは進化する。
これがいる限り、相手がスペルをプレイする際、コストを+1する。
【ファンファーレ】【ネクロチャージ_10】元のコスト3以下の相手の場のフォロワー1体を選ぶ。それを破壊する。"
BP05-071,沈黙の絶傑・ルルナイ,ナイトメア,フォロワー・エボルヴ,絶傑・死霊術師,-,4,4,"これがいる限り、相手がスペルをプレイする際、コストを+1する。
【進化時】相手プレイヤーすべては、自身の手札をランダムに1枚捨てる。"
BP05-072,欲望の使徒,ナイトメア,フォロワー,絶傑・魔界,4,4,4,"自分の場に他の魔界・フォロワーが出たとき、自分のリーダーは【体力】+1する。
【起動】これを【アクト】リーダーの【体力】-1：自分の墓場の元のコスト2以下のフォロワー1枚を選ぶ。それを場に出す。"
BP05-073,沈黙の使徒,ナイトメア,フォロワー,絶傑・死霊術師,4,4,4,"【進化】【コスト1】：これは進化する。
自分のエンドフェイズが来たとき、相手のリーダー1人を選ぶ。それのプレイヤーの手札が3枚以下なら、それに3ダメージ。"
BP05-074,沈黙の使徒,ナイトメア,フォロワー・エボルヴ,絶傑・死霊術師,-,5,5,"自分のエンドフェイズが来たとき、相手のリーダー1人を選ぶ。それのプレイヤーの手札が3枚以下なら、それに3ダメージ。
【進化時】相手の場のフォロワー1体を選ぶ。それに3ダメージ。それのプレイヤーの手札が3枚以下なら、代わりに破壊する。"
BP05-075,欲望の信者,ナイトメア,フォロワー,絶傑・魔界,1,1,1,"【攻撃時】リーダーすべてに1ダメージ。
【ファンファーレ】リーダーすべてに1ダメージ。"
BP05-076,仮面人形,ナイトメア,フォロワー,魔界・人形,3,2,3,"【進化】【コスト1】：これは進化する。
自分のターン中、自分のフォロワーが場から墓場に置かれたとき、これは【攻撃力】+1する。
【ファンファーレ】『操り人形』1枚をEXエリアに置く。
―――――――――――――――
『操り人形』【ニュートラル】人形・フォロワー【コスト1】【攻撃力】1/【体力】1【突進】"
BP05-077,仮面人形,ナイトメア,フォロワー・エボルヴ,魔界・人形,-,3,4,"自分のターン中、自分のフォロワーが場から墓場に置かれたとき、これは【攻撃力】+1する。
【進化時】『操り人形』2体を出す。"
BP05-078,欲望の翼,ナイトメア,スペル,絶傑・魔界,1,-,-,下記から2つまでチョイスする。【1】自分の場のフォロワー1体を選ぶ。それは【突進】を持つ。自分のリーダーに1ダメージ。【2】相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分のリーダーに1ダメージ。【3】自分のリーダーに1ダメージ。1枚引く。自分の手札1枚を捨てる。
BP05-079,沈黙の粛清,ナイトメア,スペル,絶傑・死霊術師,4,-,-,相手の場のフォロワー1体を選ぶ。それを破壊する。それのプレイヤーは、自身の手札をランダムに1枚捨てる。
BP05-080,欲望の従者,ナイトメア,フォロワー,絶傑・魔界,2,3,1,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のリーダーに1ダメージ。"
BP05-081,欲望の従者,ナイトメア,フォロワー・エボルヴ,絶傑・魔界,-,4,2,【進化時】リーダーの【体力】-1：相手の場のフォロワー1体を選ぶ。それに「このターン中に自分のリーダーの体力が減少した回数」と同じダメージ。
BP05-082,沈黙の従者,ナイトメア,フォロワー,絶傑・死霊術師,2,2,3,相手プレイヤーが手札1枚を捨てたとき、それのリーダーに2ダメージ。自分のデッキの上2枚を墓場に置く。
BP05-083,ハーメルン,ナイトメア,フォロワー,魔界・超克,2,3,2,【ファンファーレ】自分のEXエリアのトークン・カード1枚を選ぶ。それと同名のカード1枚をEXエリアに置く。
BP05-084,抱擁の翼,ナイトメア,スペル,絶傑・魔界,3,-,-,相手の場のフォロワー1体を選ぶ。それを破壊する。自分のリーダーに2ダメージ。自分の墓場の『欲望の絶傑・ヴァーナレク』1枚まで選ぶ。それを手札に加える。
BP05-085,轟,ナイトメア,スペル,絶傑・死霊術師,2,-,-,"下記から1つチョイスする。【ネクロチャージ_10】代わりに2つまで。
【1】相手プレイヤーすべては、自身の手札をランダムに1枚捨てる。【2】相手の場のフォロワー1体を選ぶ。それに3ダメージ。"
BP05-086,安息の絶傑・マーウィン,ビショップ,フォロワー,絶傑・狂信,4,4,4,"【進化】【コスト4】：これは進化する。
【進化】次の自分のターンをスキップする：これは進化する。"
BP05-087,安息の絶傑・マーウィン,ビショップ,フォロワー・エボルヴ,絶傑・狂信,-,8,8,"【守護】【オーラ】
【進化時】自分のPP最大値を+1する。自分のリーダーは【体力】+3する。1枚引く。"
BP05-088,デウスエクスマキナ,ビショップ,フォロワー,先導・超克,5,4,6,自分のエンドフェイズが来たとき、下記から1つチョイスする。【1】自分の手札すべてを捨てる。4枚引く。【2】自分のPPを4回復する。
BP05-089,安息の使徒,ビショップ,フォロワー,絶傑・狂信,3,2,4,"【進化】【コスト2】：これは進化する。
相手のメインフェイズが来たとき、自分のPPを1回復する。"
BP05-090,安息の使徒,ビショップ,フォロワー・エボルヴ,絶傑・狂信,-,3,5,"相手のメインフェイズが来たとき、自分のPPを2回復する。
【進化時】スタンド状態の相手の場のフォロワー1体を選ぶ。それを消滅させる。"
BP05-091,ハクラビ,ビショップ,フォロワー,先導・狂信,3,4,3,"【守護】
【ファンファーレ】手札のアミュレット1枚を捨てる：自分のデッキから元のコスト1のアミュレット1枚を探し、場に出す。"
BP05-092,古き護り手,ビショップ,アミュレット,偶像・光輝,3,-,-,"これがある限り、自分はバトルに敗北せず、相手はバトルに勝利できない。
自分のリーダーの【体力】0以下になったとき、これを墓場に置く。自分のリーダーの【体力】を1にする。"
BP05-093,安息の信者,ビショップ,フォロワー,絶傑・狂信,2,2,2,相手のメインフェイズが来たとき、相手の場のフォロワー1体を選ぶ。それに1ダメージ。
BP05-094,不定の実験体,ビショップ,フォロワー,狂信,5,3,7,"【進化】【コスト2】：これは進化する。
自分がスタートフェイズ以外で1枚引いたとき、これは【攻撃力】+1/【体力】+1する。"
BP05-095,不定の実験体,ビショップ,フォロワー・エボルヴ,狂信,-,3,7,"自分がスタートフェイズ以外で1枚引いたとき、これは【攻撃力】+1/【体力】+1する。
【進化時】2枚引く。"
BP05-096,銀車の回し手,ビショップ,フォロワー,先導・光輝,4,5,4,【ファンファーレ】自分の手札が5枚以上なら、自分のPPを2回復する。自分の手札が5枚以下なら、1枚引く。
BP05-097,安息の従者,ビショップ,フォロワー,絶傑・狂信,2,2,3,相手のメインフェイズが来たとき、自分のリーダーは【体力】+1する。
BP05-098,悪魔のエピタフ,ビショップ,フォロワー,偶像・超克,2,2,3,【進化】手札1枚を捨てる：これは進化する。
BP05-099,悪魔のエピタフ,ビショップ,フォロワー・エボルヴ,偶像・超克,-,3,4,"【必殺】
【ラストワード】相手のリーダーすべてに2ダメージ。"
BP05-100,救世主,ビショップ,スペル,絶傑・狂信,1,-,-,下記から1つチョイスする。【1】自分のデッキから『安息の絶傑・マーウィン』1枚を探し、手札に加える。【2】体力2以下の相手の場のフォロワー1体を選ぶ。それを消滅させる。
BP05-101,安息の領域,ビショップ,アミュレット,絶傑・狂信,1,-,-,【Q】【起動】これを【アクト】墓場に置く：このターン、自分のリーダーが受ける5以上のダメージを4にする。
BP05-102,古代の増幅器,ビショップ,アミュレット,偶像・超克,3,-,-,"【ファンファーレ】『ミスティックアーティファクト』1体を出す。
【起動】【コスト1】これを【アクト】墓場に置く：自分の場のトークン・フォロワー1体を選ぶ。それは【攻撃力】+2/【体力】+1する。
―――――――――――――――
『ミスティックアーティファクト』【ニュートラル】超克・フォロワー【コスト3】【攻撃力】2/【体力】3【守護】【ファンファーレ】1枚引く。"
BP05-103,唯我の絶傑・マゼルベイン,ニュートラル,フォロワー,絶傑,5,5,5,"【進化】【コスト1】：これは進化する。
【突進】
自分のエンドフェイズが来たとき、自分の手札が2枚以下なら、相手のリーダーすべてに3ダメージ。自分の手札が0枚なら、相手の場のフォロワーすべてに3ダメージ。"
BP05-104,唯我の絶傑・マゼルベイン,ニュートラル,フォロワー・エボルヴ,絶傑,-,6,6,自分のエンドフェイズが来たとき、これをスタンドする。自分の手札が2枚以下なら、相手のリーダーすべてに5ダメージ。自分の手札が0枚なら、相手の場のフォロワーすべてに5ダメージ。
BP05-105,飢餓の絶傑・ギルネリーゼ,ニュートラル,フォロワー,絶傑,4,3,5,"【ドレイン】
自分が【ニュートラル】カードをプレイしたとき、相手のリーダーすべてに1ダメージ。
【ファンファーレ】【コスト3】：自分のデッキから『飢餓の使徒』1枚と『飢餓の輝き』1枚を探し、EXエリアに置く。
【ファンファーレ】自分と相手のPP最大値が10なら、3枚引く。"
BP05-106,飢餓の使徒,ニュートラル,フォロワー,絶傑,3,2,2,"これをEXエリアからプレイする際、自分の場に『飢餓の絶傑・ギルネリーゼ』がいるなら、コストを-3する。
【進化】【コスト1】：これは進化する。
【ファンファーレ】自分の場の他のフォロワー1体を選ぶ。それは【突進】を持つ。"
BP05-107,飢餓の使徒,ニュートラル,フォロワー・エボルヴ,絶傑,-,3,3,【進化時】場の他のフォロワー1体を選ぶ。それに3ダメージ。それは【攻撃力】+3する。
BP05-108,神弓の座天使・リリエル,ニュートラル,フォロワー,天使,3,2,5,"これがいる限り、自分のリーダーは能力によるダメージを受けない。
【Q】【起動】これを【アクト】：相手のリーダーすべてに2ダメージ。"
BP05-109,爆砕の傭兵・フィーナ,ニュートラル,フォロワー,傭兵,2,3,2,【ファンファーレ】下記から1つチョイスする。【1】自分のデッキの上5枚を見る。その中から、元のコスト1のフォロワー1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。【2】元のコスト1の相手の場のフォロワー1体を選ぶ。それを破壊する。
BP05-110,機構翼の少女・ローザ,ニュートラル,フォロワー,天使・超克,2,1,3,"【進化】【コスト1】：これは進化する。
【守護】"
BP05-111,機構翼の少女・ローザ,ニュートラル,フォロワー・エボルヴ,天使・超克,-,2,4,"【守護】
【進化時】1枚引く。"
BP05-112,ミヒライテ,ニュートラル,スペル,絶傑,1,-,-,自分の場のフォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。それが『唯我の絶傑・マゼルベイン』なら、代わりに【攻撃力】+3/【体力】+3して、【指定攻撃】とこのターン、「これはダメージを受けない」を持つ。
BP05-113,飢餓の輝き,ニュートラル,スペル,絶傑,3,-,-,"これをEXエリアからプレイする際、自分の場に『飢餓の絶傑・ギルネリーゼ』がいるなら、コストを-3する。
相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分のリーダーは【体力】+1する。"
BP05-114,肉球砲の撃ち手,ニュートラル,フォロワー,傭兵・超克,3,3,3,【進化】【コスト1】：これは進化する。
BP05-115,肉球砲の撃ち手,ニュートラル,フォロワー・エボルヴ,傭兵・超克,-,4,4,"【進化時】『エンシェントアーティファクト』1体を出す。
―――――――――――――――
『エンシェントアーティファクト』【ニュートラル】超克・フォロワー【コスト1】【攻撃力】3/【体力】1【突進】"
