card_code,name,class,card_type,sub_type,cost,attack,hp,effect
SD08-011,荒波のドラグーン・ザハール,ドラゴン,フォロワー,竜使い・海洋,8,4,4,"これを自分の手札から捨てたとき、自分のデッキの上2枚を見る。その中から、元のコスト7以上の【ドラゴン】カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
【ファンファーレ】自分のデッキの上3枚を見る。その中から、「これと同名を除く【ドラゴン】フォロワー」1枚を場に出してよい。残りを好きな順にデッキの下に置く。"
SD08-012,蒼炎のドラゴニュート,ドラゴン,フォロワー,ドラゴニュート,7,6,6,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに6ダメージ。
【起動】【コスト1】手札のこれと元のコスト7以上の【ドラゴン】カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに4ダメージ。"
SD08-013,蒼炎のドラゴニュート,ドラゴン,フォロワー・エボルヴ,ドラゴニュート,-,7,7,【進化時】相手の場のフォロワー1体を選ぶ。それに6ダメージ。
SD08-014,斬竜剣士・ロイ,ドラゴン,フォロワー,武闘竜人・キラー,3,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキから元のコスト2の【ドラゴン】スペル1枚を探し、手札に加える。"
SD08-015,斬竜剣士・ロイ,ドラゴン,フォロワー・エボルヴ,武闘竜人・キラー,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。それが竜族・フォロワーなら、代わりに5ダメージ。
SD08-016,ドラゴニックコール,ドラゴン,スペル,竜族,2,-,-,自分のデッキの上5枚を見る。その中から、元のコスト7以上の【ドラゴン】カード2枚まで公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
SD08-017,オーブキャンサー,ドラゴン,フォロワー,海洋,7,6,7,"【ファンファーレ】3枚引く。
【起動】【コスト1】手札のこれと元のコスト7以上の【ドラゴン】カード1枚を捨てる：2枚引く。"
SD08-018,パンプキンドラゴン,ドラゴン,フォロワー,竜族,8,6,6,"【守護】（これが場に出たときか、自分のエンドフェイズにこれをアクトできる。相手は、アクト状態の【守護】を持つフォロワー以外を攻撃できない）
【ファンファーレ】自分のリーダーは【体力】+5する。2枚引く。
【起動】【コスト2】手札のこれと元のコスト7以上の【ドラゴン】カード1枚を捨てる：自分のリーダーは【体力】+5する。"
SD08-019,ブレイジングブレス,ドラゴン,スペル,竜族,1,-,-,相手の場のフォロワー1体を選ぶ。それに2ダメージ。【覚醒】状態なら、代わりに4ダメージ。(自分のPP最大値が7以上なら、【覚醒】状態になる)
SD08-020,ドラゴンの卵,ドラゴン,アミュレット,竜族,1,-,-,【起動】これを【アクト】墓場に置く：自分のリーダーは【体力】+2する。【覚醒】状態なら、1枚引く。
SD08-LD01,伽藍,ドラゴン,リーダー,-,-,-,-,
SD08-T01,ドラゴン,ドラゴン,フォロワー・トークン,竜族,4,5,5,
