card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP07-018,王たる光・ベイリオン,ロイヤル,フォロワー,自然・指揮官・獣,3,3,3,"【進化】【コスト1】：これは進化する。
【守護】
【ファンファーレ】『ナテラの大樹』1枚を場かEXエリアに置いてよい。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP07-019,王たる光・ベイリオン,ロイヤル,フォロワー・エボルヴ,自然・指揮官・獣,-,4,4,"【守護】
【進化時】自分のデッキの上4枚を見る。その中から、自然・カード2枚までEXエリアに置いてよい。残りを好きな順にデッキの下に置く。
【起動】場の『ナテラの大樹』2つを消滅：自分の場の自然・フォロワー1体を選ぶ。それは【攻撃力】+2する。"
BP07-020,森の姫・ミストリナ,ロイヤル,フォロワー,自然・指揮官・プリンセス,6,4,6,"【疾走】
【ファンファーレ】自分の墓場の『輝ける剣撃』1枚を選ぶ。それのコストを0にしてプレイする。
【起動】場の『ナテラの大樹』2つを【アクト】：これは【攻撃力】+3する。自分のリーダーは【体力】+2する。"
BP07-021,妖刀の鬼・ツバキ,ロイヤル,フォロワー,暗殺者・忍者,3,4,3,"自分の墓場に【ロイヤル】フォロワーが10枚以上ある限り、これは【疾走】を持つ。
【ファンファーレ】自分の墓場の【ロイヤル】フォロワーが5枚以上なら、相手の場のフォロワー1体を選ぶ。それを破壊する。"
BP07-022,月の刃・リオード,ロイヤル,フォロワー,暗殺者,2,1,3,"【進化】【コスト2】：これは進化する。
これがスタンド状態である限り、これは【威圧】【オーラ】を持つ。
自分のエンドフェイズが来たとき、相手の場のフォロワー1体を選ぶ。それに1ダメージ。"
BP07-023,月の刃・リオード,ロイヤル,フォロワー・エボルヴ,暗殺者,-,2,4,"これがスタンド状態である限り、これは【威圧】【オーラ】を持つ。
自分のエンドフェイズが来たとき、相手の場のフォロワー1体を選ぶ。それに1ダメージ。
【進化時】相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに2ダメージ。"
BP07-024,王の一閃,ロイヤル,スペル,自然・指揮官・獣,3,-,-,"これをプレイする際、場の『ナテラの大樹』2つを【アクト】：コストを-2する。
これをプレイする際、自分の場に『王たる光・ベイリオン』がいるなら、コストを-1する。
相手の場のフォロワー1体を選ぶ。それに4ダメージ。"
BP07-025,ハーゲルベルグの雷槌・トロイア,ロイヤル,フォロワー,兵士・暗殺者,3,2,2,"【進化】【コスト1】：これは進化する。
【必殺】"
BP07-026,ハーゲルベルグの雷槌・トロイア,ロイヤル,フォロワー・エボルヴ,兵士・暗殺者,-,3,3,"【必殺】
【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の墓場の暗殺者・フォロワーが2枚以上なら、代わりに破壊する。"
BP07-027,必中の狙撃士・ワルツ,ロイヤル,フォロワー,兵士,2,2,3,"【起動】【コスト1】これを【アクト】：相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに「これの攻撃力」と同じダメージ。
【起動】【コスト3】これを【アクト】：相手の場のアミュレット1つを選ぶ。それを消滅させる。"
BP07-028,輝ける剣撃,ロイヤル,スペル,自然・指揮官・プリンセス,1,-,-,相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の場に『森の姫・ミストリナ』がいるなら、代わりに6ダメージ。
BP07-029,躍動する獣戦士,ロイヤル,フォロワー,自然・兵士・獣,3,4,3,【ファンファーレ】場の『ナテラの大樹』1つを【アクト】：これは【疾走】を持つ。
BP07-030,ハルバードウルフ,ロイヤル,フォロワー,自然・兵士・獣,2,2,3,"【ファンファーレ】『ナテラの大樹』1枚を場かEXエリアに置いてよい。
【起動】これを【アクト】場の『ナテラの大樹』を好きな枚数【アクト】：相手の場のフォロワー1体を選ぶ。それに「アクトした『ナテラの大樹』の枚数」と同じダメージ。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP07-031,不屈の司令官,ロイヤル,フォロワー,指揮官,2,2,3,【進化】【コスト1】：これは進化する。
BP07-032,不屈の司令官,ロイヤル,フォロワー・エボルヴ,指揮官,-,3,4,【ラストワード】これをEXエリアに置く。
BP07-033,ブレイブ・マナ,ロイヤル,スペル,自然,1,-,-,"『ナテラの大樹』1つを出す。『ナテラの大樹』1枚をEXエリアに置く。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP07-034,思わぬ躓き,ロイヤル,スペル,兵士・メイド,1,-,-,"これを自分の手札から捨てたとき、相手の場のフォロワー1体を選ぶ。それをアクトする。
----------
相手の場のフォロワー1体を選ぶ。それをアクトする。1枚引く。"
BP07-035,蒼の反逆者・テトラ,ウィッチ,フォロワー,機械・ゴーレム,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『リペアモード』1枚をEXエリアに置く。
―――――――――――――――
『リペアモード』【ニュートラル】機械・スペル【コスト1】自分のリーダーは【体力】+1する。"
BP07-036,蒼の反逆者・テトラ,ウィッチ,フォロワー・エボルヴ,機械・ゴーレム,-,4,4,"これがいる限り、自分がEXエリアの機械・カードをプレイする際、コストを-1する。
ターンごとに4回、自分が機械・カードをプレイしたとき、相手の場のフォロワー1体を選ぶ。それに1ダメージ。"
BP07-037,アイアロンの支配者・ベルフォメット,ウィッチ,フォロワー,機械・超克,7,5,5,"【突進】
自分のエンドフェイズが来たとき、自分の場の他の機械・フォロワーすべては【攻撃力】+1/【体力】+1する。
【ファンファーレ】自分のデッキの上5枚を見る。その中から、機械・フォロワーを元のコストの合計が6以下になるように好きな枚数場に出してよい。残りを好きな順にデッキの下に置く。"
BP07-038,エレメントシャーマン・ライリー,ウィッチ,フォロワー,魔法使い,3,3,4,"【ファンファーレ】【土の秘術】下記から1つチョイスする。これが墓場から場に出ていたなら、代わりに3つまで。
【1】相手の場のフォロワー1体を選ぶ。それに5ダメージ。【2】これは【攻撃力】+3する。【3】2枚引く。
【起動】【コスト6】：自分の墓場のこれを場に出す。これは【疾走】と「【ラストワード】これは消滅する」を持つ。"
BP07-039,天外の華・エレノア,ウィッチ,フォロワー,魔法使い,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】手札のスペル1枚を捨てる：1枚引く。"
BP07-040,天外の華・エレノア,ウィッチ,フォロワー・エボルヴ,魔法使い,-,3,3,【進化時】自分のデッキから『美麗なる術式』1枚を探し、EXエリアに置く。【スペルチェイン_10】このターン、それをプレイする際、コストを-2する。
BP07-041,ソニック・フォー,ウィッチ,スペル,機械・ゴーレム,1,-,-,"自分の場に『蒼の反逆者・テトラ』が出たとき、【コスト1】：自分の墓場のこれをEXエリアに置く。
----------
相手の場のフォロワー1体を選ぶ。それに2ダメージ。"
BP07-042,機械の加速兵,ウィッチ,フォロワー,機械・ゴーレム,3,3,2,"【進化】【コスト2】：これは進化する。
【守護】
【ファンファーレ】自分のデッキの上4枚を見る。その中から、機械・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。"
BP07-043,機械の加速兵,ウィッチ,フォロワー・エボルヴ,機械・ゴーレム,-,4,3,"【守護】
【進化時】相手の場のフォロワー1体を選ぶ。それに「自分のEXエリアの機械・カードの枚数」の2倍のダメージ。"
BP07-044,機械生命体,ウィッチ,フォロワー,機械・禁忌,2,3,1,"ターンごとに1回、自分が機械・カードをプレイしたとき、1枚引く。
【ファンファーレ】『リペアモード』1枚をEXエリアに置く。
―――――――――――――――
『リペアモード』【ニュートラル】機械・スペル【コスト1】自分のリーダーは【体力】+1する。"
BP07-045,美麗なる術式,ウィッチ,スペル,魔法使い,2,-,-,相手の場のフォロワー3体まで選ぶ。それに3ダメージを割りふる。自分の場に『天外の華・エレノア』がいるなら、代わりに5ダメージ。
BP07-046,メカニカルソーサラー,ウィッチ,フォロワー,機械・魔法使い,2,2,2,"【ファンファーレ】『プロダクトマシーン』1枚か『リペアモード』1枚をEXエリアに置く。
【起動】これを【アクト】EXエリアの機械・カード1枚を消滅：相手の場のフォロワー1体を選ぶ。それに「自分のEXエリアの機械・カードの枚数」と同じダメージ。"
BP07-047,試作機械兵,ウィッチ,フォロワー,機械・ゴーレム,1,2,1,"【ファンファーレ】下記から1つチョイスする。【1】『プロダクトマシーン』1枚をEXエリアに置く。【2】自分のEXエリアの機械・カードが3枚以上なら、これは【攻撃力】+1/【体力】+1して、【突進】を持つ。
―――――――――――――――
『プロダクトマシーン』【ニュートラル】機械・フォロワー【コスト1】【攻撃力】1/【体力】1【起動】これを【アクト】場の機械・フォロワー3体を墓場に置く：相手の場のフォロワー1体を選ぶ。それに5ダメージ。"
BP07-048,マジックソードガール,ウィッチ,フォロワー,魔法使い,2,2,2,【進化】【コスト1】：これは進化する。
BP07-049,マジックソードガール,ウィッチ,フォロワー・エボルヴ,魔法使い,-,3,3,"【進化時】下記から1つチョイスする。【1】『大地の魔片』1つを出す。【2】【土の秘術】相手の場のフォロワー2体まで選ぶ。それに4ダメージを割りふる。
―――――――――――――――
『大地の魔片』【ウィッチ】土の印・アミュレット【コスト1】【スタック】"
BP07-050,"1,2,マジック！",ウィッチ,スペル,魔法使い,2,-,-,相手の場のカード1枚を選ぶ。それのプレイヤーはそれをデッキの下に置く。それのプレイヤーは自身の手札のフォロワーかアミュレット1枚を場に出してよい。（デッキに置いたトークンはゲームから取り除く）
BP07-051,ウィズダム・コア,ウィッチ,アミュレット,機械,1,-,-,"【ファンファーレ】自分のデッキの上2枚を見る。その中から、機械・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
【起動】これを【アクト】墓場に置く：相手のリーダーすべてに1ダメージ。この能力は自分のEXエリアの機械・カードが3枚以上なら使える。"
BP07-052,呪われし影・ヴァイディ,ドラゴン,フォロワー,自然・ドラゴニュート,4,4,4,"【進化】【コスト2】：これは進化する。
【進化】【コスト0】：これは進化する。この能力は自分の墓場の自然・カードが10枚以上なら使える。
【ファンファーレ】自分のデッキの上3枚を見る。その中から、自然・カード1枚を公開して手札に加えてよい。残りを墓場に置く。"
BP07-053,呪われし影・ヴァイディ,ドラゴン,フォロワー・エボルヴ,自然・ドラゴニュート,-,5,5,【進化時】下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分のデッキから『影の侵食』1枚を探し、EXエリアに置く。【2】自分の墓場の『影の侵食』1枚を選ぶ。それのコストを0にしてプレイする。
BP07-054,蒼海の主・ネプチューン,ドラゴン,フォロワー,竜使い・海洋,7,6,6,"【守護】
【ファンファーレ】自分のデッキの上5枚を見る。その中から、「これと同名を除く海洋・フォロワー」2枚まで公開して手札に加えてよい。残りを好きな順にデッキの下に置く。自分の手札の元のコスト5以下の海洋・フォロワー1枚を場に出してよい。それは【攻撃力】+2/【体力】+2する。"
BP07-055,猛火のティラノサウルス,ドラゴン,フォロワー,自然・竜族,8,6,6,"これを自分の手札から捨てたとき、【コスト1】：相手の場のフォロワー1体を選ぶ。それに3ダメージ。
【起動】場の『ナテラの大樹』1つを消滅：相手の場のフォロワーすべてに3ダメージ。"
BP07-056,華麗なる竜人・マリオン,ドラゴン,フォロワー,ドラゴニュート,1,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】【覚醒】状態なら、自分のデッキの上3枚を見る。その中から、【ドラゴン】フォロワー1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。"
BP07-057,華麗なる竜人・マリオン,ドラゴン,フォロワー・エボルヴ,ドラゴニュート,-,2,2,【進化時】自分の場の他の【ドラゴン】フォロワー1体か自分のEXエリアの【ドラゴン】フォロワー1枚を選ぶ。それは【攻撃力】+1/【体力】+1する。
BP07-058,影の侵食,ドラゴン,スペル,自然・ドラゴニュート,3,-,-,"自分のエンドフェイズが来たとき、これがEXエリアにあるなら、相手のリーダーすべてに「自分の墓場の自然・カード」5枚につき1ダメージ。
----------
これはEXエリアからプレイできない。
相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分の場に『呪われし影・ヴァイディ』がいるなら、これをEXエリアに置く。"
BP07-059,バブルマーメイド,ドラゴン,フォロワー,海洋,2,2,3,【ファンファーレ】自分のリーダーは【体力】+Xする。Xは「自分の場の海洋・フォロワーの数」である。
BP07-060,霧氷のトリケラトプス,ドラゴン,フォロワー,自然・竜族,4,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】場の『ナテラの大樹』1つを消滅：これは【攻撃力】+2/【体力】+2する。
【ラストワード】『ナテラの大樹』1つを出す。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP07-061,霧氷のトリケラトプス,ドラゴン,フォロワー・エボルヴ,自然・竜族,-,4,4,"【進化時】相手の場のフォロワー1体を選ぶ。それに3ダメージ。
【ラストワード】『ナテラの大樹』1つを出す。"
BP07-062,旋風のプテラノドン,ドラゴン,フォロワー,自然・竜族,3,3,2,"【ファンファーレ】場の『ナテラの大樹』1つを消滅：自分のPP最大値を+1する。
【ラストワード】『ナテラの大樹』1つを出す。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP07-063,ニードルドラゴニュート,ドラゴン,フォロワー,ドラゴニュート,3,2,4,自分の場のドラゴニュート・フォロワーが攻撃したとき、相手のリーダーすべてに2ダメージ。
BP07-064,雷電のヴェロキラプトル,ドラゴン,フォロワー,自然・竜族,2,3,2,"【ファンファーレ】『ナテラの大樹』1つを出す。【覚醒】状態なら、代わりに2つまで。これは【突進】を持つ。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP07-065,慈愛の竜戦士,ドラゴン,フォロワー,竜使い,2,2,2,"【進化】【コスト2】：これは進化する。
【ファンファーレ】【覚醒】状態なら、相手の場のフォロワー1体を選ぶ。それに2ダメージ。"
BP07-066,慈愛の竜戦士,ドラゴン,フォロワー・エボルヴ,竜使い,-,3,3,【進化時】自分の墓場の元のコスト3以下の【ドラゴン】フォロワー1枚を選ぶ。それを場に出す。
BP07-067,爆弾フグ,ドラゴン,フォロワー,海洋,2,3,2,【起動】【コスト2】これを墓場に置く：場のフォロワーすべてと自分のリーダーに3ダメージ。
BP07-068,ワイルド・マナ,ドラゴン,スペル,自然,1,-,-,"『ナテラの大樹』1つを出す。【覚醒】状態なら、代わりに3つまで。
―――――――――――――――
『ナテラの大樹』【ニュートラル】自然・アミュレット【コスト1】これが場を離れたとき、1枚引く。自分の手札1枚を捨てる。【起動】【コスト1】：これを墓場に置く。"
BP07-069,真紅の抗戦者・モノ,ナイトメア,フォロワー,機械・魔界,2,3,2,"【進化】【コスト1】：これは進化する。この能力は自分の場の機械・フォロワーが5体なら使える。
【起動】墓場の機械・カード2枚を消滅：『プロダクトマシーン』1体を出す。この能力は1ターンに1回使える。"
BP07-070,真紅の抗戦者・モノ,ナイトメア,フォロワー・エボルヴ,機械・魔界,-,5,4,"【疾走】
【起動】【コスト2】墓場の『ファースト・ワン』1枚を消滅：自分の場の機械・フォロワーすべては【攻撃力】+2/【体力】+2して、【突進】を持つ。この能力は1ターンに1回使える。"
BP07-071,クドラク,ナイトメア,フォロワー,吸血鬼,7,4,6,"【ファンファーレ】自分の墓場の吸血鬼・カードを元のコストの合計が6以下になるように2枚まで選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを0にする。
【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。それに「自分の場の吸血鬼・カードの枚数」と同じダメージ。"
BP07-072,紫紺の抵抗者・エンネア,ナイトメア,フォロワー,機械・魔界,4,2,2,"【ファンファーレ】自分のデッキから元のコスト3以下の機械・フォロワー1枚を探し、場に出す。
【ラストワード】自分のリーダーは【体力】+2する。"
BP07-073,バロン・ダブルフィール,ナイトメア,フォロワー,魔界,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上1枚を墓場に置く。"
BP07-074,バロン・ダブルフィール,ナイトメア,フォロワー・エボルヴ,魔界,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。【ネクロチャージ_10】代わりに4ダメージ。
BP07-075,ファースト・ワン,ナイトメア,スペル,機械・魔界,1,-,-,下記から1つチョイスする。【1】自分の墓場の機械・フォロワー1枚を選ぶ。それを手札に加える。【2】自分の墓場の『真紅の抗戦者・モノ』1枚を選ぶ。それを場に出す。
BP07-076,禁絶の腕・ニコラ,ナイトメア,フォロワー,機械・死者,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上2枚を墓場に置く。"
BP07-077,禁絶の腕・ニコラ,ナイトメア,フォロワー・エボルヴ,機械・死者,-,4,4,【進化時】自分の墓場の元のコスト2以下の機械・カード1枚を選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを-2する。
BP07-078,獄炎のデーモン,ナイトメア,フォロワー,魔界,2,2,3,【ファンファーレ】手札1枚を捨てる：自分のデッキの上1枚をEXエリアに置く。EXエリアに置いたカードがフォロワーなら、それは【攻撃力】+1/【体力】+1する。
BP07-079,禁絶の一撃,ナイトメア,スペル,機械・死者,2,-,-,相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分の場に『禁絶の腕・ニコラ』がいるなら、代わりに6ダメージ。
BP07-080,メカニカルゾンビ,ナイトメア,フォロワー,機械・死者,4,2,5,"【指定攻撃】【必殺】
自分の場に他の機械・フォロワーがいる限り、これは【突進】を持つ。"
BP07-081,ボーンドローン,ナイトメア,フォロワー,機械・死者,2,2,2,"【ラストワード】『プロダクトマシーン』1体を出す。
―――――――――――――――
『プロダクトマシーン』【ニュートラル】機械・フォロワー【コスト1】【攻撃力】1/【体力】1【起動】これを【アクト】場の機械・フォロワー3体を墓場に置く：相手の場のフォロワー1体を選ぶ。それに5ダメージ。"
BP07-082,バーサークデーモン,ナイトメア,フォロワー,魔界,4,6,6,"【進化】【コスト3】：これは進化する。
【ファンファーレ】自分のリーダーに3ダメージ。"
BP07-083,バーサークデーモン,ナイトメア,フォロワー・エボルヴ,魔界,-,8,8,【進化時】相手の場のフォロワー2体まで選ぶ。それを破壊する。
BP07-084,ゴーストライター,ナイトメア,フォロワー,死者,2,2,3,"自分の場のフォロワーが進化したとき、『ゴースト』2体を出す。
【起動】これを【アクト】：自分の場の『ゴースト』1体を選ぶ。それは【必殺】を持つ。
―――――――――――――――
『ゴースト』【ナイトメア】死者・フォロワー【コスト1】【攻撃力】1/【体力】1【疾走】自分のエンドフェイズが来たとき、これは消滅する。"
BP07-085,ブラッド・コア,ナイトメア,アミュレット,機械,1,-,-,"【ファンファーレ】自分のデッキの上2枚を見る。その中から、機械・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
【起動】これを【アクト】墓場に置く：『プロダクトマシーン』1枚をEXエリアに置く。この能力は自分の墓場の機械・カードが5枚以上なら使える。"
BP07-086,欠落の聖女・リモニウム,ビショップ,フォロワー,機械・信仰・狂信・偶像,3,3,2,"【進化】【コスト7】：これは進化する。
【ファンファーレ】『リペアモード』1枚をEXエリアに置く。
【起動】EXエリアの『リペアモード』1枚を消滅：このターン、これの【進化】コストを-1する。
―――――――――――――――
『リペアモード』【ニュートラル】機械・スペル【コスト1】自分のリーダーは【体力】+1する。"
BP07-087,欠落の聖女・リモニウム,ビショップ,フォロワー・エボルヴ,機械・信仰・狂信・偶像,-,5,4,"【進化時】相手の場のフォロワーすべてを破壊する。
【起動】【コスト0】：自分の墓場の元のコスト2以下の機械・フォロワー1枚を選ぶ。それを場に出す。この能力は1ターンに1回使える。"
BP07-088,輝く熾天使・ラピス,ビショップ,フォロワー,信仰・先導・光輝,5,3,7,"【守護】
これが場を離れたとき、これに置かれていた祈りカウンター1つにつき、1枚引く。
自分のエンドフェイズが来たとき、自分の場のカード1枚を選ぶ。それに祈りカウンター1つを置く。自分のリーダーは【体力】+2する。"
BP07-089,メタリックファーザー,ビショップ,フォロワー,機械・信仰・狂信,5,4,4,"【突進】
【攻撃時】1枚引く。自分のEXエリアの『リペアモード』が5枚なら、代わりに2枚。
【ファンファーレ】『リペアモード』2枚をEXエリアに置く。自分のPPを2回復する。
―――――――――――――――
『リペアモード』【ニュートラル】機械・スペル【コスト1】自分のリーダーは【体力】+1する。"
BP07-090,均衡の光・マーロン,ビショップ,フォロワー,信仰,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】各プレイヤーは『リペアモード』1枚をEXエリアに置く。
―――――――――――――――
『リペアモード』【ニュートラル】機械・スペル【コスト1】自分のリーダーは【体力】+1する。"
BP07-091,均衡の光・マーロン,ビショップ,フォロワー・エボルヴ,信仰,-,4,4,【進化時】元のコストX以下の相手の場のフォロワー1体を選ぶ。それを破壊する。Xは「自分のEXエリアのカードの枚数」である。
BP07-092,機構の解放,ビショップ,スペル,機械・信仰,2,-,-,下記から1つチョイスする。【1】EXエリアの『リペアモード』2枚を消滅：自分のデッキから元のコスト3以下の機械・フォロワー1枚を探し、場に出す。【2】EXエリアの『リペアモード』5枚を消滅：自分のデッキから元のコスト6以下の機械・フォロワー1枚を探し、場に出す。
BP07-093,ラビッティアアドミニスター,ビショップ,フォロワー,獣・童話,2,2,1,"【ファンファーレ】これが手札以外から場に出ていたなら、相手の場のフォロワー1体を選ぶ。それに3ダメージ。
【起動】【コスト1】手札のこれを捨てる：自分のリーダーは【体力】+1する。これを自分のデッキの上から3番目に置く。"
BP07-094,マシンファルコン,ビショップ,フォロワー,機械・鳥族,2,1,3,"【進化】【コスト1】：これは進化する。
【疾走】
【攻撃時】『リペアモード』1枚をEXエリアに置く。その後、自分のEXエリアの『リペアモード』が3枚以上なら、これは【攻撃力】+1する。
―――――――――――――――
『リペアモード』【ニュートラル】機械・スペル【コスト1】自分のリーダーは【体力】+1する。"
