card_code,name,class,card_type,sub_type,cost,attack,hp,effect
ECP01-026,スイープトウショウ,ウィッチ,フォロワー,ウマ娘,2,0,1,"これをプレイする際、自分の墓場のウマ娘・スペルが5枚以上なら、コストを-2する。
【食事】【コスト1】：これは出走する。
【ファンファーレ】自分の墓場の元のコスト1のウマ娘・スペル1枚を選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを-1する。"
ECP01-027,夜に暁、空に瑞星,ウィッチ,スペル,ウマ娘,1,-,-,自分のデッキの上1枚を見る。その中から、ウマ娘・カード1枚を公開して手札に加えてよい。自分の墓場のウマ娘・スペルが5枚以上なら、自分のリーダーは【体力】+2する。
ECP01-028,ネオユニヴァース,ドラゴン,フォロワー,ウマ娘,3,3,3,"【進化】【コスト2】：これは進化する。
【食事】【コスト1】：これは出走する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。【覚醒】状態なら、それに4ダメージ。1枚引く。（自分のPP最大値が7以上なら、【覚醒】状態になる）"
ECP01-029,ネオユニヴァース,ドラゴン,フォロワー・エボルヴ,ウマ娘,-,4,4,"自分のエンドフェイズが来たとき、相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【進化時】下記から1つチョイスする。【1】手札のウマ娘・カード1枚を捨てる：自分のPP最大値を+1する。【2】手札のウマ娘・カード3枚を捨てる：自分のPP最大値を+2する。"
ECP01-030,ミスターシービー,ドラゴン,フォロワー,ウマ娘,4,4,4,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。これをスタンドする。1枚引く。
【起動】これを【アクト】手札のウマ娘・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに5ダメージ。元のコスト7以上のウマ娘・カードを捨てたなら、1枚引く。"
ECP01-031,カツラギエース,ドラゴン,フォロワー,ウマ娘,7,5,4,"自分のウマ娘・カードの能力によってこれを自分の手札から捨てたとき、【覚醒】状態なら、【コスト3】：これを場に出す。（自分のPP最大値が7以上なら、【覚醒】状態になる）
【食事】【コスト1】：これは出走する。
【疾走】
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それを破壊する。"
ECP01-032,〔一粒の安らぎ〕スーパークリーク,ドラゴン,フォロワー,ウマ娘,4,4,5,"【食事】【コスト1】：これは出走する。
【守護】
【ファンファーレ】自分のリーダーは【体力】+3する。【覚醒】状態なら、自分のPP最大値を+1する。（自分のPP最大値が7以上なら、【覚醒】状態になる）
【起動】これを【アクト】：自分の墓場の元のコスト7以上のウマ娘・カード1枚を選ぶ。それを手札に加える。この能力は【覚醒】状態なら使える。"
ECP01-033,ツルマルツヨシ,ドラゴン,フォロワー,ウマ娘,1,2,2,"【食事】【コスト1】：これは出走する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに「自分のエボルヴデッキの表向きの『にんじん』の枚数」と同じダメージ。"
ECP01-034,エルコンドルパサー,ドラゴン,フォロワー,ウマ娘,7,4,4,"【食事】【コスト1】：これは出走する。
【疾走】
【ファンファーレ】自分のデッキから『パッションチャンピオーナ！』1枚を探し、場に出す。"
ECP01-035,ニシノフラワー,ドラゴン,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分のデッキから『セイウンスカイ』1枚を探し、場に出す。"
ECP01-036,天まで焦がせ祈りの火,ドラゴン,スペル,ウマ娘,3,-,-,"これをプレイする際、手札のウマ娘・カード1枚を捨てる：コストを-2する。
相手の場のフォロワー1体を選ぶ。それに5ダメージ。これをプレイする際に元のコスト7以上のウマ娘・カードを捨てていたなら、1枚引く。"
ECP01-037,ヒシミラクル,ナイトメア,フォロワー,ウマ娘,2,2,2,"【進化】【コスト1】：これは進化する。
【食事】【コスト1】：これは出走する。
【ファンファーレ】自分のデッキの上2枚を墓場に置く。これによって墓場に置いたカードの元のコストがすべて同じなら、1枚引く。"
ECP01-038,ヒシミラクル,ナイトメア,フォロワー・エボルヴ,ウマ娘,-,3,3,"自分のエンドフェイズが来たとき、自分のエボルヴデッキの表向きの『にんじん』が9枚以上なら、相手プレイヤーすべてのデッキの上20枚を墓場に置く。
【進化時】手札のウマ娘・カード2枚を捨てる：2枚引く。"
ECP01-039,ダイイチルビー,ナイトメア,フォロワー,ウマ娘,6,2,4,"【食事】【コスト1】：これは出走する。
自分の他のウマ娘・フォロワーが場から墓場に置かれたとき、相手のリーダーすべてに1ダメージ。自分のリーダーは【体力】+1する。
【ファンファーレ】自分の墓場の元のコスト4以下のウマ娘・フォロワーと元のコスト2以下のウマ娘・フォロワーそれぞれ1枚まで選ぶ。それをアクト状態で場に出す。"
ECP01-040,ドゥラメンテ,ナイトメア,フォロワー,ウマ娘,5,4,4,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分の墓場のウマ娘・カードが10枚以上なら、自分のPPを3回復する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それを破壊する。それのリーダーに2ダメージ。自分のリーダーは【体力】+2する。自分のデッキの上2枚を墓場に置く。"
ECP01-041,〔マチタン☆アドベンチャー〕マチカネタンホイザ,ナイトメア,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】自分の墓場の元のコスト3以下のウマ娘・フォロワー1枚まで選ぶ。それを場に出す。これは【攻撃力】+1/【体力】+1する。
【ファンファーレ】自分のデッキの上1枚を墓場に置く。"
ECP01-042,ケイエスミラクル,ナイトメア,フォロワー,ウマ娘,2,4,4,"【食事】【コスト1】：これは出走する。
【守護】
自分のメインフェイズが来たとき、これを破壊する。
【ラストワード】手札のウマ娘・カード1枚を捨てる：1枚引く。"
ECP01-043,エアシャカール,ナイトメア,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
自分の墓場にウマ娘・カードが20枚以上ある限り、これは【疾走】と「【攻撃時】これは【攻撃力】+3/【体力】+3する」を持つ。
【出走時】相手の場のフォロワー1体まで選ぶ。それに3ダメージ。これは【攻撃力】+1/【体力】+1する。自分のデッキの上2枚を墓場に置く。"
ECP01-044,マンハッタンカフェ,ナイトメア,フォロワー,ウマ娘,1,1,1,"【食事】【コスト1】：これは出走する。
【ファンファーレ】自分のデッキの上1枚を墓場に置く。
【起動】これを【アクト】墓場に置く：自分の墓場の元のコスト2のウマ娘・フォロワー1枚を選ぶ。それを場に出す。この能力は自分の墓場のウマ娘・カードが10枚以上なら使える。"
ECP01-045,TT Ignition!,ナイトメア,スペル,ウマ娘,5,-,-,自分のデッキの上4枚を墓場に置く。場のフォロワーすべてに「これによって墓場に置いたウマ娘・カードの枚数」と同じダメージ。
ECP01-046,サトノクラウン,ビショップ,フォロワー,ウマ娘,3,3,3,"【進化】【コスト1】：これは進化する。
【食事】【コスト1】：これは出走する。
【ファンファーレ】相手のリーダー1人を選ぶ。自分のリーダーの体力がそれの体力より少ないなら、自分のリーダーは【体力】+2する。"
ECP01-047,サトノクラウン,ビショップ,フォロワー・エボルヴ,ウマ娘,-,4,4,【進化時】自分のデッキの上4枚を見る。その中から、ウマ娘・カード2枚までEXエリアに置いてよい。残りを好きな順にデッキの下に置く。
ECP01-048,メジロラモーヌ,ビショップ,フォロワー,ウマ娘・メジロ家,5,5,5,"【食事】【コスト1】：これは出走する。
【ファンファーレ】下記からX個までチョイスする。Xは「自分の場のメジロ家・カードの枚数」である。【1】相手の場のフォロワー1体を選ぶ。それを消滅させる。【2】これは【疾走】を持つ。【3】自分のリーダーは【体力】+2する。1枚引く。"
ECP01-049,ジャングルポケット,ビショップ,フォロワー,ウマ娘,2,3,2,"【食事】【コスト1】：これは出走する。
【ファンファーレ】手札のウマ娘・カード1枚を捨てる：1枚引く。元のコスト7以上のウマ娘・カードを捨てたなら、代わりに2枚。
【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。自分の場のウマ娘・カードが3枚以上なら、それに2ダメージ。自分の場のウマ娘・カードが5枚なら、それのリーダーに2ダメージ。"
ECP01-050,ワンダーアキュート,ビショップ,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分の手札の元のコスト2以下のウマ娘・フォロワーか元のコスト2以下のウマ娘・アミュレット1枚を場に出してよい。
【ファンファーレ】1枚引く。"
ECP01-051,〔夜風に舞うは祈りの花〕メジロアルダン,ビショップ,フォロワー,ウマ娘・メジロ家,6,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分のデッキからメジロ家・フォロワーやメジロ家・アミュレットを元のコストの合計が6以下になるように2枚まで探し、場に出す。"
ECP01-052,マチカネフクキタル,ビショップ,フォロワー,ウマ娘,7,7,7,"【食事】【コスト1】：これは出走する。
自分の場に『運の行方』が出たとき、自分のリーダーは【体力】+7する。
【ファンファーレ】自分の墓場すべてをデッキに戻し、シャッフルする。自分のデッキの上7枚を見る。その中から、『運の行方』を好きな枚数場に出してよい。残りを好きな順にデッキの下に置く。
【ラストワード】これをデッキに戻し、シャッフルする。"
ECP01-053,〔月下の悪魔ちゃん♪〕メジロパーマー,ビショップ,フォロワー,ウマ娘・メジロ家,1,2,1,"【食事】【コスト1】：これは出走する。
【疾走】
これは自分のスタートフェイズにスタンドしない。
自分のメインフェイズが来たとき、【コスト1】：これをスタンドする。"
ECP01-054,かっとばせー！ですわ！？,ビショップ,アミュレット,ウマ娘・メジロ家,2,-,-,"自分の場に『メジロマックイーン』が出たとき、相手の場のフォロワー1体を選ぶ。それに3ダメージ。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに「自分の場のメジロ家・カードの枚数」の2倍のダメージ。
【ラストワード】自分の場の進化していない『メジロマックイーン』1体を選ぶ。それは進化する。"
ECP01-055,祖にして導く者,ニュートラル,フォロワー,ウマ娘,6,4,4,"【ファンファーレ】手札のウマ娘・カード1枚を捨てる：自分のPPを4回復する。
【起動】これを【アクト】：下記から1つチョイスする。【1】自分の墓場の元のコスト5以下のウマ娘・フォロワー1枚を選ぶ。それを手札に加える。【2】自分のエボルヴデッキの表向きの『にんじん』2枚まで選ぶ。それを裏向きにする。自分のEPを+1する。【3】自分の場の他のウマ娘・フォロワーすべては【攻撃力】+1/【体力】+1する。"
ECP01-056,Balliamo?,ニュートラル,スペル,ウマ娘,2,-,-,自分のデッキからウマ娘・フォロワー1枚を探し、手札に加える。
ECP01-057,都留岐涼花,ニュートラル,フォロワー,トレセン学園,6,2,4,"自分のエンドフェイズが来たとき、自分のリーダーか自分の場のウマ娘・フォロワー1体を選ぶ。それは【体力】+2する。
【ファンファーレ】自分の手札のウマ娘・フォロワー1枚を場に出してよい。それは「自分のエンドフェイズが来たとき、これを手札に戻す」を持つ。"
ECP01-058,開催大成功！,ニュートラル,スペル・エボルヴ,-,-,-,-,これはエボルヴデッキに10枚まで入れることができる。
ECP01-059,聖なる夜に重なるキセキ,ニュートラル,スペル・エボルヴ,-,-,-,-,これはエボルヴデッキに10枚まで入れることができる。
ECP01-060,1日の終わりに,ニュートラル,スペル・エボルヴ,-,-,-,-,これはエボルヴデッキに10枚まで入れることができる。
ECP01-061,開幕ッ！大農耕時代ッ！,ニュートラル,スペル・エボルヴ,-,-,-,-,これはエボルヴデッキに10枚まで入れることができる。
ECP01-062,合宿ッ！農家体験ッ！,ニュートラル,スペル・エボルヴ,-,-,-,-,これはエボルヴデッキに10枚まで入れることができる。
ECP01-P01,〔うららか・ぱっしょん♪〕ハルウララ,エルフ,フォロワー,ウマ娘,2,1,1,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分のデッキの上5枚を見る。その中から、元のコスト2以下のウマ娘・フォロワー1枚を場に出してよい。残りを好きな順にデッキの下に置く。"
ECP01-P02,ヤマニンゼファー,エルフ,フォロワー,ウマ娘,4,3,4,"【食事】【コスト1】：これは出走する。
【守護】
【ファンファーレ】下記から1つチョイスする。これがウマ娘・カードの能力によって場に出ていたなら、代わりに2つまで。
【1】相手の場のフォロワー1体を選ぶ。それを手札に戻す。（手札に戻ったトークンはゲームから取り除く）【2】自分のデッキから元のコスト2以下のウマ娘・フォロワー1枚を探し、場に出す。"
ECP01-P03,サクラバクシンオー,エルフ,フォロワー,ウマ娘,1,1,1,"【食事】【コスト1】：これは出走する。
【疾走】
【攻撃時】自分の場のウマ娘・カードが3枚か4枚なら、1枚引く。自分の手札1枚を捨てる。自分の場のウマ娘・カードが5枚なら、1枚引く。"
ECP01-P04,ミホノブルボン,エルフ,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【食事】【食事】【コスト2】：これは2回出走する。
【食事】【食事】【食事】【コスト3】：これは3回出走する。
【出走時】相手の場のフォロワー1体まで選ぶ。それに3ダメージ。これは【攻撃力】+1/【体力】+1する。"
ECP01-P05,世界にもっと☆マーベラス,エルフ,アミュレット,ウマ娘,1,-,-,"【ファンファーレ】自分のデッキの上1枚を見る。その中から、ウマ娘・カード1枚を公開して手札に加えてよい。
【起動】【コスト2】これを【アクト】墓場に置く：自分のリーダーは【体力】+2する。"
ECP01-P06,アストンマーチャン,ロイヤル,フォロワー,ウマ娘,1,1,1,"【食事】【コスト1】：これは出走する。
【出走時】相手の場のフォロワー1体まで選ぶ。それに4ダメージ。これは【攻撃力】+1/【体力】+1する。これに2ダメージ。"
ECP01-P07,シンボリクリスエス,ロイヤル,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【疾走】
【起動】場の他のウマ娘・カード4枚を【アクト】：これは【攻撃力】+5する。"
ECP01-P08,タップダンスシチー,ロイヤル,フォロワー,ウマ娘,3,2,3,"【食事】【コスト1】：これは出走する。
【ファンファーレ】自分のデッキから元のコスト1のウマ娘・フォロワー1枚を探し、場に出す。"
ECP01-P09,ビワハヤヒデ,ロイヤル,フォロワー,ウマ娘・BNW,5,4,4,"【食事】【コスト1】：これは出走する。
【守護】
【出走時】これは【攻撃力】+1/【体力】+1する。自分のデッキからBNW・カードをカード名が異なるように3枚まで探し、EXエリアに置く。このターン、それをプレイする際、コストを-3する。"
ECP01-P10,テイオー･オー･オー！！！,ロイヤル,スペル,ウマ娘,5,-,-,自分のデッキの上7枚を見る。その中から、元のコスト5以下のウマ娘・フォロワー1枚を場に出してよい。残りを好きな順にデッキの下に置く。それが『トウカイテイオー』なら、自分のデッキの上7枚を見る。その中から、元のコスト4以下のウマ娘・フォロワー1枚を場に出してよい。残りを好きな順にデッキの下に置く。
ECP01-P11,ヴィルシーナ,ウィッチ,フォロワー,ウマ娘,4,4,4,"【食事】【コスト1】：これは出走する。
【守護】
自分の場に『シュヴァルグラン』か『ヴィブロス』が出たとき、相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【ファンファーレ】手札のウマ娘・カード1枚を捨てる：相手のリーダーすべてに2ダメージ。自分のリーダーは【体力】+2する。2枚引く。"
ECP01-P12,ヴィブロス,ウィッチ,フォロワー,ウマ娘,3,5,2,"これをプレイする際、自分の場に『シュヴァルグラン』か『ヴィルシーナ』がいるなら、コストを-2する。
【食事】【コスト1】：これは出走する。
【突進】【指定攻撃】"
ECP01-P13,ダイタクヘリオス,ウィッチ,フォロワー,ウマ娘,2,2,2,"【食事】【コスト1】：これは出走する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに1ダメージ。自分の場に元のコスト4以上のウマ娘・カードがあるなら、代わりに3ダメージ。"
ECP01-P14,スイープトウショウ,ウィッチ,フォロワー,ウマ娘,2,0,1,"これをプレイする際、自分の墓場のウマ娘・スペルが5枚以上なら、コストを-2する。
【食事】【コスト1】：これは出走する。
【ファンファーレ】自分の墓場の元のコスト1のウマ娘・スペル1枚を選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを-1する。"
ECP01-P15,夜に暁、空に瑞星,ウィッチ,スペル,ウマ娘,1,-,-,自分のデッキの上1枚を見る。その中から、ウマ娘・カード1枚を公開して手札に加えてよい。自分の墓場のウマ娘・スペルが5枚以上なら、自分のリーダーは【体力】+2する。
ECP01-P16,〔一粒の安らぎ〕スーパークリーク,ドラゴン,フォロワー,ウマ娘,4,4,5,"【食事】【コスト1】：これは出走する。
【守護】
【ファンファーレ】自分のリーダーは【体力】+3する。【覚醒】状態なら、自分のPP最大値を+1する。（自分のPP最大値が7以上なら、【覚醒】状態になる）
【起動】これを【アクト】：自分の墓場の元のコスト7以上のウマ娘・カード1枚を選ぶ。それを手札に加える。この能力は【覚醒】状態なら使える。"
ECP01-P17,ツルマルツヨシ,ドラゴン,フォロワー,ウマ娘,1,2,2,"【食事】【コスト1】：これは出走する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに「自分のエボルヴデッキの表向きの『にんじん』の枚数」と同じダメージ。"
ECP01-P18,エルコンドルパサー,ドラゴン,フォロワー,ウマ娘,7,4,4,"【食事】【コスト1】：これは出走する。
【疾走】
【ファンファーレ】自分のデッキから『パッションチャンピオーナ！』1枚を探し、場に出す。"
ECP01-P19,ニシノフラワー,ドラゴン,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分のデッキから『セイウンスカイ』1枚を探し、場に出す。"
ECP01-P20,天まで焦がせ祈りの火,ドラゴン,スペル,ウマ娘,3,-,-,"これをプレイする際、手札のウマ娘・カード1枚を捨てる：コストを-2する。
相手の場のフォロワー1体を選ぶ。それに5ダメージ。これをプレイする際に元のコスト7以上のウマ娘・カードを捨てていたなら、1枚引く。"
ECP01-P21,〔マチタン☆アドベンチャー〕マチカネタンホイザ,ナイトメア,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】自分の墓場の元のコスト3以下のウマ娘・フォロワー1枚まで選ぶ。それを場に出す。これは【攻撃力】+1/【体力】+1する。
【ファンファーレ】自分のデッキの上1枚を墓場に置く。"
ECP01-P22,ケイエスミラクル,ナイトメア,フォロワー,ウマ娘,2,4,4,"【食事】【コスト1】：これは出走する。
【守護】
自分のメインフェイズが来たとき、これを破壊する。
【ラストワード】手札のウマ娘・カード1枚を捨てる：1枚引く。"
ECP01-P23,エアシャカール,ナイトメア,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
自分の墓場にウマ娘・カードが20枚以上ある限り、これは【疾走】と「【攻撃時】これは【攻撃力】+3/【体力】+3する」を持つ。
【出走時】相手の場のフォロワー1体まで選ぶ。それに3ダメージ。これは【攻撃力】+1/【体力】+1する。自分のデッキの上2枚を墓場に置く。"
ECP01-P24,マンハッタンカフェ,ナイトメア,フォロワー,ウマ娘,1,1,1,"【食事】【コスト1】：これは出走する。
【ファンファーレ】自分のデッキの上1枚を墓場に置く。
【起動】これを【アクト】墓場に置く：自分の墓場の元のコスト2のウマ娘・フォロワー1枚を選ぶ。それを場に出す。この能力は自分の墓場のウマ娘・カードが10枚以上なら使える。"
ECP01-P25,TT Ignition!,ナイトメア,スペル,ウマ娘,5,-,-,自分のデッキの上4枚を墓場に置く。場のフォロワーすべてに「これによって墓場に置いたウマ娘・カードの枚数」と同じダメージ。
ECP01-P26,ワンダーアキュート,ビショップ,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分の手札の元のコスト2以下のウマ娘・フォロワーか元のコスト2以下のウマ娘・アミュレット1枚を場に出してよい。
【ファンファーレ】1枚引く。"
ECP01-P27,〔夜風に舞うは祈りの花〕メジロアルダン,ビショップ,フォロワー,ウマ娘・メジロ家,6,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分のデッキからメジロ家・フォロワーやメジロ家・アミュレットを元のコストの合計が6以下になるように2枚まで探し、場に出す。"
