card_code,name,class,card_type,sub_type,cost,attack,hp,effect
CP01-018,迫る熱に押されて,ロイヤル,スペル,ウマ娘,2,-,-,自分のフォロワー1体を選ぶ。それは【疾走】を持つ。それがウマ娘・フォロワーなら、それは【攻撃力】+1/【体力】+1する。
CP01-019,エアグルーヴ,ロイヤル,フォロワー,ウマ娘,2,2,2,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分の他のフォロワー1体まで選ぶ。それをスタンドする。このターン、それは相手を攻撃できない。"
CP01-020,ヒシアマゾン,ロイヤル,フォロワー,ウマ娘,3,4,2,"【食事】【コスト1】：これは出走する。
【突進】
【ファンファーレ】【コスト3】：自分のデッキからコスト3のウマ娘・フォロワー1枚を探し、場に出す。"
CP01-021,検証、開始,ロイヤル,スペル,ウマ娘・BNW,1,-,-,下記から1つチョイスする。【1】自分のデッキの上2枚を見る。その中から、ウマ娘・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。【2】自分の墓場のBNW・フォロワー1枚を選ぶ。それを手札に加える。
CP01-022,シリウスシンボリ,ロイヤル,フォロワー,ウマ娘,4,4,4,"【食事】【コスト1】：これは出走する。
【必殺】"
CP01-023,ナリタタイシン,ロイヤル,フォロワー,ウマ娘・BNW,2,3,2,"【食事】【コスト1】：これは出走する。
【突進】"
CP01-024,シンボリルドルフ,ロイヤル,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【ラストワード】自分のデッキから『トウカイテイオー』1枚を探し、手札に加える。"
CP01-025,ビコーペガサス,ロイヤル,フォロワー,ウマ娘,1,2,1,"【食事】【コスト1】：これは出走する。
【出走時】相手のフォロワー1体を選ぶ。それをアクトする。"
CP01-026,フジキセキ,ロイヤル,フォロワー,ウマ娘,2,3,2,"【食事】【コスト1】：これは出走する。
【起動】【コスト3】これを【アクト】：相手のフォロワー1体を選ぶ。それに3ダメージ。"
CP01-027,アグネスタキオン,ウィッチ,フォロワー,ウマ娘,2,2,2,"【進化】【コスト1】：これは進化する。
【食事】【コスト1】：これは出走する。
自分がスペルをプレイしたとき、相手のフォロワー1体を選ぶ。それは【攻撃力】-1/【体力】-1する。"
CP01-028,アグネスタキオン,ウィッチ,フォロワー・エボルヴ,ウマ娘,-,3,3,"自分がスペルをプレイしたとき、相手のフォロワー1体を選ぶ。それは【攻撃力】-1/【体力】-1する。
【進化時】自分の墓場のスペル1枚を選ぶ。それを手札に加える。"
CP01-029,ダイワスカーレット,ウィッチ,フォロワー,ウマ娘,4,3,4,"【食事】【コスト1】：これは出走する。
これがいる限り、自分がウマ娘・スペルをプレイする際、このターン中に1枚目のウマ娘・スペルなら、コストを-1する。
自分がスペルをプレイしたとき、このターン中に3枚目のスペルなら、自分のウマ娘・フォロワー1体を選ぶ。それとこれは【疾走】を持つ。
【ファンファーレ】自分のデッキからウマ娘・スペル1枚を探し、手札に加える。"
CP01-030,ウオッカ,ウィッチ,フォロワー,ウマ娘,3,3,3,"これをプレイする際、自分の場に『ダイワスカーレット』がいるなら、コストを-2する。
【食事】【コスト1】：これは出走する。
ターンごとに1回、自分がスペルをプレイしたとき、自分のウマ娘・フォロワーすべては【攻撃力】+1/【体力】+1して、【突進】を持つ。"
CP01-031,おどれ・さわげ・フェスれ！,ウィッチ,スペル,ウマ娘,2,-,-,相手のフォロワー1体を選ぶ。それに3ダメージ。自分の場にウマ娘・カードがあるなら、代わりに4ダメージ。
CP01-032,ゼンノロブロイ,ウィッチ,フォロワー,ウマ娘,1,0,2,"【食事】【コスト1】：これは出走する。
自分の他のフォロワーが出走したとき、自分のデッキの上4枚を見る。その中から、スペルかアミュレット1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
CP01-033,アグネスデジタル,ウィッチ,フォロワー,ウマ娘,1,2,1,"【食事】【コスト1】：これは出走する。
【出走時】1枚引く。自分の手札1枚を捨てる。"
CP01-034,見習い魔女と長い夜,ウィッチ,スペル,ウマ娘,1,-,-,相手のフォロワー1体を選ぶ。それに2ダメージ。自分の場に出走したフォロワーがいるなら、代わりに3ダメージ。
CP01-035,アドマイヤベガ,ウィッチ,フォロワー,ウマ娘,2,2,2,"【食事】【コスト1】：これは出走する。
【起動】これを【アクト】：自分の手札のコスト2以下のスペル1枚を選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを0にする。"
CP01-036,カワカミプリンセス,ウィッチ,フォロワー,ウマ娘,4,4,4,"【食事】【コスト1】：これは出走する。
【ファンファーレ】手札1枚を捨てる：相手のフォロワー1体を選ぶ。それに4ダメージ。"
CP01-037,ナカヤマフェスタ,ウィッチ,フォロワー,ウマ娘,9,7,7,"【食事】【コスト1】：これは出走する。
【ファンファーレ】相手のリーダーすべてと相手のフォロワーすべてに5ダメージ。自分の手札すべてを捨てる。"
CP01-038,トーセンジョーダン,ウィッチ,フォロワー,ウマ娘,2,2,1,"【食事】【コスト1】：これは出走する。
【ラストワード】自分の墓場のスペル1枚を選ぶ。それを手札に加える。"
CP01-039,ナリタトップロード,ウィッチ,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。2枚引く。自分の手札1枚を捨てる。"
CP01-040,スペシャルウィーク,ドラゴン,フォロワー,ウマ娘,2,2,2,"【進化】【コスト1】：これは進化する。
【食事】【コスト1】：これは出走する。
【ファンファーレ】自分のデッキの上1枚を見る。その中から、ウマ娘・カード1枚を公開して手札に加えてよい。"
CP01-041,スペシャルウィーク,ドラゴン,フォロワー・エボルヴ,ウマ娘,-,3,3,【進化時】【覚醒】状態なら、自分の他のウマ娘・フォロワーすべては【攻撃力】+1/【体力】+1する。（自分のPP最大値が7以上なら、【覚醒】状態になる）
CP01-042,オグリキャップ,ドラゴン,フォロワー,ウマ娘,6,4,4,"【食事】【コスト1】：これは出走する。
【食事】【食事】【コスト2】：これは2回出走する。
【食事】【食事】【食事】【コスト3】：これは3回出走する。
【出走時】これは【攻撃力】+2/【体力】+1する。
【攻撃時】相手のフォロワーすべてに3ダメージ。
【ファンファーレ】手札2枚を捨てる：これは【疾走】を持つ。"
CP01-043,セイウンスカイ,ドラゴン,フォロワー,ウマ娘,3,1,3,"【食事】【コスト1】：これは出走する。
【疾走】【威圧】
【攻撃時】これは【攻撃力】+1する。"
CP01-044,パッションチャンピオーナ！,ドラゴン,アミュレット,ウマ娘,7,-,-,"自分のメインフェイズが来たとき、相手のリーダー1人か相手のフォロワー1体を選ぶ。それに4ダメージ。
【ファンファーレ】自分の場に他のウマ娘・カードがあるなら、相手のフォロワー1体を選ぶ。それに4ダメージ。"
CP01-045,キングヘイロー,ドラゴン,フォロワー,ウマ娘,6,4,4,"【食事】【コスト1】：これは出走する。
【ファンファーレ】下記から1つチョイスする。【1】自分のデッキの上1枚をEXエリアに置く。これを3回くり返す。【2】自分のデッキから『カワカミプリンセス』1枚を探し、場に出す。"
CP01-046,タマモクロス,ドラゴン,フォロワー,ウマ娘,2,2,1,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。相手のフォロワー1体まで選ぶ。それに2ダメージ。"
CP01-047,あなたにささげる,ドラゴン,スペル,ウマ娘,1,-,-,自分のウマ娘・フォロワー1体を選ぶ。それは【攻撃力】+1する。1枚引く。それが『セイウンスカイ』なら、さらに【攻撃力】+1/【体力】+1する。
CP01-048,バンブーメモリー,ドラゴン,フォロワー,ウマ娘,2,2,3,"【食事】【コスト1】：これは出走する。
【ファンファーレ】手札1枚を捨てる：相手のリーダーすべてに2ダメージ。"
CP01-049,ヤエノムテキ,ドラゴン,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分の他のフォロワー1体まで選ぶ。それは【攻撃力】+1/【体力】+1する。"
CP01-050,グラスワンダー,ドラゴン,フォロワー,ウマ娘,5,5,5,"【食事】【コスト1】：これは出走する。
【ファンファーレ】相手のフォロワーすべてに2ダメージ。"
CP01-051,スーパークリーク,ドラゴン,フォロワー,ウマ娘,6,5,5,"【食事】【コスト1】：これは出走する。
【守護】
【ファンファーレ】自分のリーダーは【体力】+5する。"
CP01-052,ヒシアケボノ,ドラゴン,フォロワー,ウマ娘,10,10,10,"【食事】【コスト1】：これは出走する。
【ファンファーレ】自分のリーダーは【体力】+10する。"
CP01-053,マルゼンスキー,ナイトメア,フォロワー,ウマ娘,3,3,3,"【進化】【コスト1】：これは進化する。
【食事】【コスト1】：これは出走する。
【ファンファーレ】【ネクロチャージ_10】相手のフォロワー1体を選ぶ。それは【攻撃力】-4/【体力】-4する。（自分の墓場が10枚以上なら、【ネクロチャージ_10】の後の能力が働く）"
CP01-054,マルゼンスキー,ナイトメア,フォロワー・エボルヴ,ウマ娘,-,4,4,【進化時】相手のフォロワー1体を選ぶ。それは【攻撃力】-2/【体力】-2する。
CP01-055,ライスシャワー,ナイトメア,フォロワー,ウマ娘,5,3,5,"【食事】【コスト1】：これは出走する。
【守護】
【ファンファーレ】相手のフォロワー1体を選ぶ。それに3ダメージ。自分のデッキの上2枚を墓場に置く。
【ラストワード】自分の墓場の「これと同名でないウマ娘・フォロワー」1枚を選ぶ。それを手札に加える。"
CP01-056,ナイスネイチャ,ナイトメア,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【ファンファーレ】相手のフォロワー1体を選ぶ。それは【攻撃力】-1/【体力】-1する。
【ラストワード】相手プレイヤーすべては、自身の手札1枚を捨てる。"
CP01-057,7センチの先へ,ナイトメア,スペル,ウマ娘,5,-,-,"これをプレイする際、自分の墓場のウマ娘・カードが19枚以下なら、プレイできない。
相手のフォロワーすべてを破壊する。3枚引く。相手プレイヤーすべては、自身の手札3枚を捨てる。"
CP01-058,ファインモーション,ナイトメア,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分のリーダーは【体力】+2する。自分のデッキの上2枚を墓場に置く。"
CP01-059,マヤノトップガン,ナイトメア,フォロワー,ウマ娘,1,2,1,"【食事】【コスト1】：これは出走する。
【突進】
【ファンファーレ】自分の他のウマ娘・カードが4枚なら、これは【疾走】を持つ。
【ファンファーレ】自分の墓場のウマ娘・カードが5枚以上なら、これは【攻撃力】+2する。"
CP01-060,雨の独奏、私の独創,ナイトメア,スペル,ウマ娘,4,-,-,"これをプレイする際、自分の墓場のウマ娘・カードが10枚以上なら、コストを-2する。
相手のフォロワー1体を選ぶ。それを破壊する。"
CP01-061,カレンチャン,ナイトメア,フォロワー,ウマ娘,1,1,1,"【食事】【コスト1】：これは出走する。
【起動】【コスト1】これを【アクト】：相手のフォロワー1体を選ぶ。それに1ダメージ。自分のデッキの上1枚を墓場に置く。"
CP01-062,ツインターボ,ナイトメア,フォロワー,ウマ娘,2,3,1,"【食事】【コスト1】：これは出走する。
【指定攻撃】
【ファンファーレ】自分の墓場のウマ娘・カードが10枚以上なら、これは【疾走】を持つ。"
CP01-063,サクラチヨノオー,ナイトメア,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分の墓場のウマ娘・カード1枚まで選ぶ。それを手札に加える。"
CP01-064,シーキングザパール,ナイトメア,フォロワー,ウマ娘,2,3,2,"【食事】【コスト1】：これは出走する。
【ラストワード】自分のデッキの上2枚を墓場に置く。"
CP01-065,マチカネタンホイザ,ナイトメア,フォロワー,ウマ娘,4,4,4,"【食事】【コスト1】：これは出走する。
【ファンファーレ】相手のアミュレット1つを選ぶ。それを破壊する。"
CP01-066,メジロマックイーン,ビショップ,フォロワー,ウマ娘・メジロ家,4,4,4,"【進化】【コスト1】：これは進化する。
【食事】【コスト1】：これは出走する。
【守護】
【ファンファーレ】アミュレット1つを墓場に置く：相手のリーダー1人か相手のフォロワー1体を選ぶ。それに3ダメージ。"
CP01-067,メジロマックイーン,ビショップ,フォロワー・エボルヴ,ウマ娘・メジロ家,-,5,5,"【守護】
【進化時】自分の墓場のアミュレット1枚を選ぶ。それを手札に加える。"
CP01-068,ゴールドシップ,ビショップ,フォロワー,ウマ娘,8,8,8,"【食事】【コスト1】：これは出走する。
【ファンファーレ】自分のデッキの上1枚を公開する。相手のリーダーすべてにXダメージ。自分のリーダーは【体力】+Xする。Xは「公開したカードのコスト」である。
【起動】【コスト10】：これは【攻撃力】+10/【体力】+10する。"
CP01-069,イクノディクタス,ビショップ,フォロワー,ウマ娘,3,2,4,"【食事】【コスト1】：これは出走する。
【守護】
【ファンファーレ】自分のデッキの上3枚を見る。その中から、ウマ娘・カードかアミュレット1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
CP01-070,その背中を越えて,ビショップ,アミュレット,ウマ娘,1,-,-,"【ファンファーレ】自分のデッキの上3枚を見る。その中から、好きな枚数を好きな順にデッキの上に置く。残りを好きな順にデッキの下に置く。
【起動】【コスト2】これを【アクト】墓場に置く：1枚引く。"
CP01-071,メイショウドトウ,ビショップ,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分のデッキからコスト1のアミュレット1枚を探し、場に出す。"
CP01-072,メジロライアン,ビショップ,フォロワー,ウマ娘・メジロ家,2,3,2,"【食事】【コスト1】：これは出走する。
自分のメジロ家・フォロワーかアミュレットが場を離れたとき、これは【疾走】を持つ。"
CP01-073,運の行方,ビショップ,アミュレット,ウマ娘,4,-,-,"【ファンファーレ】相手のフォロワー1体を選ぶ。それを破壊する。
【起動】これを【アクト】墓場に置く：自分のデッキの上1枚を見る。その中から、コスト7のカード1枚を公開して手札に加えてよい。"
CP01-074,イナリワン,ビショップ,フォロワー,ウマ娘,2,2,3,"【食事】【コスト1】：これは出走する。
【ファンファーレ】手札のアミュレット1枚を捨てる：これは【攻撃力】+2して、【突進】を持つ。"
CP01-075,メジロドーベル,ビショップ,フォロワー,ウマ娘・メジロ家,2,2,2,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分のリーダーは【体力】+2する。"
CP01-076,メジロアルダン,ビショップ,フォロワー,ウマ娘・メジロ家,1,3,3,"【食事】【コスト1】：これは出走する。
【守護】
自分のメインフェイズが来たとき、自分の場に「これと同名でないメジロ家・フォロワー」がいないなら、これを手札に戻す。"
CP01-077,メジロパーマー,ビショップ,フォロワー,ウマ娘・メジロ家,4,4,4,"【食事】【コスト1】：これは出走する。
【ファンファーレ】自分のデッキからメジロ家・フォロワー1枚を探し、手札に加える。
【ファンファーレ】自分の墓場に『おどれ・さわげ・フェスれ！』があるなら、これは【攻撃力】+1/【体力】+1して、【突進】を持つ。"
CP01-078,テイエムオペラオー,ビショップ,フォロワー,ウマ娘,7,6,6,"【食事】【コスト1】：これは出走する。
【ファンファーレ】相手のフォロワー1体を選ぶ。それを消滅させる。1枚引く。"
CP01-079,〔徹底管理主義〕樫本理子,ニュートラル,フォロワー,トレセン学園,6,6,6,"【突進】
【攻撃時】自分の場に他のフォロワーがいないなら、相手のフォロワー1体を選ぶ。それを破壊する。それのリーダーに3ダメージ。"
CP01-080,紡がれてゆく想い,ニュートラル,スペル,ウマ娘,10,-,-,自分のデッキをシャッフルし、上6枚を公開する。その中から、ウマ娘・フォロワーかウマ娘・アミュレットを好きな枚数場に出してよい。残りを手札に加える。
CP01-081,ブスッといっとく？,ニュートラル,アミュレット,トレセン学園,2,-,-,自分のメインフェイズが来たとき、サイコロをふる。1なら、自分のリーダーに5ダメージ。2から5なら、1枚引く。6なら、自分のリーダーは【体力】+3して、これを破壊する。
CP01-082,〔共に同じ道を！〕 桐生院葵,ニュートラル,フォロワー,トレセン学園,2,1,3,"【守護】
自分のフォロワーが出走したとき、それは【攻撃力】+1/【体力】+1する。
【ファンファーレ】自分のエボルヴデッキに表向きで置いた『にんじん』1枚を選ぶ。それを裏向きにする。1枚引く。"
CP01-083,安心沢刺々美,ニュートラル,フォロワー,トレセン学園,2,2,2,【ファンファーレ】自分のデッキの上1枚を公開する。それのコストが奇数なら、相手のリーダーすべてに2ダメージ。偶数なら、自分のリーダーに2ダメージ。
CP01-084,駿川たづな,ニュートラル,フォロワー,トレセン学園,4,3,5,"【守護】
【ファンファーレ】自分のウマ娘・フォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+2する。"
CP01-085,にんじん,ニュートラル,スペル・エボルヴ,-,-,-,-,"食事することで、そのウマ娘・フォロワーは出走する。（それは【突進】を持つ）
----------
これはエボルヴデッキに10枚まで入れることができる。"
CP01-LD01,〔ふるさと直送エール！〕ユキノビジン,エルフ,リーダー,-,-,-,-,
CP01-LD02,〔いじっぱりのマルクト〕ナリタタイシン,ロイヤル,リーダー,-,-,-,-,
CP01-LD03,〔花嫁たるもの！！〕カワカミプリンセス,ウィッチ,リーダー,-,-,-,-,
CP01-LD04,〔押して忍べど燃ゆるもの〕ヤエノムテキ,ドラゴン,リーダー,-,-,-,-,
CP01-LD05,〔千紫万紅にまぎれぬ一凛〕グラスワンダー,ドラゴン,リーダー,-,-,-,-,
CP01-LD06,〔ターボエンジン全開宣言！〕ツインターボ,ナイトメア,リーダー,-,-,-,-,
CP01-LD07,〔独奏・螺旋追走曲〕マンハッタンカフェ,ナイトメア,リーダー,-,-,-,-,
CP01-LD08,〔バカと笑え〕メジロパーマー,ビショップ,リーダー,-,-,-,-,
CP01-P01,ゴールドシチー,エルフ,フォロワー,ウマ娘,4,3,3,"【食事】【コスト1】：これは出走する。
お互いの場のカードが8枚以上ある限り、これは【疾走】を持つ。
【ファンファーレ】自分のPPを3回復する。"
CP01-P02,はやい！うまい！はやい！,エルフ,スペル,ウマ娘,2,-,-,下記から1つチョイスする。【1】自分のデッキから【疾走】を持つフォロワー1枚を探し、手札に加える。【2】【疾走】を持つ自分のフォロワー1体を選ぶ。それは【攻撃力】+3する。
CP01-P03,シンコウウインディ,エルフ,フォロワー,ウマ娘,1,2,1,"【食事】【コスト1】：これは出走する。
【ファンファーレ】自分のデッキの上1枚を見る。それをデッキの下に置いてよい。"
CP01-P04,エイシンフラッシュ,エルフ,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。相手のフォロワー1体まで選ぶ。それを手札に戻す。（手札に戻ったトークンはゲームから取り除く）"
CP01-P05,鍛えぬくトモ,エルフ,アミュレット,ウマ娘,2,-,-,"これが場を離れたとき、自分のウマ娘・フォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。
【ファンファーレ】1枚引く。"
CP01-P06,マーベラスサンデー,エルフ,フォロワー,ウマ娘,2,2,3,"【食事】【コスト1】：これは出走する。
【ファンファーレ】場の他のカード1枚を手札に戻す：自分のリーダーは【体力】+2する。（手札に戻ったトークンはゲームから取り除く）"
CP01-P07,ユキノビジン,エルフ,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【守護】
【ファンファーレ】場の他のカード1枚を手札に戻す：これは【攻撃力】+1/【体力】+1する。（手札に戻ったトークンはゲームから取り除く）"
CP01-P08,アイネスフウジン,エルフ,フォロワー,ウマ娘,6,7,7,"【食事】【コスト1】：これは出走する。
【突進】【指定攻撃】
【ファンファーレ】自分の他のカード1枚を選ぶ。それを手札に戻す。（手札に戻ったトークンはゲームから取り除く）"
CP01-P09,タイキシャトル,エルフ,フォロワー,ウマ娘,2,2,3,"【食事】【コスト1】：これは出走する。
これが場から手札に戻ったとき、相手のフォロワー1体を選ぶ。それに2ダメージ。"
CP01-P10,ハルウララ,エルフ,フォロワー,ウマ娘,2,2,2,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。このターン、これはダメージを受けない。"
CP01-P11,ウイニングチケット,ロイヤル,フォロワー,ウマ娘・BNW,3,2,2,"【食事】【コスト1】：これは出走する。
【疾走】
【ファンファーレ】自分の墓場に『検証、開始』と『ナリタタイシン』があるなら、これは【攻撃力】+3/【体力】+1する。"
CP01-P12,迫る熱に押されて,ロイヤル,スペル,ウマ娘,2,-,-,自分のフォロワー1体を選ぶ。それは【疾走】を持つ。それがウマ娘・フォロワーなら、それは【攻撃力】+1/【体力】+1する。
CP01-P13,エアグルーヴ,ロイヤル,フォロワー,ウマ娘,2,2,2,"【食事】【コスト1】：これは出走する。
【出走時】これは【攻撃力】+1/【体力】+1する。自分の他のフォロワー1体まで選ぶ。それをスタンドする。このターン、それは相手を攻撃できない。"
CP01-P14,ヒシアマゾン,ロイヤル,フォロワー,ウマ娘,3,4,2,"【食事】【コスト1】：これは出走する。
【突進】
【ファンファーレ】【コスト3】：自分のデッキからコスト3のウマ娘・フォロワー1枚を探し、場に出す。"
CP01-P15,検証、開始,ロイヤル,スペル,ウマ娘・BNW,1,-,-,下記から1つチョイスする。【1】自分のデッキの上2枚を見る。その中から、ウマ娘・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。【2】自分の墓場のBNW・フォロワー1枚を選ぶ。それを手札に加える。
CP01-P16,シリウスシンボリ,ロイヤル,フォロワー,ウマ娘,4,4,4,"【食事】【コスト1】：これは出走する。
【必殺】"
CP01-P17,ナリタタイシン,ロイヤル,フォロワー,ウマ娘・BNW,2,3,2,"【食事】【コスト1】：これは出走する。
【突進】"
CP01-P18,シンボリルドルフ,ロイヤル,フォロワー,ウマ娘,3,3,3,"【食事】【コスト1】：これは出走する。
【ラストワード】自分のデッキから『トウカイテイオー』1枚を探し、手札に加える。"
CP01-P19,ビコーペガサス,ロイヤル,フォロワー,ウマ娘,1,2,1,"【食事】【コスト1】：これは出走する。
【出走時】相手のフォロワー1体を選ぶ。それをアクトする。"
CP01-P20,フジキセキ,ロイヤル,フォロワー,ウマ娘,2,3,2,"【食事】【コスト1】：これは出走する。
【起動】【コスト3】これを【アクト】：相手のフォロワー1体を選ぶ。それに3ダメージ。"
CP01-P21,ウオッカ,ウィッチ,フォロワー,ウマ娘,3,3,3,"これをプレイする際、自分の場に『ダイワスカーレット』がいるなら、コストを-2する。
【食事】【コスト1】：これは出走する。
ターンごとに1回、自分がスペルをプレイしたとき、自分のウマ娘・フォロワーすべては【攻撃力】+1/【体力】+1して、【突進】を持つ。"
CP01-P22,おどれ・さわげ・フェスれ！,ウィッチ,スペル,ウマ娘,2,-,-,相手のフォロワー1体を選ぶ。それに3ダメージ。自分の場にウマ娘・カードがあるなら、代わりに4ダメージ。
CP01-P23,ゼンノロブロイ,ウィッチ,フォロワー,ウマ娘,1,0,2,"【食事】【コスト1】：これは出走する。
自分の他のフォロワーが出走したとき、自分のデッキの上4枚を見る。その中から、スペルかアミュレット1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
CP01-P24,アグネスデジタル,ウィッチ,フォロワー,ウマ娘,1,2,1,"【食事】【コスト1】：これは出走する。
【出走時】1枚引く。自分の手札1枚を捨てる。"
CP01-P25,見習い魔女と長い夜,ウィッチ,スペル,ウマ娘,1,-,-,相手のフォロワー1体を選ぶ。それに2ダメージ。自分の場に出走したフォロワーがいるなら、代わりに3ダメージ。
CP01-P26,アドマイヤベガ,ウィッチ,フォロワー,ウマ娘,2,2,2,"【食事】【コスト1】：これは出走する。
【起動】これを【アクト】：自分の手札のコスト2以下のスペル1枚を選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを0にする。"
CP01-P27,カワカミプリンセス,ウィッチ,フォロワー,ウマ娘,4,4,4,"【食事】【コスト1】：これは出走する。
【ファンファーレ】手札1枚を捨てる：相手のフォロワー1体を選ぶ。それに4ダメージ。"
CP01-P28,ナカヤマフェスタ,ウィッチ,フォロワー,ウマ娘,9,7,7,"【食事】【コスト1】：これは出走する。
【ファンファーレ】相手のリーダーすべてと相手のフォロワーすべてに5ダメージ。自分の手札すべてを捨てる。"
