card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP03-011,茨の森,エルフ,アミュレット,妖精,1,-,-,"自分のメインフェイズが来たとき、これを破壊する。
これがある限り、自分のフォロワーすべては「【攻撃時】フォロワーへ攻撃したなら、それに2ダメージ」を持つ。
【ファンファーレ】『フェアリー』1体を出す。【コンボ_3】それは【突進】を持つ。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP03-012,フラワープリンセス,エルフ,フォロワー,プリンセス・童話,2,2,3,"【ファンファーレ】『フェアリー』1枚をEXエリアに置く。【コンボ_3】これに童話カウンター1つを置く。
【起動】これを【アクト】これの童話カウンター1つを取る：相手のフォロワー1体を選ぶ。それに3ダメージ。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP03-013,沼の精,エルフ,フォロワー,精霊,3,4,3,【ファンファーレ】相手のフォロワー1体を選ぶ。次の相手のターン中、それは相手を攻撃できない。
BP03-014,ティートル・ディ＆ダム,エルフ,フォロワー,童話,2,2,2,【進化】【コスト1】：これは進化する。
BP03-015,ティートル・ディ＆ダム,エルフ,フォロワー・エボルヴ,童話,-,3,3,【進化時】自分のデッキの上4枚を見る。その中から、コスト1のカード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
BP03-016,フラワーブリーズ,エルフ,スペル,植物族・獣,1,-,-,自分の場のカード1枚を選ぶ。それを手札に戻す。自分のリーダーは【体力】+1する。（手札に戻ったトークンはゲームから取り除く）
BP03-017,森の音楽隊,エルフ,アミュレット,獣・童話,1,-,-,"【ファンファーレ】自分のデッキの上4枚を見る。その中から、童話・フォロワー1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。
【起動】これを【アクト】墓場に置く：自分の童話・フォロワー1体を選ぶ。それに童話カウンター1つを置く。"
BP03-018,シンデレラ,ロイヤル,フォロワー,プリンセス・童話,7,5,5,"【疾走】
【攻撃時】これの童話カウンター1つを取る：自分のデッキの上4枚を見る。その中から、コスト5以下のフォロワー1枚を場に出してよい。残りを墓場に置く。
【ファンファーレ】自分の場に他の童話・フォロワーがいるなら、これに童話カウンター1つを置く。"
BP03-019,目指せお嬢様・サロメ,ロイヤル,フォロワー,プリンセス・童話,7,5,5,"【疾走】
【攻撃時】これの童話カウンター1つを取る：自分のデッキの上4枚を見る。その中から、コスト5以下のフォロワー1枚を場に出してよい。残りを墓場に置く。
【ファンファーレ】自分の場に他の童話・フォロワーがいるなら、これに童話カウンター1つを置く。"
BP03-020,ヴァリアントフェンサー,ロイヤル,フォロワー,指揮官・ヒーロー,3,2,2,"【進化】【コスト1】：これは進化する。この能力は自分の手札が2枚以下なら使える。
【ファンファーレ】自分のデッキから「これと同名を除くヒーロー・カード」1枚を探し、手札に加える。"
BP03-021,ヴァリアントフェンサー,ロイヤル,フォロワー・エボルヴ,指揮官・ヒーロー,-,5,5,【進化時】【進化】を持つ自分のヒーロー・フォロワー1体を選ぶ。それは進化する。
BP03-022,赤ずきん・メイジー,ロイヤル,フォロワー,暗殺者・童話,2,1,1,"【ファンファーレ】自分の場に他の童話・フォロワーがいるなら、これに童話カウンター1つを置く。
【起動】【コスト1】これを【アクト】これの童話カウンター1つを取る：相手のフォロワー1体を選ぶ。それを破壊する。"
BP03-023,スピアナイト・アミロス,ロイヤル,フォロワー,兵士・ヒーロー,2,2,2,"【進化】【コスト3】：これは進化する。
【攻撃時】自分の場に他のヒーロー・フォロワーがいるなら、これは【攻撃力】+1/【体力】+1する。"
BP03-024,スピアナイト・アミロス,ロイヤル,フォロワー・エボルヴ,兵士・ヒーロー,-,3,3,"【攻撃時】自分の場に他のヒーロー・フォロワーがいるなら、これは【攻撃力】+1/【体力】+1する。
【進化時】自分の墓場のヒーロー・カード1枚を選ぶ。それのコストを0にしてプレイする。"
BP03-025,天空城,ロイヤル,アミュレット,指揮官,2,-,-,"【ファンファーレ】自分のデッキから【疾走】を持つフォロワー1枚を探し、手札に加える。
【起動】これを【アクト】墓場に置く：【疾走】を持つ自分のフォロワー1体を選ぶ。それは【攻撃力】+1する。
【起動】【コスト10】これを【アクト】墓場に置く：自分の手札の【疾走】を持つフォロワーを好きな枚数場に出してよい。それは【攻撃力】+2/【体力】+2する。"
BP03-026,お天空城,ロイヤル,アミュレット,指揮官,2,-,-,"【ファンファーレ】自分のデッキから【疾走】を持つフォロワー1枚を探し、手札に加える。
【起動】これを【アクト】墓場に置く：【疾走】を持つ自分のフォロワー1体を選ぶ。それは【攻撃力】+1する。
【起動】【コスト10】これを【アクト】墓場に置く：自分の手札の【疾走】を持つフォロワーを好きな枚数場に出してよい。それは【攻撃力】+2/【体力】+2する。"
BP03-027,若き鬼狩人・モモ,ロイヤル,フォロワー,兵士・童話,4,5,5,"【指定攻撃】
【攻撃時】体力5以下のフォロワーへの攻撃なら、1枚引く。自分の手札1枚を捨てる。
【ファンファーレ】自分の場に他の童話・フォロワーがいるなら、これは【突進】を持つ。"
BP03-028,マッハナイト,ロイヤル,フォロワー,兵士・ヒーロー,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】これが手札以外から場に出ていたなら、これは【疾走】を持つ。"
BP03-029,マッハナイト,ロイヤル,フォロワー・エボルヴ,兵士・ヒーロー,-,4,4,【進化時】相手のフォロワー1体を選ぶ。それに2ダメージ。自分の墓場のヒーロー・カードが2枚以上なら、代わりに4ダメージ。
BP03-030,プリンセスキス,ロイヤル,スペル,プリンセス・童話,1,-,-,"これをプレイする際、自分の場にプリンセス・フォロワーがいるなら、コストを-1する。
下記から1つチョイスする。【1】自分のフォロワー1体を選ぶ。それは【攻撃力】+1する。それに童話カウンター1つを置いてよい。【2】自分の墓場の【ロイヤル】フォロワー3枚まで選ぶ。それをデッキに戻し、シャッフルする。1枚引く。"
BP03-031,おプリンセスキス,ロイヤル,スペル,プリンセス・童話,1,-,-,"これをプレイする際、自分の場にプリンセス・フォロワーがいるなら、コストを-1する。
下記から1つチョイスする。【1】自分のフォロワー1体を選ぶ。それは【攻撃力】+1する。それに童話カウンター1つを置いてよい。【2】自分の墓場の【ロイヤル】フォロワー3枚まで選ぶ。それをデッキに戻し、シャッフルする。1枚引く。"
BP03-032,兎耳の従者,ロイヤル,フォロワー,童話,3,3,4,【ファンファーレ】自分の場に他の童話・フォロワーがいるなら、1枚引く。
BP03-033,お爺さんとお婆さん,ロイヤル,フォロワー,兵士・童話,1,1,2,【必殺】
BP03-034,刃ネズミ,ロイヤル,フォロワー,獣・童話,2,1,3,"【進化】【コスト2】：これは進化する。
自分のターン中、相手のフォロワーが破壊されたとき、これは【攻撃力】+1する。"
BP03-035,刃ネズミ,ロイヤル,フォロワー・エボルヴ,獣・童話,-,2,4,"自分のターン中、相手のフォロワーが破壊されたとき、これは【攻撃力】+1する。
【進化時】相手のフォロワー1体を選ぶ。それに2ダメージ。"
BP03-036,鉄壁のガードナー,ロイヤル,フォロワー,兵士・ヒーロー,1,2,2,【ファンファーレ】自分の墓場のヒーロー・カードが2枚以上なら、これは【体力】+1して、【守護】を持つ。
BP03-037,ヒロイックエントリー！,ロイヤル,スペル,兵士・ヒーロー,3,-,-,自分のデッキの上4枚を見る。その中から、コスト3以下の【ロイヤル】フォロワー1枚を場に出してよい。残りを好きな順にデッキの下に置く。それがヒーロー・フォロワーなら、それは【攻撃力】+1/【体力】+1する。
BP03-038,オズの大魔女,ウィッチ,フォロワー,魔法使い・童話,6,4,6,"【ファンファーレ】『大地の魔片』1つを出す。自分の場の【スタック】を+1する。1枚引く。
【Q】【起動】【土の秘術】：このターン、次に自分がスペルをプレイする際、コストを-4する。この能力は1ターンに1回使える。
―――――――――――――――
『大地の魔片』【ウィッチ】土の印・アミュレット【コスト1】【スタック】"
BP03-039,ミスティックキング,ウィッチ,フォロワー,チェス,6,5,5,"【進化】【コスト2】：これは進化する。
【起動】他のチェス・フォロワー1体を墓場に置く：相手のフォロワー1体を選ぶ。それに5ダメージ。このターン、これの【進化】を除く【起動】能力を使えない。"
BP03-040,ミスティックキング,ウィッチ,フォロワー・エボルヴ,チェス,-,6,6,"【進化時】自分の墓場のコスト4以下のチェス・フォロワーをカード名が異なるように4枚まで選ぶ。それを場に出す。
【起動】他のチェス・フォロワー1体を墓場に置く：相手のフォロワー1体を選ぶ。それに5ダメージ。このターン、これの【起動】能力を使えない。"
BP03-041,ルナルの魔術師・プリス,ウィッチ,フォロワー,魔法使い・学院,4,4,5,"【ファンファーレ】【土の秘術】これは【疾走】を持つ。
【ファンファーレ】【スペルチェイン_7】相手のフォロワーすべてに4ダメージ。"
BP03-042,ミスティッククイーン・メイティ,ウィッチ,フォロワー,チェス,4,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『マジカルポーン』1体を出す。『マジカルポーン』1枚をEXエリアに置く。
―――――――――――――――
『マジカルポーン』【ウィッチ】チェス・フォロワー【コスト1】【攻撃力】2/【体力】1"
BP03-043,ミスティッククイーン・メイティ,ウィッチ,フォロワー・エボルヴ,チェス,-,3,3,【進化時】相手のフォロワー1体を選ぶ。それに「自分の場のチェス・フォロワーの数」と同じダメージ。
BP03-044,チェック,ウィッチ,スペル,チェス,3,-,-,相手のフォロワー1体を選ぶ。それに4ダメージ。自分のデッキの上3枚を見る。その中から「これと同名を除くチェス・カード」1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
BP03-045,闇魔法の教師・ハインライン,ウィッチ,フォロワー,魔法使い・学院,5,4,4,"【ファンファーレ】自分のデッキの上4枚を墓場に置く。自分のPPを「これによって墓場に置いたスペルの枚数」と同じだけ回復する。
【起動】これを【アクト】手札のスペル1枚を捨てる：相手のフォロワー1体を選ぶ。それに4ダメージ。"
BP03-046,マジカルナイト,ウィッチ,フォロワー,チェス,3,3,3,"【進化】【コスト1】：これは進化する。
自分の場に他のチェス・フォロワーが出たとき、それは【攻撃力】+1する。"
BP03-047,マジカルナイト,ウィッチ,フォロワー・エボルヴ,チェス,-,4,4,"自分の場に他のチェス・フォロワーが出たとき、それは【攻撃力】+1する。
【進化時】『マジカルポーン』1体を出す。
―――――――――――――――
『マジカルポーン』【ウィッチ】チェス・フォロワー【コスト1】【攻撃力】2/【体力】1"
BP03-048,お菓子の家,ウィッチ,アミュレット,土の印・童話,1,-,-,"【スタック】
【ファンファーレ】自分のリーダーは【体力】+3する。"
BP03-049,スイーツウィッチ,ウィッチ,フォロワー,魔法使い・童話,2,2,2,【進化】【コスト0】：これは進化する。
BP03-050,スイーツウィッチ,ウィッチ,フォロワー・エボルヴ,魔法使い・童話,-,2,2,【進化時】1枚引く。
BP03-051,マジカルルーク,ウィッチ,フォロワー,チェス,1,2,2,"【ファンファーレ】自分のEXエリアに『マジカルポーン』があるなら、これは【体力】+1して、【守護】を持つ。
―――――――――――――――
『マジカルポーン』【ウィッチ】チェス・フォロワー【コスト1】【攻撃力】2/【体力】1"
BP03-052,マジカルビショップ,ウィッチ,フォロワー,チェス,2,1,2,"自分のエンドフェイズが来たとき、自分の場に他のチェス・フォロワーがいるなら、相手のリーダーすべてに1ダメージ。自分のリーダーは【体力】+1する。
【ファンファーレ】『マジカルポーン』1枚をEXエリアに置く。
―――――――――――――――
『マジカルポーン』【ウィッチ】チェス・フォロワー【コスト1】【攻撃力】2/【体力】1"
BP03-053,ブリッツ,ウィッチ,スペル,チェス,1,-,-,相手のフォロワー1体を選ぶ。それにXダメージ。Xは「自分の場の『マジカルポーン』の数+2」である。
BP03-054,魔女の大釜,ウィッチ,アミュレット,魔法使い・土の印,1,-,-,"【スタック】
【ファンファーレ】自分のデッキの上4枚を見る。その中から、【土の秘術】を持つカード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
BP03-055,ジャバウォック,ドラゴン,フォロワー,竜族・童話,7,7,7,【ファンファーレ】他のフォロワー1体を墓場に置く：自分のデッキの上を「墓場に置いたフォロワーよりコストの大きいフォロワー」が公開されるまで公開する。それを場に出す。残りをシャッフルし、デッキの下に置く。
BP03-056,レーヴァテインドラゴン,ドラゴン,フォロワー,竜族・武装,6,5,5,【進化】【コスト1】：これは「カード名に『レーヴァテインドラゴン』を含むエボルヴフォロワー」に進化する。
BP03-057,レーヴァテインドラゴン,ドラゴン,フォロワー・エボルヴ,竜族・武装,-,6,6,"【指定攻撃】
【進化時】『ドラゴウェポン』1つを出す。自分のPPを2回復する。
―――――――――――――――
『ドラゴウェポン』【ドラゴン】武装・アミュレット【コスト1】【起動】これを【アクト】墓場に置く：自分の【ドラゴン】フォロワー1体を選ぶ。それは【体力】+1して、武装・タイプを持つ。"
BP03-058,レーヴァテインドラゴン・アタックモード,ドラゴン,フォロワー・エボルヴ,竜族・武装,-,7,5,"これは『レーヴァテインドラゴン』でもある。
【攻撃時】相手のフォロワー1体を選ぶ。それに4ダメージ。それのリーダーに3ダメージ。"
BP03-059,赤き猛竜,ドラゴン,フォロワー,竜族・童話,3,0,5,【起動】これを【アクト】：これは【攻撃力】+5する。【覚醒】状態なら、代わりに【攻撃力】+10する。
BP03-060,ナックルドラゴン・ドラグニル,ドラゴン,フォロワー,竜族・武装,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『ドラゴウェポン』1つを出す。
―――――――――――――――
『ドラゴウェポン』【ドラゴン】武装・アミュレット【コスト1】【起動】これを【アクト】墓場に置く：自分の【ドラゴン】フォロワー1体を選ぶ。それは【体力】+1して、武装・タイプを持つ。"
BP03-061,ナックルドラゴン・ドラグニル,ドラゴン,フォロワー・エボルヴ,竜族・武装,-,4,4,【進化時】相手のフォロワー1体を選ぶ。それに2ダメージ。自分の場に他の武装・フォロワーがいるなら、代わりに4ダメージ。
BP03-062,無謀なる戦,ドラゴン,アミュレット,童話,6,-,-,【起動】【コスト3】これを【アクト】：自分の手札のフォロワー1枚を場に出してよい。それは「自分のエンドフェイズが来たとき、これを破壊する」を持つ。
BP03-063,竜技の達人,ドラゴン,フォロワー,竜使い,3,2,4,"【指定攻撃】【守護】
【ファンファーレ】【覚醒】状態なら、これは【攻撃力】+4して、【突進】を持つ。"
BP03-064,ハンマードラゴニュート,ドラゴン,フォロワー,ドラゴニュート・竜族・武装,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上4枚を見る。その中から、武装・スペル1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
BP03-065,ハンマードラゴニュート,ドラゴン,フォロワー・エボルヴ,ドラゴニュート・竜族・武装,-,3,3,【進化時】相手のリーダーすべてに2ダメージ。
BP03-066,ドラゴンスマッシュ,ドラゴン,スペル,ドラゴニュート・竜族・武装,2,-,-,"相手のフォロワー1体を選ぶ。それに3ダメージ。『ドラゴウェポン』1つを出す。
―――――――――――――――
『ドラゴウェポン』【ドラゴン】武装・アミュレット【コスト1】【起動】これを【アクト】墓場に置く：自分の【ドラゴン】フォロワー1体を選ぶ。それは【体力】+1して、武装・タイプを持つ。"
BP03-067,大亀の長老,ドラゴン,フォロワー,海洋,4,3,5,【ファンファーレ】自分のEPを+1する。【覚醒】状態なら、これは【攻撃力】+2/【体力】+2する。
BP03-068,トリニティドラゴン,ドラゴン,フォロワー,竜族,2,3,2,【威圧】
BP03-069,ドラゴサモナー,ドラゴン,フォロワー,竜使い・ドラゴニュート,2,1,3,【進化】【コスト1】：これは進化する。
BP03-070,ドラゴサモナー,ドラゴン,フォロワー・エボルヴ,竜使い・ドラゴニュート,-,2,4,【進化時】自分のデッキの上3枚を見る。その中から、【ドラゴン】フォロワー1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
BP03-071,ランスリザード,ドラゴン,フォロワー,竜族・武装,3,3,4,"自分のターンごとに1回、これが能力によって選ばれたとき、これは【攻撃力】+1する。相手のリーダーすべてに1ダメージ。
【ファンファーレ】【覚醒】状態なら、『ドラゴウェポン』1つを出す。
―――――――――――――――
『ドラゴウェポン』【ドラゴン】武装・アミュレット【コスト1】【起動】これを【アクト】墓場に置く：自分の【ドラゴン】フォロワー1体を選ぶ。それは【体力】+1して、武装・タイプを持つ。"
BP03-072,アーマーパージ,ドラゴン,スペル,竜族・武装,1,-,-,"自分の武装・フォロワー1体と相手のフォロワー1体を選ぶ。前者をEXエリアに置く。後者に3ダメージ。『ドラゴウェポン』1つを出す。
―――――――――――――――
『ドラゴウェポン』【ドラゴン】武装・アミュレット【コスト1】【起動】これを【アクト】墓場に置く：自分の【ドラゴン】フォロワー1体を選ぶ。それは【体力】+1して、武装・タイプを持つ。"
BP03-073,ダークアリス,ナイトメア,フォロワー,魔界・童話,6,6,6,"【突進】
【攻撃時】相手プレイヤーすべては、自身の手札1枚を捨てる。
【ラストワード】デッキの上10枚を消滅：これを場に出す。自分の手札1枚を捨てる。"
BP03-074,マスカレードゴースト,ナイトメア,フォロワー,死者,4,4,4,"【進化】【コスト1】：これは進化する。
自分の場に『ゴースト』が出たとき、それは【攻撃力】+1する。
―――――――――――――――
『ゴースト』【ナイトメア】死者・フォロワー【コスト1】【攻撃力】1/【体力】1【疾走】自分のエンドフェイズが来たとき、これは消滅する。"
BP03-075,マスカレードゴースト,ナイトメア,フォロワー・エボルヴ,死者,-,5,5,"自分の場に『ゴースト』が出たとき、それは【攻撃力】+1する。
自分の『ゴースト』が場を離れたとき、『ジャイアントゴースト』1体を出す。
【ラストワード】これをEXエリアに置く。
―――――――――――――――
『ジャイアントゴースト』【ナイトメア】死者・フォロワー【コスト1】【攻撃力】3/【体力】3【守護】自分のメインフェイズが来たとき、これは消滅する。"
BP03-076,ブラックスワン・オディール,ナイトメア,フォロワー,童話,5,6,4,"【攻撃時】相手のリーダーすべてと相手のフォロワーすべてに2ダメージ。
【ファンファーレ】相手のリーダーすべてと相手のフォロワーすべてに2ダメージ。【ネクロチャージ_20】これは【疾走】を持つ。"
BP03-077,パンクデビル・デモニア,ナイトメア,フォロワー,魔界,2,2,3,"【守護】
【ラストワード】自分のリーダーは【体力】+2する。
【起動】リーダーの【体力】-2：これは【必殺】を持つ。この能力は1ターンに1回使える。"
BP03-078,プチゴースト・バケルス,ナイトメア,フォロワー,死者,1,1,1,"これは『ゴースト』でもある。
【進化】【コスト1】：これは進化する。
【ファンファーレ】自分の場に『ジャイアントゴースト』がいるなら、1枚引く。"
BP03-079,プチゴースト・バケルス,ナイトメア,フォロワー・エボルヴ,死者,-,2,2,"これは『ゴースト』でもある。
【ラストワード】これをEXエリアに置く。"
BP03-080,デモンコンダクター,ナイトメア,フォロワー,魔界,2,1,1,【起動】リーダーの【体力】-2：1枚引く。この能力は1ターンに1回使える。
BP03-081,トロンボーンデビル,ナイトメア,フォロワー,魔界,5,4,4,"【進化】【コスト1】：これは進化する。
自分のエンドフェイズが来たとき、【真紅】状態なら、相手のリーダー1人か相手のフォロワー1体を選ぶ。それに3ダメージ。"
BP03-082,トロンボーンデビル,ナイトメア,フォロワー・エボルヴ,魔界,-,5,5,"自分のエンドフェイズが来たとき、【真紅】状態なら、相手のリーダー1人か相手のフォロワー1体を選ぶ。それに3ダメージ。
【進化時】リーダーすべてに1ダメージ。"
BP03-083,変装の牙,ナイトメア,スペル,獣・童話,1,-,-,自分のフォロワー1体を選ぶ。このターン、それは「【攻撃時】相手のフォロワー1体を選ぶ。それに「これの攻撃力」と同じダメージ」を持つ。
BP03-084,パンプキンネクロマンサー,ナイトメア,フォロワー,死者,3,3,3,"【ファンファーレ】『ジャイアントゴースト』1枚をEXエリアに置く。
―――――――――――――――
『ジャイアントゴースト』【ナイトメア】死者・フォロワー【コスト1】【攻撃力】3/【体力】3【守護】自分のメインフェイズが来たとき、これは消滅する。"
BP03-085,パレードレイヴン,ナイトメア,フォロワー,死者,7,6,6,【ファンファーレ】他のフォロワー1体を墓場に置く：自分の墓場のコスト5以下のフォロワー1枚を選ぶ。それを場に出す。
BP03-086,ミスチーフゾンビ,ナイトメア,フォロワー,死者,2,2,2,"【進化】【コスト2】：これは進化する。
【ファンファーレ】手札1枚を捨てる：『ゴースト』1体を出す。死者・カードを捨てたなら、1枚引く。
―――――――――――――――
『ゴースト』【ナイトメア】死者・フォロワー【コスト1】【攻撃力】1/【体力】1【疾走】自分のエンドフェイズが来たとき、これは消滅する。"
BP03-087,ミスチーフゾンビ,ナイトメア,フォロワー・エボルヴ,死者,-,3,3,【進化時】自分の『ゴースト』1体を選ぶ。それは【必殺】を持つ。
BP03-088,悪魔の笛吹き,ナイトメア,フォロワー,魔界,3,3,3,"【突進】
【ファンファーレ】手札をランダムに1枚捨てる：これは【攻撃力】+1して、【ドレイン】を持つ。"
BP03-089,邪悪なる指揮,ナイトメア,スペル,魔界,1,-,-,自分のリーダーに1ダメージ。このターン、次に自分がプレイしたフォロワーが場に出たとき、それは【攻撃力】+1/【体力】+1する。
BP03-090,スノーホワイトプリンセス,ビショップ,フォロワー,信仰・童話・プリンセス,2,2,2,"【守護】
【ファンファーレ】これが手札から場に出ていたなら、これに童話カウンター1つを置く。
【ファンファーレ】これが手札以外から場に出ていたなら、これは【攻撃力】+1/【体力】+1する。
【ラストワード】これに童話カウンターが置かれていたなら、これをEXエリアに置く。"
BP03-091,ダイヤモンドマスター,ビショップ,フォロワー,信仰,4,2,5,"【進化】【コスト3】：これは進化する。
相手プレイヤーは能力でこれを選べるとき、これを選ぶ。
【ファンファーレ】下記から1つチョイスする。【1】これは【疾走】を持つ。【2】これは【守護】を持つ。"
BP03-092,ダイヤモンドマスター,ビショップ,フォロワー・エボルヴ,信仰,-,4,7,"相手プレイヤーは能力でこれを選べるとき、これを選ぶ。
【進化時】自分の墓場のコスト3以下の「【疾走】や【守護】を持つフォロワー」1枚を選ぶ。それを場に出す。"
BP03-093,ホワイトスワン・オデット,ビショップ,フォロワー,信仰・童話,5,4,6,"【ファンファーレ】自分のリーダーと自分の他のフォロワーすべては【体力】+2する。
【ラストワード】自分のリーダーと自分のフォロワーすべては【体力】+2する。"
BP03-094,ジェムストーン・ウィンギー,ビショップ,フォロワー,信仰・鳥族,1,1,1,"【進化】【コスト2】：これは進化する。
【守護】"
BP03-095,ジェムストーン・ウィンギー,ビショップ,フォロワー・エボルヴ,信仰・鳥族,-,2,2,"【守護】
【進化時】自分のデッキから攻撃力2以下のフォロワー1枚を探し、手札に加える。"
BP03-096,アリスの冒険,ビショップ,アミュレット,童話,2,-,-,"【ファンファーレ】自分のデッキから童話・カード1枚を探し、手札に加える。
【起動】【コスト1】これを【アクト】墓場に置く：自分の童話・フォロワー1体を選ぶ。それは【突進】【指定攻撃】を持つ。"
BP03-097,ホワイトナイト,ビショップ,フォロワー,信仰,6,6,6,"これをプレイする際、自分のリーダーの【体力】5以下なら、コストを-5する。
【突進】【守護】"
BP03-098,ルビーファルコン,ビショップ,フォロワー,信仰・鳥族,3,3,3,"【進化】【コスト1】：これは進化する。
【守護】
自分の他の「【疾走】や【守護】を持つフォロワー」が攻撃するとき、相手のリーダーすべてに1ダメージ。
【起動】【コスト2】：これは【疾走】を持つ。"
BP03-099,ルビーファルコン,ビショップ,フォロワー・エボルヴ,信仰・鳥族,-,4,4,"【守護】
自分の他の「【疾走】や【守護】を持つフォロワー」が攻撃するとき、相手のリーダーすべてに1ダメージ。
【進化時】相手のフォロワー1体を選ぶ。それに2ダメージ。
【起動】【コスト2】：これは【疾走】を持つ。"
BP03-100,三月ウサギのお茶会,ビショップ,アミュレット,信仰・童話,4,-,-,"【ファンファーレ】自分のデッキの上5枚を見る。その中から、コスト5以下の童話・フォロワー1枚を場に出してよい。残りを好きな順にデッキの下に置く。
【起動】【コスト2】これを【アクト】墓場に置く：自分の墓場のコスト3以下の童話・フォロワー1枚を選ぶ。それを場に出す。"
BP03-101,ブリキの兵隊,ビショップ,フォロワー,偶像・童話,3,3,4,"【ファンファーレ】これが手札以外から場に出ていたなら、これに童話カウンター1つを置く。
【起動】これの童話カウンター1つを取る：相手のリーダー1人か相手のフォロワー1体を選ぶ。それに2ダメージ。"
BP03-102,翼の王子,ビショップ,フォロワー,鳥族・童話,5,4,5,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分の墓場の童話・カード1枚を選ぶ。それをEXエリアに置く。それに童話カウンター1つを置いてよい。"
BP03-103,翼の王子,ビショップ,フォロワー・エボルヴ,鳥族・童話,-,5,6,【指定攻撃】
BP03-104,鳥飼いの使徒,ビショップ,フォロワー,信仰・鳥族,4,5,4,"【守護】
【ファンファーレ】アミュレット1つを【アクト】：『ホーリーファルコン』1体を出す。
―――――――――――――――
『ホーリーファルコン』【ビショップ】鳥族・フォロワー【コスト3】【攻撃力】2/【体力】2【疾走】"
BP03-105,アメシストレオ,ビショップ,フォロワー,信仰・獣,2,2,1,"【疾走】
【ファンファーレ】自分の他の「【疾走】や【守護】を持つフォロワー」1体を選ぶ。それは【攻撃力】+1する。"
BP03-106,ジュエルシュライン,ビショップ,アミュレット,信仰,1,-,-,【起動】【コスト1】これを【アクト】：自分の「【疾走】や【守護】を持つフォロワー」1体を選ぶ。それは【攻撃力】+1/【体力】+1する。
