card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP13-042,レグニスロード・グレア,ウィッチ,フォロワー,魔法使い・学院・プリンセス・キラー,2,2,2,"【ファンファーレ】手札の学院・カード1枚を捨てる：1枚引く。自分の墓場の学院・カードが5枚以上なら、『フェイタルバーン』1枚をEXエリアに置く。
【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。それに1ダメージ。"
BP13-043,混沌の流儀,ウィッチ,スペル,魔法使い・禁忌,6,-,-,各プレイヤーは、自身の場のフォロワー1体を指定し、ターンプレイヤーから順にそれを自身以外のプレイヤーに渡す。（場が上限ではない自身以外のプレイヤーの場に移動する）
BP13-044,グリモアソーサラー,ウィッチ,フォロワー,魔法使い・禁忌,2,2,2,【進化】【コスト1】：これは進化する。
BP13-045,グリモアソーサラー,ウィッチ,フォロワー・エボルヴ,魔法使い・禁忌,-,3,3,【進化時】自分の手札の魔法使い・スペル1枚をEXエリアに置いてよい。このターン、それをプレイする際、コストを-3する。
BP13-046,ハリケーンゴーレム,ウィッチ,フォロワー,ゴーレム,6,5,5,"【ファンファーレ】相手の場のフォロワーすべてに2ダメージ。【土の秘術】相手の場のフォロワーすべてに2ダメージ。
【ラストワード】『大地の魔片』1つを場に出す。
―――――――――――――――
『大地の魔片』【ウィッチ】土の印・アミュレット【コスト1】【スタック】"
BP13-047,グランドブレイク,ウィッチ,スペル,魔法使い,1,-,-,相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の場の魔法使い・フォロワーが2体以上なら、代わりに4ダメージ。それのリーダーに1ダメージ。
BP13-048,マジカルリス,ウィッチ,フォロワー,魔法生物・獣,2,1,1,"【進化】【コスト1】：これは進化する。
【ファンファーレ】1枚引く。自分の手札1枚を捨てる。自分のリーダーは【体力】+1する。"
BP13-049,マジカルリス,ウィッチ,フォロワー・エボルヴ,魔法生物・獣,-,2,2,【進化時】相手の場のフォロワー1体を選ぶ。それとそれのリーダーに1ダメージ。
BP13-050,サークルウィザード,ウィッチ,フォロワー,魔法使い,5,4,5,【ファンファーレ】自分のデッキの上1枚をEXエリアに置く。自分のリーダーは【体力】+Xする。Xは「EXエリアに置いたカードの元のコスト」である。
BP13-051,猫使いの魔女,ウィッチ,フォロワー,魔法使い・獣,3,2,2,【ファンファーレ】自分の墓場の元のコスト2以下の獣・フォロワー1枚か元のコスト2以下の魔法生物・フォロワー1枚を選ぶ。それを場に出す。
BP13-052,魔力による複製,ウィッチ,スペル,魔法使い,2,-,-,自分の墓場のカード1枚を選ぶ。それを消滅させる。自分のデッキから「元のコストと種類がそれと同じカード」1枚を探し、手札に加える。
BP13-053,サクリファイス,ウィッチ,スペル,チェス,2,-,-,"これをプレイする際、自分の墓場のチェス・カードが5枚以上なら、コストを-1する。
自分の場のチェス・フォロワー1体を選ぶ。それを破壊する。自分のデッキから元のコストXのチェス・フォロワー1枚を探し、場に出す。Xは「選んだフォロワーの元のコスト+2」である。"
BP13-054,焦熱の竜翼・ドラーク,ドラゴン,フォロワー,荒野・ドラゴニュート・武闘竜人,4,4,3,"【進化】【コスト4】：これは進化する。
【突進】
【ファンファーレ】このターン、次に自分が武闘竜人・カードをプレイする際、コストを-3する。"
BP13-055,焦熱の竜翼・ドラーク,ドラゴン,フォロワー・エボルヴ,荒野・ドラゴニュート・武闘竜人,-,6,5,"【指定攻撃】
【進化時】自分の墓場の元のコストX以下の武闘竜人・フォロワー1枚を選ぶ。それを場に出す。Xは「これの攻撃力」である。"
BP13-056,覇道の君臨者・フォルテ,ドラゴン,フォロワー,竜使い・武闘竜人・キラー,10,5,9,"これが場にいる限り、自分の場の『ドラゴン』すべては【疾走】【ドレイン】を持つ。
自分のエンドフェイズが来たとき、相手の場のフォロワー2体まで選ぶ。次のそれのプレイヤーのターン中、それは相手を攻撃できない。
【起動】【コスト0】：『ドラゴン』1体を場に出す。この能力は1ターンに1回使える。"
BP13-057,浄火のフェニックス,ドラゴン,フォロワー,不死鳥,2,5,5,"【進化】【コスト1】：これは進化する。この能力は【覚醒】状態なら使える。
これは相手を攻撃できない。"
BP13-058,浄火のフェニックス,ドラゴン,フォロワー・エボルヴ,不死鳥,-,6,6,自分のエンドフェイズが来たとき、相手の場のフォロワー1体を選ぶ。自分のPP最大値が10なら、それを消滅させる。自分のリーダーは【体力】+3する。
BP13-059,殺竜騎士・ロイ,ドラゴン,フォロワー,武闘竜人・キラー,3,3,3,"自分の場にアミュレットがある限り、これは【突進】を持つ。
【ファンファーレ】自分の場の武闘竜人・カードが3枚以上なら、自分のPP最大値を+1する。"
BP13-060,爆炎の咆哮,ドラゴン,スペル,荒野・ドラゴニュート・武闘竜人,2,-,-,"これをプレイする際、コストを+3してよい。
相手の場のフォロワー1体を選ぶ。それに3ダメージ。コストを+3したなら、自分のデッキから『焦熱の竜翼・ドラーク』1枚を探し、場に出す。それは【指定攻撃】を持つ。"
BP13-061,炎柱の竜人,ドラゴン,フォロワー,ドラゴニュート・武闘竜人,4,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。【覚醒】状態なら、それに4ダメージ。"
BP13-062,炎柱の竜人,ドラゴン,フォロワー・エボルヴ,ドラゴニュート・武闘竜人,-,4,4,【進化時】自分のデッキから元のコスト3以下の武闘竜人・フォロワー1枚を探し、場に出す。
BP13-063,光翼の天上竜,ドラゴン,フォロワー,竜族,7,5,6,"【守護】
【ファンファーレ】自分のデッキの上5枚を見る。その中から、元のコスト7以上の【ドラゴン】カードを好きな枚数公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
BP13-064,蛇竜の契り,ドラゴン,スペル,竜族,1,-,-,"これをプレイする際、追加コストとして元のコスト7以上の場の【ドラゴン】フォロワー1体をアクトする。（追加コストを支払わなければプレイできない）
相手のリーダーすべてに2ダメージ。自分のリーダーは【体力】+2する。2枚引く。"
BP13-065,マーガライトマーメイド,ドラゴン,フォロワー,海洋,2,2,2,【進化】【コスト1】：これは進化する。
BP13-066,マーガライトマーメイド,ドラゴン,フォロワー・エボルヴ,海洋,-,3,3,【進化時】自分のデッキの上4枚を見る。その中から、海洋・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。
BP13-067,大地のドラゴニュート,ドラゴン,フォロワー,ドラゴニュート・武闘竜人,2,2,2,【ファンファーレ】自分のデッキの上1枚を見る。その中から、武闘竜人・カード1枚を公開して手札に加えてよい。【覚醒】状態なら、自分のリーダーは【体力】+2する。
BP13-068,双剣の竜人,ドラゴン,フォロワー,ドラゴニュート・竜族・武装,1,1,1,【ファンファーレ】手札の武装・カード1枚を捨てる：自分のデッキから武装・スペル1枚を探し、手札に加える。
BP13-069,コーラルシャーク,ドラゴン,フォロワー,海洋,2,3,1,"【突進】
【ファンファーレ】これは【攻撃力】+Xする。Xは「自分の場の他の海洋・フォロワーの数」である。"
BP13-070,竜人の羽ばたき,ドラゴン,スペル,ドラゴニュート,1,-,-,"これをプレイする際、追加コストとして場のドラゴニュート・フォロワー1体を墓場に置く。（追加コストを支払わなければプレイできない）
相手の場のフォロワー1体を選ぶ。それに4ダメージ。1枚引く。"
BP13-071,永劫の吸血鬼・アルザード,ナイトメア,フォロワー,荒野・吸血鬼,2,2,2,"これに休眠カウンターが置かれている限り、これはEXエリアからプレイできない。
【進化】【コスト1】：これは進化する。
自分のメインフェイズが来たとき、EXエリアのこれの休眠カウンター1個を取る：これに休眠カウンターが置かれていないなら、これを場に出す。
【ラストワード】これをEXエリアに置く。EXエリアのこれに休眠カウンター2個を置く。"
BP13-072,永劫の吸血鬼・アルザード,ナイトメア,フォロワー・エボルヴ,荒野・吸血鬼,-,3,3,"【ラストワード】これと『紅の牙』1枚をEXエリアに置く。EXエリアのこれに休眠カウンター2個を置く。
―――――――――――――――
『紅の牙』【ナイトメア】荒野・吸血鬼・スペル【コスト1】自分のリーダーに1ダメージ。相手の場のフォロワーすべてに1ダメージ。自分の場の『永劫の吸血鬼・アルザード』すべては【攻撃力】+1して、【ドレイン】を持つ。自分のエボルヴデッキの表向きの『永劫の吸血鬼・アルザード』が3枚なら、さらに【攻撃力】+3/【体力】+3する。"
BP13-073,クリムゾンウォー・ラウラ,ナイトメア,フォロワー,魔界・キラー,2,3,2,自分のターン中、自分のリーダーの体力が減少したとき、下記から1つチョイスする。このターン、この能力でチョイスした選択肢はチョイスできない。【1】相手の場のフォロワー1体を選ぶ。それに「このターン中に自分のリーダーの体力が減少した回数」と同じダメージ。【2】これは【攻撃力】+1/【体力】+1する。【3】これは【疾走】を持つ。
BP13-074,常闇の花嫁・セレス,ナイトメア,フォロワー,死者・キラー,3,1,4,"【進化】【コスト1】：これは進化する。
【必殺】
【ラストワード】相手の場のフォロワー1体を選ぶ。それに3ダメージ。"
BP13-075,常闇の花嫁・セレス,ナイトメア,フォロワー・エボルヴ,死者・キラー,-,2,5,"【必殺】
【進化時】『インモラルディザイア』1枚をEXエリアに置く。
【ラストワード】相手の場のフォロワー1体を選ぶ。それに3ダメージ。
―――――――――――――――
『インモラルディザイア』【ナイトメア】死者・キラー・スペル【コスト1】これをプレイする際、追加コストとして場のフォロワー2体を墓場に置く。相手のリーダーすべてに2ダメージ。自分のリーダーは【体力】+2する。"
BP13-076,一刀の幽鬼・カゲロウ,ナイトメア,フォロワー,荒野・死者,2,2,2,"【ネクロチャージ_10】これは【突進】【必殺】を持つ。
【ファンファーレ】下記から1つチョイスする。【1】自分の墓場の『魂の一刀』1枚を選ぶ。それをEXエリアに置く。【NC_20】このターン、それをプレイする際、コストを-2する。【2】自分のデッキの上2枚を墓場に置く。"
BP13-077,人外魔境・クリストフ,ナイトメア,フォロワー,死者・キラー,4,4,4,【ファンファーレ】自分の墓場の「これと同名を除く元のコスト5以下の【ナイトメア】フォロワー」1枚を選ぶ。【ネクロチャージ_10】それを場に出す。それは【守護】を持つ。
BP13-078,衝動の人狼・リベルテ,ナイトメア,フォロワー,獣・キラー,2,2,2,"【進化】【コスト2】：これは進化する。
【ファンファーレ】場の他のフォロワー1体を墓場に置く：このターン、これの【進化】コストを-1する。"
BP13-079,衝動の人狼・リベルテ,ナイトメア,フォロワー・エボルヴ,獣・キラー,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに3ダメージ。このターン、自分のフォロワーが場から墓場に置かれていたなら、代わりに4ダメージ。1枚引く。
BP13-080,シルヴァリーブレイダー,ナイトメア,フォロワー,死者・キラー,2,2,2,"【疾走】
【ファンファーレ】自分の場にエボルヴフォロワーがいるなら、これは【攻撃力】+1/【体力】+1する。"
BP13-081,魂の一刀,ナイトメア,スペル,荒野・死者,2,-,-,相手の場のフォロワー1体を選ぶ。それに4ダメージ。【ネクロチャージ_20】それのリーダーに4ダメージ。
BP13-082,鎖杖のネクロマンサー,ナイトメア,フォロワー,死霊術師,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上1枚を墓場に置く。"
BP13-083,鎖杖のネクロマンサー,ナイトメア,フォロワー・エボルヴ,死霊術師,-,4,4,【進化時】自分の墓場の元のコスト3以下の死者・フォロワー1枚を選ぶ。それを場に出す。
BP13-084,ノーブルファントム,ナイトメア,フォロワー,死者,1,2,2,【ファンファーレ】自分のEXエリアに「カード名に『ゴースト』を含むフォロワー」があるなら、1枚引く。
BP13-085,スマッシュミイラ,ナイトメア,フォロワー,死者,6,4,4,【ファンファーレ】【ラストワード】相手の場のフォロワー1体を選ぶ。それに4ダメージ。それのリーダーに1ダメージ。
BP13-086,ゴーストヴァニッシュ,ナイトメア,スペル,死者,1,-,-,"『ゴースト』2枚をEXエリアに置く。このターン、それをプレイする際、コストを-1する。
―――――――――――――――
『ゴースト』【ナイトメア】死者・フォロワー【コスト1】【攻撃力】1/【体力】1【疾走】自分のエンドフェイズが来たとき、これは消滅する。"
BP13-087,鮮血の首飾り,ナイトメア,アミュレット,吸血鬼,1,-,-,【起動】これを【アクト】墓場に置く：自分のリーダーに1ダメージ。1枚引く。
BP13-088,絶望の聖女・ジャンヌ,ビショップ,フォロワー,狂信・キラー,2,3,2,"【進化】【コスト5】：これは進化する。
【ファンファーレ】リーダーの【体力】-2：元のコスト2以下の相手の場のフォロワー1体を選ぶ。それを破壊する。"
BP13-089,絶望の聖女・ジャンヌ,ビショップ,フォロワー・エボルヴ,狂信・キラー,-,6,5,【進化時】相手のリーダーすべてと相手の場のフォロワーすべてに3ダメージ。自分のリーダーは【体力】+3する。
BP13-090,栄華の加護神・ヤテラントゥ,ビショップ,フォロワー,信仰・獣,6,5,5,"【ファンファーレ】墓場のアミュレット2枚を消滅：相手の場のフォロワー1体を選ぶ。それを消滅させる。それのリーダーに3ダメージ。自分のリーダーは【体力】+3する。
【起動】場のアミュレット1つを墓場に置く：自分の手札の元のコスト3以下の【ビショップ】フォロワーか元のコスト3以下の【ビショップ】アミュレット1枚を場に出してよい。この能力は1ターンに1回使える。"
BP13-091,ルナールの聖騎士,ビショップ,フォロワー,信仰・獣,2,1,1,"【進化】【コスト1】：これは進化する。
【守護】"
BP13-092,ルナールの聖騎士,ビショップ,フォロワー・エボルヴ,信仰・獣,-,2,2,"【守護】
【進化時】自分のデッキの上4枚を見る。その中から、元のコスト2以下のフォロワー1枚を場に出してよい。残りを好きな順にデッキの下に置く。それが【守護】を持つフォロワーなら、自分のリーダーは【体力】+2する。"
BP13-093,アブソリュート・トレランス,ビショップ,フォロワー,信仰・偶像・超克,15,10,10,"これをプレイする際、自分の場にカードがないなら、コストを-5する。自分の手札の他のカードが2枚以下なら、コストを-5する。自分の墓場が15枚以上なら、コストを-5する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それを破壊する。"
BP13-094,ネズミ神殿,ビショップ,アミュレット,信仰・獣,3,-,-,自分のターン中、自分の場に元のコスト2以下のフォロワーが出たとき、相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに1ダメージ。
BP13-095,ダーティジャスティス・パイン,ビショップ,フォロワー,狂信・キラー,1,1,3,"【進化】【コスト2】：これは進化する。
【守護】"
