card_code,name,class,card_type,sub_type,cost,attack,hp,effect
EBD01-011,薫交の天宮・バックウッド,エルフ,フォロワー・エボルヴ,エルフ族・狩人,-,4,4,"【進化時】1枚引く。『フェアリー』2体を場に出す。
【超進化時】相手の場のフォロワーを好きな枚数選ぶ。それにXダメージを割りふる。Xは「自分の場と自分の手札のカードの枚数の合計」である。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
EBD01-012,重なり合う決意,エルフ,スペル,自然・エルフ族・獣,1,-,-,"下記から1つチョイスする。【1】場の自然・カード1枚をEXエリアに置く：相手の場のフォロワー1体を選ぶ。それに3ダメージ。【2】『フェアリー』2体を場に出す。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
EBD01-013,ティターニアの妖精郷,エルフ,アミュレット,妖精・プリンセス,2,-,-,"これが場にある限り、自分の場の妖精・トークンすべては【指定攻撃】を持つ。（【指定攻撃】を持つフォロワーは、スタンド状態のフォロワーを攻撃できる）
自分の場に妖精・トークンが出たとき、それは【攻撃力】+1/【体力】+1する。
【ファンファーレ】自分の場の妖精・トークンすべては【攻撃力】+1/【体力】+1する。"
EBD01-014,ブレスフェアリーダンサー,エルフ,フォロワー,妖精,2,2,3,【ファンファーレ】自分の場の他の妖精・フォロワーすべてと、自分のEXエリアの妖精・フォロワーすべては【攻撃力】+1/【体力】+1する。
EBD01-015,自然の導き,エルフ,スペル,妖精,1,-,-,自分の場のカード1枚を選ぶ。それを手札に戻す。1枚引く。（手札に戻ったトークンはゲームから取り除く）
EBD01-016,ワンダーツリー,エルフ,アミュレット,妖精,2,-,-,"【ファンファーレ】『フェアリー』1枚をEXエリアに置く。
【起動】これを【アクト】墓場に置く：2枚引く。この能力は自分のEXエリアの妖精・フォロワーが3枚以上なら使える。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
EBD01-017,フォレストフェアリー,エルフ,フォロワー,妖精,2,2,2,【進化】【コスト1】：これは進化する。
EBD01-018,フォレストフェアリー,エルフ,フォロワー・エボルヴ,妖精,-,3,3,"【進化時】『フェアリーウィスプ』1枚と『フェアリー』1枚をEXエリアに置く。自分のEXエリアの妖精・フォロワーが3枚以上なら、自分のリーダーは【体力】+2する。
―――――――――――――――
『フェアリーウィスプ』【エルフ】妖精・フォロワー【コスト0】【攻撃力】1/【体力】1
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
EBD01-019,純粋なるウォーターフェアリー,エルフ,フォロワー,妖精,1,2,1,"【ファンファーレ】【ラストワード】『フェアリー』1枚をEXエリアに置く。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
EBD01-020,妖精の弓使い,エルフ,フォロワー,妖精・狩人,2,2,1,"【ファンファーレ】『フェアリー』1体を場に出す。自分のデッキの上3枚を見る。その中から、妖精・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
EBD01-021,フェアリーサークル,エルフ,スペル,妖精,1,-,-,"『フェアリー』3枚をEXエリアに置く。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
EBD01-LD01,ラヴサイン,エルフ,リーダー,-,-,-,-,
EBD01-T01,フェアリーウィスプ,エルフ,フォロワー・トークン,妖精,0,1,1,
EBD01-T02,フェアリー,エルフ,フォロワー・トークン,妖精,1,1,1,
