card_code,name,class,card_type,sub_type,cost,attack,hp,effect
CSD03b-011,従者 レアス,ドラゴン,フォロワー,ヴァンガード・かげろう,1,1,1,"【憑依】【コスト2】：これはドライブを持つ。
【ドライブ獲得時】これは【攻撃力】+1/【体力】+1する。自分のデッキからかげろう・フォロワー1枚を探し、手札に加える。"
CSD03b-012,槍の化身 ター,ドラゴン,フォロワー,ヴァンガード・かげろう,2,3,1,"【突進】【指定攻撃】（【指定攻撃】を持つフォロワーは、スタンド状態のフォロワーを攻撃できる）
【ファンファーレ】【覚醒】状態なら、相手のリーダーすべてに2ダメージ。
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体は【攻撃力】+2する）"
CSD03b-013,ガトリングクロー・ドラゴン,ドラゴン,フォロワー,ヴァンガード・かげろう,2,2,3,"【起動】これを【アクト】：1枚引く。この能力はこのターン、相手のフォロワーが場から墓場に置かれていたなら使える。
----------
（ドライブチェックによってこれが捲れたなら、1枚引く）"
CSD03b-014,リザードソルジャー ガンルー,ドラゴン,フォロワー,ヴァンガード・かげろう,1,1,2,"【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。それに1ダメージ。この能力は自分の場に他のかげろう・フォロワーがいるなら使える。
【起動】【コスト2】：これをスタンドする。このターン、これは相手を攻撃できない。
----------
（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体をスタンドする。このターン、それは相手のリーダーを攻撃できない）"
CSD03b-015,ドラゴンモンク ゲンジョウ,ドラゴン,フォロワー,ヴァンガード・かげろう,1,1,1,"【守護】
【ファンファーレ】自分のリーダーは【体力】+1する。【覚醒】状態なら、代わりに【体力】+2する。（自分のPP最大値が7以上なら、【覚醒】状態になる）
----------
（ドライブチェックによってこれが捲れたなら、自分のリーダーは【体力】+3する）"
CSD03b-016,リザードランナー アンドゥー,ドラゴン,アミュレット,ヴァンガード・かげろう,2,-,-,"【スタートアミュレット】
【起動】これを【アクト】墓場に置く：自分の場のヴァンガード・フォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。
----------
（※自分のデッキ構築が「カードファイト!! ヴァンガード」タイトル構築なら、自分のデッキから【スタートアミュレット】を持つカード1枚を場に出した状態でバトルを開始する）"
CSD03b-017,ドライブポイント,ニュートラル,スペル・エボルヴ,-,-,-,-,"これはエボルヴデッキに10枚まで入れることができる。
----------
（ドライブを持ったフォロワーは、【突進】【シングルドライブ】を持つ。【突進】を持つフォロワーは、場に出たターンから相手のフォロワーを攻撃できる）"
CSD03b-LD01,〔焼きつくせ!!黙示録の炎!!〕櫂トシキ,ドラゴン,リーダー,-,-,-,-,
CSD03b-P01,ドラゴンナイト アリフ,ドラゴン,フォロワー,ヴァンガード・かげろう,3,3,3,"【進化】【コスト1】：これは『勝利の化身 アリフ』に進化する。
【ファンファーレ】自分の墓場に『鎧の化身 バー』と『槍の化身 ター』があるなら、これは『勝利の化身 アリフ』に進化する。"
CSD03b-P02,勝利の化身 アリフ,ドラゴン,フォロワー・エボルヴ,ヴァンガード・かげろう,-,4,4,"【ツインドライブ】（【ツインドライブ】を持つフォロワーは、攻撃したとき、ドライブチェックを2回する）
【進化時】自分のデッキの上3枚を見る。その中から、「『ドラゴンナイト アリフ』を除くかげろう・フォロワー」1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。このターン、それをプレイする際、コストを-3する。"
CSD03b-P03,バーサーク・ドラゴン,ドラゴン,フォロワー,ヴァンガード・かげろう,3,3,3,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】相手の場のフォロワー1体まで選ぶ。それに3ダメージ。これは【攻撃力】+1/【体力】+1する。
【ファンファーレ】手札のかげろう・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに2ダメージ。"
CSD03b-P04,ワイバーンガード バリィ,ドラゴン,スペル,ヴァンガード・かげろう,1,-,-,下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに2ダメージ。【2】手札のかげろう・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに3ダメージ。それのリーダーに1ダメージ。
CSD03b-P05,ドラゴンナイト ネハーレン,ドラゴン,フォロワー,ヴァンガード・かげろう,2,2,2,"【憑依】【コスト1】：これはドライブを持つ。
【ドライブ獲得時】相手の場のフォロワー1体まで選ぶ。それに2ダメージ。これは【攻撃力】+1/【体力】+1する。
【攻撃時】相手のリーダーすべてに1ダメージ。"
CSD03b-P06,鎧の化身 バー,ドラゴン,フォロワー,ヴァンガード・かげろう,3,3,4,"【守護】（これが場に出たときか、自分のエンドフェイズにこれをアクトできる。相手は、アクト状態の【守護】を持つフォロワー以外を攻撃できない）
【ファンファーレ】1枚引く。"
CSD03b-P07,連撃のサザーランド,ドラゴン,フォロワー,ヴァンガード・かげろう,3,2,2,"【ファンファーレ】自分の場のヴァンガード・フォロワー1体を選ぶ。それは【攻撃力】+3する。
【起動】これを【アクト】墓場に置く：相手の場のフォロワー1体を選ぶ。それに「これの攻撃力」と同じダメージ。"
CSD03b-P08,従者 レアス,ドラゴン,フォロワー,ヴァンガード・かげろう,1,1,1,"【憑依】【コスト2】：これはドライブを持つ。
【ドライブ獲得時】これは【攻撃力】+1/【体力】+1する。自分のデッキからかげろう・フォロワー1枚を探し、手札に加える。"
CSD03b-P09,リザードランナー アンドゥー,ドラゴン,アミュレット,ヴァンガード・かげろう,2,-,-,"【スタートアミュレット】
【起動】これを【アクト】墓場に置く：自分の場のヴァンガード・フォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。
----------
（※自分のデッキ構築が「カードファイト!! ヴァンガード」タイトル構築なら、自分のデッキから【スタートアミュレット】を持つカード1枚を場に出した状態でバトルを開始する）"
CSD03b-SL01,ドラゴニック・オーバーロード,ドラゴン,フォロワー,ヴァンガード・かげろう,4,4,4,"【進化】【コスト1】：これは進化する。
【ツインドライブ】
【覚醒】状態であり、自分の場に他のかげろう・フォロワーがいる限り、これは【疾走】を持つ。（【疾走】を持つフォロワーは、場に出たターンから攻撃できる）"
CSD03b-SL02,ドラゴニック・オーバーロード,ドラゴン,フォロワー・エボルヴ,ヴァンガード・かげろう,-,5,5,"【ツインドライブ】
【覚醒】状態であり、自分の場に他のかげろう・フォロワーがいる限り、これは【疾走】を持つ。
【進化時】相手の場のフォロワー1体を選ぶ。それに5ダメージ。【覚醒】状態なら、このターン、これは「これが交戦ダメージを与えたとき、これをスタンドする。この能力は1ターンに1回働く」を持つ。"
CSD03b-SL03,ドラゴンモンク ゴクウ,ドラゴン,フォロワー,ヴァンガード・かげろう,6,5,5,"【守護】
【起動】これを【アクト】墓場のかげろう・カード4枚を消滅：相手のリーダーすべてと相手の場のフォロワーすべてに4ダメージ。"
