card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP10-012,クラッシュインセクト,エルフ,フォロワー,虫族,1,2,1,"【突進】
【ファンファーレ】【コンボ_3】自分のデッキから『クラッシュインセクト』1枚を探し、手札に加える。"
BP10-013,深謀の獣人,エルフ,フォロワー,アルカナ・獣,4,4,4,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキからアルカナ・カード1枚を探し、EXエリアに置く。"
BP10-014,深謀の獣人,エルフ,フォロワー・エボルヴ,アルカナ・獣,-,5,5,【進化時】自分のデッキからアルカナ・カード1枚を探し、EXエリアに置く。
BP10-015,クロッカスラット,エルフ,フォロワー,植物族・獣,1,2,2,"これが場から手札に戻ったとき、自分のリーダーは【体力】+1する。
【ファンファーレ】【コスト5】：相手の場のフォロワー1体を選ぶ。それのプレイヤーはそれをデッキの下に置く。自分は1枚引く。（デッキに置いたトークンはゲームから取り除く）"
BP10-016,ブロッサムアーチャー,エルフ,フォロワー,エルフ族・狩人・植物族,1,2,2,【ファンファーレ】相手の場のフォロワー1体を選ぶ。自分のEXエリアにあるカードの元のコストの種類数が3種類以上なら、それに3ダメージ。
BP10-017,森林の狼,エルフ,フォロワー,獣,7,4,4,"【疾走】
自分の場に他の獣・フォロワーが出たとき、これは【攻撃力】+2/【体力】+2する。
【起動】【コスト1】手札のこれをEXエリアに置く：自分の場のカード1枚を選ぶ。それをEXエリアに置く。"
BP10-018,フェアリーアサルト,エルフ,スペル,妖精,3,-,-,"『フェアリー』2体を場に出す。相手のリーダーすべてに「自分の場の妖精・トークンの数」と同じダメージ。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP10-019,《戦車》・オルオーン,ロイヤル,フォロワー,アルカナ・指揮官,3,3,3,"【ファンファーレ】下記から1つチョイスする。【1】『ナイト』1体を場に出す。【2】これは【攻撃力】+1して、【突進】【守護】を持つ。【3】相手のリーダーすべてに2ダメージ。【4】【コスト4】これを墓場に置く：自分のエボルヴデッキの『《暴走》する戦車・オルオーン』1枚を場に出してよい。
―――――――――――――――
『ナイト』【ロイヤル】兵士・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP10-020,《暴走》する戦車・オルオーン,ロイヤル,フォロワー・アドバンス,アルカナ・指揮官,7,7,7,"これは相手を攻撃できない。
自分のエンドフェイズが来たとき、下記を2回くり返す。サイコロをふる。1か2なら、相手の場のフォロワーすべてを破壊する。3か4なら、相手のリーダーすべてに7ダメージ。5か6なら、自分のリーダーに7ダメージ。"
BP10-021,戦争商人・アルヤスカ,ロイヤル,フォロワー,指揮官・商人,5,4,4,"【進化】【コスト2】：これは進化する。
【ファンファーレ】自分のデッキから『動乱商人・イルミスナ』1枚を探し、場に出す。"
BP10-022,戦争商人・アルヤスカ,ロイヤル,フォロワー・エボルヴ,指揮官・商人,-,5,5,"【進化時】自分のデッキから『武器商人・エルネスタ』1枚を探し、場に出す。『ターミナルウェポン』1枚をEXエリアに置く。
―――――――――――――――
『ターミナルウェポン』【ロイヤル】機械・兵士・フォロワー【コスト2】【攻撃力】6/【体力】6【守護】【ファンファーレ】相手の場のカード1枚を選ぶ。それを破壊する。【ラストワード】相手のリーダーすべてに4ダメージ。"
BP10-023,静寂の元帥,ロイヤル,フォロワー,アルカナ・指揮官,4,3,3,"【進化】【コスト1】：これは進化する。
これが場にいる限り、自分の場の【ロイヤル】トークンすべては【突進】を持つ。
【ファンファーレ】『スティールナイト』1体を場に出す。
―――――――――――――――
『スティールナイト』【ロイヤル】兵士・フォロワー【コスト2】【攻撃力】2/【体力】2"
BP10-024,静寂の元帥,ロイヤル,フォロワー・エボルヴ,アルカナ・指揮官,-,4,4,"これが場にいる限り、自分の場の【ロイヤル】トークンすべては【突進】を持つ。
【進化時】『スティールナイト』1体を場に出す。自分の場の『スティールナイト』すべては【攻撃力】+1/【体力】+1する。"
BP10-025,動乱商人・イルミスナ,ロイヤル,フォロワー,兵士・商人,3,3,3,【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分の場に「これと同名を除く商人・フォロワー」がいるなら、代わりに5ダメージ。
BP10-026,エアリアルスラッシュ,ロイヤル,スペル,兵士・ヒーロー,1,-,-,"【起動】【コスト1】墓場のこれを消滅：相手のリーダーすべてに3ダメージ。この能力は自分の墓場の他のヒーロー・カードが5枚以上なら使える。
----------
相手の場のフォロワー1体を選ぶ。それに2ダメージ。"
BP10-027,ライトニングキッカー,ロイヤル,フォロワー,兵士・ヒーロー,6,3,3,"【進化】【コスト2】：これは進化する。
【突進】
【ファンファーレ】手札のヒーロー・カード2枚を捨てる：自分のデッキから元のコスト3以下のヒーロー・フォロワーをカード名が異なるように2枚まで探し、場に出す。"
BP10-028,ライトニングキッカー,ロイヤル,フォロワー・エボルヴ,兵士・ヒーロー,-,4,4,"【疾走】
【進化時】相手の場のフォロワー1体を選ぶ。それを破壊する。"
BP10-029,安らぎの女王,ロイヤル,フォロワー,アルカナ・貴族,3,1,2,"【ファンファーレ】『シールドガーディアン』2体を場に出す。
【ファンファーレ】【コスト3】：自分の場の【守護】を持つフォロワーすべては【攻撃力】+1/【体力】+2する。
―――――――――――――――
『シールドガーディアン』【ロイヤル】兵士・フォロワー【コスト1】【攻撃力】1/【体力】1【守護】"
BP10-030,レイジーナイト・ネラン,ロイヤル,フォロワー,兵士・童話,4,4,4,"【守護】
これが場にいる限り、攻撃力1の自分の場のフォロワーすべては【オーラ】を持つ。
【ファンファーレ】下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに3ダメージ。【2】自分のデッキから元のコスト2以下の童話・フォロワー1枚を探し、場に出す。"
BP10-031,オネストシーフ,ロイヤル,フォロワー,盗賊,2,2,2,"【進化】【コスト2】：これは進化する。
【ファンファーレ】相手のデッキの上2枚を墓場に置く。その後、相手の墓場が10枚以上なら、これは進化する。"
BP10-032,オネストシーフ,ロイヤル,フォロワー・エボルヴ,盗賊,-,3,3,【ラストワード】1枚引く。
BP10-033,ウィンドスラッシャー,ロイヤル,フォロワー,兵士・ヒーロー,2,2,2,"【突進】
【ファンファーレ】自分のデッキの上2枚を見る。その中から、ヒーロー・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。"
BP10-034,無私の貴族,ロイヤル,フォロワー,アルカナ・貴族,7,7,6,【ファンファーレ】相手の場のフォロワー1体を選ぶ。それを破壊する。自分の手札すべてを捨てる。3枚引く。
BP10-035,武器商人・エルネスタ,ロイヤル,フォロワー,兵士・商人,1,1,1,"自分のエンドフェイズが来たとき、自分の場に「これと同名を除く商人・フォロワー」がいるなら、相手のリーダーすべてに2ダメージ。
【ファンファーレ】自分の場の他の【ロイヤル】フォロワー1体を選ぶ。それは【攻撃力】+1して、【指定攻撃】を持つ。"
BP10-036,わがままな呼び出し,ロイヤル,スペル,指揮官・プリンセス,1,-,-,下記から1つチョイスする。【1】1枚引く。【2】自分の場にプリンセス・フォロワーがいるなら、自分のデッキから【ロイヤル】フォロワー1枚を探し、手札に加える。
BP10-037,《愚者》・リンクル,ウィッチ,フォロワー,アルカナ・魔法使い,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上5枚を見る。その中から、アルカナ・スペル2枚まで公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
BP10-038,《愚者》・リンクル,ウィッチ,フォロワー・エボルヴ,アルカナ・魔法使い,-,3,3,自分がアルカナ・スペルをプレイしたとき、相手の場のフォロワー1体を選ぶ。それに3ダメージ。
BP10-039,決意の予言者・ルーニィ,ウィッチ,フォロワー,魔法使い,2,1,1,【ファンファーレ】相手の場のフォロワー1体まで選ぶ。【スペルチェイン_5】それに3ダメージ。【SC_10】相手のリーダーすべてに2ダメージ。自分のリーダーは【体力】+2する。【SC_15】自分の墓場の『決意の予言者・ルーニィ』すべてをEXエリアに置く。【SC_20】自分の場と自分のEXエリアの『決意の予言者・ルーニィ』すべては【攻撃力】+2/【体力】+2する。
BP10-040,魔導の君臨者,ウィッチ,フォロワー,アルカナ・魔法使い,5,1,1,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキから元のコスト6以下のゴーレム・フォロワー1枚を探し、場に出す。"
BP10-041,魔導の君臨者,ウィッチ,フォロワー・エボルヴ,アルカナ・魔法使い,-,2,2,【進化時】自分の場のゴーレム・フォロワー1体を選ぶ。それは【突進】【指定攻撃】を持つ。
BP10-042,チェックメイト,ウィッチ,スペル,チェス,3,-,-,"【起動】墓場のこれを消滅：自分の場の『ミスティックキング』1体を選ぶ。それは【疾走】を持つ。
----------
相手の場のフォロワーすべてに「自分の墓場のチェス・カードの枚数」と同じダメージ。"
BP10-043,剥落の暴圧,ウィッチ,スペル,アルカナ・魔法使い・キラー,1,-,-,"自分のエンドフェイズが来たとき、これがEXエリアにあるなら、相手のリーダーすべてに1ダメージ。
----------
これはEXエリアからプレイできない。
相手のリーダーすべてに2ダメージ。自分の場に『《愚者》・リンクル』がいるなら、これをEXエリアに置く。"
BP10-044,猫の奇術師,ウィッチ,フォロワー,アルカナ・魔法使い・獣,1,1,1,"【進化】【コスト1】：これは進化する。
【ファンファーレ】【コスト4】【土の秘術】：元のコスト4以下の相手の場のフォロワー1体を選ぶ。それを消滅させる。"
BP10-045,猫の奇術師,ウィッチ,フォロワー・エボルヴ,アルカナ・魔法使い・獣,-,2,2,"【ラストワード】『大地の魔片』1つを場に出す。自分の場の【スタック】を+1する。
―――――――――――――――
『大地の魔片』【ウィッチ】土の印・アミュレット【コスト1】【スタック】"
BP10-046,ギャンビット,ウィッチ,スペル,チェス,2,-,-,"『マジカルポーン』1体を場に出す。それは【攻撃力】+1して、【突進】を持つ。自分の墓場のチェス・カードが5枚以上なら、自分のデッキから元のコスト4以下のチェス・フォロワー1枚を探し、場に出す。
―――――――――――――――
『マジカルポーン』【ウィッチ】チェス・フォロワー【コスト1】【攻撃力】2/【体力】1"
BP10-047,蒙昧なる術式,ウィッチ,スペル,アルカナ・魔法使い・光輝,1,-,-,"自分のエンドフェイズが来たとき、これがEXエリアにあるなら、1枚引く。自分の手札1枚を捨てる。
----------
これはEXエリアからプレイできない。
自分のリーダーは【体力】+2する。自分の場に『《愚者》・リンクル』がいるなら、これをEXエリアに置く。"
BP10-048,ポーションウィザード,ウィッチ,フォロワー,魔法使い・錬金術師,5,4,4,"【進化】【コスト1】：これは進化する。
【ファンファーレ】1枚引く。"
BP10-049,ポーションウィザード,ウィッチ,フォロワー・エボルヴ,魔法使い・錬金術師,-,5,5,【進化時】下記から1つチョイスする。【1】手札の【ウィッチ】カード1枚を捨てる：自分のリーダーは【体力】+5する。【2】手札の「【ウィッチ】でないカード」1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに5ダメージ。
BP10-050,形成の魔術師,ウィッチ,フォロワー,アルカナ・魔法使い,2,2,3,【ファンファーレ】下記から1つチョイスする。【1】自分の場の【スタック】を+1する。【2】【土の秘術】相手のリーダーすべてに2ダメージ。
BP10-051,魔導書の書き手,ウィッチ,フォロワー,魔法使い,4,4,4,【ファンファーレ】下記から1つチョイスする。【1】1枚引く。【2】自分の墓場のスペル1枚を選ぶ。それを手札に加える。
BP10-052,スキュア,ウィッチ,スペル,チェス,3,-,-,"下記から1つチョイスする。自分の墓場のチェス・カードが5枚以上なら、代わりに2つまで。
【1】相手プレイヤーすべては、自身の場のフォロワー1体を墓場に置く。【2】自分のリーダーは【体力】+3する。【3】2枚引く。"
BP10-053,エクステンドマジック,ウィッチ,スペル,魔法使い,1,-,-,相手の場のフォロワー1体を選ぶ。それに2ダメージ。【土の秘術_2】代わりに4ダメージ。1枚引く。
BP10-054,《正義》・イランツァ,ドラゴン,フォロワー,アルカナ・竜族,8,8,8,"【守護】
これが場を離れたとき、自分のリーダーは【体力】+8する。
【ファンファーレ】自分のデッキの上1枚をEXエリアに置く。元のコスト5以上のカードをEXエリアに置いたなら、これは進化するか手札に戻る。"
BP10-055,《正義》・イランツァ,ドラゴン,フォロワー・エボルヴ,アルカナ・竜族,-,11,11,"【疾走】
これは【守護】を無視して攻撃できる。"
BP10-056,絆の竜剣士・アイラ,ドラゴン,フォロワー,竜使い,5,2,2,"【ファンファーレ】下記から1つチョイスする。【1】自分のPP最大値を+1する。自分のPPを2回復する。【2】【覚醒】状態なら、『絆の覇竜』1体を場に出す。自分のリーダーは【体力】+2する。
―――――――――――――――
『絆の覇竜』【ドラゴン】竜族・フォロワー【コスト5】【攻撃力】6/【体力】6【守護】自分の場に『絆の竜剣士・アイラ』がいる限り、これは能力ダメージを受けない。"
BP10-057,レーヴァテインドラゴン・デュアルモードα,ドラゴン,フォロワー・アドバンス,竜族・武装,6,6,6,"【突進】
【攻撃時】相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分のリーダーは【体力】+2する。
【ラストワード】自分の墓場の『レーヴァテインドラゴン』1枚を選ぶ。それをアクト状態で場に出す。"
BP10-058,レーヴァテインドラゴン・デュアルモードβ,ドラゴン,フォロワー・アドバンス,竜族・武装,6,6,6,"【守護】
【ファンファーレ】相手の場のフォロワーすべてに2ダメージ。自分のリーダーは【体力】+4する。
【起動】【コスト1】場の『ドラゴウェポン』1つを墓場に置く：1枚引く。自分の手札の元のコスト3以下の武装・フォロワー1枚を場に出してよい。この能力は1ターンに1回使える。"
BP10-059,レーヴァテインドラゴン・デュアルモードγ,ドラゴン,フォロワー・アドバンス,竜族・武装,6,6,6,"自分の墓場に武装・カードが5枚以上ある限り、これは【疾走】を持つ。
【起動】【コスト1】場の『ドラゴウェポン』1つを墓場に置く：相手の場のフォロワーすべてに2ダメージ。これは【攻撃力】+2/【体力】+2する。"
BP10-060,虐殺のドラゴニュート,ドラゴン,フォロワー,アルカナ・ドラゴニュート,3,3,5,"【進化】【コスト3】：これは進化する。
【ファンファーレ】自分のデッキの上5枚を消滅させる。"
BP10-061,虐殺のドラゴニュート,ドラゴン,フォロワー・エボルヴ,アルカナ・ドラゴニュート,-,4,6,【進化時】自分の消滅領域のカード5枚につき、相手のリーダーすべてと相手の場のフォロワーすべてに2ダメージ。
BP10-062,エターナルホエール,ドラゴン,フォロワー,海洋,5,5,6,"【守護】
【ファンファーレ】これがEXエリアからプレイされていたなら、自分のPPを4回復する。
【ラストワード】相手のリーダーすべてに2ダメージ。これをデッキの上から2番目かデッキの下に置く。"
BP10-063,デュアルレイジ,ドラゴン,スペル,竜族・武装,6,-,-,"【起動】墓場のこれを消滅：自分の場の『レーヴァテインドラゴン』1体と『ドラゴウェポン』2つを選ぶ。それを破壊する。自分のエボルヴデッキの「カード名に『デュアルモード』を含むアドバンスフォロワー」1枚を場に出してよい。
----------
自分のデッキから武装・フォロワー1枚を探し、手札に加える。自分の手札の武装・フォロワー1枚を場に出してよい。"
BP10-064,瞬刃のドラゴニュート,ドラゴン,フォロワー,ドラゴニュート・竜族・武装,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分の墓場の武装・カードが3枚以上なら、『ドラゴウェポン』1つを場に出す。相手のリーダーすべてに3ダメージ。
―――――――――――――――
『ドラゴウェポン』【ドラゴン】武装・アミュレット【コスト1】【起動】これを【アクト】墓場に置く：自分の場の【ドラゴン】フォロワー1体を選ぶ。それは【体力】+1して、武装・タイプを持つ。"
BP10-065,瞬刃のドラゴニュート,ドラゴン,フォロワー・エボルヴ,ドラゴニュート・竜族・武装,-,4,4,【進化時】自分のデッキから元のコスト2以下の武装・フォロワー1枚を探し、場に出す。『ドラゴウェポン』1つを場に出す。
BP10-066,日輪のドラゴン,ドラゴン,フォロワー,アルカナ・竜族,3,3,4,"これを自分の手札から捨てたとき、これをEXエリアに置いてよい。
自分のターンごとに1回、自分が手札を捨てたとき、自分のリーダーは【体力】+3する。"
BP10-067,ドラゴンズタックル,ドラゴン,スペル,竜族,6,-,-,自分のデッキの上1枚をEXエリアに置く。相手の場のフォロワーすべてに4ダメージ。
BP10-068,水呼びの竜使い,ドラゴン,フォロワー,アルカナ・竜使い,3,3,3,【進化】【コスト1】：これは進化する。
BP10-069,水呼びの竜使い,ドラゴン,フォロワー・エボルヴ,アルカナ・竜使い,-,4,4,【進化時】手札1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに4ダメージ。アルカナ・カードを捨てたなら、1枚引く。
BP10-070,流麗なる竜人,ドラゴン,フォロワー,ドラゴニュート・竜族・武装,2,2,2,"【ファンファーレ】自分のデッキの上2枚を見る。その中から、武装・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。自分の墓場の武装・カードが3枚以上なら、『ドラゴウェポン』1つを場に出す。自分のPPを1回復する。
―――――――――――――――
『ドラゴウェポン』【ドラゴン】武装・アミュレット【コスト1】【起動】これを【アクト】墓場に置く：自分の場の【ドラゴン】フォロワー1体を選ぶ。それは【体力】+1して、武装・タイプを持つ。"
BP10-071,竜装の槍術士,ドラゴン,フォロワー,竜使い・キラー,3,3,3,"【ファンファーレ】自分の場の他のフォロワー1体を選ぶ。それに2ダメージ。これは【攻撃力】+1/【体力】+1して、【突進】を持つ。
【起動】【コスト3】：これは【攻撃力】+1/【体力】+1して、【指定攻撃】を持つ。"
BP10-072,トロピカルフィッシュ,ドラゴン,フォロワー,海洋,1,1,1,"【守護】
自分のエンドフェイズが来たとき、自分の場にエボルヴフォロワーがいるなら、自分のデッキから『トロピカルフィッシュ』1枚を探し、手札に加える。"
BP10-073,竜の誕生,ドラゴン,スペル,竜族,2,-,-,自分のデッキの上3枚を見る。その中から、【ドラゴン】フォロワー1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。【覚醒】状態なら、このターン、それをプレイする際、コストを-2する。
BP10-074,《恋人》・ミルティオ,ナイトメア,フォロワー,アルカナ・魔界,5,4,4,"自分のエンドフェイズが来たとき、【ネクロチャージ_20】これは進化する。
【ファンファーレ】手札1枚を捨てる：自分のデッキの上を元のコスト3以下のフォロワーが2枚公開されるまで公開する。これによって公開した元のコスト3以下のフォロワー2枚を場に出す。残りをシャッフルし、デッキの下に置く。"
BP10-075,《恋人》・ミルティオ,ナイトメア,フォロワー・エボルヴ,アルカナ・魔界,-,6,6,【進化時】【コスト2】：相手の場のフォロワーすべてを破壊する。相手のリーダーすべての体力を6にする。
BP10-076,《節制》・ルーゼン,ナイトメア,フォロワー,アルカナ・魔界,7,5,5,"これが場にいる限り、自分のリーダーが受けるダメージを-1する。
これが場にいる限り、相手プレイヤーすべては、スタートフェイズ以外でカードを引けない。
【ファンファーレ】各プレイヤーは、自身の手札が2枚になるように自身の手札を捨てる。"
BP10-077,マスカレードゴースト・S,ナイトメア,フォロワー・アドバンス,死者,6,5,5,"【疾走】
自分の場に他の「カード名に『ゴースト』を含むフォロワー」が出たとき、それは【攻撃力】+1して、【突進】を持つ。
【ファンファーレ】『ジャイアントゴースト』2体を場に出す。
【ラストワード】自分のEXエリアの『マスカレードゴースト』1枚を選ぶ。それをアクト状態で場に出す。"
BP10-078,デスブリンガー,ナイトメア,フォロワー,アルカナ・死者,8,7,7,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それを破壊する。それのリーダーに2ダメージ。自分のリーダーは【体力】+2する。"
BP10-079,デスブリンガー,ナイトメア,フォロワー・エボルヴ,アルカナ・死者,-,8,8,【進化時】相手の場のフォロワー1体を選ぶ。それを破壊する。それのリーダーに2ダメージ。自分のリーダーは【体力】+2する。
BP10-080,クラッシュデビル・デモニア,ナイトメア,フォロワー,魔界・シンガー,3,2,3,"【必殺】【ドレイン】
【攻撃時】相手のリーダーすべてに「これの攻撃力」と同じダメージ。
【ファンファーレ】【真紅】状態なら、これは【攻撃力】+1/【体力】+1して、【突進】【指定攻撃】を持つ。"
BP10-081,シンシア・ソウル,ナイトメア,スペル,死者,4,-,-,"【起動】【コスト4】墓場のこれを消滅：自分のEXエリアに『マスカレードゴースト』があるなら、自分のエボルヴデッキの『マスカレードゴースト・S』1枚を場に出してよい。
----------
自分のデッキから『マスカレードゴースト』1枚を探し、場に出す。それは【守護】を持つ。"
BP10-082,ゴーストメイド,ナイトメア,フォロワー,死者・メイド,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『ゴースト』1体を場に出す。
―――――――――――――――
『ゴースト』【ナイトメア】死者・フォロワー【コスト1】【攻撃力】1/【体力】1【疾走】自分のエンドフェイズが来たとき、これは消滅する。"
BP10-083,ゴーストメイド,ナイトメア,フォロワー・エボルヴ,死者・メイド,-,3,3,【進化時】『ゴースト』1枚をEXエリアに置く。自分のデッキの上1枚を墓場に置く。
BP10-084,飽くなき切望,ナイトメア,スペル,アルカナ・魔界・キラー,2,-,-,"【起動】墓場のこれを消滅：相手の場のフォロワー1体を選ぶ。それに4ダメージ。1枚引く。この能力は自分の場に『《節制》・ルーゼン』がいるなら使える。
----------
自分のリーダーに2ダメージ。2枚引く。"
BP10-085,無欲への恩寵,ナイトメア,アミュレット,アルカナ・魔界・光輝,1,-,-,"【ファンファーレ】これに恩寵カウンターX個を置く。Xは「自分の手札の枚数」である。
【起動】これを【アクト】これの恩寵カウンター2個を取る：自分のリーダーは【体力】+1する。
【起動】【コスト1】これを【アクト】墓場に置く：自分のデッキから元のコスト7のアルカナ・カード1枚を探し、手札に加える。"
BP10-086,月下の人狼,ナイトメア,フォロワー,アルカナ・獣,1,1,1,【進化】【コスト1】：これは進化する。
BP10-087,月下の人狼,ナイトメア,フォロワー・エボルヴ,アルカナ・獣,-,2,2,【進化時】相手の場のフォロワー1体を選ぶ。【真紅】状態なら、それに3ダメージ。
BP10-088,スピリットキュレーター,ナイトメア,フォロワー,死霊術師,2,2,3,【ファンファーレ】下記から1つチョイスする。【1】『ゴースト』1枚をEXエリアに置く。【2】自分のEXエリアに「カード名に『ゴースト』を含むフォロワー」があるなら、自分のデッキの上3枚を見る。その中から、【ナイトメア】カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
BP10-089,銀矢の狩人,ナイトメア,フォロワー,吸血鬼・キラー,1,2,2,"【ファンファーレ】自分のリーダーに1ダメージ。
【ラストワード】自分の場のフォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。"
BP10-090,ソウルボックス,ナイトメア,フォロワー,魔界,7,5,4,"【突進】
【ファンファーレ】相手の場のフォロワー1体を選ぶ。自分の墓場にスペルがあるなら、それを破壊する。
【ファンファーレ】自分の場にアミュレットがあるなら、相手のリーダーすべてに5ダメージ。"
BP10-091,巨大なる怨念,ナイトメア,スペル,死者,4,-,-,"これをプレイする際、自分のEXエリアに「カード名に『ゴースト』を含むフォロワー」があるなら、コストを-3する。
相手の場のフォロワー1体を選ぶ。それに4ダメージ。それのリーダーに2ダメージ。"
BP10-092,《力》・ソフィーナ,ビショップ,フォロワー,アルカナ・先導,4,2,5,"【進化】【コスト1】：これは進化する。
【守護】
これが場にいる限り、自分の場のフォロワーが受ける4以上のダメージを3にする。"
BP10-093,《力》・ソフィーナ,ビショップ,フォロワー・エボルヴ,アルカナ・先導,-,3,6,"【守護】
これが場にいる限り、自分の場のフォロワーが受ける4以上のダメージを3にする。
【進化時】自分のデッキから『虚脱の剛腕』1枚を探し、場に出す。"
BP10-094,《運命の輪》・スロース,ビショップ,フォロワー,アルカナ・信仰,2,2,2,"自分のEXエリアにカードが置かれたとき、これを【アクト】：相手の場のフォロワー1体を選ぶ。それを破壊する。
【ファンファーレ】【コスト2】：自分のデッキから『惨禍の円環』1枚を探し、EXエリアに置く。"
BP10-095,神域の法王,ビショップ,フォロワー,アルカナ・信仰,2,2,2,【進化】【コスト1】：これは進化する。
BP10-096,神域の法王,ビショップ,フォロワー・エボルヴ,アルカナ・信仰,-,3,3,【進化時】自分のデッキの上4枚を見る。その中から、【守護】を持つフォロワー1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。このターン、それをプレイする際、コストを-1する。
BP10-097,タンザナイトコンヴィクター,ビショップ,フォロワー,信仰,3,2,4,"【疾走】
自分のエンドフェイズが来たとき、これの攻撃力が3以上なら、これをスタンドする。
【ファンファーレ】自分の場に体力7以上のフォロワーがいるなら、相手の場のフォロワーすべてに4ダメージ。"
