card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP06-049,マジカルラット,ウィッチ,フォロワー,魔法生物,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】【コスト2】：自分のデッキから『マジカルラット』1枚を探し、場に出す。"
BP06-050,マジカルラット,ウィッチ,フォロワー・エボルヴ,魔法生物,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに「自分の場の『マジカルラット』の数」の2倍のダメージ。
BP06-051,インパルスアルケミスト,ウィッチ,フォロワー,錬金術師,2,2,3,"【ファンファーレ】【ラストワード】『大地の魔片』1つを出す。
―――――――――――――――
『大地の魔片』【ウィッチ】土の印・アミュレット【コスト1】【スタック】"
BP06-052,ゴーレムの暴走,ウィッチ,スペル,ゴーレム・禁忌,2,-,-,場のゴーレム・フォロワー1体を墓場に置く：相手のリーダーすべてと相手の場のフォロワーすべてに3ダメージ。
BP06-053,真理の魔鏡,ウィッチ,アミュレット,魔法使い・土の印,3,-,-,"【スタック】
【ファンファーレ】自分の墓場の元のコスト3以下の錬金術師・フォロワー1枚を選ぶ。それを場に出す。"
BP06-054,覇道の龍人・ガリュウ,ドラゴン,フォロワー,挑戦者・ドラゴニュート,5,3,4,"【進化】【コスト1】：これは進化する。
これがいる限り、自分の場の他の【ドラゴン】フォロワーすべては【守護】を持つ。
【ファンファーレ】1枚引く。"
BP06-055,覇道の龍人・ガリュウ,ドラゴン,フォロワー・エボルヴ,挑戦者・ドラゴニュート,-,4,5,"これがいる限り、自分の場の他の【ドラゴン】フォロワーすべては【守護】を持つ。
【進化時】自分の手札の元のコスト5以下の【ドラゴン】フォロワー1枚を場に出してよい。"
BP06-056,銀氷のドラゴニュート・フィルレイン,ドラゴン,フォロワー,ドラゴニュート,1,1,3,"【ファンファーレ】相手の場のフォロワー1体を選ぶ。それをアクトする。それは次の相手のスタートフェイズにスタンドしない。
【ファンファーレ】【覚醒】状態なら、自分のデッキから『銀氷の吐息』1枚を探し、EXエリアに置く。"
BP06-057,滄海の捕食者・沙花叉クロヱ,ドラゴン,フォロワー,ドラゴニュート,1,1,3,"【ファンファーレ】相手の場のフォロワー1体を選ぶ。それをアクトする。それは次の相手のスタートフェイズにスタンドしない。
【ファンファーレ】【覚醒】状態なら、自分のデッキから『銀氷の吐息』1枚を探し、EXエリアに置く。"
BP06-058,不死鳥の女帝,ドラゴン,フォロワー,不死鳥,5,5,3,"【突進】
【ラストワード】PP最大値を-1：これをアクト状態で場に出す。"
BP06-059,天窮の竜神,ドラゴン,フォロワー,ドラゴニュート・竜族,4,4,4,"これは手札以外からプレイできない。
【進化】【コスト1】：これは進化する。
【起動】【コスト2】EXエリアのこれを墓場に置く：自分の場のフォロワー1体を選ぶ。それは【攻撃力】+4/【体力】+4する。このターン、それは相手を攻撃できない。"
BP06-060,天窮の竜神,ドラゴン,フォロワー・エボルヴ,ドラゴニュート・竜族,-,5,5,"【進化時】自分のリーダーは【体力】+3する。
【ラストワード】これをEXエリアに置く。"
BP06-061,銀氷の吐息,ドラゴン,スペル,ドラゴニュート,2,-,-,"これをプレイする際、【覚醒】状態なら、コストを-1する。
アクト状態の相手の場のフォロワー1体を選ぶ。それを破壊する。自分の場に『銀氷のドラゴニュート・フィルレイン』がいるなら、それのリーダーに2ダメージ。"
BP06-062,お掃除しちゃうぞ♡,ドラゴン,スペル,ドラゴニュート,2,-,-,"これをプレイする際、【覚醒】状態なら、コストを-1する。
アクト状態の相手の場のフォロワー1体を選ぶ。それを破壊する。自分の場に『銀氷のドラゴニュート・フィルレイン』がいるなら、それのリーダーに2ダメージ。"
BP06-063,氷上の竜戦士,ドラゴン,フォロワー,ドラゴニュート・竜族,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】【覚醒】状態なら、これは【攻撃力】+1して、【疾走】を持つ。"
BP06-064,氷上の竜戦士,ドラゴン,フォロワー・エボルヴ,ドラゴニュート・竜族,-,3,3,これは【守護】を無視して攻撃できる。
BP06-065,深緑龍の軍師,ドラゴン,フォロワー,竜使い,5,3,5,"【疾走】
【攻撃時】自分の場の他のフォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。それが『覇道の龍人・ガリュウ』なら、代わりに【攻撃力】+2/【体力】+2する。"
BP06-066,水鱗の猛者,ドラゴン,フォロワー,竜使い,2,1,4,"【守護】
【ファンファーレ】【覚醒】状態なら、自分のデッキの上5枚を見る。その中から、元のコスト5以上の【ドラゴン】フォロワー1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
BP06-067,ソードウィップドラグーン,ドラゴン,フォロワー,竜使い,2,1,1,【ファンファーレ】相手の場のフォロワー2体まで選ぶ。それに2ダメージを割りふる。【覚醒】状態なら、代わりに4ダメージ。
BP06-068,ドラゴンブレイダー,ドラゴン,フォロワー,竜使い,4,5,5,"【進化】【コスト1】：これは進化する。
【ファンファーレ】各プレイヤーは『ドラゴン』1枚をEXエリアに置く。
―――――――――――――――
『ドラゴン』【ドラゴン】竜族・フォロワー【コスト4】【攻撃力】5/【体力】5"
BP06-069,ドラゴンブレイダー,ドラゴン,フォロワー・エボルヴ,竜使い,-,6,6,【進化時】EXエリアのカード1枚を選ぶ。それを消滅させる。
BP06-070,トライデントマーマン,ドラゴン,フォロワー,海洋,5,4,4,"【ファンファーレ】『オルカ』2体を出す。
―――――――――――――――
『オルカ』【ドラゴン】海洋・フォロワー【コスト2】【攻撃力】2/【体力】2"
BP06-071,ドラゴンシェフ,ドラゴン,フォロワー,竜族・コック,3,3,4,【ファンファーレ】自分のリーダーは【体力】+2する。自分の場にアミュレットがあるなら、代わりに【体力】+4する。
BP06-072,武力炎翔,ドラゴン,スペル,不死鳥,1,-,-,自分の場のフォロワー1体を選ぶ。それは【攻撃力】+2する。
BP06-073,大妖狐・ギンセツ,ナイトメア,フォロワー,挑戦者・妖怪,6,1,5,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『一ツ尾狐』5枚をEXエリアに置く。
―――――――――――――――
『一ツ尾狐』【ナイトメア】妖怪・フォロワー【コスト2】【攻撃力】1/【体力】3【突進】【守護】"
BP06-074,大妖狐・ギンセツ,ナイトメア,フォロワー・エボルヴ,挑戦者・妖怪,-,1,9,"これがいる限り、自分が妖怪・フォロワーをプレイする際、コストを-2する。
これがいる限り、自分の場の妖怪・フォロワーが与えるダメージを+1する。
自分の妖怪・フォロワーが場を離れたとき、これは【攻撃力】+1する。"
BP06-075,ウールヴヘジン・アラガヴィ,ナイトメア,フォロワー,挑戦者・獣,3,4,3,"自分のエンドフェイズが来たとき、【真紅】状態なら、相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに3ダメージ。
【ファンファーレ】【コスト5】：場の他のフォロワーすべてに5ダメージ。これは【攻撃力】+2/【体力】+2して、【疾走】を持つ。"
BP06-076,酒呑童子,ナイトメア,フォロワー,妖怪,3,1,4,"【進化】【コスト1】：これは進化する。
【必殺】
【ファンファーレ】墓場の妖怪・カード2枚を消滅：これは進化する。"
BP06-077,酒呑童子,ナイトメア,フォロワー・エボルヴ,妖怪,-,2,5,"【疾走】【必殺】
【進化時】自分の場の他の妖怪・フォロワー1体を選ぶ。それは【疾走】を持つ。"
BP06-078,ベアーベルセルク,ナイトメア,フォロワー,獣,4,5,4,"【突進】
【攻撃時】リーダーすべてに1ダメージ。
【ラストワード】自分のリーダーは【体力】+4する。"
BP06-079,仁義の悪魔・ユヅキ,ナイトメア,フォロワー,魔界,6,5,5,"【必殺】
【ファンファーレ】相手プレイヤーすべては、自身の場のフォロワー1体を墓場に置く。【ネクロチャージ_10】代わりに2体。
【起動】【コスト3】手札のこれを捨てる：相手の場のフォロワー1体を選ぶ。それに5ダメージ。自分のデッキの上1枚を墓場に置く。"
BP06-080,火車,ナイトメア,フォロワー,妖怪,2,3,1,【ファンファーレ】下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに1ダメージ。自分のデッキの上1枚を墓場に置く。【2】自分の墓場の「これと同名を除く妖怪・フォロワー」1枚を選ぶ。それを手札に加える。
BP06-081,クーガークローガール,ナイトメア,フォロワー,獣,3,3,2,【進化】【コスト1】：これは進化する。
BP06-082,クーガークローガール,ナイトメア,フォロワー・エボルヴ,獣,-,4,3,【進化時】自分のデッキから『クーガークローガール』1枚を探し、アクト状態で場に出す。
BP06-083,悪夢の始まり,ナイトメア,スペル,吸血鬼,4,-,-,"これをプレイする際、自分の場に吸血鬼・カードがあるなら、コストを-1する。
『フォレストバット』3体を出す。2枚引く。
―――――――――――――――
『フォレストバット』【ナイトメア】吸血鬼・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP06-084,座敷童,ナイトメア,フォロワー,妖怪,2,2,2,【進化】【コスト1】：これは進化する。
BP06-085,座敷童,ナイトメア,フォロワー・エボルヴ,妖怪,-,3,3,【進化時】手札の妖怪・カード1枚を捨てる：自分のリーダーは【体力】+1する。2枚引く。
BP06-086,アンテロープウォーリアー,ナイトメア,フォロワー,獣,2,3,3,自分のメインフェイズが来たとき、自分のリーダーに1ダメージ。
BP06-087,夢魔の新参,ナイトメア,フォロワー,魔界・吸血鬼,2,1,1,"【ファンファーレ】【ラストワード】『フォレストバット』1体を出す。
―――――――――――――――
『フォレストバット』【ナイトメア】吸血鬼・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP06-088,百鬼夜行,ナイトメア,スペル,妖怪,1,-,-,自分のデッキの上5枚を見る。その中から、妖怪・フォロワー1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
BP06-089,狂奔の毛皮,ナイトメア,アミュレット,獣,2,-,-,"自分のターンごとに1回、自分のリーダーの体力が減少したとき、自分の場のフォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。
【起動】これを【アクト】墓場に置く：自分のリーダーは【体力】+2する。この能力は自分のリーダーの【体力】10以下なら使える。"
BP06-090,グランドナイト・ウィルバート,ビショップ,フォロワー,挑戦者・先導,5,4,5,"【守護】
自分の【守護】を持つフォロワーが場から墓場に置かれたとき、相手のリーダーすべてに1ダメージ。
【ファンファーレ】自分のデッキの上5枚を見る。その中から、「これと同名を除く元のコスト5以下の【守護】を持つフォロワー」1枚を場に出してよい。残りを好きな順にデッキの下に置く。"
BP06-091,アーツマスター・カルラ,ビショップ,フォロワー,挑戦者・信仰,3,3,3,"【進化】【コスト1】：これは進化する。
自分のエンドフェイズが来たとき、自分の残りPPが2以上なら、相手のリーダーすべてに2ダメージ。自分の残りPPが4以上なら、1枚引く。自分の残りPPが6以上なら、相手の場のフォロワー1体まで選ぶ。それを破壊する。"
BP06-092,アーツマスター・カルラ,ビショップ,フォロワー・エボルヴ,挑戦者・信仰,-,4,4,自分のエンドフェイズが来たとき、自分のPPを2回復する。その後、自分の残りPPが2以上なら、相手のリーダーすべてに2ダメージ。自分の残りPPが4以上なら、1枚引く。自分の残りPPが6以上なら、相手の場のフォロワー1体まで選ぶ。それを破壊する。
BP06-093,神聖なる先導者,ビショップ,フォロワー,先導,3,2,4,"【守護】
【起動】これを【アクト】墓場の【守護】を持つフォロワー3枚を消滅：相手の場のフォロワー1体を選ぶ。それを消滅させる。"
BP06-094,鋼刃の暗器使い,ビショップ,フォロワー,信仰,2,2,2,"【進化】【コスト1】：これは進化する。
自分のエンドフェイズが来たとき、自分の残りPPが2以上なら、相手の場のフォロワー1体を選ぶ。それに2ダメージ。"
BP06-095,鋼刃の暗器使い,ビショップ,フォロワー・エボルヴ,信仰,-,3,3,"自分のエンドフェイズが来たとき、自分の残りPPが2以上なら、相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。"
BP06-096,崇拝の実現,ビショップ,スペル,信仰,5,-,-,自分のデッキの上7枚を見る。その中から、元のコスト5以下のアミュレットと元のコスト3以下のアミュレットそれぞれ1枚まで場に出してよい。残りを好きな順にデッキの下に置く。
BP06-097,聖なる槍使い,ビショップ,フォロワー,先導,5,3,4,"【進化】【コスト1】：これは進化する。
【守護】
【ファンファーレ】自分の場に他の【守護】を持つフォロワーがいるなら、相手の場のフォロワー1体を選ぶ。それに3ダメージ。"
BP06-098,聖なる槍使い,ビショップ,フォロワー・エボルヴ,先導,-,4,5,"【守護】
【進化時】相手の場のフォロワー1体を選ぶ。それに4ダメージ。"
BP06-099,ブーストキッカー,ビショップ,フォロワー,信仰,2,2,2,"自分のエンドフェイズが来たとき、自分のPPを1回復する。
【ファンファーレ】【コストX】：相手の場のフォロワーすべてにXダメージ。"
BP06-100,フェザーサンクチュアリ,ビショップ,アミュレット,信仰・鳥族,5,-,-,"【ファンファーレ】『ホーリーファルコン』1体を出す。
【起動】これを【アクト】場のアミュレット1つを墓場に置く：『ホーリーファルコン』1体を出す。
―――――――――――――――
『ホーリーファルコン』【ビショップ】鳥族・フォロワー【コスト3】【攻撃力】2/【体力】2【疾走】"
BP06-101,聖杖の司祭,ビショップ,フォロワー,先導,2,2,2,"【守護】
【ラストワード】自分のデッキから『聖杖の司祭』1枚を探し、手札に加える。"
BP06-102,重力の柔術士,ビショップ,フォロワー,信仰,3,3,3,"自分のエンドフェイズが来たとき、自分の残りPPが2以上なら、『ミスティックアーティファクト』1体を出す。
―――――――――――――――
『ミスティックアーティファクト』【ニュートラル】超克・フォロワー【コスト3】【攻撃力】2/【体力】3【守護】【ファンファーレ】1枚引く。"
BP06-103,バレッジスマッシャー,ビショップ,フォロワー,信仰,1,0,1,"【進化】手札1枚を捨てる：これは進化する。
自分のエンドフェイズが来たとき、自分の残りPPが2以上なら、相手のリーダー1人を選ぶ。それに1ダメージ。"
BP06-104,バレッジスマッシャー,ビショップ,フォロワー・エボルヴ,信仰,-,1,2,"自分のエンドフェイズが来たとき、自分の残りPPが2以上なら、相手のリーダー1人を選ぶ。それに1ダメージ。
【進化時】自分のPPを2回復する。"
BP06-105,セイクリッドカウンター,ビショップ,スペル,先導,1,-,-,"これは自分のターン中、プレイできない。
アクト状態の相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の場に【守護】を持つフォロワーがいるなら、代わりに4ダメージ。"
BP06-106,コンセントレイト,ビショップ,スペル,信仰,0,-,-,"これは自分のターン中、プレイできない。
自分の残りPPが2以上なら、自分のリーダーは【体力】+1する。1枚引く。"
BP06-107,ゴッドコロシアムマンモス,ニュートラル,フォロワー,大神・獣,7,7,8,"【ファンファーレ】各プレイヤーは、自身の場のフォロワー1体を残し、それ以外の自身の場のフォロワーすべてを墓場に置く。
【ラストワード】自分のデッキから『頂きの闘技場』1枚を探し、場に出す。"
BP06-108,バイヴカハ,ニュートラル,フォロワー,大神・光輝,3,2,3,"【進化】【コスト2】：これは進化する。
【ファンファーレ】下記から1つチョイスする。【1】自分の場の他のフォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。【2】自分のリーダーは【体力】+2する。【3】自分のデッキの上3枚を見る。その中から、好きな枚数を好きな順にデッキの上に置く。残りを好きな順にデッキの下に置く。"
BP06-109,バイヴカハ,ニュートラル,フォロワー・エボルヴ,大神・光輝,-,4,5,【進化時】下記から1つチョイスする。【1】相手の場のフォロワーすべてをアクトする。【2】相手のリーダーすべてに2ダメージ。【3】自分のデッキの上1枚をEXエリアに置く。
BP06-110,日の出の女神・ミトラ,ニュートラル,フォロワー,光輝,6,5,5,"【進化】【コスト1】：これは進化する。
【ファンファーレ】各プレイヤーはサイコロをふる。1から3なら、そのプレイヤーは2枚引く。4から6なら、そのプレイヤーは自身の手札をランダムに2枚捨てる。"
BP06-111,日の出の女神・ミトラ,ニュートラル,フォロワー・エボルヴ,光輝,-,6,6,【進化時】1から6の中から、好きな数1つを指定してサイコロをふる。指定した数なら、自分のリーダーは【体力】+5する。自分のデッキからカード1枚を探し、EXエリアに置く。自分のPPを最大値まで回復する。
