card_code,name,class,card_type,sub_type,cost,attack,hp,effect
CSD02a-014,小早川紗枝,ウィッチ,フォロワー,デレマス・キュート,1,1,2,【ファンファーレ】自分の場の他のデレマス・フォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。
CSD02a-015,椎名法子,ドラゴン,フォロワー,デレマス・キュート,2,2,3,"【攻撃時】自分のリーダーは【体力】+2する。
【ファンファーレ】自分の場のデレマス・フォロワーが3体以上なら、これは【攻撃力】+1して、【突進】を持つ。（【突進】を持つフォロワーは、場に出たターンから相手のフォロワーを攻撃できる）"
CSD02a-016,水本ゆかり,ドラゴン,フォロワー,デレマス・キュート,4,4,4,【ファンファーレ】下記から1つチョイスする。【1】相手の場のアミュレット1つを選ぶ。それを破壊する。【2】1枚引く。
CSD02a-017,早坂美玲,ナイトメア,フォロワー,デレマス・キュート,3,4,3,"自分の墓場にデレマス・カードが5枚以上ある限り、これは【突進】を持つ。
【ファンファーレ】自分のデッキの上3枚を見る。その中から、1枚をデッキの上に置く。残りを墓場に置く。"
CSD02a-018,寒夜に祈りを,ビショップ,スペル,デレマス・キュート,4,-,-,相手の場のフォロワー1体を選ぶ。それを消滅させる。自分の場にキュート・フォロワーがいるなら、自分のリーダーは【体力】+3する。
CSD02a-LD01,〔ステージオブマジック〕島村卯月,ロイヤル,リーダー,-,-,-,-,
CSD02a-LDⓈ01,〔ステージオブマジック〕島村卯月,ロイヤル,リーダー,-,-,-,-,
CSD02a-P01,横山千佳,ウィッチ,フォロワー,デレマス・キュート,1,2,2,【ファンファーレ】自分の墓場のキュート・カードが5枚以上なら、これは【攻撃力】+1/【体力】+2して、【守護】を持つ。
CSD02a-P02,櫻井桃華,エルフ,フォロワー,デレマス・キュート,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】【コスト2】【レッスン_1】：これは【攻撃力】+1/【体力】+1する。（【レッスン_1】とは、自分のEXエリアの『魔法のアイテム』1枚を消滅させること）"
CSD02a-P03,櫻井桃華,エルフ,フォロワー・エボルヴ,デレマス・キュート,-,3,3,【進化時】自分のデッキの上3枚を見る。その中から、キュート・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
CSD02a-P04,池袋晶葉,ウィッチ,フォロワー,デレマス・キュート,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分の場の他のキュート・フォロワー1体を選ぶ。それは【体力】+1する。"
CSD02a-P05,池袋晶葉,ウィッチ,フォロワー・エボルヴ,デレマス・キュート,-,4,4,【進化時】手札のキュート・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに3ダメージ。1枚引く。
CSD02a-P06,栗原ネネ,ドラゴン,フォロワー,デレマス・キュート,5,3,4,"【進化】【コスト1】：これは進化する。
【守護】
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに3ダメージ。"
CSD02a-P07,栗原ネネ,ドラゴン,フォロワー・エボルヴ,デレマス・キュート,-,4,5,"【守護】
【進化時】【コスト3】：自分の墓場のキュート・フォロワー1枚を選ぶ。それを場に出す。"
CSD02a-P08,道明寺歌鈴,ビショップ,フォロワー,デレマス・キュート,3,3,3,"【守護】（これが場に出たときか、自分のエンドフェイズにこれをアクトできる。相手は、アクト状態の【守護】を持つフォロワー以外を攻撃できない）
【ファンファーレ】手札のキュート・カード1枚を捨てる：これは【体力】+2する。1枚引く。"
CSD02a-SL01,〔P.C.S〕島村卯月,ロイヤル,フォロワー,デレマス・キュート,7,4,4,"【ファンファーレ】自分の墓場の元のコスト4以下のキュート・フォロワーと元のコスト2以下のキュート・フォロワーそれぞれ1枚まで選ぶ。それを場に出す。それは【攻撃力】+1/【体力】+1する。
【起動】【レッスン_1】：自分のリーダーは【体力】+3する。この能力は1ターンに1回使える。"
CSD02a-SL02,〔P.C.S〕五十嵐響子,ロイヤル,フォロワー,デレマス・キュート,4,4,4,"【守護】
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それは【攻撃力】-X/【体力】-Xする。Xは「自分の場のキュート・フォロワーの数」である。
【起動】【レッスン_1】：相手の場のフォロワー1体を選ぶ。それは【攻撃力】-1/【体力】-1する。この能力は1ターンに1回使える。"
CSD02a-SL03,〔P.C.S〕小日向美穂,ロイヤル,フォロワー,デレマス・キュート,2,2,2,"自分の場にキュート・フォロワーが3体以上いる限り、これは【突進】を持つ。
【ファンファーレ】自分のデッキの上1枚を見る。その中から、キュート・カード1枚を公開して手札に加えてよい。"
CSD02a-T01,キュートイヤリング,ニュートラル,スペル・トークン,デレマス,4,-,-,"自分のリーダーは【体力】+1する。1枚引く。
----------
（※バトル開始時、自分のデッキ構築が「アイドルマスター シンデレラガールズ」タイトル構築なら、『魔法のアイテム』5枚をEXエリアに置く）"
