card_code,name,class,card_type,sub_type,cost,attack,hp,effect
EBD03-017,放浪する料理人,ニュートラル,フォロワー,荒野・コック,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分の場か自分のEXエリアに乗物・カードがあるなら、自分のリーダーは【体力】+2する。"
EBD03-018,放浪する料理人,ニュートラル,フォロワー・エボルヴ,荒野・コック,-,3,3,【進化時】自分のデッキの上4枚を見る。その中から、荒野・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
EBD03-019,絶叫の崇拝者,ナイトメア,フォロワー,絶傑・死霊術師,2,2,2,"【進化】【コスト1】：これは進化する。
【ラストワード】自分のデッキの上1枚を墓場に置く。"
EBD03-020,絶叫の崇拝者,ナイトメア,フォロワー・エボルヴ,絶傑・死霊術師,-,3,3,"【進化時】下記から1つチョイスする。【1】自分の墓場の「カード名に『ルルナイ』を含むフォロワー」1枚を選ぶ。それを場に出す。【2】相手の場のフォロワー1体を選ぶ。それに2ダメージ。
【ラストワード】自分のデッキの上1枚を墓場に置く。"
EBD03-LD01,ディアロジアーレ,ナイトメア,リーダー,-,-,-,-,
EBD03-T01,番犬の右腕・ミミ,ナイトメア,フォロワー・トークン,魔界,1,2,2,【ラストワード】相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分のデッキの上1枚を墓場に置く。
EBD03-T02,番犬の左腕・ココ,ナイトメア,フォロワー・トークン,魔界,1,2,2,【ラストワード】自分のリーダーは【体力】+2する。自分のデッキの上1枚を墓場に置く。
EBD03-T03,絶叫の残響・ルルナイ,ナイトメア,フォロワー・トークン,絶傑・死霊術師,2,2,1,【突進】【指定攻撃】（【指定攻撃】を持つフォロワーは、スタンド状態のフォロワーを攻撃できる）
EBD03-T04,絶叫の拡散,ナイトメア,スペル・トークン,絶傑・死霊術師,2,-,-,"自分の墓場のカード5枚につき、『絶叫の残響・ルルナイ』1体を場に出す。
―――――――――――――――
『絶叫の残響・ルルナイ』【ナイトメア】絶傑・死霊術師・フォロワー【コスト2】【攻撃力】2/【体力】1【突進】【指定攻撃】"
EBD03-T05,魔導列車,ナイトメア,アミュレット・トークン,荒野・乗物,5,4,5,"【起動】【コスト1】場のフォロワーを元のコストの合計が5以上になるように好きな枚数【アクト】：これを操縦する。（このターン、これを【攻撃力】4/【体力】5のフォロワーにする）
【突進】
【攻撃時】相手の場のアクト状態のフォロワー1体を選ぶ。それを破壊する。自分のリーダーは【体力】+2する。"
EBD03-T06,機動二輪車,ニュートラル,アミュレット・トークン,荒野・乗物,1,-,-,【起動】これを墓場に置く：自分の場のフォロワー1体を選ぶ。それは【突進】を持つ。それが荒野・フォロワーなら、それは【攻撃力】+1する。
EBD03-T07,魔導装甲車,ニュートラル,アミュレット・トークン,荒野・乗物,1,-,-,【起動】これを墓場に置く：自分の場のフォロワー1体を選ぶ。それは【守護】を持つ。それが荒野・フォロワーなら、それは【体力】+1する。（これが場に出たときか、自分のエンドフェイズにこれをアクトできる。相手は、アクト状態の【守護】を持つフォロワー以外を攻撃できない）
