card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP09-036,永劫を求む者・ケリドウェン,ウィッチ,フォロワー・エボルヴ,錬金術師・禁忌,-,4,4,"これがいる限り、自分が禁忌・トークンをプレイする際、このターン中に1枚目の禁忌・トークンなら、コストを-2する。
【進化時】【土の秘術】『久遠の秘薬』1枚をEXエリアに置く。
―――――――――――――――
『久遠の秘薬』【ウィッチ】錬金術師・禁忌・スペル【コスト2】自分の墓場の元のコスト3以下の【ウィッチ】フォロワー1枚を選ぶ。それを場に出す。それは【突進】と「自分のエンドフェイズが来たとき、これを破壊する」を持つ。"
BP09-037,真実の究明者・ファウスト,ウィッチ,フォロワー,錬金術師,5,4,4,"自分のエンドフェイズが来たとき、【土の秘術】自分の場のフォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。相手のリーダーすべてに2ダメージ。
【ファンファーレ】自分のデッキから土の印・アミュレットを元のコストの合計が4以下になるように2枚まで探し、EXエリアに置く。このターン、それをプレイする際、コストを0にする。"
BP09-038,マナリアの竜術士,ウィッチ,フォロワー,学院,2,2,2,"【進化】【コスト2】：これは『マナリアの白竜』か『マナリアの黒竜』に進化する。この能力は自分の墓場の学院・カードが5枚以上なら使える。
【ファンファーレ】自分の手札の学院・カード1枚を捨ててよい。捨てたなら、1枚引く。捨てなかったなら、これを墓場に置く。"
BP09-039,マナリアの白竜,ウィッチ,フォロワー・エボルヴ,学院・キラー,-,5,5,"【守護】
【進化時】自分のリーダーは【体力】+3する"
BP09-040,キングスノーマン,ウィッチ,フォロワー,魔法生物,6,4,6,"これがいる限り、元のコスト3以下の場のフォロワーすべては相手を攻撃できない。
【ラストワード】自分のリーダーは【体力】+3する。"
BP09-041,アイシクルランス,ウィッチ,スペル,魔法使い,1,-,-,相手の場のフォロワーすべてに1ダメージ。【スペルチェイン_10】相手の場のフォロワーすべてに1ダメージ。【SC_15】相手の場のフォロワーすべてに1ダメージ。
BP09-042,オニオン軍団の長・バーゼント,ウィッチ,フォロワー,魔法使い・魔法生物,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上5枚を見る。その中から、『オニオン軍団』2枚まで場に出してよい。残りを好きな順にデッキの下に置く。"
BP09-043,オニオン軍団の長・バーゼント,ウィッチ,フォロワー・エボルヴ,魔法使い・魔法生物,-,4,4,"これがいる限り、自分の場の『オニオン軍団』が与えるダメージを+1する。
【起動】【コスト1】これを【アクト】：自分のデッキから『オニオン軍団』2枚まで探し、場に出す。"
BP09-044,マナリアの見習い教師・パスカル,ウィッチ,フォロワー,魔法使い・学院,3,3,3,【ファンファーレ】1枚引く。自分の墓場の学院・カードが5枚以上なら、自分のPPを1回復する。
BP09-045,サモンサークル,ウィッチ,アミュレット,錬金術師・土の印,2,-,-,"【スタック】
【ファンファーレ】『防御型ゴーレム』1体を出す。
【ファンファーレ】手札1枚を捨てる：『攻撃型ゴーレム』1枚をEXエリアに置く。自分の場と自分のEXエリアのゴーレム・フォロワーすべては【攻撃力】+1する。"
BP09-046,未来視の魔女,ウィッチ,フォロワー,魔法使い,2,1,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上1枚を見る。それを墓場に置いてよい。"
BP09-047,未来視の魔女,ウィッチ,フォロワー・エボルヴ,魔法使い,-,2,4,【進化時】自分のデッキの上1枚を見る。それを墓場に置いてよい。1枚引く。
BP09-048,獣面の魔術師,ウィッチ,フォロワー,魔法使い・獣,1,2,2,"【ラストワード】『大地の魔片』1つを出す。
【起動】これを【アクト】【土の秘術】：相手の場のフォロワー1体を選ぶ。それに2ダメージ。
―――――――――――――――
『大地の魔片』【ウィッチ】土の印・アミュレット【コスト1】【スタック】"
BP09-049,オニオン軍団,ウィッチ,フォロワー,魔法生物,1,1,1,"【突進】
自分の墓場に『オニオン軍団』が5枚以上ある限り、これは【疾走】と「【攻撃時】相手の場のフォロワー1体を選ぶ。それに1ダメージ」を持つ。
----------
『オニオン軍団』は自分のデッキに50枚まで入れることができる。"
BP09-050,マナリアライター・ティコ,ウィッチ,フォロワー,魔法使い・学院,2,2,3,"【守護】
【ラストワード】自分のデッキの上1枚を見る。その中から、学院・カード1枚を公開して手札に加えてよい。"
BP09-051,ストームレイジ,ウィッチ,スペル,魔法使い,4,-,-,相手のリーダーすべてと相手の場のフォロワーすべてに「自分の場の【ウィッチ】フォロワーの数」と同じダメージ。
BP09-052,ドラゴニックメイル・ギルヴァ,ドラゴン,フォロワー,竜使い,5,5,5,"【進化】【コスト1】：これは進化する。
自分のエンドフェイズが来たとき、場の他のフォロワーすべてに5ダメージ。1枚引く。
【ファンファーレ】自分の手札すべてを捨てる。"
BP09-053,ドラゴニックメイル・ギルヴァ,ドラゴン,フォロワー・エボルヴ,竜使い,-,5,5,自分のエンドフェイズが来たとき、場の他のフォロワーすべてと相手のリーダーすべてに5ダメージ。1枚引く。
BP09-054,竜の炎・ジルニトラ,ドラゴン,フォロワー,ドラゴニュート・竜族,6,3,4,"これをプレイする際、場の「カード名に『ジルニトラ』を含むフォロワー」1体を墓場に置く：コストを-3する。
これがいる限り、自分の場の竜族・トークンすべては【疾走】を持つ。
【ファンファーレ】『ドラゴン』1体を出す。X枚引く。Xは「自分の場の竜族・トークンの数」である。
―――――――――――――――
『ドラゴン』【ドラゴン】竜族・フォロワー【コスト4】【攻撃力】5/【体力】5"
BP09-055,リントヴルム,ドラゴン,フォロワー,竜族,10,10,10,"【進化】【コスト5】：これは『聖竜・リントヴルム』か『邪竜・リントヴルム』に進化する。
【ファンファーレ】自分のPPを「自分の墓場の【ドラゴン】スペルの枚数」と同じだけ回復する。"
BP09-056,聖竜・リントヴルム,ドラゴン,フォロワー・エボルヴ,竜族・キラー,-,10,10,"【守護】
自分のエンドフェイズが来たとき、自分のリーダーは【体力】+6する。3枚引く。"
BP09-057,竜鎧の戦士,ドラゴン,フォロワー,竜使い,5,3,5,"自分のターン中、自分が【ドラゴン】スペルをプレイしたとき、相手の場のフォロワーすべてに2ダメージ。
【ファンファーレ】【覚醒】状態なら、自分のPPを2回復する。"
BP09-058,ドラゴニュートの威圧,ドラゴン,スペル,ドラゴニュート,2,-,-,相手の場のフォロワー1体を選ぶ。それに3ダメージ。1枚引く。自分の手札1枚を捨てる。
BP09-059,斬竜剣士・ロイ,ドラゴン,フォロワー,武闘竜人・キラー,3,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキから元のコスト2の【ドラゴン】スペル1枚を探し、手札に加える。"
BP09-060,斬竜剣士・ロイ,ドラゴン,フォロワー・エボルヴ,武闘竜人・キラー,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。それが竜族・フォロワーなら、代わりに5ダメージ。
BP09-061,相反する息吹・ガルア,ドラゴン,フォロワー,竜族,4,5,5,【ファンファーレ】【コスト2】：相手の場のカード1枚を選ぶ。それを破壊する。
BP09-062,オルカの大渦,ドラゴン,スペル,海洋,1,-,-,"『オルカ』1体を出す。【覚醒】状態なら、代わりに2体。
―――――――――――――――
『オルカ』【ドラゴン】海洋・フォロワー【コスト2】【攻撃力】2/【体力】2"
BP09-063,屠竜の勇士,ドラゴン,フォロワー,竜族・キラー,2,1,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】【覚醒】状態なら、これは【攻撃力】+2する。"
BP09-064,屠竜の勇士,ドラゴン,フォロワー・エボルヴ,竜族・キラー,-,2,3,【進化時】相手の場のフォロワー1体を選ぶ。それに「これの攻撃力」と同じダメージ。
BP09-065,竜装の大剣士,ドラゴン,フォロワー,武闘竜人・キラー,2,3,2,【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。それに3ダメージ。この能力は自分の場の武闘竜人・カードが3枚以上なら使える。
BP09-066,竜翼の暗殺者,ドラゴン,フォロワー,ドラゴニュート・キラー,3,3,3,【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに「自分の墓場の【ドラゴン】スペルの枚数」と同じダメージ。
BP09-067,シャドウドラグーン・コーダ,ドラゴン,フォロワー,竜使い,4,1,1,"【ファンファーレ】『ドラゴン』1体を出す。
―――――――――――――――
『ドラゴン』【ドラゴン】竜族・フォロワー【コスト4】【攻撃力】5/【体力】5"
BP09-068,ドラゴンクロー,ドラゴン,スペル,竜族,2,-,-,相手の場のフォロワー1体を選ぶ。それに2ダメージ。1枚引く。
BP09-069,闇夜の姫・ヴァンピィ,ナイトメア,フォロワー,吸血鬼・プリンセス,3,3,3,"【進化】【コスト1】：これは『カインドクイーン・ヴァンピィ』に進化する。
【進化】【コスト3】：これは『ブラッドクイーン・ヴァンピィ』に進化する。この能力は自分の墓場の吸血鬼・カードが5枚以上なら使える。
【ファンファーレ】『フォレストバット』1枚をEXエリアに置く。
―――――――――――――――
『フォレストバット』【ナイトメア】吸血鬼・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP09-070,カインドクイーン・ヴァンピィ,ナイトメア,フォロワー・エボルヴ,吸血鬼・プリンセス・キラー,-,4,4,"これがいる限り、自分が『フォレストバット』をプレイする際、コストを-1する。
自分の場に『フォレストバット』が出たとき、自分のリーダーは【体力】+1する。
【進化時】1枚引く。自分の手札1枚を捨てる。"
BP09-071,幽霊支配人・アーカス,ナイトメア,フォロワー,死者・死霊術師,2,5,5,"これは相手を攻撃できない。
自分のメインフェイズが来たとき、【ネクロチャージ_10】『ゴースト』1体を出す。
【起動】場の他のフォロワー1体を墓場に置く：下記から1つチョイスする。この能力は1ターンに1回使える。【1】1枚引く。【2】『ゴースト』2体を出す。【3】自分のデッキの上2枚を墓場に置く。"
BP09-072,血統の王,ナイトメア,フォロワー,吸血鬼,4,2,4,"【進化】【コスト1】：これは進化する。
これがいる限り、自分の場の『フォレストバット』すべては【突進】【指定攻撃】を持つ。
【ファンファーレ】『フォレストバット』2体を出す。
―――――――――――――――
『フォレストバット』【ナイトメア】吸血鬼・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP09-073,血統の王,ナイトメア,フォロワー・エボルヴ,吸血鬼,-,3,5,"これがいる限り、自分の場の『フォレストバット』すべては【突進】【指定攻撃】を持つ。
【進化時】自分の場の『フォレストバット』すべては【攻撃力】+1する。"
BP09-074,闇喰らいの蝙蝠,ナイトメア,フォロワー,吸血鬼・獣,6,4,4,【ファンファーレ】相手の場のフォロワー1体を選ぶ。それとそれのリーダーに4ダメージ。【真紅】状態なら、自分のPPを3回復する。
BP09-075,眷属への贈り物,ナイトメア,スペル,吸血鬼・プリンセス,2,-,-,"これをプレイする際、自分の墓場の吸血鬼・カードが5枚以上なら、コストを-2する。
『フォレストバット』2体を出す。自分の墓場に「カード名に『ヴァンピィ』を含むフォロワー」があるなら、1枚引く。
―――――――――――――――
『フォレストバット』【ナイトメア】吸血鬼・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP09-076,ビッグソウルハンター,ナイトメア,フォロワー,死霊術師・キラー,4,3,4,【進化】【コスト1】：これは進化する。
BP09-077,ビッグソウルハンター,ナイトメア,フォロワー・エボルヴ,死霊術師・キラー,-,4,5,【進化時】相手プレイヤーすべては、攻撃力最大の自身の場のフォロワー1体を墓場に置く。
BP09-078,宵の吸血鬼・ヴァーニア,ナイトメア,フォロワー,吸血鬼,2,1,1,【起動】これを【アクト】場の『フォレストバット』1体を墓場に置く：下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに4ダメージ。1枚引く。【2】相手のリーダーすべてに2ダメージ。自分のリーダーは【体力】+2する。1枚引く。
BP09-079,ブラッドムーン,ナイトメア,アミュレット,獣,2,-,-,"【ファンファーレ】自分のデッキから獣・フォロワー1枚を探し、手札に加える。
【起動】これを【アクト】墓場に置く：リーダーすべてに1ダメージ。"
BP09-080,骸の代弁者,ナイトメア,フォロワー,死霊術師,1,1,1,【進化】【コスト1】：これは進化する。
BP09-081,骸の代弁者,ナイトメア,フォロワー・エボルヴ,死霊術師,-,2,2,【進化時】自分の墓場の【ナイトメア】フォロワー1枚を選ぶ。それを手札に加える。
BP09-082,白夜の吸血鬼・ヴァーニア,ナイトメア,フォロワー,吸血鬼・光輝,1,1,2,"自分のターンごとに1回、自分の場に『フォレストバット』が出たとき、自分のリーダーは【体力】+1する。
【ファンファーレ】『フォレストバット』1枚をEXエリアに置く。
―――――――――――――――
『フォレストバット』【ナイトメア】吸血鬼・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP09-083,真夜中の吸血鬼・ヴァーニア,ナイトメア,フォロワー,吸血鬼・キラー,1,2,1,"自分のターンごとに1回、自分の場に『フォレストバット』が出たとき、相手のリーダーすべてに1ダメージ。
【ファンファーレ】『フォレストバット』1枚をEXエリアに置く。
―――――――――――――――
『フォレストバット』【ナイトメア】吸血鬼・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP09-084,夜想の死神,ナイトメア,フォロワー,死者,6,5,6,"【突進】
【ラストワード】相手の場のフォロワー1体を選ぶ。それを破壊する。それのリーダーに3ダメージ。"
BP09-085,ポルターガイスト,ナイトメア,スペル,死者,1,-,-,自分のデッキの上2枚を墓場に置く。
BP09-086,希望導く聖乙女・ジャンヌ,ビショップ,フォロワー,信仰・先導,3,2,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】1枚引く。自分の墓場の「カード名に『ジャンヌ』を含むフォロワー」が2枚以上なら、これは【攻撃力】+1/【体力】+1して、【疾走】を持つ。"
BP09-087,希望導く聖乙女・ジャンヌ,ビショップ,フォロワー・エボルヴ,信仰・先導,-,3,4,"【攻撃時】自分の場の元のコスト2以下の【ビショップ】フォロワー1体を選ぶ。それは【攻撃力】+1する。
【進化時】自分の手札の元のコスト2以下の【ビショップ】フォロワー1枚を場に出してよい。"
BP09-088,ツタンカーメン,ビショップ,フォロワー,信仰・先導,4,5,4,"【守護】
【ファンファーレ】1枚引く。自分の手札1枚をデッキの下に置く。
【ラストワード】【コスト1】：自分のデッキから『ツタンカーメン』1枚を探し、アクト状態で場に出す。"
BP09-089,ケリュネイア,ビショップ,フォロワー,信仰・獣,4,4,4,"【進化】【コスト1】：これは『明転の牝鹿・ケリュネイア』か『暗転の牝鹿・ケリュネイア』に進化する。
【ファンファーレ】自分のデッキの上5枚を見る。その中から、アミュレット1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
BP09-090,明転の牝鹿・ケリュネイア,ビショップ,フォロワー・エボルヴ,信仰・獣・キラー,-,5,5,"【守護】
【進化時】場のアミュレット1つを墓場に置く：自分のリーダーは【体力】+4する。"
BP09-091,ヘヴンリーナイト,ビショップ,フォロワー,信仰・偶像,5,3,7,"【疾走】【守護】
【ファンファーレ】自分の場のアミュレットが2つ以上なら、これは【攻撃力】+2する。自分のリーダーは【体力】+2する。"
BP09-092,天狐の社,ビショップ,アミュレット,信仰・獣,4,-,-,自分のリーダーの【体力】を+したとき、これを【アクト】：相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに2ダメージ。
BP09-093,宝石の巫女,ビショップ,フォロワー,信仰・光輝,2,2,2,【進化】【コスト1】：これは進化する。
BP09-094,宝石の巫女,ビショップ,フォロワー・エボルヴ,信仰・光輝,-,3,3,"ターンごとに1回、自分の場にアミュレットが出たとき、自分のリーダーは【体力】+1する。
【進化時】自分の手札の元のコスト2以下のアミュレット1枚を場に出してよい。"
BP09-095,白牙の神殿,ビショップ,アミュレット,信仰・獣,3,-,-,"自分のエンドフェイズが来たとき、これに祈りカウンター1つを置く。自分のリーダーは【体力】+1する。
自分のメインフェイズが来たとき、これの祈りカウンターが3つ以上なら、これを墓場に置く。自分のデッキから元のコスト4以下の信仰・フォロワー1枚を探し、場に出す。"
BP09-096,相克の翼像,ビショップ,アミュレット,偶像・鳥族,4,-,-,"【ファンファーレ】自分のデッキから『純白の聖鳥』1枚を探し、場に出す。
【ファンファーレ】場の他のアミュレット1つを墓場に置く：自分のデッキから、『漆黒の魔鳥』1枚を探し、場に出す。"
BP09-097,リュカオン,ビショップ,フォロワー,狂信・獣,6,5,5,"【進化】【コスト1】：これは進化する。
【ファンファーレ】手札のアミュレット1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに5ダメージ。1枚引く。"
BP09-098,リュカオン,ビショップ,フォロワー・エボルヴ,狂信・獣,-,6,6,【進化時】手札のアミュレット1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに5ダメージ。1枚引く。
BP09-099,純白の聖鳥,ビショップ,フォロワー,信仰・鳥族,3,3,4,"【守護】
【ファンファーレ】自分の場にアミュレットがあるなら、自分のリーダーは【体力】+2する。"
BP09-100,漆黒の魔鳥,ビショップ,フォロワー,狂信・鳥族,3,4,3,"【突進】
【ファンファーレ】自分の場にアミュレットがあるなら、相手のリーダーすべてに2ダメージ。"
BP09-101,デスサイズシスター,ビショップ,フォロワー,狂信,2,2,3,"【必殺】
【ファンファーレ】自分の場の他の【ビショップ】フォロワー1体を選ぶ。それは【必殺】を持つ。"
BP09-102,愚神礼賛,ビショップ,アミュレット,狂信,2,-,-,"【ファンファーレ】1枚引く。
【ラストワード】体力3以下の相手の場のフォロワー1体を選ぶ。それを破壊する。"
BP09-103,マルドゥーク,ニュートラル,フォロワー,大神,6,5,5,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上2枚を墓場に置く。"
BP09-104,マルドゥーク,ニュートラル,フォロワー・エボルヴ,大神,-,6,6,"【進化時】自分の墓場のスペルが5枚以上なら、自分のリーダーは【体力】+5する。1枚引く。
【進化時】自分の墓場のアミュレットが5枚以上なら、相手の場のフォロワーすべてに5ダメージ。1枚引く。"
BP09-105,月と太陽,ニュートラル,スペル,大神,2,-,-,"【起動】【コスト4】墓場のこれを消滅：自分の墓場の『アマテラス』1枚と『ツクヨミ』1枚を選ぶ。それを場に出す。
----------
自分のデッキから『アマテラス』か『ツクヨミ』1枚を探し、場に出す。"
BP09-106,天界の尖兵,ニュートラル,フォロワー,天使,3,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分の墓場の天使・カードが5枚以上なら、相手の場のフォロワー1体を選ぶ。それを消滅させる。"
BP09-107,天界の尖兵,ニュートラル,フォロワー・エボルヴ,天使,-,3,3,【進化時】元のコスト4以下の相手の場のフォロワー1体を選ぶ。それを消滅させる。
BP09-108,アマテラス,ニュートラル,フォロワー,大神・光輝,2,2,3,"【守護】
これがアクトしたとき、自分のリーダーは【体力】+1する。自分の場に『ツクヨミ』がいるなら、代わりに【体力】+2する。"
BP09-109,ツクヨミ,ニュートラル,フォロワー,大神・キラー,2,3,2,"【突進】
これがアクトしたとき、相手のリーダーすべてに1ダメージ。自分の場に『アマテラス』がいるなら、代わりに2ダメージ。"
BP09-110,スットゥング,ニュートラル,フォロワー,巨人,5,4,4,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手の場のフォロワー2体まで選ぶ。それをアクトする。それは次の相手のスタートフェイズにスタンドしない。"
