card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP08-036,スウィート★メドゥーサ,ウィッチ,フォロワー・エボルヴ,魔法使い・ゴルゴーン,-,4,5,"自分のターン中、相手のフォロワーが場から墓場に置かれたとき、『毒蛇』1体を出す。
【進化時】相手の場のフォロワー2体まで選ぶ。それに5ダメージを割りふる。
【Q】【起動】場の『毒蛇』2体を墓場に置く：このターン、次に自分がカードをプレイする際、コストを-2する。"
BP08-037,開闢の予言者,ウィッチ,フォロワー,魔法使い,10,10,10,"これをプレイする際、墓場の元のコスト1、2、3、4、5、6、7、8、9、10のカードを1枚ずつ消滅：コストを-10する。
【守護】【オーラ】
これは能力によって破壊されない。（交戦か能力によるダメージでは破壊される）
【起動】手札のこれを捨てる：1枚引く。自分の手札1枚を捨てる。"
BP08-038,無貌の魔女,ウィッチ,フォロワー,魔法生物・禁忌,8,7,7,"【進化】【コスト1】：これは進化する。
【ファンファーレ】X枚引く。Xは「自分のデッキの枚数-5」である。"
BP08-039,無貌の魔女,ウィッチ,フォロワー・エボルヴ,魔法生物・禁忌,-,7,7,【進化時】場の他のカードすべてを墓場に置く。
BP08-040,ラブリー★モニカ,ウィッチ,フォロワー,魔法使い・魔法生物,3,2,3,"【ファンファーレ】下記から1つチョイスする。【1】自分のデッキから『マジカルビースト・モーラ』1枚を探し、場に出す。【2】自分の手札の『マジカルビースト・モーラ』1枚を場に出してよい。
【起動】これを【アクト】場の『マジカルビースト・モーラ』1体を【アクト】：相手の場のフォロワー1体を選ぶ。それに3ダメージ。"
BP08-041,真実の掟,ウィッチ,スペル,絶傑・魔法使い,5,-,-,"自分の場に『真実の絶傑・ライオ』が出たとき、墓場のこれを消滅：自分のEPを+1する。
-----------
自分のデッキの上5枚を見る。その中から、元のコスト3以下のカード2枚までEXエリアに置いてよい。残りを好きな順にデッキの下に置く。このターン、それをプレイする際、コストを-3する。"
BP08-042,天才魔法使い・エルザ,ウィッチ,フォロワー,魔法使い・学院,1,1,1,【進化】【コスト2】：これは進化する。
BP08-043,天才魔法使い・エルザ,ウィッチ,フォロワー・エボルヴ,魔法使い・学院,-,2,2,【進化時】自分のデッキから魔法生物・フォロワー1枚を探し、手札に加える。
BP08-044,マジカルビースト・モーラ,ウィッチ,フォロワー,魔法生物,1,1,1,【ファンファーレ】1枚引く。自分の手札1枚を捨てる。
BP08-045,真理の発見,ウィッチ,スペル,錬金術師,2,-,-,2枚引く。自分の手札1枚を捨てる。
BP08-046,月影の魔法使い,ウィッチ,フォロワー,魔法使い・魔法生物,8,6,6,"【守護】
【ファンファーレ】3枚引く。自分の手札2枚を捨てる。
【起動】これを【アクト】手札1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに6ダメージ。"
BP08-047,真実の狂信者,ウィッチ,フォロワー,絶傑・魔法使い・キラー,3,2,4,"【疾走】
【ファンファーレ】自分の墓場の魔法使い・カードが5枚以上なら、これは【攻撃力】+1/【体力】+1する。"
BP08-048,ラビットメイジ,ウィッチ,フォロワー,魔法使い・獣,2,2,1,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『大地の魔片』1つを出す。
―――――――――――――――
『大地の魔片』【ウィッチ】土の印・アミュレット【コスト1】【スタック】"
BP08-049,ラビットメイジ,ウィッチ,フォロワー・エボルヴ,魔法使い・獣,-,3,2,【進化時】自分のデッキの上4枚を見る。その中から、【土の秘術】を持つカード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
BP08-050,破壊の狂信者,ウィッチ,フォロワー,絶傑・アイドル・キラー,3,3,4,【ファンファーレ】自分の場のアイドル・カードが3枚以上なら、相手の場のフォロワー1体を選ぶ。それを破壊する。それのリーダーに2ダメージ。自分のリーダーは【体力】+2する。
BP08-051,破壊の愉悦,ウィッチ,スペル,絶傑・アイドル,0,-,-,自分の場にアイドル・カードがあるなら、自分のPPを1回復する。自分の場に『破壊の絶傑・リーシェナ』がいるなら、1枚引く。
BP08-052,憤怒の竜帝・乙姫,ドラゴン,フォロワー,ドラゴニュート・海洋,4,2,4,"自分のターン中、自分の他の【ドラゴン】フォロワーが場から墓場に置かれたとき、相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに1ダメージ。
【ファンファーレ】『竜帝の近衛兵』1体を出す。【覚醒】状態なら、代わりに3体。
―――――――――――――――
『竜帝の近衛兵』【ドラゴン】海洋・フォロワー【コスト1】【攻撃力】2/【体力】1【突進】"
BP08-053,アジ・ダハーカ,ドラゴン,フォロワー,竜族,6,5,6,"【進化】【コスト2】：これは進化する。
【ファンファーレ】エボルヴデッキの裏向きのエボルヴフォロワー3枚を表向きにする：相手の場のフォロワー1体を選ぶ。それを破壊する。"
BP08-054,アジ・ダハーカ,ドラゴン,フォロワー・エボルヴ,竜族,-,7,8,"【疾走】
【攻撃時】自分のエボルヴデッキの表向きのエボルヴフォロワーが5枚以上なら、自分のリーダーは【体力】+3する。自分のエボルヴデッキの表向きのエボルヴフォロワーが8枚以上なら、相手のリーダーすべてに3ダメージ。"
BP08-055,アンネローゼ,ドラゴン,フォロワー,ドラゴニュート・プリンセス,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】【覚醒】状態なら、自分のデッキの上3枚を見る。その中から、ドラゴニュート・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。"
BP08-056,アンネローゼ,ドラゴン,フォロワー・エボルヴ,ドラゴニュート・プリンセス,-,3,3,【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。
BP08-057,ウロボロス,ドラゴン,フォロワー,竜族,7,8,4,"【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに5ダメージ。自分のリーダーは【体力】+5する。
【ラストワード】手札2枚を捨てる：これをEXエリアに置く。"
BP08-058,力の鍛造,ドラゴン,スペル,竜族・キラー,1,-,-,相手の場のフォロワー1体と自分の場か自分のEXエリアのフォロワー1枚を選ぶ。前者に「後者の攻撃力」と同じダメージ。
BP08-059,エンパイアドラグーン・エリオス,ドラゴン,フォロワー,竜使い,3,2,4,"【進化】【コスト3】：これは進化する。
【守護】
これがダメージを受けたとき、これと自分のリーダーは【体力】+1する。"
BP08-060,エンパイアドラグーン・エリオス,ドラゴン,フォロワー・エボルヴ,竜使い,-,4,6,"【疾走】【守護】
これがダメージを受けたとき、これと自分のリーダーは【体力】+1する。"
BP08-061,精霊竜姫,ドラゴン,フォロワー,ドラゴニュート・プリンセス,3,3,3,【ファンファーレ】自分のデッキの上5枚を見る。その中から、竜族・フォロワー1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。【覚醒】状態なら、このターン、それをプレイする際、コストを-3する。
BP08-062,忌まわしき紫竜,ドラゴン,フォロワー,竜族,4,4,4,"自分のターンごとに1回、これがダメージを受けたとき、2枚引く。
【ファンファーレ】【覚醒】状態なら、これは【攻撃力】+1/【体力】+1して、【突進】を持つ。"
BP08-063,侮蔑の狂信者,ドラゴン,フォロワー,絶傑・竜族・キラー,2,2,2,"自分のターン中、これが能力によるダメージを受けたとき、相手のリーダーすべてに1ダメージ。
【ファンファーレ】場のフォロワーすべてに1ダメージ。"
BP08-064,正義のドラグーン,ドラゴン,フォロワー,竜使い,3,3,4,【ファンファーレ】【覚醒】状態なら、下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに4ダメージ。【2】相手の場のフォロワーすべてに2ダメージ。
BP08-065,岩食い竜,ドラゴン,フォロワー,竜族,6,4,6,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上2枚を墓場に置く。自分の墓場に「【ドラゴン】でないカード」があるなら、自分のリーダーは【体力】+2する。1枚引く。"
BP08-066,岩食い竜,ドラゴン,フォロワー・エボルヴ,竜族,-,5,7,【攻撃時】墓場のカード5枚を消滅：これは【攻撃力】+2する。
BP08-067,マリオネットドラゴン,ドラゴン,フォロワー,竜族・人形,3,7,7,"【突進】
自分のエンドフェイズが来たとき、これを破壊する。"
BP08-068,侮蔑の嘲笑,ドラゴン,スペル,絶傑・竜族,1,-,-,"自分の場に『侮蔑の絶傑・ガルミーユ』が出たとき、墓場のこれを消滅：自分の場のフォロワー1体を選ぶ。それに1ダメージ。
-----------
場のフォロワー1体を選ぶ。それに1ダメージ。"
BP08-069,真紅のローズクイーン,ナイトメア,フォロワー,魔界,6,4,4,"【進化】【コスト2】：これは進化する。
【ファンファーレ】『薔薇の一撃』1枚をEXエリアに置く。
―――――――――――――――
『薔薇の一撃』【エルフ】植物族・スペル【コスト2】相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに3ダメージ。1枚引く。"
BP08-070,真紅のローズクイーン,ナイトメア,フォロワー・エボルヴ,魔界,-,6,6,"自分が元のコスト2のカードをプレイしたとき、下記から1つチョイスする。【1】相手の場のフォロワーすべてに2ダメージ。自分のリーダーは【体力】+2する。【2】相手のリーダーすべてに2ダメージ。
【進化時】自分の手札を公開する。自分のPPを「これによって公開した元のコスト2のカードの枚数」と同じだけ回復する。"
BP08-071,ネフティス,ナイトメア,フォロワー,死者・死霊術師,7,5,5,【ファンファーレ】自分のデッキの上7枚を見る。その中から、元のコスト6以下の【ナイトメア】フォロワーをカード名が異なるように4枚まで場に出してよい。残りを好きな順にデッキの下に置く。これによって場に出したフォロワーすべてを破壊する。
BP08-072,昏く淀む者・タルタロス,ナイトメア,フォロワー,魔界,10,7,7,"これをプレイする際、自分の墓場の死者・カードが15枚以上なら、コストを-5する。
【進化】【コスト1】：これは進化する。
【起動】【コスト1】手札のこれをEXエリアに置く：自分のデッキの上2枚を見る。その中から、死者・カード1枚を公開して手札に加えてよい。残りを墓場に置く。"
BP08-073,昏く淀む者・タルタロス,ナイトメア,フォロワー・エボルヴ,魔界,-,8,8,【進化時】自分の墓場の死者・フォロワー1枚を選ぶ。それを場に出す。
BP08-074,片翼の悪魔・ピユラ,ナイトメア,フォロワー,魔界,2,2,3,【起動】【コスト1】：自分のデッキの上1枚を公開する。公開したカードが元のコスト2のカードなら、それをEXエリアに置く。このターン、それをプレイする際、コストを-2する。この能力は1ターンに1回使える。
BP08-075,沈黙の詩,ナイトメア,スペル,絶傑・死霊術師,2,-,-,自分の墓場の『沈黙の絶傑・ルルナイ』1枚を選ぶ。それを場に出す。【ネクロチャージ_10】相手プレイヤーすべては、自身の手札をランダムに1枚捨てる。
BP08-076,パンプキンヘッド・クリス,ナイトメア,フォロワー,死者,2,2,2,"【進化】【コスト1】：これは進化する。
自分のエンドフェイズが来たとき、【ネクロチャージ_10】自分の場のフォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1して、【守護】を持つ。それをアクトする。"
BP08-077,パンプキンヘッド・クリス,ナイトメア,フォロワー・エボルヴ,死者,-,3,3,"自分のエンドフェイズが来たとき、【ネクロチャージ_10】自分の場のフォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1して、【守護】を持つ。それをアクトする。
【進化時】自分のデッキの上2枚を墓場に置く。"
BP08-078,サロメ,ナイトメア,フォロワー,死霊術師・プリンセス,3,1,2,【ファンファーレ】【ラストワード】相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分のリーダーは【体力】+1する。
BP08-079,欲望の口付け,ナイトメア,スペル,絶傑・魔界,2,-,-,自分のリーダーは【体力】+2する。1枚引く。【真紅】状態なら、代わりに2枚。
BP08-080,アリオーシュ,ナイトメア,フォロワー,魔界,6,3,3,"【突進】
【ラストワード】自分の墓場の元のコスト5以下の【ナイトメア】フォロワー1枚を選ぶ。それを場に出す。"
BP08-081,マミー・メリエン,ナイトメア,フォロワー,死者,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上2枚を墓場に置く。"
BP08-082,マミー・メリエン,ナイトメア,フォロワー・エボルヴ,死者,-,4,4,"【守護】
【ネクロチャージ_7】これは【指定攻撃】を持つ。【NC_15】これは【疾走】【必殺】を持つ。"
BP08-083,沈黙の狂信者,ナイトメア,フォロワー,絶傑・死霊術師・キラー,3,3,1,"【突進】
自分のターン中、相手プレイヤーが手札を捨てたとき、【コスト1】：自分の墓場のこれを場に出す。"
BP08-084,欲望の狂信者,ナイトメア,フォロワー,絶傑・魔界・キラー,2,3,2,【起動】リーダーの【体力】-1：相手の場のフォロワー1体を選ぶ。それに1ダメージ。この能力は1ターンに2回使える。
BP08-085,悪意の憑依,ナイトメア,スペル,死霊術師,2,-,-,相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分の墓場のカード4枚を消滅させてよい。そうしたなら、これを手札に戻す。
BP08-086,聖騎士・ヘクター,ビショップ,フォロワー,信仰・先導・光輝,7,5,6,"【守護】
これがいる限り、自分の場の【ビショップ】フォロワーすべては【突進】を持つ。
【ファンファーレ】自分の墓場の元のコスト2以下の【ビショップ】フォロワー2枚まで選ぶ。それを場に出す。
【起動】墓場の【ビショップ】フォロワー3枚を消滅：自分の場の他のフォロワーすべては【攻撃力】+1/【体力】+1する。この能力は1ターンに1回使える。"
BP08-087,神の盾・ブローディア,ビショップ,フォロワー,信仰・光輝,7,4,4,"【進化】【コスト1】：これは進化する。
【守護】
【ファンファーレ】自分のリーダーは【体力】+Xする。Xは「自分の場のアミュレットの数の2倍」である。"
BP08-088,神の盾・ブローディア,ビショップ,フォロワー・エボルヴ,信仰・光輝,-,5,5,"【守護】
【進化時】相手の場のフォロワー1体を選ぶ。それとそれのリーダーに「自分の場のアミュレットの数」の2倍のダメージ。"
BP08-089,狂信の偶像,ビショップ,フォロワー,狂信・偶像,2,0,3,"【進化】【コスト2】：これは進化する。
【ファンファーレ】自分の場のアミュレットが3つ以上なら、このターン、これの【進化】コストを0にする。"
BP08-090,狂信の偶像,ビショップ,アミュレット・エボルヴ,狂信・偶像,-,-,-,"【進化時】相手の場のフォロワー1体を選ぶ。それを消滅させる。
【ラストワード】相手のリーダーすべてに3ダメージ。"
BP08-091,セクメト,ビショップ,フォロワー,信仰・獣,2,2,3,【起動】これを【アクト】場のアミュレット1つを墓場に置く：相手の場のフォロワー1体を選ぶ。それに4ダメージ。それのリーダーに1ダメージ。
BP08-092,射殺す輝き,ビショップ,スペル,狂信・キラー,2,-,-,"これは自分のターン中、プレイできない。
相手の場のフォロワー2体まで選ぶ。それに4ダメージを割りふる。"
BP08-093,セイントガンナー・コレット,ビショップ,フォロワー,信仰,2,2,1,【進化】【コスト2】：これは進化する。
BP08-094,セイントガンナー・コレット,ビショップ,フォロワー・エボルヴ,信仰,-,3,2,【進化時】相手プレイヤーすべては、自身の場のフォロワー1体を墓場に置く。
BP08-095,戦場の審問官,ビショップ,フォロワー,狂信・キラー,8,5,5,【ファンファーレ】相手の場のカード2枚まで選ぶ。それを破壊する。1枚引く。
BP08-096,安息の顕現,ビショップ,スペル,絶傑・狂信,2,-,-,"これをプレイする際、自分の場に『安息の絶傑・マーウィン』がいるなら、コストを-2する。
自分の場のフォロワー1体を選ぶ。それは【体力】+2する。1枚引く。"
BP08-097,イビルアルミラージ,ビショップ,フォロワー,狂信・獣・キラー,2,2,3,"【守護】
【ファンファーレ】自分のデッキの上1枚を墓場に置く。【守護】を持つフォロワーを墓場に置いたなら、これは【必殺】を持つ。"
BP08-098,安息の狂信者,ビショップ,フォロワー,絶傑・狂信・キラー,4,0,4,相手のメインフェイズが来たとき、体力4以下の相手の場のフォロワー1体を選ぶ。それを破壊する。
BP08-099,神殿の風熊,ビショップ,フォロワー,信仰・獣,2,1,2,【進化】【コスト2】：これは進化する。
BP08-100,神殿の風熊,ビショップ,フォロワー・エボルヴ,信仰・獣,-,2,3,"【進化時】『ホーリータイガー』1体を出す。自分の場のアミュレットが2つ以上なら、1枚引く。
―――――――――――――――
『ホーリータイガー』【ビショップ】獣・フォロワー【コスト4】【攻撃力】4/【体力】4【突進】"
BP08-101,機構二輪の天使,ビショップ,フォロワー,信仰・超克,4,3,4,"【守護】
【ファンファーレ】『ミスティックアーティファクト』1体を出す。
―――――――――――――――
『ミスティックアーティファクト』【ニュートラル】超克・フォロワー【コスト3】【攻撃力】2/【体力】3【守護】【ファンファーレ】1枚引く。"
BP08-102,いにしえの聖域,ビショップ,アミュレット,信仰・偶像,3,-,-,"【ファンファーレ】『ホーリータイガー』1体を出す。
【ラストワード】自分のリーダーは【体力】+2する。
―――――――――――――――
『ホーリータイガー』【ビショップ】獣・フォロワー【コスト4】【攻撃力】4/【体力】4【突進】"
BP08-103,異界を統べる者,ニュートラル,フォロワー,大神,5,5,5,"【進化】【コスト2】：これは進化する。
【ファンファーレ】好きな数1つを指定する。自分のデッキの上5枚を墓場に置く。相手の場のフォロワーすべてにXダメージ。Xは「これによって墓場に置いた元のコストが指定した数と同じカードの枚数」である。"
BP08-104,異界を統べる者,ニュートラル,フォロワー・エボルヴ,大神,-,6,6,【進化時】自分の墓場のカードをカード名が異なるように3枚選ぶ。それの元のコストがすべて同じなら、それを手札に加える。
BP08-105,断罪者・シルヴィア,ニュートラル,フォロワー,超克,7,6,6,"【ファンファーレ】相手の場のフォロワー1体を選ぶ。それを破壊する。それのリーダーに5ダメージ。
【起動】【コスト2】手札のこれを捨てる：元のコスト5以上の相手の場のフォロワー1体を選ぶ。それを破壊する。"
BP08-106,サハクィエル,ニュートラル,フォロワー,天使・大神,6,4,4,"【進化】【コスト2】：これは進化する。
【ファンファーレ】自分の手札の【ニュートラル】フォロワー1枚を場に出してよい。それは「自分のエンドフェイズが来たとき、これを手札に戻す」を持つ。"
BP08-107,サハクィエル,ニュートラル,フォロワー・エボルヴ,天使・大神,-,6,6,【進化時】自分の場のフォロワーすべては【突進】【指定攻撃】を持つ。
BP08-108,タルトマン,ニュートラル,フォロワー,光輝,4,4,4,【ファンファーレ】自分のデッキからカード1枚を探し、手札に加える。
BP08-109,唯我の一刀,ニュートラル,スペル,絶傑,3,-,-,元のコスト4以下の相手の場のカード1枚を選ぶ。それを破壊する。自分の手札が2枚以下なら、それのリーダーに2ダメージ。
BP08-110,進化の導き手・レイナ,ニュートラル,フォロワー,光輝,5,4,4,"【進化】【コスト2】：これは進化する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに「自分のエボルヴデッキの表向きのエボルヴフォロワーの枚数」と同じダメージ。"
